Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
28/09/2024 04:45 p. m.,Ordeño,09:34,10.89,2,,,,,1,DD,0.66,0.66,0.78,0.60,0,0,0,0,4.07,5.30,4.46,4.60,VMS 3,,Tanque,,0.96,1.14,1.20,0.96,2.41,2.34,3.35,2.79
02/10/2024 06:21 p. m.,Ordeño,09:44,9.37,3,,,,,1,DD,0.60,0.60,0.66,0.54,311,0,0,0,4.26,5.67,4.34,4.22,VMS 3,,Tanque,,0.90,0.96,0.96,0.90,1.93,2.51,2.70,2.23
05/10/2024 10:11 a. m.,Ordeño,08:57,6.80,2,,,,,1,DD,0.72,0.66,0.72,0.60,0,0,0,0,3.85,4.68,3.84,3.72,VMS 3,,Tanque,,1.20,0.96,1.14,0.84,1.24,2.06,1.79,1.71
07/10/2024 10:35 a. m.,Ordeño,09:26,13.52,2,,,,,1,DD,0.84,0.60,0.78,0.60,0,0,0,385,4.55,6.00,4.76,4.65,VMS 3,,Tanque,,1.68,1.08,1.20,0.96,3.21,2.27,4.49,3.55
12/10/2024 02:31 p. m.,Ordeño,09:05,12.92,3,,,,,1,DD,0.78,0.66,0.78,0.66,0,0,0,0,4.52,5.68,4.58,4.44,VMS 3,,Tanque,,1.20,0.96,1.26,1.08,2.89,2.39,4.10,3.54
17/10/2024 07:24 a. m.,Ordeño,07:36,15.70,1,,,,,1,,0.84,0.72,0.78,0.78,0,0,0,0,4.83,5.14,4.17,5.02,VMS 3,,Tanque,,1.20,1.20,1.32,1.20,3.43,2.18,4.89,5.20
18/10/2024 03:06 p. m.,Ordeño,08:39,14.97,2,,,,,1,DD,0.78,0.66,0.84,0.84,0,0,0,0,4.51,5.50,4.68,5.28,VMS 3,,Tanque,,1.20,0.96,1.20,1.26,2.91,2.75,4.00,5.31
25/10/2024 06:33 a. m.,Ordeño,09:56,17.90,1,,,,,1,DD,0.84,0.78,0.90,0.78,0,0,0,0,2.41,5.37,4.56,4.38,VMS 3,,Tanque,,1.56,1.08,1.26,1.38,4.10,2.51,5.76,5.53
29/10/2024 09:57 p. m.,Ordeño,11:16,17.59,2,,,,DD,1,,0.90,0.00,1.20,0.66,0,0,0,0,4.52,0.00,1.74,4.34,VMS 3,,Tanque,,1.20,0.00,1.74,1.02,4.08,0.00,8.49,5.02
31/10/2024 03:43 a. m.,Ordeño,10:32,8.20,1,,,,,1,DD,0.60,0.60,0.66,0.48,0,0,0,0,4.37,5.67,4.21,4.04,VMS 3,,Tanque,,0.84,0.90,0.96,0.78,1.42,2.44,2.33,2.01
05/11/2024 02:01 a. m.,Ordeño,05:35,6.76,1,,,,,1,DD,0.66,0.90,0.72,0.60,0,0,0,0,4.34,6.24,4.04,3.88,VMS 3,,Tanque,,1.02,1.38,1.08,0.84,1.04,2.23,1.94,1.55
10/11/2024 01:59 a. m.,Ordeño,07:21,12.35,1,,,,,1,DD,0.90,1.14,0.96,0.72,0,0,0,0,4.63,7.15,4.63,4.35,VMS 3,,Tanque,,1.26,1.68,1.38,1.02,2.50,2.58,3.99,3.28
12/11/2024 09:23 a. m.,Ordeño,10:23,7.94,2,,,,,1,DD,0.90,0.60,0.96,0.66,0,0,0,0,4.61,6.25,4.68,4.49,VMS 3,,Tanque,,1.32,0.90,1.32,1.02,1.76,1.09,2.74,2.35
13/11/2024 11:17 a. m.,Ordeño,07:59,12.36,2,,,,,1,DD,0.84,0.78,0.96,0.72,0,0,0,0,4.56,6.45,4.54,4.49,VMS 3,,Tanque,,1.26,1.20,1.32,1.14,2.49,2.18,3.89,3.80
16/11/2024 11:46 p. m.,Ordeño,08:29,12.62,3,,,,,1,DD,0.84,0.84,0.66,0.66,0,0,0,0,4.48,6.62,4.43,4.44,VMS 3,,Tanque,,1.20,1.20,1.44,1.08,2.80,2.35,3.63,3.84
20/11/2024 08:21 a. m.,Ordeño,08:24,11.40,2,,,,,1,DD,0.84,0.84,0.78,0.60,0,0,0,0,4.76,5.97,4.67,4.57,VMS 3,,Tanque,,1.32,1.20,1.20,0.96,2.32,2.56,3.55,2.97
25/11/2024 08:03 a. m.,Ordeño,09:30,18.04,1,,,,,1,DD,0.96,0.84,1.02,0.84,0,0,0,0,4.76,5.87,4.79,4.74,VMS 3,,Tanque,,1.38,1.32,1.44,1.32,4.04,2.31,6.29,5.40
01/12/2024 10:08 a. m.,Ordeño,11:06,11.50,1,,,TD,TD,1,,1.08,0.72,1.08,0.00,0,0,0,0,4.88,4.69,4.60,0.00,VMS 3,,Tanque,,1.80,1.50,1.56,0.00,3.87,1.88,5.75,0.00
03/12/2024 04:27 p. m.,Ordeño,06:35,11.97,3,,,,,1,TD,0.78,0.60,0.96,1.86,0,0,0,2184,4.88,4.73,4.77,8.51,VMS 3,,Tanque,,1.14,0.90,1.32,2.70,2.46,0.98,3.70,4.83
04/12/2024 09:09 a. m.,Ordeño,08:30,7.24,1,,,TD,,1,TD,0.96,0.60,0.84,0.90,0,0,0,0,4.91,4.57,4.66,7.17,VMS 3,,Tanque,,1.32,0.96,1.26,2.10,2.15,0.97,3.14,0.98
05/12/2024 02:26 a. m.,Ordeño,08:17,9.99,1,,,TD,,1,TD,0.84,0.60,0.78,0.84,0,0,0,3271,4.63,4.66,4.63,7.44,VMS 3,,Tanque,,1.26,0.90,1.26,1.56,2.99,1.46,4.38,1.16
05/12/2024 02:28 p. m.,Ordeño,07:08,8.91,2,,,TD,,1,TD,0.90,0.54,0.90,0.84,0,0,0,3983,4.53,4.68,4.46,7.17,VMS 3,,Tanque,,1.32,0.78,1.20,1.26,2.69,1.19,3.75,1.28
06/12/2024 02:28 a. m.,Ordeño,08:55,10.26,1,,,,,1,TD,0.96,0.60,0.84,0.84,0,0,0,3585,4.59,4.65,4.54,6.25,VMS 3,,Tanque,,1.32,0.90,1.20,1.20,2.93,1.26,4.34,1.73
06/12/2024 10:22 p. m.,Ordeño,10:07,15.47,2,,,,,1,TD,0.96,0.54,0.90,1.02,0,0,0,1190,4.94,5.11,4.74,6.38,VMS 3,,Tanque,,1.38,0.78,1.26,1.50,4.03,2.13,6.34,2.97
07/12/2024 07:48 a. m.,Ordeño,09:03,7.95,1,,,,,1,TD,0.78,0.42,0.78,0.96,0,0,0,1484,4.47,4.64,4.15,5.50,VMS 3,,Tanque,,1.32,0.72,1.26,1.38,1.80,0.91,3.69,1.55
07/12/2024 07:39 p. m.,Ordeño,09:17,10.20,2,,,,,1,TD,0.90,0.48,0.78,1.02,0,0,0,973,4.64,4.47,4.42,5.37,VMS 3,,Tanque,,1.26,0.72,1.08,1.50,2.81,1.26,4.30,1.83
08/12/2024 10:41 a. m.,Ordeño,08:31,11.95,1,,,,,1,,0.90,0.48,0.84,0.96,0,0,0,1185,5.24,4.96,4.90,5.54,VMS 3,,Tanque,,1.32,0.78,1.26,1.38,3.42,1.43,5.02,2.08
08/12/2024 10:37 p. m.,Ordeño,06:44,8.46,2,,,,,1,TD,0.78,0.54,0.90,0.78,0,0,0,2976,4.55,4.62,4.37,5.42,VMS 3,,Tanque,,1.20,0.96,1.26,1.38,2.34,1.03,3.52,1.57
09/12/2024 09:22 a. m.,Ordeño,09:17,9.99,1,,,,,1,,0.84,0.48,0.90,0.96,0,0,0,3567,4.94,4.89,4.84,5.03,VMS 3,,Tanque,,1.20,0.78,1.32,1.32,2.99,1.26,4.38,1.36
09/12/2024 10:26 p. m.,Ordeño,08:12,11.83,2,,,,,1,TD,0.96,0.54,0.90,0.96,0,0,0,4062,4.71,4.76,4.65,6.32,VMS 3,,Tanque,,1.32,0.84,1.26,1.32,3.64,1.56,5.12,1.51
10/12/2024 12:29 p. m.,Ordeño,08:38,13.74,1,,,,,1,TD,0.96,0.48,1.02,0.90,0,0,0,2271,4.85,4.76,4.63,6.32,VMS 3,,Tanque,,1.32,0.72,1.38,1.32,4.03,1.69,6.19,1.83
10/12/2024 09:48 p. m.,Ordeño,06:36,8.75,2,,,,,1,TD,1.02,0.48,0.96,0.84,0,0,0,2470,4.33,4.44,4.30,5.76,VMS 3,,Tanque,,1.38,0.84,1.32,1.20,2.55,1.12,4.01,1.07
11/12/2024 10:45 a. m.,Ordeño,08:18,10.48,1,,,DD,DD,1,TD,1.14,0.00,1.02,0.96,0,0,0,2167,5.13,0.00,4.88,6.34,VMS 3,,Tanque,,1.50,0.00,1.32,1.32,3.75,0.00,5.26,1.47
11/12/2024 10:28 p. m.,Ordeño,07:33,11.60,2,,,,,1,"DD,TD",1.08,0.60,0.96,0.84,0,0,0,2078,4.20,5.55,4.35,6.00,VMS 3,,Tanque,,1.44,1.02,1.38,1.26,2.98,2.34,4.78,1.50
12/12/2024 09:02 a. m.,Ordeño,07:32,10.35,1,,,,,1,TD,0.90,0.54,0.96,0.66,0,0,0,2582,3.70,4.64,4.52,5.90,VMS 3,,Tanque,,1.26,0.90,1.38,1.20,3.23,1.25,4.67,1.20
12/12/2024 11:36 p. m.,Ordeño,09:14,14.66,2,,,,,1,TD,1.02,0.48,0.96,0.72,0,0,0,2678,2.48,4.37,4.26,5.93,VMS 3,,Tanque,,1.98,0.90,1.38,1.14,4.91,1.70,6.21,1.84
13/12/2024 05:10 a. m.,Ordeño,06:14,7.22,1,,,,,1,TD,0.96,0.36,0.84,0.78,0,0,0,1685,2.28,4.36,4.18,6.13,VMS 3,,Tanque,,1.62,0.60,1.14,1.38,2.64,0.69,2.99,0.90
13/12/2024 11:04 a. m.,Ordeño,05:38,7.20,2,,,,,1,TD,0.96,0.42,0.90,0.72,0,0,0,677,2.14,4.29,4.31,5.77,VMS 3,,Tanque,,1.68,0.72,1.32,1.20,2.86,0.78,2.72,0.84
13/12/2024 07:40 p. m.,Ordeño,07:28,8.98,3,,,,,1,DI,1.02,0.42,0.84,0.84,0,0,0,0,5.04,4.21,4.33,4.91,VMS 3,,Tanque,,1.44,0.72,1.20,1.26,2.77,1.06,4.04,1.11
14/12/2024 01:32 a. m.,Ordeño,06:10,6.43,1,,,,,1,TD,0.96,0.42,0.84,0.66,0,0,0,0,5.10,4.52,4.47,5.54,VMS 3,,Tanque,,1.50,0.84,1.14,1.14,1.94,0.77,2.85,0.87
14/12/2024 11:50 a. m.,Ordeño,07:46,11.25,2,,,,,1,TD,1.14,0.48,0.96,0.84,0,0,0,0,4.99,4.73,4.73,5.85,VMS 3,,Tanque,,1.62,0.72,1.32,1.32,3.58,1.33,5.13,1.21
14/12/2024 06:47 p. m.,Ordeño,06:26,7.90,3,,,,,1,TD,1.02,0.48,0.90,0.84,0,0,0,373,4.65,4.50,4.51,5.77,VMS 3,,Tanque,,1.38,0.72,1.32,1.26,2.29,0.86,3.58,1.17
15/12/2024 12:36 a. m.,Ordeño,06:25,6.75,1,,,,,1,TD,1.02,0.42,0.96,0.90,0,0,0,0,4.75,4.46,4.63,5.72,VMS 3,,Tanque,,1.62,0.66,1.26,1.38,1.98,0.80,2.88,1.09
15/12/2024 10:13 p. m.,Ordeño,06:13,6.90,4,,,,,1,TD,0.96,0.48,0.84,0.72,0,0,0,0,4.44,4.42,4.42,5.41,VMS 3,,Tanque,,1.38,1.08,1.26,1.20,1.97,0.86,3.11,0.96
16/12/2024 08:35 a. m.,Ordeño,08:15,11.96,1,,,,,1,TD,1.02,0.60,0.96,1.02,0,0,0,0,4.96,5.01,4.86,5.86,VMS 3,,Tanque,,1.50,0.96,1.32,1.50,3.70,1.46,5.31,1.49
16/12/2024 03:04 p. m.,Ordeño,06:35,8.19,2,,,,,1,TD,1.14,0.42,0.90,0.84,0,0,0,0,4.70,4.68,4.61,5.57,VMS 3,,Tanque,,1.56,0.72,1.26,1.20,2.40,0.89,3.73,1.17
17/12/2024 02:11 a. m.,Ordeño,08:42,11.66,1,,,,,1,TD,1.08,0.42,0.78,0.90,0,0,0,0,4.71,4.61,4.67,5.64,VMS 3,,Tanque,,1.74,0.72,1.26,1.32,3.61,1.49,4.80,1.76
17/12/2024 01:48 p. m.,Ordeño,09:07,11.21,2,,,,,1,TD,1.02,0.42,0.78,0.90,0,0,0,0,4.29,4.41,4.34,5.32,VMS 3,,Tanque,,1.56,0.66,1.26,1.50,3.38,1.35,4.87,1.61
17/12/2024 10:46 p. m.,Ordeño,07:16,8.18,3,,,,,1,TD,1.14,0.48,0.78,0.84,0,0,0,0,4.34,4.33,4.21,5.28,VMS 3,,Tanque,,1.68,0.72,1.14,1.50,2.33,0.93,3.68,1.24
18/12/2024 06:35 a. m.,Ordeño,06:36,7.81,1,,,,,1,TD,0.96,0.54,0.84,0.72,0,0,0,0,4.53,4.56,4.49,5.24,VMS 3,,Tanque,,1.26,0.84,1.20,1.14,2.42,1.03,3.31,1.05
18/12/2024 05:20 p. m.,Ordeño,08:31,10.44,2,,,,,1,TD,1.14,0.42,0.84,0.84,0,0,0,0,4.59,4.67,4.50,5.40,VMS 3,,Tanque,,1.50,0.66,1.20,1.26,3.18,1.30,4.41,1.55
19/12/2024 12:33 a. m.,Ordeño,07:07,7.59,1,,,,,1,TD,1.02,0.54,0.84,0.84,0,0,0,0,4.41,4.40,4.29,5.26,VMS 3,,Tanque,,1.38,0.78,1.14,1.26,2.27,0.89,3.42,1.01
19/12/2024 06:27 a. m.,Ordeño,06:19,6.57,2,,,,,1,TD,1.02,0.48,0.84,0.78,0,0,0,0,4.54,4.55,4.49,5.59,VMS 3,,Tanque,,1.38,0.72,1.20,1.14,2.02,0.75,2.80,1.00
19/12/2024 04:27 p. m.,Ordeño,08:24,10.35,3,,,,,1,TD,1.02,0.54,0.78,0.90,0,0,0,0,4.52,4.67,4.51,5.39,VMS 3,,Tanque,,1.38,0.78,1.14,1.26,3.23,1.31,4.33,1.48
20/12/2024 03:22 a. m.,Ordeño,08:34,11.57,1,,,,,1,TD,1.14,0.60,0.90,0.90,0,0,0,0,4.32,4.40,4.38,5.33,VMS 3,,Tanque,,1.56,1.02,1.20,1.74,3.49,1.45,5.00,1.63
20/12/2024 12:47 p. m.,Ordeño,07:41,10.14,2,,,,,1,TD,1.08,0.60,0.90,1.02,0,0,0,0,4.45,4.36,4.32,5.50,VMS 3,,Tanque,,1.56,0.90,1.32,1.44,2.96,1.25,4.55,1.38
20/12/2024 06:24 p. m.,Ordeño,06:03,6.54,3,,,,,1,TD,1.02,0.54,0.78,0.72,0,0,0,0,4.25,4.17,4.34,5.67,VMS 3,,Tanque,,1.38,0.78,1.20,1.14,1.92,0.72,2.75,1.15
22/12/2024 05:41 a. m.,Ordeño,07:37,11.85,1,,,,,1,TD,1.26,0.66,1.08,0.96,0,0,0,0,4.52,4.21,4.49,5.40,VMS 3,,Tanque,,1.74,0.96,1.50,1.32,3.47,1.49,5.20,1.69
22/12/2024 04:32 p. m.,Ordeño,08:02,11.68,2,,,,,1,TD,1.20,0.66,1.02,1.02,0,0,0,0,4.44,4.49,4.43,5.93,VMS 3,,Tanque,,1.68,0.96,1.44,1.44,3.39,1.48,5.00,1.81
23/12/2024 05:25 a. m.,Ordeño,08:09,14.48,1,,,,,1,TD,1.14,0.66,1.02,1.02,0,0,0,0,4.81,4.69,4.74,5.93,VMS 3,,Tanque,,1.68,1.02,1.32,1.44,4.20,2.01,5.91,2.36
24/12/2024 02:17 a. m.,Ordeño,08:22,12.90,1,,,,,1,TD,1.20,0.72,0.96,0.90,0,0,0,0,4.53,4.43,4.43,5.71,VMS 3,,Tanque,,1.74,1.02,1.32,1.50,3.88,1.70,5.27,2.05
24/12/2024 11:56 a. m.,Ordeño,07:24,11.79,2,,,,,1,TD,1.08,0.78,1.02,0.96,0,0,0,0,4.80,4.77,4.58,5.95,VMS 3,,Tanque,,1.50,1.08,1.32,1.50,3.59,1.54,4.83,1.83
24/12/2024 09:22 p. m.,Ordeño,08:07,11.52,3,,,,,1,TD,1.02,0.66,0.90,0.96,0,0,0,0,4.52,4.38,4.44,5.08,VMS 3,,Tanque,,1.44,0.96,1.26,1.56,3.47,1.43,4.87,1.75
25/12/2024 09:02 a. m.,Ordeño,08:52,14.28,1,,,,,1,TD,1.14,0.78,1.02,1.02,0,0,0,0,4.78,4.77,4.64,5.58,VMS 3,,Tanque,,1.62,1.14,1.50,1.56,4.33,1.91,6.11,1.93
25/12/2024 03:00 p. m.,Ordeño,06:08,7.76,2,,,,,1,,1.08,0.60,0.96,0.84,0,0,0,344,4.47,4.45,4.28,4.89,VMS 3,,Tanque,,1.38,0.90,1.32,1.38,2.18,0.94,3.43,1.21
26/12/2024 03:05 a. m.,Ordeño,08:46,13.60,1,,,,,1,TD,1.20,0.72,0.96,0.90,0,0,0,0,4.55,4.60,4.41,5.47,VMS 3,,Tanque,,1.56,1.08,1.32,1.32,4.13,1.80,5.56,2.11
26/12/2024 11:15 a. m.,Ordeño,07:42,10.57,2,,,,,1,TD,1.20,0.60,1.02,0.90,0,0,0,0,4.63,4.35,4.49,5.22,VMS 3,,Tanque,,1.62,0.84,1.44,1.32,3.12,1.25,4.54,1.66
27/12/2024 05:35 a. m.,Ordeño,09:31,16.17,1,,,,,1,TD,1.14,0.78,1.08,0.96,0,0,0,0,4.76,4.95,4.62,5.84,VMS 3,,Tanque,,1.62,1.14,1.62,1.32,4.51,2.33,7.04,2.29
27/12/2024 11:21 a. m.,Ordeño,04:56,5.54,2,,,,,1,TD,0.96,0.48,0.96,0.78,1146,0,0,333,4.34,4.21,4.23,6.31,VMS 3,,Tanque,,1.38,0.90,1.38,1.68,1.45,0.61,2.29,1.19
27/12/2024 11:17 p. m.,Ordeño,07:08,11.37,3,,,,,1,,1.14,0.60,1.02,0.84,352,0,0,328,4.33,4.16,4.29,4.57,VMS 3,,Tanque,,1.92,0.96,1.38,1.20,3.29,1.54,4.69,1.85
28/12/2024 10:42 a. m.,Ordeño,08:36,14.27,1,,,,,1,TD,1.20,0.66,1.02,0.84,0,0,0,0,4.15,4.64,4.86,5.31,VMS 3,,Tanque,,1.62,1.02,1.32,1.68,4.41,1.83,5.87,2.16
28/12/2024 07:01 p. m.,Ordeño,07:28,10.95,2,,,,,1,,0.96,0.60,0.96,0.72,0,0,0,0,2.75,4.32,4.41,4.74,VMS 3,,Tanque,,1.44,0.90,1.26,1.02,3.58,1.31,4.45,1.61
29/12/2024 06:41 p. m.,Ordeño,06:58,10.41,3,,,,,1,,1.02,0.72,0.90,0.78,0,0,0,0,4.67,5.12,4.41,4.63,VMS 3,,Tanque,,1.38,0.96,1.20,1.68,2.56,2.53,3.80,1.52
30/12/2024 07:21 a. m.,Ordeño,09:34,15.00,1,,,,,1,,1.20,0.72,1.08,0.96,0,0,0,0,4.84,4.74,4.64,5.35,VMS 3,,Tanque,,1.74,1.08,1.44,1.38,4.38,1.88,6.36,2.38
30/12/2024 03:10 p. m.,Ordeño,06:15,8.96,2,,,,,1,TD,1.08,0.60,1.02,0.84,0,0,0,0,4.38,4.21,4.33,4.97,VMS 3,,Tanque,,1.74,0.90,1.32,1.26,2.55,0.97,3.89,1.55
30/12/2024 10:45 p. m.,Ordeño,06:14,9.09,3,,,,,1,,1.02,0.78,1.02,0.84,0,0,0,318,4.42,4.45,4.39,4.90,VMS 3,,Tanque,,1.38,1.14,1.38,1.20,2.75,1.10,3.72,1.52
31/12/2024 08:46 a. m.,Ordeño,06:47,12.62,1,,,,,1,,1.14,0.72,1.20,0.96,0,0,0,330,4.54,4.57,4.66,5.19,VMS 3,,Tanque,,1.56,1.08,1.62,1.62,3.83,1.66,5.18,1.95
31/12/2024 02:34 p. m.,Ordeño,05:50,8.33,2,,,,,1,TD,1.08,0.66,1.08,0.84,0,0,0,428,4.65,4.78,4.67,5.60,VMS 3,,Tanque,,1.56,0.96,1.44,1.20,2.41,1.06,3.36,1.50
01/01/2025 03:20 p. m.,Ordeño,06:17,8.12,2,,,,,1,TD,0.96,0.60,1.02,0.78,388,0,0,328,4.32,4.31,4.35,4.98,VMS 3,,Tanque,,1.38,0.84,1.38,1.20,2.30,0.88,3.59,1.35
02/01/2025 12:58 a. m.,Ordeño,06:57,11.34,1,,,,,1,,1.14,0.66,1.08,0.90,0,0,0,334,4.41,4.36,4.41,4.97,VMS 3,,Tanque,,1.50,1.02,1.44,1.26,3.38,1.44,4.72,1.80
02/01/2025 12:10 p. m.,Ordeño,08:47,13.77,2,,,,,1,TD,1.14,0.66,0.96,0.84,0,0,0,0,4.54,4.48,4.47,5.41,VMS 3,,Tanque,,1.62,0.96,1.38,1.20,4.12,1.74,5.83,2.08
02/01/2025 06:59 p. m.,Ordeño,06:34,7.62,3,,,,,1,TD,0.96,0.60,0.96,0.84,0,0,0,435,4.18,4.13,4.20,5.30,VMS 3,,Tanque,,1.38,0.90,1.38,1.20,2.24,0.88,3.15,1.35
03/01/2025 05:03 a. m.,Ordeño,07:21,10.11,1,,DI,,,1,,1.08,0.60,0.96,0.78,0,0,0,0,4.28,4.22,4.27,4.72,VMS 3,,Tanque,,1.80,0.90,1.44,1.08,2.91,1.29,4.22,1.69
03/01/2025 10:53 a. m.,Ordeño,06:18,7.16,2,,,,,1,TD,1.08,0.60,0.84,0.90,0,0,0,339,4.28,4.21,4.27,4.99,VMS 3,,Tanque,,1.50,1.14,1.32,1.20,2.16,0.86,2.94,1.20
03/01/2025 06:38 p. m.,Ordeño,08:15,5.90,3,,,DI,DI,1,,0.00,0.66,0.90,0.90,0,0,0,0,0.00,4.35,4.39,4.85,VMS 3,,Tanque,,0.00,0.96,1.32,1.32,0.00,1.07,3.32,1.51
04/01/2025 06:44 a. m.,Ordeño,08:23,13.90,1,,,,,1,,1.20,0.78,1.02,1.02,0,0,0,345,5.11,4.74,4.74,5.38,VMS 3,,Tanque,,1.62,1.14,1.38,1.50,4.65,1.62,5.62,2.01
04/01/2025 06:58 p. m.,Ordeño,08:24,11.27,2,,,,,1,TD,0.96,0.72,0.90,0.96,343,0,0,0,4.49,4.23,4.35,4.96,VMS 3,,Tanque,,1.38,1.02,1.20,1.38,2.90,1.54,5.06,1.77
05/01/2025 02:37 a. m.,Ordeño,07:46,8.64,1,,,,,1,TD,1.14,0.66,0.90,0.96,0,0,0,0,4.42,4.21,4.23,5.37,VMS 3,,Tanque,,1.62,1.02,1.26,1.50,2.18,1.10,3.64,1.72
05/01/2025 10:20 p. m.,Ordeño,08:21,12.33,3,,,,,1,TD,1.14,0.78,0.90,0.90,0,0,0,0,4.54,4.35,4.33,5.34,VMS 3,,Tanque,,1.44,1.14,1.38,1.38,3.62,1.53,5.13,2.05
06/01/2025 05:04 a. m.,Ordeño,06:09,8.51,1,,,,,1,TD,1.08,0.66,1.08,0.84,0,0,0,354,4.50,4.35,4.40,5.05,VMS 3,,Tanque,,1.44,1.08,1.50,1.20,2.39,1.08,3.68,1.36
06/01/2025 12:50 p. m.,Ordeño,07:56,9.42,2,,,,,1,,1.08,0.72,1.02,0.90,0,0,0,358,4.53,4.41,4.47,5.07,VMS 3,,Tanque,,1.44,1.02,1.50,1.32,2.80,1.20,3.81,1.61
06/01/2025 09:38 p. m.,Ordeño,07:33,9.83,3,,,,,1,,1.02,0.72,0.96,0.90,0,0,0,430,4.43,4.33,4.37,4.76,VMS 3,,Tanque,,1.50,1.02,1.44,1.26,2.80,1.20,4.26,1.57
07/01/2025 08:02 a. m.,Ordeño,07:09,12.43,1,,,,,1,TD,1.08,0.78,1.20,0.96,0,0,0,336,4.53,4.44,4.43,5.29,VMS 3,,Tanque,,1.50,1.14,1.62,1.44,3.49,1.61,5.33,2.00
07/01/2025 01:49 p. m.,Ordeño,05:24,6.94,2,,,,,1,TD,0.90,0.66,1.08,0.84,0,0,0,422,4.47,4.27,4.47,5.15,VMS 3,,Tanque,,1.26,1.08,1.50,1.14,2.03,0.93,2.83,1.15
07/01/2025 11:21 p. m.,Ordeño,08:02,10.81,3,,,,,1,TD,0.96,0.60,1.02,0.84,0,0,0,0,4.48,4.25,4.45,5.32,VMS 3,,Tanque,,1.44,1.02,1.68,1.26,3.04,1.37,4.45,1.95
08/01/2025 10:00 a. m.,Ordeño,07:44,13.03,1,,,,,1,,1.02,0.72,1.14,0.96,0,0,0,0,4.70,4.43,4.65,5.05,VMS 3,,Tanque,,1.32,1.02,1.56,1.32,3.70,1.70,5.71,1.92
