Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
31/03/2025 02:20 a. m.,Ordeño,09:40,22.52,1,,TD,,,0,,0.84,1.02,1.02,0.96,0,0,0,0,4.52,4.43,4.45,0.00,VMS 1,,Tanque,,1.32,1.50,1.38,1.62,5.11,5.58,6.27,5.56
31/03/2025 11:12 a. m.,Ordeño,06:59,12.05,2,,,,,0,,0.84,0.84,0.90,0.90,0,0,0,0,4.31,4.31,4.44,0.00,VMS 1,,Tanque,,1.38,1.44,1.32,1.44,2.80,2.96,3.26,3.03
01/04/2025 12:44 a. m.,Ordeño,09:07,17.83,1,,"DI,TD",,,0,,0.84,0.90,0.90,0.90,0,0,0,0,4.52,0.00,4.58,4.43,VMS 1,,Tanque,,1.38,1.44,1.38,1.62,4.20,4.39,5.04,4.20
01/04/2025 07:35 a. m.,Ordeño,07:28,10.68,2,,TD,,,0,,0.84,0.84,0.78,0.90,0,0,0,0,4.26,4.31,4.30,0.00,VMS 1,,Tanque,,1.20,1.32,1.20,1.44,2.41,2.45,2.68,3.14
01/04/2025 12:28 p. m.,Ordeño,08:23,5.31,3,,,TD,TD,0,,0.66,0.84,0.72,0.00,0,0,0,0,4.24,4.47,4.43,0.00,VMS 1,,Tanque,,1.02,1.62,1.08,0.00,1.63,1.76,1.92,0.00
02/04/2025 05:24 a. m.,Ordeño,10:29,17.98,1,,,DD,DD,0,,0.96,0.00,0.96,1.14,0,0,0,0,5.00,0.00,4.83,0.00,VMS 1,,Tanque,,1.38,0.00,1.38,1.68,4.98,0.00,6.57,6.43
03/04/2025 06:41 a. m.,Ordeño,10:53,25.34,1,,,,,0,,0.90,0.96,1.02,1.08,0,852,0,0,4.89,5.36,4.89,0.00,VMS 1,,Tanque,,1.26,1.50,1.44,1.62,5.65,5.57,7.45,6.67
03/04/2025 04:07 p. m.,Ordeño,09:04,7.87,2,,,TD,,0,,0.78,0.78,0.96,0.72,0,0,0,0,4.32,4.20,0.00,4.28,VMS 1,,Tanque,,1.20,1.26,1.50,1.20,1.99,2.41,2.26,1.21
04/04/2025 03:57 a. m.,Ordeño,07:39,14.56,1,,,,,0,,0.84,0.84,0.90,0.90,0,0,0,0,4.86,5.10,5.18,0.00,VMS 1,,Tanque,,1.20,1.32,1.32,1.44,3.77,2.61,4.27,3.91
04/04/2025 09:50 p. m.,Ordeño,09:10,24.59,2,,,,,0,,1.02,1.14,1.08,1.08,0,0,0,0,5.22,5.53,5.26,0.00,VMS 1,,Tanque,,1.38,1.62,1.50,1.62,5.36,5.67,6.97,6.59
05/04/2025 05:46 a. m.,Ordeño,08:14,11.78,1,,,,,0,,0.78,0.90,0.72,0.84,0,0,0,0,4.34,4.79,4.60,0.00,VMS 1,,Tanque,,1.26,1.32,1.08,1.32,2.83,2.70,3.33,2.92
05/04/2025 12:37 p. m.,Ordeño,07:26,9.23,2,,,,,0,,0.78,0.84,0.78,0.84,0,0,0,0,4.95,5.13,4.99,0.00,VMS 1,,Tanque,,1.14,1.20,1.20,1.32,2.16,2.19,2.57,2.31
06/04/2025 01:34 a. m.,Ordeño,08:17,19.01,1,,,,,0,,0.90,0.96,0.96,1.02,0,0,0,0,5.15,5.26,5.14,0.00,VMS 1,,Tanque,,1.32,1.44,1.32,1.44,4.44,4.54,5.25,4.78
07/04/2025 05:18 a. m.,Ordeño,10:33,26.61,1,,,,,0,,1.02,1.02,1.14,1.14,0,0,0,0,5.02,5.11,5.08,0.00,VMS 1,,Tanque,,1.50,1.44,1.50,1.68,6.11,5.72,7.99,6.79
07/04/2025 09:30 a. m.,Ordeño,11:38,4.18,2,,,Todos,,0,,0.72,0.78,0.60,0.78,0,0,0,0,3.87,4.08,4.04,0.00,VMS 1,,Tanque,,0.96,1.26,1.02,1.26,0.87,1.00,1.20,1.11
07/04/2025 02:10 p. m.,Ordeño,08:17,4.81,3,,,,,0,,0.66,0.66,0.60,0.78,0,0,0,0,4.27,4.42,4.51,0.00,VMS 1,,Tanque,,1.08,1.14,1.14,1.32,1.08,1.16,1.33,1.24
07/04/2025 10:29 p. m.,Ordeño,10:07,9.94,4,,,,,0,,0.72,0.72,0.78,0.78,0,0,0,0,4.94,4.90,5.10,0.00,VMS 1,,Tanque,,1.14,1.08,1.14,1.14,2.15,2.40,2.82,2.57
08/04/2025 07:15 a. m.,Ordeño,09:28,11.92,1,,,,,0,,0.84,0.96,0.96,1.02,0,0,0,0,5.16,0.00,5.21,5.18,VMS 1,,Tanque,,1.20,1.50,1.32,1.38,2.89,2.77,3.12,3.14
08/04/2025 10:07 p. m.,Ordeño,09:40,17.64,2,,DI,,,0,,0.84,0.96,0.96,1.02,0,0,0,0,4.57,4.58,4.72,0.00,VMS 1,,Tanque,,1.50,1.44,1.50,1.50,3.82,4.24,4.98,4.60
09/04/2025 09:20 a. m.,Ordeño,10:12,9.80,1,,,TD,TD,0,,0.78,0.84,0.84,0.00,0,0,0,0,4.51,4.51,4.58,0.00,VMS 1,,Tanque,,1.20,1.32,1.38,0.00,3.22,2.97,3.61,0.00
09/04/2025 10:24 a. m.,Ordeño,12:13,4.25,2,,,,,0,TI,0.30,0.42,0.24,0.90,0,0,0,0,3.78,3.35,4.18,0.00,VMS 1,,Tanque,,0.60,1.02,0.54,1.32,0.31,0.28,0.33,3.33
10/04/2025 02:54 a. m.,Ordeño,13:57,19.83,1,,DI,,,0,,0.90,1.02,0.78,1.02,0,0,0,0,4.99,4.77,4.91,0.00,VMS 1,,Tanque,,1.38,1.50,1.20,1.44,4.02,5.15,5.22,5.44
10/04/2025 08:22 a. m.,Ordeño,06:59,7.88,2,,TI,,,0,,0.78,0.96,0.90,0.90,0,0,0,0,4.45,4.36,4.32,0.00,VMS 1,,Tanque,,1.14,1.56,1.38,1.38,2.73,1.74,1.64,1.77
10/04/2025 10:59 p. m.,Ordeño,09:26,20.02,3,,,,,0,,0.84,0.90,0.96,0.90,0,0,0,0,4.84,4.81,4.89,0.00,VMS 1,,Tanque,,1.20,1.38,1.32,1.38,4.52,4.61,6.06,4.83
11/04/2025 04:14 p. m.,Ordeño,09:27,22.89,1,,,,,0,,0.96,1.02,0.96,1.02,0,0,0,0,4.76,4.74,4.90,0.00,VMS 1,,Tanque,,1.38,1.44,1.38,1.44,5.46,5.43,6.08,5.92
12/04/2025 03:07 a. m.,Ordeño,09:25,13.05,1,,,,,0,,0.72,0.72,0.72,0.84,0,0,0,0,4.10,4.16,4.19,0.00,VMS 1,,Tanque,,1.26,1.20,1.08,1.32,3.04,3.09,3.57,3.35
13/04/2025 12:58 a. m.,Ordeño,09:19,25.18,1,,,,,0,,0.96,1.08,1.08,1.08,0,0,0,0,4.69,4.66,4.72,0.00,VMS 1,,Tanque,,1.38,1.56,1.62,1.56,5.70,5.96,7.08,6.44
13/04/2025 09:34 a. m.,Ordeño,07:58,10.09,2,,TI,,,0,,0.84,1.02,0.84,1.02,0,0,0,0,4.24,4.37,4.33,0.00,VMS 1,,Tanque,,1.20,1.50,1.44,1.68,2.57,2.55,2.27,2.70
13/04/2025 11:18 p. m.,Ordeño,08:44,18.22,3,,,,,0,,0.84,0.90,0.96,0.90,0,0,0,0,5.05,5.03,5.13,0.00,VMS 1,,Tanque,,1.32,1.38,1.38,1.32,4.12,4.04,5.54,4.52
14/04/2025 11:55 a. m.,Ordeño,07:34,17.20,1,,,,,0,,0.96,1.02,1.02,1.08,0,0,0,0,4.81,4.77,4.82,0.00,VMS 1,,Tanque,,1.32,1.56,1.50,1.50,4.16,4.07,4.79,4.18
15/04/2025 12:07 a. m.,Ordeño,07:26,15.92,1,,,,,0,,0.90,0.90,0.90,1.02,0,0,0,0,4.68,4.61,4.72,0.00,VMS 1,,Tanque,,1.32,1.62,1.26,1.50,3.66,3.73,4.37,4.16
15/04/2025 05:54 p. m.,Ordeño,11:42,20.77,2,,,,,0,,0.96,1.08,0.96,1.08,0,0,0,0,5.32,4.97,4.99,0.00,VMS 1,,Tanque,,1.38,1.50,1.32,1.68,5.59,4.37,5.80,5.01
16/04/2025 07:22 a. m.,Ordeño,09:53,19.85,1,,,,,0,,0.90,1.02,0.90,0.96,0,0,0,0,4.93,4.91,4.83,0.00,VMS 1,,Tanque,,1.38,1.50,1.26,1.38,4.60,4.69,5.55,5.01
16/04/2025 06:05 p. m.,Ordeño,10:42,11.85,2,,TD,TD,,0,,0.96,0.96,1.02,0.66,0,0,0,0,4.93,4.98,4.97,0.00,VMS 1,,Tanque,,1.44,1.38,1.44,1.38,3.43,3.41,4.31,0.70
16/04/2025 10:55 p. m.,Ordeño,08:42,8.80,3,,,,TI,0,,0.84,0.84,0.00,1.08,0,0,0,0,4.39,4.44,0.00,0.00,VMS 1,,Tanque,,1.26,1.20,0.00,1.56,1.98,2.05,0.00,4.77
17/04/2025 07:09 a. m.,Ordeño,10:39,13.97,1,,,,,0,,0.84,0.96,0.84,1.02,0,0,0,0,5.06,4.98,4.71,0.00,VMS 1,,Tanque,,1.20,1.32,1.26,1.50,2.72,2.82,5.20,3.23
18/04/2025 03:57 a. m.,Ordeño,10:57,24.74,1,,,,,0,,0.96,1.08,1.08,1.14,0,0,0,0,5.18,5.04,4.93,0.00,VMS 1,,Tanque,,1.38,1.50,1.56,1.50,5.50,5.51,7.19,6.54
19/04/2025 05:56 a. m.,Ordeño,13:10,19.00,1,,,TI,TI,0,,0.96,1.02,0.00,1.08,0,0,0,0,4.83,4.92,0.00,0.00,VMS 1,,Tanque,,1.44,1.56,0.00,1.56,6.65,5.38,0.00,6.97
19/04/2025 10:06 p. m.,Ordeño,09:48,24.27,2,,,,,0,,1.02,1.08,1.02,1.08,0,0,0,0,4.84,4.75,4.88,0.00,VMS 1,,Tanque,,1.50,1.50,1.62,1.56,5.80,5.80,6.75,5.92
20/04/2025 08:44 a. m.,Ordeño,08:56,15.38,1,,,,,0,,0.84,0.96,0.96,0.96,0,0,0,0,4.57,4.76,4.74,0.00,VMS 1,,Tanque,,1.38,1.44,1.44,1.44,2.84,3.92,4.57,4.05
20/04/2025 10:06 p. m.,Ordeño,09:36,19.56,2,,TI,,,0,,0.96,0.96,0.96,1.02,0,0,0,0,5.17,4.82,5.02,0.00,VMS 1,,Tanque,,1.50,1.62,1.50,1.56,4.22,4.81,5.34,5.19
21/04/2025 08:50 a. m.,Ordeño,10:50,17.03,1,,,,,0,,0.90,0.96,0.90,1.02,0,0,0,0,5.30,4.96,5.08,0.00,VMS 1,,Tanque,,1.32,1.38,1.26,1.44,3.78,4.19,4.62,4.44
21/04/2025 04:13 p. m.,Ordeño,07:17,11.71,2,,TI,,,0,,0.84,0.90,0.90,0.96,0,0,0,0,5.22,4.97,5.09,0.00,VMS 1,,Tanque,,1.44,1.32,1.26,1.32,2.63,2.89,3.30,2.89
21/04/2025 11:04 p. m.,Ordeño,06:38,11.55,3,,,,,0,,0.84,0.90,0.84,0.90,0,0,0,0,5.45,5.13,5.30,0.00,VMS 1,,Tanque,,1.26,1.26,1.20,1.44,2.54,2.76,3.17,3.08
22/04/2025 05:47 a. m.,Ordeño,09:24,11.02,1,,,,,0,,0.84,0.84,0.84,0.90,0,0,0,0,5.33,5.03,5.18,0.00,VMS 1,,Tanque,,1.32,1.32,1.32,1.32,2.58,2.58,3.04,2.82
22/04/2025 11:09 p. m.,Ordeño,14:45,10.12,2,,TD,"TI,TD","TI,TD",0,,1.08,1.08,0.00,0.42,0,0,0,0,5.71,5.37,0.00,0.00,VMS 1,,Tanque,,1.44,1.50,0.00,1.02,5.16,4.85,0.00,0.11
23/04/2025 07:00 a. m.,Ordeño,09:07,20.95,1,,,,,0,TI,0.90,0.84,1.20,1.08,0,0,0,0,5.05,4.78,6.05,0.00,VMS 1,,Tanque,,1.50,1.26,1.62,1.62,3.19,3.30,7.41,7.05
24/04/2025 06:15 a. m.,Ordeño,12:36,19.71,1,,,TI,TI,0,,1.08,1.02,0.00,1.20,0,0,0,0,5.48,0.00,0.00,4.98,VMS 1,,Tanque,,1.50,1.62,0.00,1.68,6.46,6.21,0.00,7.04
24/04/2025 03:28 p. m.,Ordeño,15:09,16.09,2,,,,,0,TI,0.96,0.96,1.08,1.02,0,0,0,0,4.75,4.64,5.76,0.00,VMS 1,,Tanque,,1.56,1.38,1.56,1.44,2.76,2.87,7.40,3.06
25/04/2025 04:09 a. m.,Ordeño,13:59,16.65,1,,,,,0,,0.90,0.96,0.90,0.96,0,0,0,0,5.18,4.98,4.79,0.00,VMS 1,,Tanque,,1.32,1.44,1.26,1.32,3.92,4.59,3.59,4.55
25/04/2025 04:11 p. m.,Ordeño,11:41,16.69,2,,,,,0,,1.02,1.08,1.02,1.08,0,0,0,0,5.43,5.27,5.51,0.00,VMS 1,,Tanque,,1.50,1.56,1.50,1.44,4.40,4.10,3.57,4.62
25/04/2025 11:30 p. m.,Ordeño,11:55,13.18,3,,,,,0,,0.90,0.96,0.90,0.90,0,0,0,0,4.92,3.98,4.97,0.00,VMS 1,,Tanque,,1.38,1.68,1.20,1.44,2.95,3.58,3.08,3.57
26/04/2025 12:03 p. m.,Ordeño,15:21,19.16,1,,,,,0,,0.96,1.02,1.02,0.96,0,0,0,0,5.53,0.00,5.57,5.38,VMS 1,,Tanque,,1.38,1.62,1.44,1.50,4.69,4.26,5.15,5.06
26/04/2025 07:10 p. m.,Ordeño,12:12,13.38,2,,,,,0,,0.96,1.02,0.90,1.02,0,0,0,0,5.09,4.99,5.47,0.00,VMS 1,,Tanque,,1.56,1.38,1.32,1.50,3.26,3.11,3.33,3.68
27/04/2025 12:58 a. m.,Ordeño,08:32,11.74,1,,,,,0,,0.90,0.96,0.90,1.02,0,0,0,0,4.77,4.85,5.26,0.00,VMS 1,,Tanque,,1.26,1.44,1.32,1.38,2.94,2.89,3.01,2.90
27/04/2025 11:43 a. m.,Ordeño,10:02,17.81,2,,,,,0,,0.96,1.08,0.96,1.02,0,0,0,0,5.02,5.01,5.38,0.00,VMS 1,,Tanque,,1.32,1.50,1.50,1.38,4.15,4.34,4.73,4.59
27/04/2025 08:10 p. m.,Ordeño,11:40,10.21,3,,,DD,DD,0,,0.84,0.00,1.02,0.96,0,0,0,0,4.68,0.00,0.00,4.73,VMS 1,,Tanque,,1.26,0.00,1.44,1.38,3.11,0.00,3.59,3.51
28/04/2025 02:16 p. m.,Ordeño,12:25,25.88,1,,,,,0,,1.02,1.14,1.08,1.08,0,0,0,0,4.92,4.95,5.14,0.00,VMS 1,,Tanque,,1.50,1.56,1.50,1.50,5.77,5.84,7.21,7.06
