Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
20/02/2024 03:58 p. m.,Ordeño,16:35,15.88,1,,,,,1,,0.90,0.96,1.20,1.02,0,0,0,0,5.95,5.63,5.47,0.00,VMS 1,,Tanque,,1.44,1.38,1.56,1.56,2.43,3.43,5.64,4.38
01/03/2024 06:44 p. m.,Ordeño,09:10,19.18,2,,,,,1,,1.26,1.38,1.32,1.26,0,0,0,0,5.56,4.91,4.95,5.14,VMS 3,,Tanque,,1.74,2.04,1.92,2.04,3.17,5.44,5.57,5.00
02/03/2024 08:34 a. m.,Ordeño,08:06,19.81,1,,,,,1,,1.26,1.26,1.50,1.14,0,0,0,0,5.16,4.87,5.14,4.85,VMS 3,,Tanque,,1.68,1.80,1.92,1.56,5.65,5.72,2.99,5.45
04/03/2024 04:24 p. m.,Ordeño,13:36,19.02,2,,TD,,,1,DI,1.14,1.32,1.26,1.26,0,0,0,0,6.10,4.72,5.26,4.81,VMS 3,,Tanque,,1.80,1.74,1.68,1.80,3.52,4.55,6.27,4.68
08/03/2024 05:29 a. m.,Ordeño,13:46,16.53,1,,,,,1,,1.26,1.14,1.20,1.02,0,0,0,0,5.34,4.89,4.91,4.89,VMS 3,,Tanque,,1.56,1.56,1.68,1.44,2.95,4.93,4.63,4.02
30/03/2024 07:55 a. m.,Ordeño,13:35,20.00,1,,,,,1,,1.20,1.44,1.20,1.20,0,0,0,0,5.55,4.94,4.81,5.07,VMS 2,,Tanque,,1.62,1.92,1.56,1.74,3.66,5.58,5.30,5.46
03/04/2024 07:45 a. m.,Ordeño,14:04,11.94,1,,TD,TI,TI,1,DI,1.14,1.32,0.00,0.96,0,0,0,0,6.10,4.84,0.00,4.52,VMS 2,,Tanque,,1.86,2.22,0.00,1.80,3.99,4.29,0.00,3.66
05/04/2024 10:52 a. m.,Ordeño,13:02,19.35,1,,,,,1,DI,1.26,1.44,1.32,1.14,0,0,0,0,5.75,4.88,5.05,4.89,VMS 2,,Tanque,,1.86,1.80,1.74,1.62,3.59,5.05,5.32,5.39
06/04/2024 06:36 p. m.,Ordeño,13:32,24.93,1,,TD,,,1,,1.32,1.50,1.26,1.20,0,0,0,0,5.45,4.98,4.88,5.32,VMS 2,,Tanque,,1.92,1.92,1.74,1.86,4.53,6.28,6.76,7.36
13/04/2024 06:14 p. m.,Ordeño,12:02,13.29,2,,"DI,TI",,,1,DI,1.50,1.20,1.26,1.08,0,0,0,0,6.33,4.86,4.88,4.50,VMS 2,,Tanque,,2.10,1.68,1.98,1.74,1.90,3.53,4.82,3.04
14/04/2024 02:43 a. m.,Ordeño,12:44,13.39,1,,DI,,,1,DI,1.32,1.14,1.14,1.08,0,0,0,0,6.17,4.94,4.89,5.04,VMS 2,,Tanque,,1.80,1.56,1.56,1.56,1.62,4.25,4.07,3.45
14/04/2024 08:26 a. m.,Ordeño,12:32,4.69,2,,TI,TD,TD,1,DI,1.14,1.08,1.14,0.00,0,0,0,0,6.67,5.15,4.81,0.00,VMS 2,,Tanque,,1.56,1.50,1.62,0.00,1.19,2.23,1.27,0.00
14/04/2024 06:29 p. m.,Ordeño,13:21,16.46,3,,,,,1,,1.08,1.26,1.20,1.14,0,0,0,0,5.55,4.78,4.88,5.16,VMS 2,,Tanque,,1.44,1.68,1.68,1.92,1.67,4.94,4.88,4.97
15/04/2024 06:07 a. m.,Ordeño,11:35,16.85,1,,,,,1,,1.14,1.26,1.32,1.14,0,0,0,0,5.23,4.63,4.70,4.74,VMS 2,,Tanque,,1.56,1.62,1.56,1.62,1.86,4.80,5.23,4.96
30/07/2024 03:46 p. m.,Ordeño,10:44,23.63,1,,TD,,,1,,1.62,0.96,1.62,1.44,0,0,0,0,5.29,5.37,5.19,5.65,VMS 3,,Tanque,,2.04,1.38,2.04,2.04,3.63,6.69,7.72,5.59
01/08/2024 11:22 p. m.,Ordeño,12:29,7.91,3,,TD,DI,DI,1,TD,0.00,0.48,1.44,1.26,0,0,0,0,0.00,5.13,5.12,7.17,VMS 3,,Tanque,,0.00,0.90,2.28,1.62,0.00,2.66,3.63,1.62
02/08/2024 06:00 a. m.,Ordeño,07:42,8.02,1,,,,,1,TD,1.08,0.54,1.14,1.14,0,0,0,0,5.21,5.25,4.78,9.45,VMS 3,,Tanque,,1.62,1.14,1.56,1.62,2.53,1.50,1.71,2.28
02/08/2024 06:29 p. m.,Ordeño,10:47,6.12,2,,"DD,TD","DD,TI,TD",,1,TD,1.08,0.66,1.14,1.14,0,0,0,0,4.72,5.21,4.87,8.44,VMS 3,,Tanque,,1.86,2.16,1.56,1.86,1.77,1.20,1.52,1.63
03/08/2024 12:11 a. m.,Ordeño,17:36,3.41,1,,,"DI,DD,TI",,1,TD,0.78,0.24,1.02,0.66,0,0,0,0,4.32,4.36,4.39,8.04,VMS 3,,Tanque,,1.38,0.78,1.44,1.74,0.40,0.29,1.00,1.72
03/08/2024 05:33 a. m.,Ordeño,08:08,3.75,2,,,"DD,TD",,1,"DD,TD",0.84,0.90,1.14,0.36,0,672,0,0,3.94,6.57,4.20,5.79,VMS 3,,Tanque,,1.44,1.44,1.50,0.90,0.68,0.75,1.68,0.64
03/08/2024 01:18 p. m.,Ordeño,16:24,4.51,3,,TI,"DD,TI,TD",,1,"DD,TD",1.14,0.48,1.14,1.14,0,0,0,0,4.51,6.15,4.56,7.57,VMS 3,,Tanque,,2.04,0.96,1.44,1.62,0.91,1.20,1.45,0.95
03/08/2024 08:21 p. m.,Ordeño,11:42,7.62,4,,,DD,,1,"DD,TD",1.08,0.48,1.32,1.02,0,0,0,0,5.01,6.03,5.11,8.31,VMS 3,,Tanque,,1.50,0.78,1.62,2.10,1.23,1.04,3.68,1.67
04/08/2024 08:02 a. m.,Ordeño,11:55,11.89,1,,DI,,,1,TD,1.32,0.42,1.44,1.50,0,0,0,0,4.34,4.04,4.38,8.31,VMS 3,,Tanque,,2.16,0.78,2.28,1.98,2.07,2.45,4.81,2.56
04/08/2024 10:20 p. m.,Ordeño,10:03,13.65,2,,,,,1,"DD,TD",1.14,0.54,1.44,0.84,0,375,0,389,4.18,6.84,4.75,8.51,VMS 3,,Tanque,,1.62,1.08,1.92,1.38,2.72,3.22,5.42,2.29
05/08/2024 08:04 a. m.,Ordeño,11:35,6.61,1,,,TD,,1,"DD,TD",1.20,0.54,1.26,1.20,0,0,0,684,3.68,5.89,4.07,7.84,VMS 3,,Tanque,,1.98,0.90,1.68,1.80,1.32,1.62,2.54,1.13
05/08/2024 05:36 p. m.,Ordeño,12:32,6.32,2,,DI,TD,TD,1,DD,1.14,0.60,1.26,0.00,0,0,0,0,4.07,6.18,4.40,0.00,VMS 3,,Drenaje,,1.62,1.08,1.68,0.00,1.48,1.66,3.18,0.00
06/08/2024 05:36 a. m.,Ordeño,10:47,9.54,1,,,,,1,"DD,TD",1.38,0.54,1.38,1.50,0,0,0,0,4.46,5.63,4.58,9.18,VMS 3,,Drenaje,,1.86,0.90,1.98,2.04,1.73,2.27,3.86,1.68
06/08/2024 03:20 p. m.,Ordeño,13:52,6.54,2,,,TD,,1,"DD,TD",1.26,0.54,1.44,1.14,0,0,0,400,4.58,5.68,4.61,8.04,VMS 3,,Drenaje,,2.40,0.90,1.86,1.80,1.49,1.78,2.85,0.42
07/08/2024 06:12 p. m.,Ordeño,10:56,9.95,2,,,,,1,TD,1.20,0.60,1.50,1.44,0,0,0,0,4.64,4.95,4.44,5.68,VMS 3,,Drenaje,,1.68,0.96,2.04,1.86,1.94,2.80,4.06,1.15
08/08/2024 02:25 a. m.,Ordeño,09:30,9.46,1,,,,,1,,1.20,0.60,1.38,1.50,0,0,0,0,4.86,5.07,4.76,5.47,VMS 3,,Drenaje,,1.62,0.90,1.80,1.98,1.83,2.80,3.57,1.26
08/08/2024 09:57 a. m.,Ordeño,09:49,7.85,2,,,,,1,TD,1.20,0.60,1.38,1.44,0,0,0,0,4.61,4.98,4.61,5.97,VMS 3,,Drenaje,,1.62,0.90,1.68,1.92,1.40,2.27,2.79,1.39
08/08/2024 08:25 p. m.,Ordeño,10:21,11.98,3,,,,,1,TD,1.26,0.66,1.26,1.56,0,0,0,0,4.83,5.00,4.75,5.53,VMS 3,,Drenaje,,1.68,1.02,1.68,2.10,2.12,3.60,4.38,1.88
09/08/2024 09:53 a. m.,Ordeño,11:44,15.96,1,,,,,1,TD,1.38,0.72,1.44,1.68,0,0,0,0,5.05,5.19,4.82,5.72,VMS 3,,Drenaje,,1.80,1.14,1.86,2.34,2.82,4.82,5.64,2.68
13/08/2024 09:43 a. m.,Ordeño,11:09,14.66,1,,TD,,DI,1,"DD,TI,TD",0.42,0.72,1.56,1.74,0,0,0,0,3.62,5.32,5.12,5.69,VMS 3,,Drenaje,,0.84,1.14,2.40,2.28,0.14,4.19,7.54,2.79
14/08/2024 09:18 p. m.,Ordeño,12:15,16.03,2,,DI,,,1,,1.26,0.78,1.32,1.44,0,0,0,0,5.20,5.52,4.86,5.66,VMS 3,,Drenaje,,1.68,1.32,1.74,1.86,3.19,5.07,4.64,3.13
15/08/2024 06:55 a. m.,Ordeño,09:38,14.13,1,,,,,1,,1.32,0.72,1.44,1.44,0,0,0,0,4.86,4.91,4.80,5.26,VMS 3,,Drenaje,,1.80,1.08,1.74,1.86,2.55,3.79,5.03,2.76
15/08/2024 06:22 p. m.,Ordeño,09:59,15.89,2,,,,,1,,1.38,0.66,1.44,1.50,0,0,0,0,5.08,5.18,4.95,5.36,VMS 3,,Drenaje,,1.86,1.02,1.92,1.80,2.78,4.14,5.48,3.49
17/08/2024 03:12 p. m.,Ordeño,11:37,14.66,2,,TI,,,1,,1.26,0.72,1.56,1.68,0,0,0,0,5.13,5.21,5.18,5.72,VMS 3,,Drenaje,,1.80,1.14,2.10,2.22,2.70,3.92,4.68,3.36
18/08/2024 06:45 p. m.,Ordeño,09:56,13.64,3,,,,,1,TD,1.26,0.72,1.44,1.68,0,0,0,0,4.76,4.86,4.86,5.88,VMS 3,,Drenaje,,1.62,1.20,1.86,2.16,2.17,3.36,4.30,3.81
19/08/2024 09:29 a. m.,Ordeño,13:11,20.83,1,,"DI,TD",,,1,,1.56,0.78,1.56,1.68,0,0,0,0,5.11,5.35,5.04,5.54,VMS 3,,Drenaje,,2.04,1.20,1.98,2.16,3.33,5.78,7.38,4.34
21/08/2024 06:42 a. m.,Ordeño,10:04,11.61,1,,"DI,TI",,,1,,1.08,0.72,1.32,1.44,0,0,0,0,4.81,4.84,4.86,5.06,VMS 3,,Drenaje,,1.80,1.14,1.62,1.98,2.21,3.85,2.44,3.11
21/08/2024 07:47 p. m.,Ordeño,12:48,19.32,2,,DI,,,1,,1.50,0.72,1.56,1.56,0,0,0,0,5.24,5.21,5.23,5.76,VMS 3,,Drenaje,,1.98,1.08,1.92,1.98,2.95,4.59,7.70,4.08
22/08/2024 09:36 a. m.,Ordeño,10:28,17.02,1,,,,,1,,1.38,0.78,1.44,1.56,0,0,0,0,4.80,4.74,4.68,5.02,VMS 3,,Drenaje,,1.80,1.20,1.92,2.16,2.97,4.83,5.24,3.98
23/08/2024 02:31 p. m.,Ordeño,13:19,22.48,1,,,,,1,,1.62,0.90,1.56,1.50,0,0,0,1000,5.59,5.39,5.19,5.39,VMS 3,,Drenaje,,2.16,1.38,1.92,1.92,4.08,6.06,6.96,5.38
31/08/2024 07:21 a. m.,Ordeño,12:04,22.28,1,,TD,,,1,,1.44,0.96,1.74,1.56,0,0,0,468,4.87,4.54,4.70,5.06,VMS 3,,Tanque,,1.86,1.50,2.10,2.04,4.09,6.37,6.54,5.28
31/08/2024 04:35 p. m.,Ordeño,09:11,11.30,2,,,,,1,,1.56,0.72,1.62,1.32,0,0,0,774,4.81,4.68,4.94,4.99,VMS 3,,Tanque,,2.04,1.20,2.10,1.74,2.14,2.86,3.80,2.50
01/09/2024 05:50 p. m.,Ordeño,12:14,17.20,2,,,,,1,TD,1.56,0.84,1.68,1.38,0,0,0,1078,4.62,4.58,4.71,5.39,VMS 3,,Divert 3,Sangre por pezón por encima del umbral,1.98,1.26,2.16,1.86,2.27,3.44,6.09,5.40
02/09/2024 10:52 p. m.,Ordeño,08:27,18.20,3,,,,,1,,1.50,0.96,1.74,1.38,0,0,0,664,5.00,4.79,4.85,5.06,VMS 3,,Tanque,,1.98,1.38,2.22,1.92,2.97,4.51,7.08,3.64
03/09/2024 01:17 p. m.,Ordeño,09:17,18.61,1,,,,,1,,1.62,1.02,1.74,1.56,0,0,0,475,5.08,4.79,4.97,5.26,VMS 3,,Tanque,,2.04,1.50,2.16,2.10,3.70,4.72,5.73,4.46
04/09/2024 06:29 p. m.,Ordeño,10:21,23.18,2,,,,,1,,1.68,1.02,1.74,1.44,0,0,0,0,5.19,5.02,4.96,5.46,VMS 3,,Tanque,,2.16,1.38,2.16,1.80,4.25,6.57,6.90,5.46
06/09/2024 08:35 p. m.,Ordeño,07:28,17.66,2,,,,,1,,1.62,1.02,1.80,1.62,0,0,0,0,4.89,4.99,5.02,5.27,VMS 3,,Tanque,,2.10,1.44,2.16,2.04,3.15,4.72,5.95,3.84
12/09/2024 08:21 a. m.,Ordeño,08:41,13.76,1,,,,,1,,1.62,0.84,1.56,1.38,0,0,0,0,4.62,4.54,4.79,5.08,VMS 3,,Tanque,,2.16,1.32,2.16,2.04,2.56,3.55,4.45,3.20
13/09/2024 05:20 p. m.,Ordeño,09:43,16.68,2,,,,,1,TD,1.56,0.96,1.74,1.56,0,0,0,0,4.57,4.31,4.70,5.79,VMS 3,,Tanque,,2.10,1.38,2.10,1.86,2.76,3.90,4.78,5.24
17/09/2024 12:04 a. m.,Ordeño,10:36,18.96,2,,,,,1,,1.62,0.90,1.86,1.44,0,0,0,0,4.82,4.73,4.93,5.02,VMS 3,,Tanque,,2.10,1.32,2.28,1.86,3.48,5.03,6.02,4.43
31/10/2024 09:03 a. m.,Ordeño,10:02,16.44,1,,,,,1,,1.56,1.14,1.56,1.44,0,0,0,0,4.70,4.61,5.01,4.58,VMS 3,,Tanque,,2.04,1.62,1.98,1.92,3.31,4.95,3.98,4.20
08/11/2024 12:02 a. m.,Ordeño,10:02,13.49,1,,,,,1,,1.50,1.14,1.50,1.26,0,0,0,0,4.58,4.55,4.81,4.62,VMS 3,,Tanque,,2.04,1.62,1.92,1.74,2.61,3.42,4.18,3.28
11/11/2024 03:58 a. m.,Ordeño,09:40,21.72,1,,,,,1,,2.04,1.26,1.68,1.62,0,0,0,0,4.41,4.38,4.84,4.74,VMS 3,,Tanque,,2.64,1.74,2.04,2.10,3.98,6.87,5.22,5.65
08/01/2025 11:12 a. m.,Ordeño,05:55,7.38,1,,,,,1,,1.62,1.62,1.38,1.20,687,1176,1187,0,5.57,5.42,5.31,4.60,VMS 2,,Divert 3,,2.34,2.28,1.98,1.68,1.89,1.83,1.73,1.93
20/03/2025 02:13 a. m.,Ordeño,07:09,19.03,1,,,,,1,,1.32,1.80,1.62,1.56,0,0,0,0,4.89,4.68,2.88,5.04,VMS 2,,Tanque,,1.74,2.34,2.22,2.28,4.80,4.05,4.18,6.00
28/04/2025 09:29 a. m.,Ordeño,07:40,25.89,1,,,,,1,,1.98,1.62,1.68,1.56,0,0,0,0,5.07,5.06,5.28,5.42,VMS 2,,Tanque,,2.70,2.16,2.10,1.86,7.08,6.47,6.62,5.72
23/05/2025 04:04 p. m.,Ordeño,06:02,17.25,2,,,,,1,,1.80,1.80,1.68,1.02,0,0,0,0,5.10,4.97,5.34,5.55,VMS 2,,Tanque,,2.28,2.40,2.28,1.50,5.26,4.34,4.67,2.98
14/07/2025 08:41 a. m.,Ordeño,05:48,16.70,1,,,,,1,,1.98,1.62,1.26,0.72,0,0,0,0,4.29,4.47,4.96,4.43,VMS 2,,Tanque,,2.58,2.10,1.80,1.26,4.53,4.62,4.63,2.92
14/07/2025 06:32 p. m.,Ordeño,05:31,10.17,2,,TD,TD,,1,,1.50,1.62,1.68,0.96,0,0,0,0,4.68,4.45,5.04,4.49,VMS 2,,Tanque,,1.98,2.34,2.16,1.38,3.23,3.44,3.05,0.45
15/07/2025 02:01 a. m.,Ordeño,10:42,12.07,1,,,,,1,,1.50,1.38,1.50,1.26,0,0,0,0,4.70,4.59,5.11,4.95,VMS 2,,Tanque,,1.98,2.04,1.86,1.80,2.78,2.70,2.63,3.96
15/07/2025 11:36 a. m.,Ordeño,06:11,14.92,2,,,,,1,,1.38,1.62,1.68,1.26,0,0,0,0,5.02,4.83,5.36,4.84,VMS 2,,Tanque,,1.74,2.16,2.16,1.80,4.45,3.61,3.91,2.95
24/07/2025 03:33 a. m.,Ordeño,07:28,6.99,1,,,"DD,TD",,1,DD,1.08,1.14,0.90,0.30,0,0,0,0,5.49,7.64,5.04,5.17,VMS 2,,Tanque,,1.74,1.92,1.56,0.60,2.46,1.81,2.30,0.42
25/07/2025 06:54 p. m.,Ordeño,12:26,2.29,2,,,Todos,TI,1,"DD,TD",1.02,0.42,0.00,0.66,300,0,0,0,4.22,7.77,0.00,9.51,VMS 2,,Tanque,,2.52,0.96,0.00,1.50,0.84,0.35,0.00,1.10
26/07/2025 03:03 a. m.,Ordeño,10:37,3.22,1,,,"DI,DD,TI",,1,"DD,TD",0.42,0.24,0.90,0.78,400,0,6264,0,4.02,7.64,4.44,5.35,VMS 2,,Divert 3,,0.90,0.72,1.56,1.20,0.37,0.42,1.35,1.08
26/07/2025 12:47 p. m.,Ordeño,09:06,3.10,2,,,"DI,DD,TI",,1,DD,0.96,0.42,0.84,0.66,600,0,0,0,4.62,10.18,4.28,4.49,VMS 2,,Tanque,,1.44,0.96,1.56,1.38,0.70,0.45,0.84,1.11
26/07/2025 10:51 p. m.,Ordeño,07:10,3.98,3,,,"DI,DD,TI",,1,"DD,TD",1.08,0.66,0.96,0.90,300,0,562,0,4.82,9.92,4.54,5.63,VMS 2,,Tanque,,1.50,1.02,1.62,1.56,1.04,0.46,1.15,1.33
27/07/2025 08:24 a. m.,Ordeño,07:06,5.37,1,,,DD,,1,TD,1.20,0.96,1.08,0.78,0,0,0,0,5.09,5.18,4.76,10.25,VMS 2,,Tanque,,1.68,1.50,1.50,1.44,1.41,0.64,1.47,1.85
27/07/2025 06:31 p. m.,Ordeño,08:24,6.83,2,,,DD,,1,DD,1.44,0.90,1.20,1.14,0,665,0,0,5.43,9.38,5.14,5.51,VMS 2,,Tanque,,2.34,1.32,1.92,1.56,1.91,0.88,1.89,2.15
28/07/2025 03:27 a. m.,Ordeño,09:41,6.25,1,,,DD,,1,DD,1.32,0.96,1.20,0.96,0,769,0,0,5.43,8.11,4.92,5.20,VMS 2,,Tanque,,1.92,1.44,1.74,1.38,1.78,0.85,1.77,1.85
28/07/2025 12:45 p. m.,Ordeño,08:08,5.89,2,,,DD,,1,DD,0.90,0.90,1.38,0.96,0,971,0,0,5.09,7.44,5.00,4.91,VMS 2,,Drenaje,,1.32,1.44,1.74,1.50,1.74,0.66,1.81,1.68
29/07/2025 12:42 a. m.,Ordeño,06:49,7.95,1,,,DD,,1,DD,1.20,0.66,1.38,1.14,0,0,0,0,5.36,7.17,5.06,4.97,VMS 2,,Drenaje,,1.56,1.38,1.74,1.92,2.34,0.72,2.37,2.52
29/07/2025 09:06 a. m.,Ordeño,07:15,5.39,2,,,,,1,DD,1.44,1.02,1.32,0.96,0,969,0,0,5.23,6.07,4.86,4.67,VMS 2,,Drenaje,,1.80,1.50,1.74,1.50,1.52,0.85,1.58,1.44
30/07/2025 05:58 a. m.,Ordeño,07:25,8.75,1,,TD,"DD,TD",,1,,1.92,1.08,1.32,1.02,0,670,0,0,5.28,5.69,5.30,4.96,VMS 2,,Drenaje,,2.64,1.44,1.68,1.62,3.48,1.27,3.52,0.48
30/07/2025 06:51 p. m.,Ordeño,09:15,4.35,2,,TD,TD,,1,TD,1.26,0.90,1.14,0.96,0,994,0,0,4.81,5.22,4.97,6.43,VMS 3,,Drenaje,,1.80,1.38,1.74,1.50,1.43,0.78,1.60,0.54
31/07/2025 09:54 a. m.,Ordeño,09:44,10.51,1,,,,,1,TD,1.50,1.02,1.26,1.26,0,475,0,0,5.29,5.42,4.97,8.24,VMS 3,,Drenaje,,1.98,1.68,1.62,1.74,2.50,1.20,2.92,3.89
01/08/2025 01:28 a. m.,Ordeño,10:25,5.56,1,,,TD,,1,,1.62,0.96,1.20,0.54,0,479,0,0,5.30,5.16,5.01,5.69,VMS 3,,Drenaje,,2.34,1.32,1.68,0.84,2.15,0.91,1.97,0.53
02/08/2025 10:37 p. m.,Ordeño,10:23,5.82,3,,TD,,,1,,1.08,0.84,1.26,0.96,0,700,0,0,4.21,4.42,4.95,4.79,VMS 3,,Drenaje,,1.74,1.26,1.56,1.38,1.59,0.58,2.61,1.04
03/08/2025 10:25 a. m.,Ordeño,12:22,4.55,1,,TD,TI,TI,1,,1.20,1.02,0.00,1.08,0,0,0,0,4.62,5.20,0.00,4.98,VMS 3,,Drenaje,,1.92,1.50,0.00,1.44,2.08,1.03,0.00,1.44
09/08/2025 08:47 p. m.,Ordeño,08:18,12.92,3,,TI,,,1,,1.74,1.14,1.50,1.26,0,0,0,0,5.48,5.79,5.52,6.00,VMS 3,,Drenaje,,2.22,1.56,1.98,2.16,3.58,1.43,3.46,4.45
10/08/2025 09:47 a. m.,Ordeño,06:20,13.01,1,,DI,,,1,,1.80,1.14,1.68,1.20,0,0,0,0,5.81,6.26,6.01,6.31,VMS 3,,Drenaje,,2.22,1.62,2.16,1.80,4.48,1.52,4.47,2.54
10/08/2025 05:25 p. m.,Ordeño,05:22,4.18,2,,,TD,,1,,1.62,0.78,1.44,0.84,485,300,0,387,5.34,5.90,6.01,5.44,VMS 3,,Drenaje,,2.22,1.26,1.98,1.50,1.58,0.48,1.44,0.68
11/08/2025 12:08 a. m.,Ordeño,09:28,2.65,1,,,"TI,TD",,1,DD,1.02,0.78,1.14,0.48,681,0,0,0,4.48,5.29,5.10,4.46,VMS 3,,Drenaje,,1.68,1.26,1.62,0.78,1.00,0.36,0.82,0.47
16/08/2025 05:28 a. m.,Ordeño,05:18,9.70,1,,TD,TD,,1,,1.80,1.14,1.62,0.96,0,0,0,0,5.41,5.52,5.63,6.23,VMS 3,,Drenaje,,2.52,1.50,2.04,1.26,4.07,1.36,3.55,0.72
16/08/2025 10:14 a. m.,Ordeño,05:37,9.03,2,,,,,1,TD,1.56,0.96,1.44,1.44,0,0,0,0,5.32,5.59,5.63,6.31,VMS 3,,Drenaje,,1.98,1.38,1.92,1.92,2.02,0.66,1.71,4.64
16/08/2025 09:02 p. m.,Ordeño,05:33,12.29,3,,,,,1,,1.62,1.14,1.68,1.14,0,0,0,0,5.48,5.60,5.64,5.60,VMS 3,,Drenaje,,2.16,1.74,2.10,1.62,4.50,1.47,3.94,2.38
17/08/2025 07:56 a. m.,Ordeño,05:39,13.19,1,,,,,1,,1.68,1.32,1.56,1.32,0,0,0,0,5.39,5.61,5.53,5.84,VMS 3,,Drenaje,,2.22,1.86,1.98,1.80,4.75,1.47,4.27,2.70
