Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
08/05/2024 03:07 p. m.,Ordeño,08:05,14.98,1,,TI,,,1,,1.20,1.08,1.02,,0,0,0,,5.81,5.18,5.14,,VMS 1,,Tanque,,1.74,1.44,1.74,,4.68,5.64,4.66,
09/05/2024 01:30 a. m.,Ordeño,07:12,11.19,1,,TI,,,1,,1.08,0.90,1.02,,0,0,0,,4.71,4.35,4.36,,VMS 1,,Tanque,,1.44,1.32,1.38,,2.56,3.24,5.39,
09/05/2024 11:22 p. m.,Ordeño,08:28,14.33,3,,,,,1,DI,1.08,1.02,0.96,,0,0,0,,6.08,4.84,4.68,,VMS 1,,Tanque,,1.50,1.50,1.56,,2.02,6.16,6.15,
10/05/2024 12:43 p. m.,Ordeño,08:00,14.16,1,,TI,,,1,DI,1.20,0.90,0.90,,0,0,0,,5.54,4.33,4.50,,VMS 1,,Tanque,,1.62,1.32,1.32,,4.06,4.70,5.40,
11/05/2024 04:29 a. m.,Ordeño,10:21,17.45,1,,,,,1,DI,1.20,1.02,0.96,,0,0,0,,5.70,4.81,4.88,,VMS 1,,Tanque,,1.50,1.50,1.38,,5.20,5.55,6.70,
15/05/2024 10:29 p. m.,Ordeño,08:26,17.47,2,,,,,1,,1.32,0.96,1.08,,0,0,0,,5.46,4.97,5.03,,VMS 1,,Tanque,,1.92,1.44,1.56,,5.67,5.16,6.64,
20/05/2024 07:41 a. m.,Ordeño,09:30,18.24,1,,,,,1,,1.50,1.02,1.08,,0,0,0,,4.99,4.78,4.71,,VMS 1,,Tanque,,2.10,1.74,1.80,,5.48,5.64,7.12,
18/06/2024 08:21 p. m.,Ordeño,09:52,21.67,1,,,,,1,,1.32,1.08,1.08,,0,1913,0,,4.36,4.54,4.28,,VMS 1,,Tanque,,1.80,1.56,1.44,,6.61,6.94,8.12,
19/10/2024 01:09 a. m.,Ordeño,09:22,19.78,1,,,,,1,DI,1.38,0.96,1.08,,0,0,0,,5.24,4.10,4.96,,VMS 1,,Tanque,,1.80,1.44,1.50,,5.25,7.02,7.51,
12/01/2025 11:17 p. m.,Ordeño,08:28,24.31,2,,,,,1,DD,1.44,1.32,1.20,,0,0,370,,4.96,5.86,4.42,,VMS 2,,Tanque,,1.86,1.80,1.68,,8.70,8.08,7.53,
06/02/2025 10:56 p. m.,Ordeño,08:16,18.24,3,,,,,1,,1.38,1.08,1.14,,0,0,0,,4.94,4.59,5.26,,VMS 2,,Tanque,,1.74,1.44,1.50,,6.71,6.24,5.29,
08/02/2025 12:31 a. m.,Ordeño,06:56,12.49,1,,,,,1,,1.26,1.02,1.02,,0,0,0,,4.45,4.20,4.86,,VMS 2,,Tanque,,1.74,1.38,1.38,,4.98,4.06,3.45,
14/02/2025 10:28 a. m.,Ordeño,12:12,27.87,1,,,,,1,TD,1.62,1.26,1.26,0.48,0,0,0,0,4.88,4.79,5.28,11.19,VMS 3,,Tanque,,2.10,1.56,1.62,1.44,9.65,9.39,8.25,0.58
15/02/2025 01:30 a. m.,Ordeño,15:12,25.32,1,,,,TD,1,,1.68,1.20,1.20,0.00,0,0,0,0,4.67,4.81,5.21,0.00,VMS 3,,Tanque,,2.04,1.62,1.86,0.00,9.26,8.91,7.15,0.00
15/02/2025 07:46 a. m.,Ordeño,09:40,15.91,2,,,,TD,1,,1.50,1.14,0.96,0.00,0,0,0,0,4.69,4.34,4.83,0.00,VMS 3,,Tanque,,2.10,1.50,1.38,0.00,5.53,5.93,4.45,0.00
16/02/2025 11:03 a. m.,Ordeño,10:01,19.90,2,,TI,,,1,"TI,TD",1.62,1.14,1.14,0.48,0,0,0,0,4.88,4.75,5.60,11.12,VMS 3,,Tanque,,2.40,1.50,2.10,1.44,7.90,6.41,4.62,0.97
16/02/2025 05:19 p. m.,Ordeño,10:42,20.38,3,,,,,1,"TI,TD",1.56,1.08,1.14,0.48,0,0,0,0,4.55,4.50,5.27,12.33,VMS 3,,Tanque,,2.22,1.50,1.50,0.78,5.64,4.52,6.53,3.69
17/02/2025 09:53 p. m.,Ordeño,09:35,17.05,4,,,,,1,"TI,TD",1.56,1.02,1.14,0.36,0,0,0,0,4.61,4.48,5.31,8.78,VMS 3,,Tanque,,2.04,1.50,1.50,0.78,5.01,4.12,7.40,0.52
18/02/2025 08:40 a. m.,Ordeño,10:32,25.23,1,,,,,1,,1.62,1.08,1.20,0.36,0,0,0,0,5.05,4.98,5.19,5.08,VMS 3,,Tanque,,2.22,1.56,1.50,0.90,9.07,8.12,7.73,0.31
18/02/2025 05:04 p. m.,Ordeño,08:35,20.62,2,,TI,,,1,TD,1.56,1.14,1.14,0.30,0,0,0,0,4.83,4.69,4.86,6.19,VMS 3,,Tanque,,2.04,1.50,1.62,0.90,8.34,6.63,5.34,0.31
19/02/2025 03:08 a. m.,Ordeño,10:17,24.78,1,,,,,1,TD,1.56,1.14,1.14,0.30,0,0,0,0,5.05,4.97,5.25,5.77,VMS 3,,Tanque,,2.04,1.62,1.56,0.72,9.27,7.94,7.26,0.31
19/02/2025 11:42 a. m.,Ordeño,08:58,20.88,2,,,,,1,TD,1.56,1.20,1.14,0.30,0,0,0,0,4.91,4.84,5.21,5.63,VMS 3,,Tanque,,1.92,1.62,1.56,0.84,8.10,6.62,5.90,0.26
20/02/2025 12:28 p. m.,Ordeño,09:27,21.00,2,,,,,1,TD,1.68,1.08,1.20,0.36,0,0,0,0,4.75,4.41,5.05,5.29,VMS 3,,Divert 3,,2.16,1.44,1.62,0.96,6.84,6.03,7.88,0.25
22/02/2025 03:53 p. m.,Ordeño,09:28,20.61,2,,DD,,,1,TD,1.44,1.14,1.08,0.36,0,0,0,0,4.66,4.56,4.90,5.97,VMS 3,,Tanque,,1.80,1.74,1.50,0.96,7.85,5.43,7.02,0.31
23/02/2025 07:35 p. m.,Ordeño,10:58,25.53,3,,,,,1,TD,1.50,1.08,0.96,0.30,0,0,0,0,4.90,4.73,5.03,7.64,VMS 3,,Tanque,,1.98,1.38,1.32,0.66,9.74,7.92,7.54,0.33
24/02/2025 12:18 p. m.,Ordeño,07:50,12.72,2,,"DD,TI",TI,,1,TD,1.38,1.08,0.78,0.30,0,0,0,0,4.82,4.59,4.02,5.81,VMS 3,,Tanque,,1.92,1.50,1.38,0.78,6.73,5.38,0.29,0.32
24/02/2025 10:06 p. m.,Ordeño,11:53,24.76,3,,,,,1,TD,1.38,0.96,1.14,0.36,0,0,0,0,4.92,4.76,5.05,5.83,VMS 3,,Tanque,,1.74,1.26,1.80,1.14,8.54,6.86,9.02,0.34
25/02/2025 09:09 a. m.,Ordeño,10:34,26.85,1,,,,,1,TD,1.44,1.20,1.08,0.36,0,0,0,0,5.20,4.95,5.00,5.88,VMS 3,,Tanque,,1.92,1.50,1.68,1.14,9.74,8.66,8.13,0.32
25/02/2025 04:25 p. m.,Ordeño,08:22,17.50,2,,,,,1,TD,1.38,1.02,0.96,0.36,0,0,0,0,4.80,4.68,4.83,7.04,VMS 3,,Tanque,,1.80,1.44,1.26,0.78,6.84,5.64,4.63,0.39
26/02/2025 03:24 a. m.,Ordeño,10:43,24.05,1,,,,,1,,1.44,1.02,1.02,0.30,0,0,0,0,5.05,4.90,5.09,5.66,VMS 3,,Tanque,,1.86,1.38,1.38,0.72,8.97,7.92,6.78,0.38
27/02/2025 10:49 p. m.,Ordeño,10:01,22.90,3,,TI,,,1,TD,1.32,1.08,0.90,0.24,0,0,0,0,4.84,4.68,4.91,6.40,VMS 3,,Tanque,,1.74,1.62,1.50,0.78,8.71,7.78,6.10,0.31
28/02/2025 09:18 a. m.,Ordeño,11:04,24.89,1,,,,,1,TD,1.50,1.08,0.96,0.36,0,0,0,0,4.87,4.75,4.96,7.04,VMS 3,,Tanque,,2.10,1.56,1.38,1.14,9.13,7.62,7.84,0.30
28/02/2025 05:23 p. m.,Ordeño,08:38,18.01,2,,TI,,,1,TD,1.38,1.08,0.90,0.42,0,0,0,0,4.79,4.67,4.75,7.04,VMS 3,,Tanque,,1.80,1.44,1.50,1.32,7.87,6.33,3.50,0.31
01/03/2025 12:29 a. m.,Ordeño,09:41,20.04,1,,,,,1,TD,1.38,0.96,1.02,0.36,0,0,0,0,4.91,4.83,5.05,5.98,VMS 3,,Tanque,,1.80,1.44,1.56,1.14,7.10,5.74,6.79,0.41
01/03/2025 12:23 p. m.,Ordeño,11:42,27.75,2,,,,,1,TD,1.50,1.20,1.08,0.36,0,0,0,0,4.84,4.75,4.84,6.22,VMS 3,,Tanque,,2.04,1.68,1.68,1.14,9.85,8.98,8.31,0.61
03/03/2025 01:48 p. m.,Ordeño,08:57,20.16,2,,,,,1,TD,1.44,1.08,1.08,0.36,0,0,0,0,4.72,4.36,4.51,7.04,VMS 3,,Tanque,,1.86,1.44,1.38,0.60,7.32,6.32,5.51,1.01
04/03/2025 07:56 a. m.,Ordeño,11:47,26.59,1,,,,,1,,1.62,1.14,1.14,,0,0,0,,5.02,4.75,4.97,,VMS 3,,Tanque,,2.10,1.62,1.86,,10.01,8.87,7.71,
24/03/2025 03:06 p. m.,Ordeño,07:20,19.82,2,,,,,1,,1.80,1.26,1.20,,0,0,0,,4.84,4.54,4.99,,VMS 3,,Tanque,,2.28,1.74,1.62,,7.43,6.76,5.63,
02/04/2025 07:48 p. m.,Ordeño,10:46,24.31,2,,,,,1,,1.50,1.20,1.02,,0,0,0,,4.95,4.58,5.08,,VMS 3,,Tanque,,2.10,1.92,1.50,,9.08,8.70,6.53,
03/04/2025 02:19 a. m.,Ordeño,06:19,15.00,1,,,,,1,,1.50,1.20,0.96,,0,0,0,,4.60,4.39,4.80,,VMS 3,,Tanque,,1.92,1.74,1.32,,5.94,5.03,4.03,
03/04/2025 05:11 p. m.,Ordeño,11:31,29.05,2,,,,,1,,1.56,1.14,1.02,,0,0,0,,5.04,4.89,5.30,,VMS 3,,Tanque,,2.10,1.74,1.44,,10.24,10.43,8.38,
04/04/2025 06:20 a. m.,Ordeño,09:14,25.86,1,,TI,,,1,,1.50,1.32,1.20,,0,0,0,,4.71,4.56,5.05,,VMS 3,,Tanque,,2.10,1.80,1.74,,9.03,9.56,7.27,
07/04/2025 05:43 a. m.,Ordeño,11:41,30.77,1,,TI,,,1,,1.56,1.14,1.02,,0,0,0,,4.91,4.79,5.40,,VMS 3,,Tanque,,2.10,1.62,1.56,,10.50,10.72,9.55,
15/04/2025 10:07 p. m.,Ordeño,12:24,26.64,2,,,,,1,,1.38,1.02,0.84,,0,0,0,,5.02,4.47,5.22,,VMS 3,,Tanque,,1.80,1.56,1.38,,10.34,10.34,5.96,
17/04/2025 02:23 a. m.,Ordeño,07:25,17.14,1,,,,,1,,1.44,1.26,1.14,,0,0,0,,4.61,4.34,4.79,,VMS 3,,Tanque,,1.80,1.68,1.56,,6.62,6.71,3.81,
18/04/2025 05:17 a. m.,Ordeño,07:52,16.06,1,,,,,1,,1.38,1.26,1.14,,0,0,0,,4.96,4.22,4.76,,VMS 3,,Tanque,,1.86,1.68,1.50,,6.16,5.97,3.93,
18/04/2025 06:03 p. m.,Ordeño,09:14,24.37,2,,DD,,,1,,1.50,1.26,1.02,,0,0,0,,4.96,4.15,4.89,,VMS 3,,Tanque,,1.98,1.80,1.50,,9.34,8.39,6.64,
19/04/2025 06:30 a. m.,Ordeño,08:08,24.83,1,,,,,1,,1.50,1.38,0.96,,0,0,0,,5.03,4.60,4.71,,VMS 3,,Tanque,,2.04,2.04,1.38,,8.83,9.62,6.38,
19/04/2025 07:15 p. m.,Ordeño,09:28,23.66,2,,TI,,,1,,1.38,1.20,1.02,,0,0,0,,5.05,4.46,4.83,,VMS 3,,Tanque,,1.92,1.68,1.38,,8.90,8.65,6.11,
21/04/2025 03:12 p. m.,Ordeño,11:17,27.85,2,,TI,,,1,,1.56,1.26,1.02,,0,0,0,,4.94,4.63,4.99,,VMS 3,,Tanque,,2.28,1.80,1.74,,10.58,11.38,5.89,
28/04/2025 09:16 a. m.,Ordeño,09:00,25.34,1,,,,,1,,1.56,1.32,1.20,,0,0,0,,4.87,4.55,5.11,,VMS 3,,Tanque,,1.98,1.74,1.98,,9.15,9.20,6.99,
30/04/2025 05:06 p. m.,Ordeño,06:37,11.98,2,,,,,1,,1.56,1.32,1.02,,0,0,0,,4.82,4.02,4.49,,VMS 3,,Tanque,,1.98,1.80,1.44,,4.80,4.71,2.47,
03/05/2025 02:48 a. m.,Ordeño,06:48,13.89,1,,TI,,,1,,1.44,1.38,1.20,,0,0,0,,5.07,4.62,5.54,,VMS 3,,Tanque,,1.86,1.86,1.74,,5.62,5.99,2.28,
03/05/2025 10:16 a. m.,Ordeño,06:51,17.35,2,,,,,1,TI,1.50,1.32,1.20,,0,0,0,,4.96,4.71,5.60,,VMS 3,,Tanque,,1.98,1.86,1.56,,5.85,5.86,5.64,
03/05/2025 05:43 p. m.,Ordeño,07:10,15.81,3,,,,,1,,1.50,1.26,1.14,,0,0,0,,4.89,4.77,5.15,,VMS 3,,Tanque,,2.04,1.74,1.56,,6.16,6.42,3.23,
04/05/2025 02:32 a. m.,Ordeño,07:27,15.43,1,,,,,1,,1.44,1.20,1.08,,0,0,0,,4.91,4.70,5.20,,VMS 3,,Tanque,,1.86,1.56,1.44,,5.73,6.30,3.40,
14/06/2025 08:30 a. m.,Ordeño,08:46,25.26,1,,,,,1,,1.68,1.50,1.32,,0,0,0,,5.65,4.75,5.34,,VMS 3,,Tanque,,2.28,1.92,1.74,,9.07,9.01,7.18,
14/06/2025 02:20 p. m.,Ordeño,06:50,8.76,2,,TI,DI,,1,TI,1.26,1.44,0.66,,0,0,0,,4.86,4.34,9.18,,VMS 3,,Tanque,,1.68,1.86,1.14,,2.71,3.02,3.03,
15/06/2025 05:23 p. m.,Ordeño,06:30,14.86,2,,,,,1,,1.56,1.38,1.14,,0,0,0,,5.77,5.12,5.35,,VMS 3,,Tanque,,1.98,1.68,1.74,,5.32,6.05,3.49,
17/06/2025 06:49 a. m.,Ordeño,08:55,26.19,1,,,,,1,,1.80,1.44,1.26,,0,0,0,,5.21,4.84,5.32,,VMS 3,,Tanque,,2.28,1.98,1.56,,9.17,9.77,7.25,
20/06/2025 12:01 a. m.,Ordeño,14:34,22.49,1,,,,,1,DI,1.92,1.32,0.60,,0,0,0,,5.59,4.82,4.85,,VMS 3,,Tanque,,2.40,1.92,1.08,,8.21,8.83,5.45,
21/06/2025 03:07 a. m.,Ordeño,07:43,18.76,1,,,,,1,,1.74,1.44,0.90,,0,0,0,,5.50,5.20,4.76,,VMS 3,,Tanque,,2.28,1.86,1.50,,6.57,7.98,4.21,
24/06/2025 07:15 a. m.,Ordeño,09:43,25.02,1,,,,,1,,1.86,1.38,1.20,,0,0,0,,4.80,4.74,5.27,,VMS 3,,Tanque,,2.34,1.98,1.56,,9.02,10.37,5.63,
24/06/2025 09:18 p. m.,Ordeño,07:51,18.24,2,,,,,1,,1.56,1.32,1.08,,0,0,0,,4.93,4.64,5.09,,VMS 3,,Tanque,,1.98,2.10,2.10,,6.96,6.87,4.41,
04/07/2025 07:31 a. m.,Ordeño,06:05,13.91,1,,,,,1,,1.50,1.38,1.08,,0,0,0,,4.91,4.52,4.91,,VMS 3,,Tanque,,1.86,1.80,1.44,,4.49,5.47,3.95,
14/07/2025 03:58 p. m.,Ordeño,06:42,14.22,2,,,,,1,DI,1.44,1.32,0.96,,0,0,0,,5.49,4.60,4.68,,VMS 3,,Tanque,,1.80,1.68,1.74,,5.47,5.71,3.04,
15/07/2025 03:59 a. m.,Ordeño,08:09,19.65,1,,,,,1,,1.62,1.38,1.02,,0,0,0,,5.77,4.99,5.31,,VMS 3,,Tanque,,2.10,1.80,1.56,,6.84,8.07,4.74,
03/08/2025 01:54 a. m.,Ordeño,07:26,15.67,1,,TI,,,1,,1.50,1.32,0.96,,0,0,0,,4.80,4.54,4.76,,VMS 3,,Tanque,,1.86,1.80,1.32,,5.21,6.97,3.49,
03/08/2025 03:37 p. m.,Ordeño,10:04,23.13,2,,,,,1,,1.56,1.32,0.90,,0,0,0,,5.43,4.91,5.18,,VMS 3,,Tanque,,2.04,1.80,2.16,,8.01,9.88,5.24,
08/08/2025 03:02 a. m.,Ordeño,08:01,18.36,1,,,,,1,,1.68,1.38,1.08,,0,0,0,,4.88,4.80,5.21,,VMS 3,,Tanque,,2.22,1.86,1.62,,6.57,8.09,3.70,
19/08/2025 11:16 p. m.,Ordeño,08:11,22.92,2,,,,,1,TI,1.68,1.44,0.96,,0,0,0,,4.84,4.59,5.56,,VMS 2,,Tanque,,2.22,1.86,1.32,,8.07,8.70,6.15,
23/08/2025 07:11 a. m.,Ordeño,08:03,15.39,1,,TI,,,1,,1.56,1.44,0.90,,0,0,0,,5.05,4.64,5.00,,VMS 2,,Tanque,,2.10,1.86,1.26,,5.71,6.70,2.98,
23/08/2025 04:52 p. m.,Ordeño,07:26,15.31,2,,,,,1,,1.62,1.44,1.02,,0,0,0,,5.37,4.73,5.27,,VMS 2,,Tanque,,2.10,1.86,1.38,,5.38,7.02,2.91,
25/08/2025 06:54 a. m.,Ordeño,08:24,22.12,1,,,,,1,,1.80,1.50,1.02,,0,0,0,,4.79,4.62,5.29,,VMS 2,,Tanque,,2.52,2.16,1.62,,8.11,9.24,4.77,
27/08/2025 12:48 p. m.,Ordeño,08:13,17.82,2,,,,,1,,1.62,1.38,0.78,,0,0,0,,5.37,4.69,5.33,,VMS 2,,Tanque,,2.10,1.80,1.20,,6.68,7.85,3.29,
28/08/2025 01:56 a. m.,Ordeño,08:05,18.10,1,,,,,1,,1.80,1.44,0.84,,0,0,0,,4.81,4.63,5.03,,VMS 2,,Tanque,,2.22,2.04,1.26,,6.66,8.05,3.39,
23/09/2025 01:10 p. m.,Ordeño,06:57,12.10,2,,,,,1,,1.50,1.26,0.78,,0,0,0,,5.12,4.49,4.86,,VMS 2,,Tanque,,1.98,1.74,1.14,,4.35,5.92,1.83,
27/09/2025 09:12 a. m.,Ordeño,06:10,11.05,2,,,,,1,,1.44,1.44,0.72,,0,0,0,,5.28,4.72,4.90,,VMS 2,,Tanque,,1.86,1.92,1.14,,4.10,5.18,1.77,
02/10/2025 01:10 a. m.,Ordeño,06:14,11.38,1,,,,,1,,1.50,1.32,0.78,,0,0,0,,5.04,4.41,5.11,,VMS 2,,Tanque,,2.04,1.62,1.20,,4.27,5.42,1.69,
02/10/2025 12:32 p. m.,Ordeño,07:39,17.48,2,,,,,1,,1.44,1.38,0.78,,0,0,0,,5.01,4.57,5.14,,VMS 2,,Tanque,,1.80,1.86,1.14,,6.65,7.72,3.11,
02/10/2025 10:20 p. m.,Ordeño,07:00,12.15,3,,,,,1,,1.44,1.20,0.72,,0,0,0,,5.05,4.47,4.96,,VMS 2,,Tanque,,1.86,1.62,1.14,,4.42,5.76,1.97,
06/10/2025 01:27 a. m.,Ordeño,08:18,16.89,1,,,,,1,,1.50,1.38,0.72,,0,0,0,,5.05,4.31,4.83,,VMS 2,,Tanque,,1.92,1.86,1.08,,6.09,8.07,2.73,
10/10/2025 10:18 p. m.,Ordeño,12:48,16.22,3,,,,,1,TI,1.44,1.32,0.90,,0,0,0,,4.38,4.39,6.95,,VMS 3,,Tanque,,1.86,1.80,1.98,,3.13,4.42,8.67,
