Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
19/05/2025 10:41 p. m.,Ordeño,09:46,2.61,3,,,TD,TI,1,TD,0.30,0.42,0.00,0.30,0,0,0,0,3.49,3.95,0.00,4.76,VMS 2,,Tanque,,0.66,0.84,0.00,0.66,0.76,1.33,0.00,0.52
20/05/2025 06:01 a. m.,Ordeño,10:31,5.38,1,,,,,1,TD,0.36,0.36,0.42,0.36,0,0,0,0,3.82,3.94,4.37,5.08,VMS 2,,Tanque,,0.78,0.60,0.84,0.60,0.70,1.26,2.65,0.77
20/05/2025 07:28 p. m.,Ordeño,09:04,8.17,2,,,,,1,TD,0.42,0.48,0.42,0.42,0,0,0,0,4.08,4.21,4.34,5.46,VMS 2,,Tanque,,0.78,0.96,0.78,1.08,2.37,2.46,2.43,0.91
22/05/2025 12:13 a. m.,Ordeño,10:38,8.36,1,,,,DI,1,DD,0.00,0.48,0.54,0.42,0,0,0,0,0.00,7.50,6.21,5.84,VMS 2,,Tanque,,0.00,0.90,0.96,0.90,0.00,3.12,3.91,1.33
23/05/2025 01:51 a. m.,Ordeño,11:34,5.87,1,,,,,1,DI,0.48,0.36,0.36,0.36,0,0,0,0,6.08,4.23,4.20,4.52,VMS 2,,Tanque,,0.84,0.78,0.66,0.72,3.37,1.12,0.82,0.56
25/05/2025 01:51 a. m.,Ordeño,12:20,7.40,1,,,,TD,1,DD,0.48,0.54,0.42,0.00,0,0,386,0,4.30,6.02,4.32,0.00,VMS 2,,Tanque,,0.84,0.90,0.66,0.00,1.99,3.88,1.53,0.00
25/05/2025 10:11 a. m.,Ordeño,06:49,3.73,2,,,,,1,TD,0.36,0.30,0.36,0.42,0,0,0,0,4.30,3.86,4.58,5.21,VMS 2,,Tanque,,0.60,0.54,0.78,0.84,1.08,0.75,0.94,0.96
27/05/2025 05:16 a. m.,Ordeño,11:09,8.71,1,,,,DI,1,TD,0.00,0.42,0.48,0.54,0,0,379,0,0.00,4.37,4.48,7.30,VMS 2,,Tanque,,0.00,0.84,0.90,1.26,0.00,2.44,2.83,3.44
28/05/2025 02:46 a. m.,Ordeño,12:37,13.00,1,,,,,1,"DI,TD",0.60,0.54,0.48,0.42,0,0,0,0,6.13,4.43,4.43,5.51,VMS 2,,Tanque,,1.02,0.90,0.84,0.78,3.87,3.67,4.31,1.15
28/05/2025 07:12 p. m.,Ordeño,10:52,6.54,2,,,"DI,TD",TD,1,,0.36,0.48,0.48,0.00,490,0,0,0,4.49,4.27,4.31,0.00,VMS 2,,Tanque,,0.72,0.84,0.78,0.00,0.87,2.67,3.00,0.00
29/05/2025 11:03 p. m.,Ordeño,14:01,14.59,2,,TD,,,1,TD,0.54,0.54,0.54,0.54,0,0,0,0,4.90,4.35,4.70,6.21,VMS 2,,Tanque,,0.84,0.96,0.96,1.32,2.82,3.63,5.03,3.11
30/05/2025 11:10 a. m.,Ordeño,09:59,8.26,1,,,,,1,TD,0.42,0.48,0.42,0.48,0,0,0,0,4.42,4.07,4.23,5.37,VMS 2,,Tanque,,0.78,0.90,0.78,1.02,1.75,2.13,2.12,2.26
01/06/2025 08:02 p. m.,Ordeño,11:15,6.85,2,,TD,,TI,1,TD,0.48,0.60,0.00,0.54,0,0,0,0,3.95,4.69,0.00,5.19,VMS 2,,Tanque,,0.90,1.26,0.00,0.96,2.18,3.98,0.00,0.69
02/06/2025 06:09 a. m.,Ordeño,11:22,7.24,1,,,,TI,1,TD,0.36,0.48,0.00,0.54,0,0,0,0,3.68,3.94,0.00,6.31,VMS 2,,Tanque,,0.78,0.84,0.00,1.08,1.35,1.94,0.00,3.95
02/06/2025 05:45 p. m.,Ordeño,13:36,9.66,2,,,,TD,1,TI,0.48,0.48,0.54,0.00,0,0,391,0,3.91,4.11,5.93,0.00,VMS 2,,Tanque,,0.78,1.02,0.90,0.00,2.57,2.52,4.57,0.00
04/06/2025 07:50 a. m.,Ordeño,09:37,7.27,1,,,,,1,"TI,TD",0.42,0.48,0.48,0.42,0,0,0,0,3.86,4.07,4.67,5.55,VMS 2,,Tanque,,0.72,0.78,0.84,0.66,2.06,2.39,2.27,0.55
05/06/2025 02:30 p. m.,Ordeño,14:09,15.32,1,,,,,1,"TI,TD",0.48,0.54,0.54,0.66,0,0,0,0,3.70,3.78,5.23,8.38,VMS 2,,Tanque,,0.84,1.02,0.84,1.32,2.63,3.05,5.14,4.50
06/06/2025 04:23 p. m.,Ordeño,12:18,10.88,2,,,,,1,"TI,TD",0.54,0.54,0.48,0.42,0,0,0,0,3.95,4.11,4.70,5.27,VMS 2,,Tanque,,0.96,0.96,0.90,0.78,2.92,3.30,3.84,0.82
07/06/2025 09:28 p. m.,Ordeño,13:16,9.46,3,,,,TD,1,TI,0.36,0.54,0.48,0.00,0,0,0,0,3.63,4.38,4.66,0.00,VMS 2,,Tanque,,0.84,0.96,0.96,0.00,1.51,4.05,3.90,0.00
08/06/2025 02:27 p. m.,Ordeño,11:43,15.29,1,,,,,1,TD,0.48,0.54,0.48,0.60,0,0,0,0,4.16,4.19,4.44,6.38,VMS 2,,Tanque,,0.84,0.96,0.84,1.14,3.41,3.48,3.49,4.91
09/06/2025 02:54 a. m.,Ordeño,10:50,7.21,1,,,,,1,TD,0.48,0.42,0.42,0.42,0,0,0,370,3.78,4.17,4.22,4.86,VMS 2,,Tanque,,0.90,1.14,0.78,0.72,2.15,1.83,2.42,0.81
09/06/2025 05:16 p. m.,Ordeño,12:59,9.89,2,,,,,1,TD,0.48,0.60,0.54,0.42,0,0,0,0,4.09,4.25,4.51,5.30,VMS 2,,Tanque,,0.96,0.96,0.96,0.78,2.80,3.19,3.14,0.76
10/06/2025 03:57 a. m.,Ordeño,08:19,6.43,1,,TI,,DI,1,TD,0.00,0.54,0.42,0.42,0,0,0,0,0.00,4.13,4.31,5.30,VMS 2,,Tanque,,0.00,0.90,0.84,1.08,0.00,2.48,2.16,1.79
15/06/2025 02:00 a. m.,Ordeño,13:12,9.61,1,,,,,1,TD,0.48,0.54,0.42,0.36,0,0,0,0,3.94,4.33,4.55,6.54,VMS 2,,Tanque,,0.78,0.84,0.78,0.60,3.15,3.01,2.54,0.91
15/06/2025 07:35 p. m.,Ordeño,16:51,10.78,2,,,TD,TD,1,,0.48,0.60,0.42,0.00,0,0,0,0,4.08,4.38,4.70,0.00,VMS 2,,Tanque,,0.84,1.08,0.78,0.00,3.49,3.80,3.49,0.00
15/06/2025 11:26 p. m.,Ordeño,10:47,4.08,3,,TD,,TI,1,TD,0.36,0.42,0.00,0.54,0,0,0,0,3.10,3.71,0.00,6.40,VMS 2,,Tanque,,0.78,0.72,0.00,1.02,0.37,0.88,0.00,2.83
16/06/2025 10:42 p. m.,Ordeño,15:15,17.35,1,,,,,1,,0.54,0.66,0.54,0.36,0,0,0,0,4.99,5.03,4.94,5.61,VMS 3,,Tanque,,0.84,1.08,1.14,0.78,4.58,5.23,5.51,2.03
18/06/2025 03:06 a. m.,Ordeño,13:39,15.41,1,,,,,1,TD,0.48,0.60,0.48,0.42,0,0,0,0,5.12,5.58,4.80,5.81,VMS 3,,Tanque,,0.96,0.96,0.84,1.08,3.69,4.50,4.68,2.54
20/06/2025 07:15 p. m.,Ordeño,09:34,11.48,2,,,,,1,,0.54,0.60,0.54,0.42,0,0,0,0,4.39,4.77,4.09,4.78,VMS 3,,Tanque,,1.02,1.02,0.90,0.72,2.82,3.37,3.31,1.98
23/06/2025 11:55 p. m.,Ordeño,12:48,6.29,1,,,,,1,DD,0.42,0.66,0.36,0.30,501,0,581,483,6.37,7.21,6.70,6.12,VMS 3,,Tanque,,1.02,1.08,0.78,0.66,0.60,4.62,0.65,0.42
24/06/2025 03:32 p. m.,Ordeño,11:09,11.28,2,,,,,1,"DI,TD",0.54,0.48,0.54,0.54,526,0,0,0,5.79,4.57,5.09,7.57,VMS 3,,Tanque,,0.96,0.84,0.96,1.02,3.08,1.32,3.41,3.47
25/06/2025 08:31 a. m.,Ordeño,08:32,6.70,1,,,"DI,TI,TD",,1,,0.36,0.60,0.36,0.36,0,0,0,0,4.50,5.13,4.82,5.17,VMS 3,,Tanque,,0.78,1.08,0.72,0.60,1.40,3.06,1.29,0.95
25/06/2025 08:17 p. m.,Ordeño,08:14,7.11,2,,,,,1,,0.42,0.60,0.48,0.36,0,0,0,0,4.86,4.96,5.10,5.31,VMS 3,,Tanque,,0.72,0.96,0.78,0.96,1.71,2.35,1.89,1.16
23/08/2025 10:17 p. m.,Ordeño,12:57,20.83,2,,DD,,,1,TD,0.60,0.84,0.66,0.66,0,0,0,0,4.33,4.65,4.61,5.50,VMS 3,,Tanque,,1.08,1.38,1.08,1.02,4.31,5.12,5.54,5.86
24/08/2025 11:55 a. m.,Ordeño,12:16,11.62,1,,,,,1,,0.48,0.72,0.54,0.48,0,0,0,0,4.14,4.63,4.29,4.83,VMS 3,,Tanque,,0.84,1.14,0.84,0.78,3.00,3.32,3.91,1.39
25/08/2025 12:47 a. m.,Ordeño,13:11,13.08,1,,,,,1,,0.42,0.66,0.48,0.48,0,0,0,0,4.47,4.81,4.66,5.08,VMS 3,,Tanque,,0.78,1.08,0.90,0.90,3.20,3.78,4.11,1.99
25/08/2025 05:16 p. m.,Ordeño,12:06,16.46,2,,,,,1,,0.54,0.66,0.60,0.60,0,0,0,0,4.55,4.85,4.71,5.32,VMS 3,,Tanque,,0.84,1.14,0.90,0.90,3.89,4.53,4.82,3.22
06/09/2025 08:52 a. m.,Ordeño,12:35,19.67,1,,,,,1,,0.66,0.78,0.66,0.66,0,0,0,0,4.53,4.83,4.61,4.72,VMS 3,,Tanque,,1.14,1.08,1.14,0.90,4.46,5.26,5.84,4.11
23/09/2025 05:25 p. m.,Ordeño,11:44,23.16,1,,,,,1,,0.78,0.84,0.78,0.72,0,0,0,0,4.80,5.11,4.74,4.78,VMS 3,,Tanque,,1.26,1.50,1.32,1.08,5.28,6.08,6.75,5.05
26/09/2025 05:46 p. m.,Ordeño,10:15,16.62,2,,,,,1,DI,0.60,0.78,0.72,0.60,0,0,0,0,5.12,4.33,4.20,4.11,VMS 3,,Tanque,,0.90,1.26,1.14,0.96,3.85,4.40,4.87,3.50
28/09/2025 01:22 a. m.,Ordeño,12:35,23.77,1,,,,,1,,0.78,0.84,0.90,0.72,0,0,0,0,5.10,5.35,5.13,5.26,VMS 3,,Tanque,,1.20,1.56,1.26,1.02,4.87,6.12,7.34,5.44
09/10/2025 03:46 p. m.,Ordeño,10:24,18.19,1,,,,,1,"DD,TI",0.72,0.78,0.78,0.54,0,0,0,0,4.47,4.78,4.84,3.73,VMS 3,,Tanque,,1.02,1.38,1.20,0.96,4.29,4.93,5.62,3.35
13/10/2025 07:17 p. m.,Ordeño,08:51,15.76,2,,,,,1,,0.78,0.78,0.90,0.66,0,0,0,0,4.55,4.77,5.24,4.67,VMS 3,,Tanque,,1.14,1.20,1.38,1.02,3.66,4.34,4.13,3.63
18/10/2025 08:02 p. m.,Ordeño,13:38,21.03,1,,,,,1,,0.78,0.72,0.78,0.66,0,0,0,0,4.76,5.28,4.89,4.57,VMS 3,,Tanque,,1.20,1.20,1.14,1.02,4.58,5.96,5.82,4.67
19/10/2025 01:54 p. m.,Ordeño,11:55,15.12,1,,,,,1,,0.66,0.72,0.78,0.72,0,0,0,0,4.44,4.61,4.39,4.45,VMS 3,,Tanque,,1.20,1.08,1.14,1.14,3.83,2.40,4.97,3.92
16/04/2025 10:05 p. m.,Ordeño,07:02,5.45,1,,,,,0,,0.48,0.54,0.42,0.48,564,0,574,786,5.29,5.40,4.70,5.24,VMS 3,,Divert 3,,0.72,0.90,0.66,0.84,1.11,0.98,1.78,1.58
17/04/2025 11:47 a. m.,Ordeño,10:42,6.51,1,,,,,0,,0.48,0.60,0.48,0.78,0,0,0,0,4.83,4.92,4.52,4.29,VMS 3,,Divert 3,,0.90,1.32,0.90,1.62,1.41,1.49,1.67,1.94
19/04/2025 07:37 p. m.,Ordeño,11:13,5.64,1,,DD,,"TI,TD",0,,0.60,0.72,0.00,0.00,2057,0,0,0,4.92,5.22,0.00,0.00,VMS 3,,Divert 3,,1.02,1.02,0.00,0.00,2.75,2.89,0.00,0.00
20/04/2025 10:24 p. m.,Ordeño,12:59,11.57,1,,,,,0,"DI,DD",0.60,0.48,0.66,0.54,439,0,572,0,4.54,4.90,4.07,3.37,VMS 3,,Tanque,,0.96,0.90,1.08,1.14,1.76,1.77,3.69,4.35
22/04/2025 06:27 a. m.,Ordeño,10:14,4.82,1,,"DD,TI",,"TI,TD",0,DI,0.66,0.60,0.48,0.00,0,0,0,0,5.18,4.79,3.75,0.00,VMS 2,,Tanque,,1.08,0.96,0.96,0.00,1.54,3.20,0.08,0.00
22/04/2025 10:18 p. m.,Ordeño,12:10,1.74,2,,"TI,TD",,"DI,TI",0,,0.00,0.54,0.30,0.42,0,332,0,0,0.00,4.45,2.95,4.22,VMS 2,,Tanque,,0.00,0.90,0.66,1.08,0.00,1.33,0.05,0.36
24/04/2025 03:00 a. m.,Ordeño,15:22,13.90,1,,,,,0,,0.60,0.60,0.54,0.54,0,0,863,0,4.89,4.43,4.57,3.26,VMS 2,,Tanque,,0.96,1.02,0.96,1.14,2.68,3.07,3.47,4.68
25/04/2025 05:42 a. m.,Ordeño,09:34,3.07,1,,"TI,TD",,,0,,0.30,0.48,0.42,0.36,0,0,0,0,3.87,3.91,4.24,3.86,VMS 2,,Tanque,,0.66,0.90,1.08,1.20,0.72,1.09,0.71,0.55
25/04/2025 07:00 p. m.,Ordeño,07:13,5.28,2,,,,,0,,0.30,0.48,0.42,0.42,0,410,548,0,4.36,4.48,4.91,4.87,VMS 2,,Tanque,,0.66,0.72,0.66,0.84,0.72,1.50,1.22,1.84
26/04/2025 01:01 a. m.,Ordeño,05:39,2.24,1,,,,,0,,0.30,0.42,0.30,0.36,0,308,439,0,4.19,3.75,4.01,3.99,VMS 2,,Tanque,,0.54,0.90,0.72,0.66,0.59,0.59,0.42,0.64
27/04/2025 03:47 a. m.,Ordeño,09:28,5.48,1,,,TD,TD,0,,0.36,0.48,0.42,0.00,0,416,346,0,4.60,4.65,4.84,0.00,VMS 2,,Tanque,,0.72,0.78,0.72,0.00,1.60,1.84,2.04,0.00
28/04/2025 08:59 a. m.,Ordeño,10:28,6.11,1,,,TD,TD,0,,0.42,0.48,0.42,0.00,0,0,0,0,4.53,4.52,4.75,0.00,VMS 2,,Tanque,,0.72,0.84,0.72,0.00,1.74,2.08,2.29,0.00
29/04/2025 06:55 a. m.,Ordeño,08:11,4.74,1,,,TD,TD,0,,0.42,0.42,0.42,0.18,0,0,0,0,4.41,4.37,4.61,4.76,VMS 2,,Tanque,,0.84,0.78,0.72,0.42,1.38,1.49,1.80,0.07
29/04/2025 07:19 p. m.,Ordeño,08:59,5.18,2,,,,,0,,0.36,0.42,0.30,0.54,0,0,0,0,4.32,4.62,4.75,4.13,VMS 2,,Tanque,,0.60,0.72,0.54,0.90,0.87,1.05,0.70,2.56
01/05/2025 03:17 a. m.,Ordeño,10:33,9.32,1,,,,,0,,0.48,0.48,0.42,0.42,0,371,0,0,6.01,6.13,6.12,5.19,VMS 2,,Tanque,,0.78,0.78,0.78,0.78,2.26,2.57,2.87,1.62
02/05/2025 03:16 a. m.,Ordeño,08:43,5.26,1,,,TI,TI,0,,0.42,0.42,0.00,0.42,0,0,0,0,4.43,4.58,0.00,4.64,VMS 2,,Tanque,,0.96,0.72,0.00,0.96,1.55,1.79,0.00,1.92
03/05/2025 12:33 a. m.,Ordeño,09:48,2.55,1,,TD,,TD,0,,0.36,0.42,0.36,0.30,0,0,0,0,4.33,4.47,4.56,4.36,VMS 2,,Tanque,,0.72,0.78,0.78,0.54,0.84,0.83,0.74,0.14
03/05/2025 11:29 p. m.,Ordeño,06:39,0.00,2,,,Todos,Todos,0,,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,VMS 2,,Tanque,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06/05/2025 08:23 p. m.,Ordeño,06:46,4.50,2,,,,,0,,0.36,0.42,0.36,0.48,0,0,0,0,4.80,4.65,4.75,4.76,VMS 2,,Tanque,,0.60,0.72,0.84,0.90,0.83,1.23,0.65,1.79
07/05/2025 07:23 a. m.,Ordeño,08:20,3.80,1,,TD,,TD,0,,0.36,0.42,0.42,0.42,0,0,429,0,4.93,4.65,4.70,5.16,VMS 2,,Tanque,,0.66,0.72,0.78,1.08,1.11,1.48,1.03,0.18
07/05/2025 12:12 p. m.,Ordeño,09:26,1.87,2,,"TI,TD",,,0,TI,0.30,0.42,0.36,0.42,0,0,336,0,3.61,4.33,4.69,4.53,VMS 2,,Tanque,,0.60,0.66,0.90,0.96,0.55,0.49,0.33,0.50
07/05/2025 08:27 p. m.,Ordeño,11:01,6.71,3,,,,,0,,0.42,0.48,0.48,0.42,0,0,0,0,4.97,4.95,4.95,5.09,VMS 2,,Tanque,,0.60,0.72,0.84,0.78,0.93,1.31,3.59,0.88
08/05/2025 12:40 p. m.,Ordeño,09:40,1.80,1,,TD,"DI,DD,TI","DI,DD,TI",0,,0.00,0.00,0.00,0.48,0,0,0,0,0.00,0.00,0.00,5.09,VMS 2,,Tanque,,0.00,0.00,0.00,0.90,0.00,0.00,0.00,1.80
08/05/2025 10:16 p. m.,Ordeño,10:00,3.96,2,,,"DI,TI","DI,TI",0,,0.00,0.60,0.00,0.36,0,500,0,0,0.00,5.41,0.00,4.56,VMS 2,,Tanque,,0.00,0.90,0.00,0.72,0.00,3.38,0.00,0.58
09/05/2025 10:11 p. m.,Ordeño,10:44,6.72,1,,,,"DI,TI",0,TD,0.00,0.54,0.00,0.60,0,615,0,0,0.00,4.71,0.00,7.64,VMS 2,,Tanque,,0.00,0.78,0.00,1.02,0.00,2.51,0.00,4.21
10/05/2025 12:06 p. m.,Ordeño,09:04,5.80,1,,,,,0,,0.42,0.48,0.42,0.36,795,0,642,0,4.29,4.13,4.00,4.20,VMS 2,,Tanque,,0.78,0.72,0.90,0.72,1.33,1.59,2.02,0.86
13/05/2025 04:05 a. m.,Ordeño,10:37,5.22,1,,TI,"DI,TI","DI,TI",0,,0.00,0.54,0.36,0.48,0,0,0,0,0.00,4.25,3.28,4.48,VMS 2,,Tanque,,0.00,0.84,0.96,0.96,0.00,2.49,0.13,2.60
14/05/2025 10:46 a. m.,Ordeño,08:23,4.27,2,,,,,0,,0.42,0.42,0.36,0.36,0,0,372,0,4.09,4.13,4.25,4.41,VMS 2,,Tanque,,0.66,0.78,0.84,0.60,0.67,1.52,0.98,1.10
15/05/2025 02:29 a. m.,Ordeño,12:29,6.73,1,,TD,,,0,,0.36,0.54,0.42,0.36,0,0,0,0,4.69,4.33,4.89,4.39,VMS 2,,Tanque,,0.72,0.84,1.20,0.72,1.38,2.50,2.05,0.80
15/05/2025 02:26 p. m.,Ordeño,10:33,8.61,2,,,,,0,,0.36,0.48,0.42,0.60,0,0,0,0,4.70,4.41,4.83,4.62,VMS 2,,Tanque,,0.60,0.78,0.90,1.14,1.23,1.80,1.77,3.81
16/05/2025 04:26 a. m.,Ordeño,09:08,7.75,1,,,,,0,,0.42,0.48,0.42,0.48,0,342,0,0,4.27,4.18,4.56,4.67,VMS 2,,Tanque,,0.78,0.90,0.66,0.84,1.64,2.15,2.12,1.84
16/05/2025 03:15 p. m.,Ordeño,08:28,5.87,2,,,,,0,,0.42,0.48,0.36,0.42,0,0,0,0,3.99,3.97,4.33,4.39,VMS 2,,Tanque,,0.72,0.84,0.78,0.78,1.21,1.55,1.58,1.53
17/05/2025 07:41 a. m.,Ordeño,11:34,7.68,1,,TD,,,0,,0.42,0.48,0.48,0.42,0,0,0,0,4.46,4.04,3.93,4.34,VMS 2,,Tanque,,0.72,0.90,0.84,0.90,2.06,2.54,2.56,0.52
17/05/2025 11:43 p. m.,Ordeño,12:31,4.79,2,,TI,"TI,TD",TD,0,,0.42,0.54,0.36,0.00,0,0,0,0,3.94,4.25,3.15,0.00,VMS 2,,Tanque,,0.72,0.96,0.96,0.00,2.00,2.54,0.25,0.00
18/05/2025 11:36 a. m.,Ordeño,13:27,6.10,1,,,,"DI,TD",0,,0.00,0.48,0.48,0.00,0,0,0,0,0.00,4.20,4.83,0.00,VMS 2,,Tanque,,0.00,0.78,1.20,0.00,0.00,2.09,4.01,0.00
21/05/2025 12:16 p. m.,Ordeño,13:31,1.83,1,,,"DD,TI,TD","DD,TI,TD",0,,0.36,0.00,0.00,0.00,0,0,0,0,3.88,0.00,0.00,0.00,VMS 2,,Tanque,,0.60,0.00,0.00,0.00,1.83,0.00,0.00,0.00
22/05/2025 08:59 a. m.,Ordeño,05:32,1.79,2,,TD,DI,"DI,TD",0,TD,0.00,0.36,0.36,0.30,0,0,489,0,0.00,3.66,3.78,6.03,VMS 2,,Tanque,,0.00,0.66,0.66,0.72,0.00,0.74,0.93,0.12
22/05/2025 06:56 p. m.,Ordeño,08:57,6.28,3,,,,DI,0,TD,0.00,0.36,0.42,0.54,0,0,0,0,0.00,4.32,4.49,5.28,VMS 2,,Tanque,,0.00,0.72,0.72,1.14,0.00,1.41,1.62,3.25
23/05/2025 03:42 p. m.,Ordeño,09:13,2.32,2,,,"DD,TI","DD,TI",0,,0.30,0.00,0.00,0.42,0,0,0,0,4.16,0.00,0.00,5.22,VMS 2,,Tanque,,0.60,0.00,0.00,0.84,1.16,0.00,0.00,1.16
23/05/2025 08:10 p. m.,Ordeño,12:11,4.28,3,,,TI,TD,0,,0.30,0.48,0.42,0.00,0,0,0,0,4.19,4.67,4.00,0.00,VMS 2,,Tanque,,0.72,0.84,1.02,0.00,0.48,3.16,0.64,0.00
24/05/2025 11:36 a. m.,Ordeño,15:29,7.99,1,,,,,0,"TI,TD",0.36,0.24,0.42,0.36,0,500,0,0,4.58,4.22,5.40,5.17,VMS 2,,Tanque,,0.78,0.42,0.78,0.78,1.86,0.21,4.57,1.35
26/05/2025 12:53 a. m.,Ordeño,11:40,2.36,1,,TI,"DD,TI,TD","DD,TD",0,,0.42,0.00,0.30,0.00,0,0,0,0,4.21,0.00,3.48,0.00,VMS 2,,Tanque,,0.78,0.00,0.78,0.00,2.11,0.00,0.25,0.00
26/05/2025 12:43 p. m.,Ordeño,14:04,7.54,2,,,,"DI,TD",0,,0.00,0.48,0.48,0.00,0,390,389,0,0.00,5.06,4.80,0.00,VMS 2,,Tanque,,0.00,0.84,0.90,0.00,0.00,3.41,4.13,0.00
29/05/2025 04:03 a. m.,Ordeño,08:43,2.55,1,,TI,"TI,TD",TD,0,,0.30,0.42,0.36,0.00,0,0,386,0,4.50,3.98,2.95,0.00,VMS 2,,Tanque,,0.60,0.78,0.72,0.00,0.77,1.44,0.34,0.00
30/05/2025 07:20 p. m.,Ordeño,08:33,4.35,2,,,,,0,,0.36,0.42,0.36,0.30,0,0,0,0,4.03,3.81,4.22,4.49,VMS 2,,Tanque,,0.72,0.78,0.96,0.60,1.18,1.53,1.20,0.44
31/05/2025 06:55 a. m.,Ordeño,09:24,3.66,1,,,TI,"TI,TD",0,,0.42,0.54,0.00,0.00,0,0,0,0,4.28,4.88,0.00,0.00,VMS 2,,Tanque,,0.72,0.90,0.00,0.00,1.83,1.83,0.00,0.00
31/05/2025 10:27 a. m.,Ordeño,12:51,6.19,2,,,,"DI,TD",0,,0.00,0.60,0.48,0.00,0,0,0,0,0.00,4.36,4.51,0.00,VMS 2,,Tanque,,0.00,0.96,0.84,0.00,0.00,2.83,3.36,0.00
31/05/2025 10:39 p. m.,Ordeño,11:53,7.47,3,,DI,,TD,0,,0.48,0.54,0.48,0.00,0,0,0,0,4.25,4.02,4.22,0.00,VMS 2,,Tanque,,0.96,1.02,0.90,0.00,2.14,2.55,2.78,0.00
01/06/2025 07:11 a. m.,Ordeño,10:37,2.24,1,,TD,"DD,TI,TD","DD,TI",0,,0.42,0.00,0.00,0.60,0,0,0,0,3.81,0.00,0.00,4.96,VMS 2,,Tanque,,0.78,0.00,0.00,1.08,1.90,0.00,0.00,0.34
03/06/2025 12:57 a. m.,Ordeño,08:56,3.91,1,,TD,TD,TD,0,TD,0.36,0.42,0.30,0.42,0,0,386,0,3.45,3.98,3.77,5.09,VMS 2,,Tanque,,0.84,0.78,0.48,0.84,1.49,1.57,0.72,0.13
