Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
24/07/2025 06:25 a. m.,Ordeño,05:18,7.49,1,,,,,0,,0.84,0.78,0.72,0.66,0,0,0,0,4.84,4.81,4.73,4.31,VMS 3,,Tanque,,1.20,1.08,1.08,0.96,1.89,1.85,1.87,1.88
25/07/2025 12:59 a. m.,Ordeño,06:38,10.33,1,,,,,0,,0.78,0.66,0.66,0.60,0,0,0,0,4.48,4.53,4.47,3.94,VMS 3,,Tanque,,1.20,1.08,1.14,0.96,2.58,2.44,2.65,2.66
25/07/2025 08:24 p. m.,Ordeño,07:23,11.10,2,,,,,0,,0.78,0.66,0.60,0.60,0,0,0,0,4.82,4.93,4.77,4.77,VMS 3,,Tanque,,1.26,1.02,1.08,0.96,2.87,2.62,2.91,2.70
26/07/2025 03:44 a. m.,Ordeño,05:32,3.89,1,,,,,0,,0.60,0.66,0.54,0.54,0,0,0,0,4.07,4.22,4.30,4.10,VMS 3,,Tanque,,1.02,1.08,0.90,0.84,1.06,0.89,0.96,0.98
26/07/2025 10:42 a. m.,Ordeño,04:36,4.41,2,,,,,0,,0.66,0.66,0.60,0.60,0,0,0,0,4.32,4.41,4.55,4.14,VMS 3,,Tanque,,1.02,1.02,0.90,0.90,1.07,1.07,1.12,1.15
26/07/2025 04:52 p. m.,Ordeño,04:20,3.48,3,,,,,0,,0.72,0.54,0.66,0.60,0,0,0,0,4.31,4.46,4.56,3.88,VMS 3,,Tanque,,1.02,0.96,1.02,0.90,0.81,0.83,0.89,0.95
27/07/2025 05:57 a. m.,Ordeño,06:01,8.71,1,,,,,0,,0.90,0.84,0.72,0.78,0,0,0,0,4.91,4.82,4.89,4.68,VMS 3,,Tanque,,1.26,1.26,1.20,1.20,2.14,2.12,2.31,2.14
27/07/2025 03:09 p. m.,Ordeño,05:14,6.51,2,,,,,0,,0.78,0.66,0.66,0.72,0,0,0,0,4.67,4.69,4.56,4.10,VMS 3,,Tanque,,1.20,1.08,1.08,1.38,1.55,1.48,1.67,1.81
28/07/2025 06:00 p. m.,Ordeño,08:28,13.48,1,,,,,0,DI,0.90,0.66,0.72,0.60,0,0,0,0,5.97,5.02,5.03,4.14,VMS 3,,Tanque,,1.26,1.14,1.08,0.96,3.42,3.05,3.74,3.27
29/07/2025 09:47 p. m.,Ordeño,07:51,13.56,1,,,,,0,,0.78,0.72,0.72,0.60,0,0,0,0,5.43,5.49,5.37,4.49,VMS 3,,Tanque,,1.26,1.14,1.08,1.02,3.23,3.47,3.47,3.39
31/07/2025 06:01 a. m.,Ordeño,07:06,11.78,1,,,,,0,,0.90,0.78,0.72,0.60,0,0,0,0,4.92,4.78,4.83,0.00,VMS 1,,Tanque,,1.20,1.08,1.02,0.96,2.82,2.94,3.31,2.71
31/07/2025 09:15 p. m.,Ordeño,07:21,6.01,2,,,,,0,,0.66,0.54,0.54,0.60,0,0,0,0,4.52,4.41,0.00,4.47,VMS 1,,Tanque,,1.02,0.90,0.84,0.90,1.46,1.45,1.57,1.53
01/08/2025 07:26 a. m.,Ordeño,09:02,2.88,1,,,TI,TI,0,,0.72,0.60,0.00,0.60,0,0,0,0,4.44,4.42,0.00,0.00,VMS 1,,Tanque,,1.02,0.96,0.00,0.90,0.87,1.00,0.00,1.01
02/08/2025 01:21 a. m.,Ordeño,08:03,7.87,1,,,,,0,,0.78,0.60,0.60,0.60,0,0,0,0,4.52,4.40,4.28,0.00,VMS 1,,Tanque,,1.02,0.96,0.90,0.90,1.63,1.71,1.91,2.62
02/08/2025 07:14 p. m.,Ordeño,10:08,6.75,2,,,TI,TI,0,,0.72,0.72,0.12,0.84,0,0,0,0,4.93,4.83,0.00,0.00,VMS 1,,Tanque,,1.14,1.14,0.24,1.44,1.59,1.74,0.06,3.36
02/08/2025 07:25 p. m.,Ordeño,07:47,0.00,3,,,TI,Todos,0,,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,VMS 1,,Tanque,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/08/2025 08:10 a. m.,Ordeño,06:30,5.14,1,,,,,0,,0.66,0.66,0.60,0.54,0,0,0,0,4.59,4.53,4.55,0.00,VMS 1,,Tanque,,1.08,0.90,0.84,0.90,1.15,1.25,1.33,1.41
04/08/2025 12:07 a. m.,Ordeño,11:59,6.74,1,,,TI,TI,0,,0.78,0.66,0.00,0.96,0,0,0,0,4.66,4.47,0.00,0.00,VMS 1,,Tanque,,1.14,0.96,0.00,1.50,1.56,1.68,0.00,3.50
04/08/2025 09:54 a. m.,Ordeño,08:51,3.64,2,,,TI,TI,0,,0.66,0.60,0.30,0.96,0,0,0,0,3.99,3.99,3.42,0.00,VMS 1,,Tanque,,0.96,0.96,0.48,1.56,0.84,0.87,0.18,1.75
04/08/2025 06:58 p. m.,Ordeño,14:56,2.83,3,,,TD,TD,0,,0.60,0.54,0.48,0.00,0,0,0,0,4.15,4.05,3.99,0.00,VMS 1,,Tanque,,0.90,0.84,0.78,0.00,0.64,0.69,1.50,0.00
05/08/2025 03:51 a. m.,Ordeño,12:05,2.74,1,,,"TI,TD",TI,0,,0.72,0.66,0.00,0.54,0,0,0,0,4.39,4.27,0.00,0.00,VMS 1,,Tanque,,1.08,1.08,0.00,0.90,0.91,0.90,0.00,0.93
05/08/2025 01:02 p. m.,Ordeño,08:31,2.68,2,,,"TI,TD",,0,,0.66,0.66,0.42,0.60,0,0,0,0,4.67,4.54,4.06,0.00,VMS 1,,Tanque,,0.96,1.08,0.78,1.02,0.82,0.83,0.35,0.68
05/08/2025 09:49 p. m.,Ordeño,10:25,5.18,3,,,,,0,,0.66,0.66,0.54,0.66,0,0,0,0,4.80,4.75,4.72,0.00,VMS 1,,Tanque,,0.96,1.08,0.84,0.96,0.88,0.95,1.03,2.32
06/08/2025 07:34 a. m.,Ordeño,09:46,3.37,1,,,TD,TD,0,,0.72,0.66,0.72,0.00,0,0,0,0,4.32,0.00,4.30,0.00,VMS 1,,Tanque,,0.96,1.20,1.20,0.00,1.01,1.11,1.25,0.00
06/08/2025 07:29 p. m.,Ordeño,05:40,5.34,2,,,,,0,,0.72,0.72,0.60,0.60,0,0,0,0,4.20,4.22,4.18,0.00,VMS 1,,Tanque,,1.08,1.02,0.90,0.96,1.10,1.15,1.32,1.77
07/08/2025 11:12 a. m.,Ordeño,05:07,6.18,1,,,,,0,,0.72,0.72,0.66,0.60,0,0,0,0,4.73,4.65,4.62,0.00,VMS 1,,Tanque,,1.02,1.08,1.02,0.84,1.53,1.56,1.74,1.35
08/08/2025 03:49 a. m.,Ordeño,11:29,5.87,1,,,TI,TI,0,,0.72,0.78,0.12,1.08,0,0,0,0,4.85,4.80,0.00,0.00,VMS 1,,Tanque,,1.02,1.32,0.24,1.62,1.37,1.49,0.06,2.95
08/08/2025 11:42 a. m.,Ordeño,09:16,2.69,2,,,TI,DD,0,,0.60,0.00,0.48,0.60,0,0,0,0,4.09,0.00,0.00,4.00,VMS 1,,Tanque,,0.96,0.00,0.78,1.14,0.60,0.00,0.66,1.43
08/08/2025 02:57 p. m.,Ordeño,15:05,1.10,3,,,TI,"DI,DD",0,,0.00,0.18,0.36,0.42,0,0,0,0,0.00,3.82,0.00,4.10,VMS 1,,Tanque,,0.00,0.36,0.60,0.66,0.00,0.10,0.30,0.70
09/08/2025 07:01 a. m.,Ordeño,05:56,7.71,1,,,,,0,,0.78,0.78,0.66,0.66,0,0,0,0,4.68,4.53,4.66,0.00,VMS 1,,Tanque,,1.26,1.14,0.96,1.02,1.81,1.85,2.19,1.86
09/08/2025 03:05 p. m.,Ordeño,10:14,3.60,2,,,,DD,0,,0.54,0.24,0.66,0.90,0,0,0,0,4.53,4.09,4.47,0.00,VMS 1,,Tanque,,0.84,0.54,1.08,1.44,0.87,0.14,0.86,1.73
10/08/2025 07:01 a. m.,Ordeño,06:15,6.45,1,,,,,0,,0.78,0.78,0.66,0.60,0,0,0,0,4.54,4.50,4.70,0.00,VMS 1,,Tanque,,1.08,1.14,0.96,0.96,1.58,1.48,1.76,1.63
10/08/2025 03:06 p. m.,Ordeño,09:49,2.70,2,,,,,0,,0.66,0.60,0.54,0.48,0,0,0,0,4.71,4.57,4.73,0.00,VMS 1,,Tanque,,1.02,0.90,0.78,0.72,0.65,0.63,0.78,0.64
11/08/2025 05:33 a. m.,Ordeño,06:18,6.27,1,,,,,0,,0.72,0.72,0.66,0.60,0,0,0,0,4.44,4.52,4.57,0.00,VMS 1,,Tanque,,1.02,1.08,1.14,0.90,1.51,1.53,1.66,1.57
11/08/2025 06:28 p. m.,Ordeño,09:03,6.52,2,,,,,0,,0.78,0.66,0.60,0.60,0,0,0,0,4.91,4.84,4.93,0.00,VMS 1,,Tanque,,1.08,0.90,0.90,1.14,1.57,1.58,1.76,1.61
12/08/2025 11:48 p. m.,Ordeño,07:29,10.67,1,,,,,0,,0.84,0.72,0.66,0.60,0,0,0,0,6.56,5.96,5.96,0.00,VMS 1,,Tanque,,1.14,1.14,1.02,1.02,2.46,2.62,2.80,2.79
14/08/2025 11:11 a. m.,Ordeño,07:52,4.72,1,,,,,0,,0.72,0.72,0.54,0.54,0,0,0,0,5.01,5.02,4.97,0.00,VMS 1,,Tanque,,1.14,0.96,0.90,0.84,1.18,1.22,1.11,1.21
15/08/2025 05:00 a. m.,Ordeño,06:58,8.85,1,,,,,0,,0.78,0.78,0.66,0.60,0,0,0,0,4.88,4.82,4.91,0.00,VMS 1,,Tanque,,1.20,1.08,0.96,0.90,2.05,2.04,2.43,2.33
15/08/2025 03:55 p. m.,Ordeño,10:46,3.59,2,,,TD,TD,0,,0.72,0.54,0.60,0.00,0,0,0,0,4.50,0.00,4.55,0.00,VMS 1,,Tanque,,1.08,0.96,1.14,0.00,1.11,1.08,1.40,0.00
15/08/2025 09:19 p. m.,Ordeño,11:23,1.63,3,,,TD,TI,0,,0.60,0.54,0.00,0.54,0,0,0,0,4.14,4.15,0.00,0.00,VMS 1,,Tanque,,0.96,0.84,0.00,0.78,0.46,0.56,0.00,0.61
16/08/2025 05:37 a. m.,Ordeño,07:17,5.68,1,,,,,0,,0.66,0.72,0.60,0.60,0,0,0,0,5.29,5.16,5.30,0.00,VMS 1,,Tanque,,0.96,1.02,0.96,1.08,0.91,1.10,1.22,2.45
16/08/2025 02:40 p. m.,Ordeño,11:32,4.81,2,,,,TI,0,,0.78,0.72,0.12,1.20,0,0,0,0,5.27,5.30,0.00,0.00,VMS 1,,Tanque,,1.14,1.08,0.24,1.86,1.18,1.26,0.08,2.29
17/08/2025 05:33 a. m.,Ordeño,10:30,5.99,1,,,,,0,,0.72,0.48,0.66,0.72,0,0,0,0,4.49,2.48,4.57,0.00,VMS 1,,Tanque,,1.14,0.78,0.96,1.08,1.54,0.36,2.18,1.91
17/08/2025 10:11 p. m.,Ordeño,08:11,9.23,2,,,,,0,,0.66,0.66,0.60,0.54,0,0,0,0,2.01,4.38,4.51,0.00,VMS 1,,Tanque,,1.20,1.02,0.90,0.84,2.36,1.80,2.21,2.86
18/08/2025 10:21 a. m.,Ordeño,09:58,4.62,1,,,TD,TD,0,,0.72,0.60,0.66,0.00,0,0,0,0,4.85,4.27,4.42,0.00,VMS 1,,Tanque,,1.02,0.90,1.02,0.00,1.41,1.55,1.66,0.00
19/08/2025 01:06 a. m.,Ordeño,13:31,3.46,1,,,"DD,TI","DD,TI",0,,0.60,0.00,0.00,0.60,0,0,0,0,4.26,0.00,0.00,0.00,VMS 1,,Tanque,,1.14,0.00,0.00,0.90,1.36,0.00,0.00,2.10
21/08/2025 09:44 a. m.,Ordeño,06:06,5.60,1,,,,,0,,0.72,0.78,0.66,0.54,0,0,0,0,4.19,4.24,4.17,0.00,VMS 1,,Tanque,,1.02,1.26,1.08,0.84,1.31,1.46,1.51,1.32
22/09/2025 09:09 p. m.,Ordeño,08:47,15.02,1,,,,,0,,0.78,0.78,0.72,0.72,0,0,0,0,5.06,5.31,5.14,4.99,VMS 3,,Tanque,,1.20,1.32,1.02,1.08,3.40,3.79,4.13,3.70
23/09/2025 12:52 p. m.,Ordeño,06:09,8.45,1,,,,,0,,0.84,0.66,0.60,0.60,0,0,0,0,4.52,4.85,4.75,4.64,VMS 3,,Tanque,,1.38,1.14,0.96,0.84,2.39,2.25,1.88,1.93
24/09/2025 07:15 a. m.,Ordeño,08:22,12.17,1,,,,,0,,0.84,0.84,0.66,0.60,0,0,0,0,4.66,4.81,4.76,4.59,VMS 3,,Tanque,,1.20,1.38,1.08,1.02,3.02,3.22,3.09,2.84
24/09/2025 07:57 p. m.,Ordeño,07:33,8.10,2,,,,,0,,0.72,0.72,0.54,0.54,0,0,0,0,4.89,4.95,4.82,4.84,VMS 3,,Tanque,,1.08,1.20,0.90,0.90,2.04,2.11,2.00,1.95
26/09/2025 12:06 a. m.,Ordeño,10:10,15.49,1,,,,,0,,0.78,0.78,0.60,0.66,0,0,0,0,4.32,4.68,4.15,4.14,VMS 3,,Tanque,,1.26,1.20,1.14,1.44,4.04,4.20,3.09,4.16
26/09/2025 10:54 a. m.,Ordeño,05:49,6.25,2,,,,,0,,0.66,0.72,0.54,0.60,0,0,0,0,4.22,4.20,4.06,4.01,VMS 3,,Tanque,,1.14,1.08,1.02,0.96,1.55,1.56,1.58,1.56
27/09/2025 05:18 a. m.,Ordeño,08:00,12.90,1,,,,,0,,0.90,0.78,0.72,0.60,0,0,0,0,5.26,4.91,4.70,4.49,VMS 3,,Tanque,,1.32,1.14,1.14,0.96,3.09,3.41,3.27,3.13
27/09/2025 05:49 p. m.,Ordeño,06:18,9.00,2,,,,,0,,0.78,0.78,0.66,0.60,0,0,0,0,4.77,4.78,4.60,4.41,VMS 3,,Tanque,,1.14,1.26,1.02,1.02,2.22,2.35,2.23,2.20
28/09/2025 05:15 a. m.,Ordeño,06:23,8.80,1,,,,,0,,0.78,0.78,0.66,0.66,0,0,0,0,4.57,4.73,4.47,4.46,VMS 3,,Tanque,,1.20,1.08,1.08,0.96,2.20,2.27,2.27,2.06
28/09/2025 07:28 p. m.,Ordeño,12:37,12.22,2,,,,,0,,0.84,0.72,0.60,0.60,0,0,0,0,4.93,4.95,4.68,4.67,VMS 3,,Tanque,,1.20,1.14,1.44,1.02,2.87,3.13,3.23,2.99
29/09/2025 11:52 p. m.,Ordeño,09:29,15.76,1,,,,,0,,0.84,0.78,0.72,0.66,0,0,0,0,4.82,4.97,4.89,4.22,VMS 3,,Tanque,,1.26,1.32,1.14,1.02,3.27,3.99,4.43,4.07
30/09/2025 03:09 p. m.,Ordeño,07:34,12.04,2,,,,,0,,0.78,0.78,0.66,0.60,0,0,0,0,4.61,4.85,4.62,4.41,VMS 3,,Tanque,,1.20,1.20,1.02,0.96,3.03,3.22,2.85,2.94
01/10/2025 05:19 p. m.,Ordeño,11:03,18.15,1,,,,,0,,0.90,0.78,0.66,0.66,0,0,0,0,4.96,4.90,4.69,4.55,VMS 3,,Tanque,,1.38,1.32,1.02,1.08,4.30,4.41,5.06,4.38
02/10/2025 05:07 a. m.,Ordeño,07:06,6.54,1,,,,,0,,0.84,0.60,0.54,0.54,303,0,0,0,4.27,4.37,4.27,4.11,VMS 3,,Tanque,,1.14,1.02,0.96,0.90,1.62,1.68,1.60,1.64
02/10/2025 07:45 p. m.,Ordeño,06:56,8.15,2,,,,,0,,0.78,0.78,0.60,0.60,0,0,0,0,4.80,4.73,4.60,4.36,VMS 3,,Tanque,,1.20,1.14,0.84,0.96,1.90,2.13,1.98,2.14
03/10/2025 01:08 p. m.,Ordeño,05:45,8.20,1,,,,,0,,0.96,0.78,0.72,0.66,0,0,0,0,4.28,4.37,4.11,4.06,VMS 3,,Tanque,,1.50,1.20,1.08,1.02,2.02,2.02,2.14,2.02
04/10/2025 01:16 a. m.,Ordeño,05:57,7.31,1,,,,,0,,0.78,0.72,0.66,0.66,0,0,0,0,3.75,4.06,3.96,3.85,VMS 3,,Tanque,,1.14,1.20,1.02,0.96,1.84,1.88,1.77,1.82
04/10/2025 11:25 p. m.,Ordeño,08:59,15.71,2,,,,,0,,0.84,0.78,0.66,0.66,0,0,0,0,4.80,4.87,4.59,4.44,VMS 3,,Tanque,,1.26,1.14,0.96,1.14,3.84,3.91,4.14,3.82
05/10/2025 07:46 a. m.,Ordeño,05:22,5.25,1,,,,,0,,0.78,0.66,0.60,0.60,0,0,0,0,4.32,4.38,4.29,4.30,VMS 3,,Tanque,,1.14,0.96,1.20,0.96,1.19,1.36,1.43,1.27
05/10/2025 07:16 p. m.,Ordeño,06:47,9.42,2,,,,,0,,0.72,0.66,0.60,0.60,0,0,0,0,5.20,5.27,5.14,5.17,VMS 3,,Tanque,,1.08,0.90,0.96,0.90,2.30,2.40,2.49,2.23
06/10/2025 06:11 a. m.,Ordeño,06:42,9.18,1,,,,,0,,0.72,0.78,0.60,0.66,0,0,0,0,4.80,4.99,4.85,4.98,VMS 3,,Tanque,,1.02,1.14,0.90,1.20,2.18,2.40,2.40,2.20
06/10/2025 06:46 p. m.,Ordeño,07:28,11.39,2,,,,,0,,0.90,0.72,0.66,0.54,0,0,0,0,4.40,5.32,5.13,5.11,VMS 3,,Tanque,,2.16,1.02,1.08,0.90,3.49,2.70,2.96,2.24
07/10/2025 06:53 a. m.,Ordeño,07:16,11.15,1,,,,,0,,0.78,0.78,0.66,0.66,0,0,0,0,5.25,5.26,4.99,4.86,VMS 3,,Tanque,,1.20,1.26,1.08,1.02,2.78,2.65,2.99,2.73
07/10/2025 07:17 p. m.,Ordeño,07:47,12.01,2,,,,,0,,0.96,0.72,0.66,0.60,0,0,0,0,5.13,5.16,4.96,4.72,VMS 3,,Tanque,,1.32,1.14,1.02,0.96,2.90,2.97,3.09,3.05
08/10/2025 05:28 a. m.,Ordeño,06:56,9.74,1,,,,,0,,0.78,0.72,0.66,0.60,0,0,0,0,4.82,4.94,4.68,4.72,VMS 3,,Tanque,,1.08,1.02,0.90,0.96,2.38,2.38,2.58,2.40
09/10/2025 08:57 a. m.,Ordeño,13:39,15.87,1,,,,,0,,0.78,0.78,0.66,0.54,0,0,0,0,5.31,5.16,4.89,4.94,VMS 3,,Tanque,,1.14,1.38,0.96,1.02,2.78,4.24,4.80,4.05
09/10/2025 07:46 p. m.,Ordeño,06:06,7.71,2,,,,,0,,0.72,0.72,0.60,0.54,0,0,0,0,4.75,4.66,3.91,4.63,VMS 3,,Tanque,,1.08,1.02,1.02,0.84,2.10,2.04,1.84,1.73
10/10/2025 07:56 p. m.,Ordeño,08:13,16.06,1,,,,,0,,0.90,0.84,0.78,0.66,0,0,0,0,4.78,4.86,4.58,4.47,VMS 3,,Tanque,,1.32,1.26,1.20,1.32,3.69,4.22,4.26,3.89
11/10/2025 08:57 p. m.,Ordeño,10:35,16.09,1,,,,,0,,0.90,0.84,0.72,0.60,0,0,0,0,4.56,4.80,4.66,4.22,VMS 3,,Tanque,,1.26,1.26,1.02,0.96,3.25,4.40,4.29,4.15
13/10/2025 12:30 a. m.,Ordeño,13:47,18.11,1,,,,,0,"DI,DD",0.78,0.78,0.72,0.60,0,0,0,0,4.82,4.80,4.59,3.48,VMS 3,,Tanque,,1.20,1.32,1.02,1.02,4.31,4.20,4.85,4.75
13/10/2025 07:51 p. m.,Ordeño,08:22,13.58,2,,,,,0,,0.90,0.78,0.72,0.60,0,0,0,0,4.90,4.90,4.83,4.32,VMS 3,,Tanque,,1.38,1.14,1.02,1.50,3.17,3.38,3.65,3.38
15/10/2025 05:22 a. m.,Ordeño,05:45,5.37,1,,,,,0,,0.66,0.54,0.48,0.54,0,0,0,0,4.10,4.41,4.26,4.11,VMS 3,,Tanque,,0.96,0.78,0.78,0.96,1.28,1.30,1.41,1.38
15/10/2025 08:36 p. m.,Ordeño,07:38,12.34,2,,,,,0,,0.78,0.66,0.72,0.60,0,0,0,0,5.27,5.29,5.28,5.06,VMS 3,,Tanque,,1.32,1.08,1.20,1.14,2.82,2.98,3.30,3.24
16/10/2025 12:34 p. m.,Ordeño,09:19,13.36,1,,,,,0,,0.84,0.66,0.72,0.66,0,0,0,0,5.22,5.14,5.08,4.39,VMS 3,,Tanque,,1.38,1.08,1.08,1.02,2.93,3.26,3.59,3.58
16/10/2025 09:15 p. m.,Ordeño,06:06,6.96,2,,,,,0,,0.72,0.54,0.66,0.66,0,0,0,0,4.54,4.68,4.60,4.67,VMS 3,,Tanque,,1.02,0.78,0.96,1.08,1.57,1.78,1.88,1.73
17/10/2025 01:43 p. m.,Ordeño,08:52,15.12,1,,,,,0,,0.90,0.72,0.78,0.66,0,0,0,0,5.38,5.30,5.22,4.73,VMS 3,,Tanque,,1.26,1.14,1.20,1.32,3.48,3.55,4.08,4.01
18/10/2025 05:34 a. m.,Ordeño,11:26,12.49,1,,,,,0,,0.78,0.66,0.72,0.66,0,0,0,0,4.68,4.90,4.82,4.69,VMS 3,,Tanque,,1.20,1.02,0.96,1.08,2.41,3.17,3.57,3.34
18/10/2025 11:58 p. m.,Ordeño,10:53,17.57,1,,,,,0,,0.84,0.72,0.66,0.60,0,0,0,0,5.05,4.90,4.83,4.05,VMS 3,,Tanque,,1.26,1.08,1.14,0.96,4.06,4.37,4.54,4.60
20/10/2025 10:30 a. m.,Ordeño,06:33,9.58,1,,,,,0,,0.78,0.72,0.72,0.72,0,0,0,0,4.82,4.83,4.55,4.63,VMS 3,,Tanque,,1.14,1.14,1.08,1.02,2.29,2.32,2.48,2.49
18/07/2025 09:22 a. m.,Echada sin ordeñar,02:43,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
04/08/2025 07:15 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 1,,,,,,,,,,,
30/09/2025 12:01 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
02/10/2025 07:53 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
10/10/2025 03:10 a. m.,Echada sin ordeñar,20:11,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
13/10/2025 03:59 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
