Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
14/02/2023 10:03 a. m.,Ordeño,12:16,19.79,1,,,,,1,DI,0.36,0.60,0.96,0.90,0,0,0,0,5.61,4.57,4.65,4.74,VMS 3,,Tanque,,0.54,0.90,1.38,1.32,0.74,3.47,8.88,6.70
15/02/2023 04:15 a. m.,Ordeño,10:24,19.65,1,,,,,1,,0.42,0.66,1.20,1.02,0,0,0,0,5.19,4.60,4.60,4.56,VMS 3,,Tanque,,0.72,1.02,1.74,1.44,0.62,3.32,8.94,6.77
15/02/2023 05:14 p. m.,Ordeño,08:03,13.82,2,,,,,1,,0.36,0.60,1.14,0.96,0,0,0,0,5.00,4.48,4.36,4.38,VMS 3,,Tanque,,0.66,1.08,1.62,1.32,0.53,2.38,6.13,4.78
16/02/2023 07:07 a. m.,Ordeño,10:33,15.65,1,,,,,1,,0.36,0.54,0.90,0.96,0,0,0,0,4.95,4.66,4.66,4.69,VMS 3,,Tanque,,0.60,0.96,1.38,1.32,0.47,2.67,7.02,5.49
17/02/2023 08:30 a. m.,Ordeño,14:17,24.91,1,,,,,1,DI,0.42,0.72,1.02,0.78,0,0,0,0,5.98,5.20,5.09,5.10,VMS 3,,Tanque,,0.66,1.20,1.56,1.26,0.89,4.70,11.24,8.08
18/02/2023 02:59 a. m.,Ordeño,12:27,21.51,1,,,,,1,DI,0.42,0.66,1.02,0.84,0,0,0,0,5.58,4.68,4.85,4.86,VMS 3,,Tanque,,0.72,1.14,1.50,1.20,0.74,3.47,9.62,7.68
18/02/2023 03:43 p. m.,Ordeño,07:17,9.99,2,,,,,1,DI,0.36,0.54,1.02,0.90,0,0,0,0,5.46,4.68,4.58,4.58,VMS 3,,Tanque,,0.54,1.02,1.44,1.26,0.48,2.02,4.49,3.00
19/02/2023 05:07 p. m.,Ordeño,11:52,24.45,1,,,,,1,DI,0.54,0.78,1.20,1.02,0,0,0,0,6.28,5.12,5.04,5.33,VMS 3,,Tanque,,0.90,1.26,1.56,1.44,0.81,4.56,10.98,8.10
20/02/2023 07:17 p. m.,Ordeño,12:42,21.71,2,,,,,1,,0.48,0.60,1.02,0.90,0,0,0,0,5.85,5.06,5.15,5.17,VMS 3,,Tanque,,0.72,1.14,1.44,1.26,0.63,3.75,9.80,7.53
21/02/2023 02:20 p. m.,Ordeño,11:07,23.49,1,,,,,1,DI,0.48,0.66,1.20,0.96,0,0,0,0,5.86,5.02,4.93,5.03,VMS 3,,Tanque,,0.90,1.08,1.74,1.32,0.86,4.27,10.19,8.17
22/02/2023 01:09 p. m.,Ordeño,13:55,26.91,1,,,,,1,DI,0.42,0.72,1.08,1.02,0,0,0,0,5.91,5.00,4.83,4.97,VMS 3,,Tanque,,0.66,1.38,1.56,1.44,0.93,4.77,12.01,9.20
23/02/2023 06:55 p. m.,Ordeño,14:05,30.09,1,,,,,1,DI,0.42,0.84,1.20,1.14,0,0,0,0,7.04,5.83,5.37,5.38,VMS 3,,Tanque,,0.72,1.38,1.62,1.50,0.98,5.25,13.42,10.44
25/02/2023 05:18 p. m.,Ordeño,10:53,19.08,2,,,,,1,,0.42,0.72,1.02,0.90,0,0,0,0,5.82,5.21,5.07,5.27,VMS 3,,Tanque,,0.72,1.14,1.50,1.32,0.63,3.49,8.28,6.68
01/03/2023 04:15 p. m.,Ordeño,13:12,23.52,1,,,,,1,DI,0.42,0.72,0.90,0.84,0,0,0,0,5.54,4.80,4.72,4.90,VMS 3,,Tanque,,0.72,1.26,1.32,1.26,0.97,4.52,9.04,8.99
02/03/2023 04:47 a. m.,Ordeño,09:05,16.94,1,,,,,1,,0.36,0.54,1.14,0.96,0,0,0,0,5.00,4.49,4.69,4.44,VMS 3,,Tanque,,0.66,1.02,1.80,1.62,0.61,3.05,7.03,6.25
02/03/2023 06:22 p. m.,Ordeño,11:26,17.39,2,,,,,1,DI,0.36,0.60,0.84,0.90,0,0,0,0,5.42,4.67,4.93,4.68,VMS 3,,Tanque,,0.66,1.08,1.26,1.26,0.57,3.35,7.22,6.25
04/03/2023 12:54 a. m.,Ordeño,13:57,29.61,1,,,,,1,DI,0.54,0.72,1.14,1.08,0,0,0,0,6.09,5.27,5.09,5.20,VMS 3,,Tanque,,0.90,1.14,1.62,1.44,1.07,5.41,12.91,10.22
04/03/2023 03:36 p. m.,Ordeño,09:49,16.74,2,,,,,1,DI,0.54,0.72,1.26,0.78,0,0,0,0,5.14,4.43,4.35,4.23,VMS 3,,Tanque,,0.96,1.26,1.74,1.14,0.67,3.11,7.36,5.60
05/03/2023 09:31 p. m.,Ordeño,13:28,25.90,2,,,,,1,,0.42,0.72,1.08,0.90,0,0,0,0,5.94,5.22,5.19,5.22,VMS 3,,Tanque,,0.96,1.20,1.62,1.38,0.82,4.51,11.41,9.16
06/03/2023 09:33 p. m.,Ordeño,13:53,26.28,1,,,,,1,DI,0.42,0.66,1.02,0.84,0,0,0,0,5.38,4.67,4.61,4.57,VMS 3,,Tanque,,0.72,1.14,1.56,1.50,0.86,4.89,11.40,9.13
07/03/2023 11:29 a. m.,Ordeño,09:15,17.18,1,,,,,1,DI,0.36,0.72,1.14,1.02,0,0,0,0,5.06,4.47,4.34,4.28,VMS 3,,Tanque,,0.72,1.20,1.56,1.44,0.55,2.93,7.56,6.14
09/03/2023 12:58 a. m.,Ordeño,08:25,17.95,1,,,,,1,DI,0.42,0.66,1.38,1.08,0,0,0,0,5.39,4.63,4.42,4.38,VMS 3,,Tanque,,0.72,1.20,1.92,1.50,0.50,3.05,8.02,6.38
09/03/2023 01:50 p. m.,Ordeño,08:25,16.36,2,,,,,1,DI,0.42,0.54,1.26,0.96,0,0,0,0,5.81,4.66,4.62,4.67,VMS 3,,Tanque,,0.66,0.96,1.68,1.32,0.59,2.94,7.24,5.59
10/03/2023 03:53 a. m.,Ordeño,09:27,15.70,1,,,,,1,,0.36,0.66,1.08,0.96,0,0,0,0,4.73,4.45,4.42,4.42,VMS 3,,Tanque,,0.60,1.14,1.50,1.50,0.41,2.71,7.07,5.51
11/03/2023 03:19 a. m.,Ordeño,13:19,26.40,1,,,,,1,DI,0.36,0.66,1.14,1.02,0,0,0,0,5.64,4.81,4.83,4.69,VMS 3,,Tanque,,0.60,1.20,1.62,1.32,0.59,4.79,11.49,9.53
11/03/2023 08:56 p. m.,Ordeño,10:35,16.76,2,,,,,1,DI,0.36,0.54,1.02,0.84,0,0,0,0,5.37,4.27,4.31,4.13,VMS 3,,Tanque,,0.66,1.14,1.44,1.20,0.57,2.91,7.43,5.85
12/03/2023 02:14 p. m.,Ordeño,09:54,17.20,1,,,,,1,DI,0.42,0.60,1.14,0.90,0,0,0,0,5.66,4.53,4.38,4.39,VMS 3,,Tanque,,0.84,1.14,1.68,1.26,0.39,2.88,8.02,5.91
15/03/2023 12:09 a. m.,Ordeño,07:33,9.29,1,,,,,1,DI,0.36,0.60,0.90,0.84,0,0,0,0,5.52,4.37,4.37,4.10,VMS 3,,Tanque,,0.66,1.02,1.32,1.38,0.31,1.57,4.20,3.21
15/03/2023 03:49 p. m.,Ordeño,09:14,18.55,2,,,,,1,,0.42,0.66,1.26,1.02,0,0,0,0,5.40,4.77,4.76,4.76,VMS 3,,Tanque,,0.66,1.20,1.62,1.38,0.42,3.30,8.26,6.57
17/03/2023 04:05 a. m.,Ordeño,10:37,17.24,1,,,,,1,DI,0.36,0.54,1.02,0.96,0,0,0,0,5.41,4.50,4.56,4.49,VMS 3,,Tanque,,0.60,0.96,1.44,1.38,0.38,2.96,7.72,6.18
17/03/2023 04:22 p. m.,Ordeño,07:35,14.13,2,,,,,1,DI,0.42,0.66,1.26,1.02,0,0,0,0,5.62,4.64,4.40,4.56,VMS 3,,Tanque,,0.66,1.08,1.74,1.44,0.44,2.46,6.29,4.94
19/03/2023 07:29 p. m.,Ordeño,12:59,21.85,2,,,,,1,DI,0.36,0.60,0.96,0.78,0,0,0,0,5.67,4.94,4.89,4.94,VMS 3,,Tanque,,0.60,1.14,1.50,1.20,0.55,3.92,9.83,7.55
21/03/2023 10:28 a. m.,Ordeño,09:45,15.67,1,,,,,1,DI,0.36,0.66,1.02,1.08,0,0,0,0,5.15,4.45,4.35,4.41,VMS 3,,Tanque,,0.66,1.20,1.38,1.50,0.42,2.77,6.95,5.53
22/03/2023 07:28 a. m.,Ordeño,12:35,22.60,1,,,,,1,DI,0.36,0.72,1.02,0.96,0,0,0,0,5.55,4.64,4.63,4.61,VMS 3,,Tanque,,0.66,1.20,1.44,1.32,0.58,4.14,9.86,8.02
22/03/2023 07:10 p. m.,Ordeño,07:17,10.80,2,,,,,1,DI,0.30,0.54,1.02,0.90,0,0,0,0,5.24,4.16,3.98,3.83,VMS 3,,Tanque,,0.60,0.96,1.44,1.32,0.33,1.89,4.88,3.70
23/03/2023 06:05 p. m.,Ordeño,13:07,25.78,1,,,,,1,DI,0.48,0.66,1.26,0.90,0,0,0,0,6.34,5.20,5.16,5.27,VMS 3,,Tanque,,0.72,1.14,1.62,1.26,0.50,4.65,11.44,9.19
25/03/2023 11:45 a. m.,Ordeño,10:58,19.56,1,,,,,1,DI,0.36,0.60,1.08,1.14,0,0,0,0,5.79,4.81,4.73,4.70,VMS 3,,Tanque,,0.66,1.08,1.62,1.44,0.45,3.41,8.77,6.93
25/03/2023 11:23 p. m.,Ordeño,09:51,13.61,2,,,,,1,DI,0.36,0.54,0.90,0.96,0,0,0,0,5.67,4.61,4.51,4.51,VMS 3,,Tanque,,0.84,1.08,1.32,1.32,0.31,2.30,6.16,4.84
26/03/2023 03:17 p. m.,Ordeño,11:26,21.01,1,,,,,1,DI,0.36,0.66,1.14,1.14,0,0,0,0,6.07,5.19,5.21,5.23,VMS 3,,Tanque,,0.78,1.14,1.74,1.56,0.46,3.65,9.38,7.52
27/03/2023 02:03 a. m.,Ordeño,08:38,12.20,1,,,,,1,DI,0.30,0.48,0.96,0.96,0,0,0,0,5.77,4.68,4.53,4.45,VMS 3,,Tanque,,0.54,0.90,1.38,1.32,0.34,2.05,5.63,4.18
27/03/2023 10:44 p. m.,Ordeño,13:04,23.56,2,,,,,1,,0.36,0.72,1.08,1.08,0,0,0,0,5.53,5.20,5.05,5.06,VMS 3,,Tanque,,0.60,1.20,1.56,1.50,0.42,4.10,10.78,8.26
28/03/2023 09:50 p. m.,Ordeño,13:19,19.25,1,,,,,1,DI,0.36,0.60,0.90,0.90,0,0,0,0,6.43,5.02,4.89,4.90,VMS 3,,Tanque,,0.66,1.08,1.32,1.32,0.48,3.24,8.80,6.73
29/03/2023 03:59 p. m.,Ordeño,09:14,13.67,1,,,,,1,DI,0.24,0.54,1.02,0.84,0,0,0,0,5.83,4.90,4.60,4.70,VMS 3,,Tanque,,0.42,0.90,1.62,1.26,0.28,2.21,6.36,4.82
30/03/2023 11:26 a. m.,Ordeño,11:54,18.81,1,,,,,1,,0.24,0.48,1.02,0.84,0,0,0,0,4.36,4.97,4.74,4.76,VMS 3,,Tanque,,0.72,0.84,1.56,1.26,0.31,2.81,8.88,6.81
31/03/2023 02:13 a. m.,Ordeño,09:12,16.42,1,,,,,1,,0.30,0.54,1.20,0.90,0,0,0,0,4.81,5.27,4.83,4.86,VMS 3,,Tanque,,0.84,1.08,1.68,1.26,0.31,2.78,7.50,5.83
31/03/2023 07:33 p. m.,Ordeño,09:33,11.62,2,,,TD,TD,1,,0.36,0.54,1.26,0.00,0,0,0,0,5.35,4.97,4.80,0.00,VMS 3,,Tanque,,0.78,0.90,1.68,0.00,0.33,2.78,8.51,0.00
01/04/2023 03:50 a. m.,Ordeño,11:42,14.36,1,,,,,1,DI,0.24,0.42,0.90,0.96,0,0,0,0,5.90,4.76,4.61,5.24,VMS 3,,Tanque,,0.42,0.72,1.44,1.32,0.29,1.43,4.13,8.51
01/04/2023 06:44 p. m.,Ordeño,11:02,15.17,2,,,,,1,DI,0.30,0.54,1.02,0.84,0,0,0,0,5.83,5.02,4.88,4.51,VMS 3,,Tanque,,0.54,1.02,1.44,1.20,0.30,2.81,8.03,4.03
03/04/2023 10:25 a. m.,Ordeño,11:02,19.25,1,,,,,1,,0.36,0.66,1.14,0.96,0,0,0,0,5.63,5.04,4.81,5.08,VMS 3,,Tanque,,0.60,1.08,1.50,1.38,0.39,3.27,9.26,6.33
03/04/2023 09:44 p. m.,Ordeño,07:31,11.54,2,,,,,1,DI,0.30,0.48,1.14,0.84,0,0,0,0,5.55,4.49,4.37,4.42,VMS 3,,Tanque,,0.72,0.90,1.50,1.20,0.32,1.89,5.48,3.85
04/04/2023 10:58 a. m.,Ordeño,10:00,16.01,1,,,,,1,DI,0.30,0.48,1.02,0.90,0,0,0,0,5.70,4.92,4.93,5.21,VMS 3,,Tanque,,0.54,1.02,1.50,1.26,0.34,2.63,7.49,5.55
12/04/2023 03:19 p. m.,Ordeño,12:48,23.24,1,,,,,1,DI,0.36,0.60,1.08,0.96,0,0,0,0,6.35,5.14,5.31,5.31,VMS 3,,Tanque,,0.66,1.14,1.50,1.32,0.41,3.98,10.61,8.24
01/05/2023 11:26 a. m.,Ordeño,09:38,15.29,1,,,,,1,DI,0.36,0.66,1.08,0.96,0,0,0,0,7.24,4.78,4.67,4.71,VMS 3,,Tanque,,0.60,1.20,1.50,1.26,0.49,2.56,7.06,5.18
09/05/2023 05:11 a. m.,Ordeño,09:14,13.16,1,,,,,1,DI,0.30,0.54,0.96,0.90,0,0,0,0,5.27,4.49,4.48,4.33,VMS 3,,Tanque,,0.60,0.90,1.56,1.26,0.33,2.21,6.05,4.57
15/05/2023 07:59 a. m.,Ordeño,13:01,24.03,1,,,,,1,,0.30,0.66,1.08,0.90,0,0,0,0,5.90,5.40,5.47,5.53,VMS 3,,Tanque,,0.54,1.08,1.56,1.20,0.44,4.37,10.73,8.49
15/05/2023 07:17 p. m.,Ordeño,07:11,9.54,2,,,,,1,DI,0.30,0.66,1.08,0.90,0,0,0,0,5.71,4.43,4.29,4.20,VMS 3,,Tanque,,0.54,1.14,1.44,1.26,0.32,1.61,4.45,3.16
16/05/2023 11:54 a. m.,Ordeño,09:28,18.85,1,,,,,1,,0.42,0.78,1.26,0.96,0,0,0,0,5.47,5.23,5.07,5.13,VMS 3,,Tanque,,1.02,1.26,1.68,1.32,0.31,3.16,8.86,6.52
19/05/2023 04:06 p. m.,Ordeño,13:48,21.47,1,,,,,1,DI,0.42,0.66,0.96,0.78,0,0,0,0,6.46,5.16,5.13,5.02,VMS 3,,Tanque,,0.66,1.02,1.32,1.08,0.35,3.67,9.92,7.53
20/05/2023 02:04 a. m.,Ordeño,08:45,14.15,1,,,,,1,DI,0.30,0.60,1.08,0.78,0,0,0,0,5.91,4.48,4.30,4.14,VMS 3,,Tanque,,0.42,1.02,1.50,1.20,0.32,2.54,6.50,4.79
01/06/2023 02:51 a. m.,Ordeño,07:40,10.34,1,,,,,1,DI,0.30,0.48,0.96,0.84,0,0,0,0,5.17,4.51,4.38,4.30,VMS 3,,Tanque,,0.66,0.72,1.26,1.20,0.33,1.92,4.73,3.36
02/06/2023 02:14 a. m.,Ordeño,09:59,17.87,1,,,,,1,DI,0.36,0.66,1.14,0.96,0,0,0,0,6.30,5.12,5.06,5.09,VMS 3,,Tanque,,0.60,1.02,1.50,1.32,0.37,3.01,8.29,6.20
06/06/2023 04:25 a. m.,Ordeño,10:40,23.21,1,,,,,1,,0.30,0.72,1.32,1.08,0,0,0,0,4.95,5.00,4.80,4.88,VMS 3,,Tanque,,0.66,1.20,1.86,1.38,0.31,4.09,10.76,8.05
08/06/2023 09:33 a. m.,Ordeño,12:17,22.55,1,,,,,1,DI,0.30,0.72,1.14,1.02,0,0,0,0,5.95,5.17,4.86,5.12,VMS 3,,Tanque,,0.54,1.20,1.62,1.62,0.32,3.84,10.37,8.02
16/06/2023 05:53 p. m.,Ordeño,12:56,20.64,1,,,,,1,,0.30,0.60,0.96,0.90,0,0,0,0,5.27,4.84,4.77,4.83,VMS 3,,Tanque,,0.66,1.02,1.44,1.32,0.31,3.49,9.79,7.05
25/06/2023 04:01 a. m.,Ordeño,12:35,20.56,1,,,,,1,TI,0.36,0.72,1.08,0.84,0,0,0,0,4.59,4.89,5.84,4.85,VMS 3,,Tanque,,1.08,1.38,1.50,1.20,0.32,3.26,10.60,6.38
25/06/2023 10:58 p. m.,Ordeño,10:05,15.69,2,,,,,1,,0.30,0.66,0.90,0.90,0,0,0,0,4.85,4.74,4.47,4.57,VMS 3,,Tanque,,0.60,1.20,1.38,1.32,0.31,3.45,5.04,6.89
26/06/2023 05:22 p. m.,Ordeño,11:12,18.27,1,,,,,1,,0.24,0.66,0.90,0.84,0,0,0,0,5.16,4.55,4.82,4.42,VMS 3,,Tanque,,0.48,1.08,1.32,1.26,0.26,3.56,7.27,7.18
16/07/2023 11:41 a. m.,Ordeño,09:56,16.90,1,,,,,1,DI,0.24,0.66,1.08,1.02,0,0,0,0,5.90,4.59,4.36,4.54,VMS 3,,Tanque,,0.42,1.08,1.62,1.32,0.29,2.95,7.98,5.68
20/08/2023 02:08 a. m.,Ordeño,09:49,14.74,1,,,,,1,,,0.54,0.96,0.90,,0,0,0,,4.43,4.16,4.21,VMS 3,,Tanque,,,0.90,1.32,1.26,,2.46,7.10,5.18
27/08/2023 09:46 p. m.,Ordeño,07:31,8.76,2,,,,,1,TI,,0.48,0.78,0.66,,0,0,0,,4.57,5.52,4.53,VMS 3,,Tanque,,,0.78,1.32,1.08,,1.68,3.63,3.45
03/09/2023 03:42 a. m.,Ordeño,10:04,14.62,1,,,,,1,,,0.60,0.96,0.84,,0,0,0,,4.46,4.54,4.33,VMS 3,,Tanque,,,0.96,1.38,1.20,,2.39,7.03,5.20
08/09/2023 10:50 p. m.,Ordeño,10:15,14.16,2,,,,,1,,,0.54,0.90,0.84,,0,0,0,,4.62,4.33,4.47,VMS 3,,Tanque,,,0.84,1.26,1.20,,2.35,6.88,4.93
