Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
11/12/2022 05:41 p. m.,Ordeño,09:55,9.78,2,,,,,1,TD,0.48,0.54,0.60,0.30,0,0,0,0,3.95,4.03,4.33,7.84,VMS 3,,Tanque,,0.78,0.96,0.90,0.96,3.20,3.20,2.84,0.54
12/12/2022 01:32 a. m.,Ordeño,09:41,9.15,1,,,,,1,TD,0.48,0.60,0.60,0.30,0,0,0,0,4.02,4.32,4.39,7.24,VMS 3,,Tanque,,0.78,0.96,0.96,0.72,2.85,2.96,2.89,0.45
14/12/2022 01:38 a. m.,Ordeño,12:40,10.88,1,,,,,1,TD,0.60,0.48,0.66,0.24,0,0,0,0,3.80,3.94,3.95,5.19,VMS 3,,Tanque,,0.96,0.90,1.08,0.66,3.60,3.60,3.35,0.33
14/12/2022 10:17 a. m.,Ordeño,09:28,10.34,2,,,,,1,TD,0.54,0.60,0.60,0.24,0,0,0,0,4.23,4.30,4.45,6.39,VMS 3,,Tanque,,0.78,1.02,1.02,0.72,3.22,3.68,3.02,0.42
17/12/2022 11:15 p. m.,Ordeño,11:24,6.25,3,,,TI,TI,1,TD,0.54,0.48,0.00,0.30,0,0,0,0,4.23,4.24,0.00,7.37,VMS 3,,Tanque,,0.78,0.84,0.00,0.78,2.81,2.97,0.00,0.47
18/12/2022 06:58 a. m.,Ordeño,11:25,9.75,1,,"DD,TI",,,1,TD,0.60,0.66,0.60,0.30,0,0,0,0,4.44,4.50,4.53,6.03,VMS 3,,Tanque,,0.90,1.02,1.20,0.84,3.03,3.05,3.10,0.57
29/12/2022 03:42 p. m.,Ordeño,14:25,10.62,1,,TI,,,1,DD,0.60,0.36,0.42,,0,0,0,,4.34,5.48,3.96,,VMS 2,,Tanque,,1.20,0.96,1.26,,5.96,0.53,4.13,
29/12/2022 09:04 p. m.,Ordeño,10:07,4.56,2,,,DI,,1,TI,0.42,0.42,0.42,,0,0,0,,3.95,4.71,7.97,,VMS 2,,Tanque,,0.78,0.72,0.66,,0.91,1.47,2.18,
07/02/2023 08:00 a. m.,Ordeño,12:44,20.80,1,,,,,1,,0.90,0.84,0.60,,0,0,0,,4.58,4.83,3.87,,VMS 1,,Tanque,,1.32,1.14,1.14,,7.15,7.67,5.98,
27/03/2023 05:23 p. m.,Ordeño,10:21,7.61,2,,TI,TI,,1,TI,0.72,0.54,0.48,,0,0,0,,5.12,5.05,9.72,,VMS 1,,Tanque,,1.32,0.96,1.20,,3.49,3.42,0.70,
28/03/2023 01:10 p. m.,Ordeño,14:11,18.42,1,,,,,1,,0.78,0.60,0.78,,0,0,0,,5.23,5.28,4.75,,VMS 1,,Tanque,,1.20,1.08,1.14,,6.52,6.00,5.90,
06/05/2023 02:30 a. m.,Ordeño,13:04,12.02,1,,,,,1,TI,0.66,0.54,0.60,,0,0,0,,4.60,4.41,8.64,,VMS 1,,Tanque,,1.26,1.02,1.02,,3.54,3.45,5.03,
12/11/2023 02:06 p. m.,Ordeño,07:10,9.19,2,,TI,,,1,DI,0.78,0.78,0.90,,3107,312,361,,5.05,4.97,5.75,,VMS 3,,Divert 3,,1.44,1.38,1.38,,2.72,2.78,3.69,
12/11/2023 08:21 p. m.,Ordeño,15:17,11.78,3,,,,,1,DI,0.78,0.72,0.90,,1787,336,359,,5.05,5.05,5.29,,VMS 3,,Divert 3,,1.26,1.14,1.44,,2.50,2.72,6.56,
17/11/2023 09:50 a. m.,Ordeño,12:47,21.40,2,,"DI,DD,TI",,,1,TI,0.84,0.72,0.90,,0,0,0,,4.78,4.78,6.49,,VMS 2,,Divert 3,,1.20,1.20,1.56,,5.97,5.71,9.72,
17/11/2023 04:30 p. m.,Ordeño,10:58,10.57,3,,,,,1,,0.72,0.60,0.84,,0,0,0,,4.65,4.64,5.34,,VMS 2,,Tanque,,1.14,1.14,1.38,,3.91,3.82,2.84,
23/11/2023 05:43 p. m.,Ordeño,12:52,14.73,3,,DI,,,1,TI,0.60,0.60,0.66,,0,0,0,,4.50,4.38,10.72,,VMS 2,,Tanque,,1.14,1.02,1.08,,4.39,4.50,5.84,
26/11/2023 02:46 a. m.,Ordeño,23:22,19.56,1,,,,,1,TD,0.66,0.54,0.60,0.48,0,0,0,0,4.12,4.33,3.90,6.21,VMS 2,,Tanque,,1.08,1.02,0.96,0.90,5.56,4.64,5.22,4.14
27/11/2023 10:49 p. m.,Ordeño,12:44,16.52,3,,,,,1,TD,0.60,0.60,0.78,0.54,0,0,306,0,4.47,4.32,4.35,8.64,VMS 2,,Tanque,,1.02,1.02,1.14,1.02,3.56,3.78,4.76,4.42
29/11/2023 02:55 a. m.,Ordeño,12:45,17.68,1,,,,,1,TD,0.66,0.54,0.78,0.48,0,0,0,0,5.43,4.91,5.23,7.24,VMS 2,,Tanque,,0.96,0.96,1.20,0.78,5.80,3.01,6.26,2.61
01/12/2023 09:31 a. m.,Ordeño,14:37,20.09,2,,,,,1,"TI,TD",0.66,0.60,0.84,0.48,0,0,0,0,4.87,4.67,5.51,5.92,VMS 2,,Tanque,,1.02,0.96,1.26,0.96,4.41,4.46,8.69,2.53
03/12/2023 08:33 p. m.,Ordeño,14:43,18.37,3,,,,,1,TD,0.54,0.54,0.72,0.48,0,0,0,0,4.55,4.46,4.68,6.02,VMS 2,,Tanque,,0.90,1.02,1.20,0.84,3.95,3.98,6.05,4.39
19/12/2023 03:30 p. m.,Ordeño,15:04,20.87,2,,"TI,TD",,,1,TD,0.60,0.54,0.72,0.48,0,0,0,0,5.19,4.90,4.68,5.93,VMS 2,,Tanque,,1.02,1.08,1.38,1.08,5.93,5.69,5.43,3.82
21/12/2023 05:02 p. m.,Ordeño,15:24,20.04,3,,,,,1,TD,0.60,0.54,0.66,0.48,0,0,0,0,4.99,4.86,4.58,5.67,VMS 2,,Tanque,,0.96,0.90,1.08,0.90,5.14,4.79,5.55,4.56
01/02/2024 12:26 p. m.,Ordeño,15:28,13.90,2,,,,TI,1,DD,0.90,0.78,0.00,0.42,0,0,0,0,4.48,5.73,0.00,4.80,VMS 2,,Tanque,,1.32,1.20,0.00,0.66,4.80,8.28,0.00,0.82
09/03/2024 11:28 p. m.,Ordeño,13:20,24.52,3,,TD,,,1,TD,0.66,0.72,0.84,0.48,0,0,0,0,5.08,4.91,5.06,6.06,VMS 2,,Tanque,,1.14,1.08,1.20,1.02,6.48,6.53,6.70,4.81
19/03/2024 10:59 a. m.,Ordeño,13:25,23.06,2,,,,,1,"TI,TD",0.60,0.60,1.02,0.42,0,0,0,0,4.38,4.37,5.09,6.46,VMS 2,,Tanque,,1.02,1.02,1.44,0.78,5.40,5.93,10.24,1.49
19/03/2024 04:52 p. m.,Ordeño,13:16,13.08,3,,,,TI,1,TD,0.60,0.60,0.00,0.54,0,0,0,0,4.83,4.58,0.00,6.62,VMS 2,,Tanque,,0.96,1.02,0.00,0.84,3.57,4.27,0.00,5.24
21/06/2024 01:12 p. m.,Ordeño,12:56,11.94,2,,"DI,DD",TI,TI,1,,0.78,0.54,0.00,0.48,0,0,0,0,5.04,4.85,0.00,5.03,VMS 2,,Tanque,,1.32,1.26,0.00,0.78,5.29,4.33,0.00,2.32
22/06/2024 03:16 p. m.,Ordeño,14:46,17.09,2,,,TI,TI,1,,0.78,0.72,0.00,0.48,0,0,0,0,5.11,5.10,0.00,5.11,VMS 2,,Tanque,,1.38,1.08,0.00,1.02,7.09,7.22,0.00,2.78
29/06/2024 08:51 p. m.,Ordeño,16:04,12.68,2,,,TI,TI,1,DI,0.78,0.60,0.00,0.30,0,0,0,0,4.88,4.45,0.00,3.71,VMS 2,,Tanque,,1.32,0.96,0.00,0.60,5.93,5.26,0.00,1.49
02/09/2024 02:31 p. m.,Ordeño,12:24,21.27,1,,,,,1,,0.90,0.78,0.90,0.42,0,0,0,0,4.84,4.85,4.65,4.69,VMS 3,,Tanque,,1.32,1.26,1.26,0.72,6.70,6.58,5.52,2.47
10/09/2024 11:08 a. m.,Ordeño,11:24,19.23,1,,,,,1,,0.84,0.72,0.90,0.48,0,0,0,0,4.60,4.79,4.67,4.50,VMS 3,,Tanque,,1.26,1.08,1.50,0.78,6.81,5.88,4.50,2.04
04/12/2024 05:52 p. m.,Ordeño,08:10,9.53,2,,,TI,TI,1,DI,0.96,0.90,0.00,0.84,1027,0,0,0,5.37,5.24,0.00,5.47,VMS 3,,Divert 3,,1.56,1.50,0.00,1.32,3.18,2.59,0.00,3.76
07/12/2024 02:09 a. m.,Ordeño,18:03,21.46,1,,TI,,,1,DI,0.96,0.60,0.96,0.66,682,0,0,0,7.04,4.64,4.60,4.48,VMS 3,,Divert 3,,1.56,1.20,1.44,1.02,11.36,3.09,2.95,4.06
12/12/2024 09:25 a. m.,Ordeño,14:22,23.83,1,,"TI,TD",,,1,TI,0.84,0.96,0.90,0.72,0,0,0,0,4.97,4.89,6.20,0.00,VMS 1,,Tanque,,1.44,1.38,1.62,1.80,6.21,5.57,5.13,6.92
14/12/2024 09:47 p. m.,Ordeño,12:38,19.36,3,,"DD,TI",,,1,TI,0.66,0.72,1.08,0.60,0,0,0,0,4.43,4.70,7.24,0.00,VMS 1,,Tanque,,1.44,1.38,1.98,1.20,3.86,3.29,8.32,3.89
15/12/2024 03:33 p. m.,Ordeño,12:42,17.04,2,,DI,,,1,TI,0.72,0.78,0.90,0.72,0,0,0,0,5.11,5.15,6.40,0.00,VMS 1,,Tanque,,1.32,1.08,1.38,1.02,4.25,4.26,2.97,5.56
17/12/2024 09:13 p. m.,Ordeño,13:18,17.07,3,,"DI,TI,TD",,,1,DI,0.72,0.72,0.66,0.66,0,0,0,0,6.57,5.27,5.21,0.00,VMS 1,,Tanque,,1.50,1.38,1.14,1.32,2.86,5.01,5.31,3.89
20/12/2024 12:26 p. m.,Ordeño,15:49,20.62,2,,"DI,TI,TD",,,1,TI,0.72,0.72,0.84,0.72,0,0,0,0,5.43,5.60,7.84,0.00,VMS 1,,Tanque,,1.44,1.08,1.20,1.44,4.28,5.87,3.84,6.63
22/12/2024 02:58 p. m.,Ordeño,16:18,21.58,3,,"DI,TI,TD",,,1,TI,0.72,0.54,0.78,0.72,0,0,0,0,5.30,5.56,10.79,0.00,VMS 1,,Tanque,,1.08,0.90,1.56,1.32,4.65,3.90,5.55,7.48
23/12/2024 06:06 a. m.,Ordeño,17:20,26.23,1,,TI,TI,,1,,0.84,0.90,0.66,0.72,0,0,0,0,5.36,5.79,5.22,0.00,VMS 1,,Tanque,,1.20,1.38,1.38,1.20,8.18,8.87,1.06,8.12
28/12/2024 04:56 p. m.,Ordeño,13:35,22.68,2,,TD,,,1,TI,0.72,0.72,0.84,0.66,0,0,0,0,5.04,5.02,10.72,0.00,VMS 1,,Tanque,,1.26,1.14,1.44,1.02,6.51,5.55,4.48,6.14
30/12/2024 08:56 p. m.,Ordeño,16:04,24.39,3,,,,,1,TI,0.78,0.66,0.66,0.48,0,0,0,0,5.08,5.26,9.72,0.00,VMS 1,,Tanque,,1.14,1.02,1.26,0.96,7.72,7.01,4.70,4.96
31/12/2024 05:13 p. m.,Ordeño,13:18,15.77,3,,"TI,TD",,,1,,0.78,0.60,0.60,0.66,0,0,0,0,4.97,5.14,5.77,0.00,VMS 1,,Tanque,,1.08,0.96,1.44,1.02,3.88,5.00,1.91,4.98
04/01/2025 12:16 p. m.,Ordeño,14:59,25.69,2,,TD,,,1,TI,0.72,0.72,1.08,0.60,0,0,0,0,5.04,5.26,11.59,0.00,VMS 1,,Tanque,,1.26,1.08,1.44,0.96,6.28,6.69,5.99,6.73
05/01/2025 07:08 p. m.,Ordeño,11:25,16.16,3,,"DD,TD",,,1,TI,0.78,0.54,0.72,0.60,0,0,0,0,5.05,5.07,8.64,0.00,VMS 1,,Tanque,,1.14,0.90,1.20,1.02,5.37,4.14,1.63,5.02
08/01/2025 02:13 a. m.,Ordeño,14:33,20.01,1,,,,,1,TI,0.84,0.54,0.66,0.60,0,0,0,0,4.71,4.87,8.31,0.00,VMS 1,,Tanque,,1.14,0.84,1.26,1.02,5.29,4.56,4.03,6.13
08/01/2025 02:21 p. m.,Ordeño,15:40,23.74,2,,"DI,DD,TD",,,1,,0.96,0.60,0.66,0.72,0,0,0,0,5.35,5.45,6.00,0.00,VMS 1,,Tanque,,1.26,1.08,1.20,1.26,8.11,6.62,1.07,7.94
09/01/2025 07:40 p. m.,Ordeño,12:52,22.71,2,,,,,1,TI,0.84,0.66,0.66,0.72,0,0,0,0,4.95,5.24,6.88,0.00,VMS 1,,Tanque,,1.26,0.96,1.02,1.08,6.52,6.64,1.99,7.56
11/01/2025 09:40 p. m.,Ordeño,12:27,22.98,4,,,,,1,TI,0.78,0.60,0.90,0.66,0,0,0,0,5.26,5.29,9.51,0.00,VMS 1,,Tanque,,1.20,1.02,1.32,1.02,4.86,5.13,6.68,6.31
12/01/2025 10:48 p. m.,Ordeño,10:09,15.53,3,,,,,1,TI,0.72,0.60,0.72,0.60,0,0,0,0,4.75,4.77,7.50,0.00,VMS 1,,Tanque,,1.26,0.96,1.20,1.14,4.32,4.19,2.60,4.42
13/01/2025 11:06 p. m.,Ordeño,16:03,25.37,2,,,,,1,TI,0.84,0.60,0.60,0.72,0,0,0,0,5.08,5.37,6.59,0.00,VMS 1,,Tanque,,1.32,0.96,0.96,1.20,8.23,6.72,2.55,7.87
14/01/2025 06:18 p. m.,Ordeño,12:55,21.17,2,,TD,,,1,TI,0.78,0.66,0.66,0.72,0,0,0,0,4.93,5.02,6.48,0.00,VMS 1,,Tanque,,1.14,1.08,1.02,1.38,6.22,5.66,1.99,7.30
15/01/2025 02:34 a. m.,Ordeño,13:03,16.67,1,,"DD,TD",,,1,,0.78,0.66,0.54,0.66,0,0,0,0,4.68,4.96,5.16,0.00,VMS 1,,Tanque,,1.20,1.08,0.90,1.50,5.82,4.47,0.87,5.51
15/01/2025 04:26 p. m.,Ordeño,15:36,26.79,2,,TD,,,1,,0.90,0.90,0.48,0.78,0,0,0,0,5.27,5.47,5.33,0.00,VMS 1,,Tanque,,1.32,1.32,1.14,1.32,8.35,8.54,1.34,8.56
16/01/2025 03:25 p. m.,Ordeño,10:46,15.02,2,,"DI,DD,TD",,,1,TI,0.78,0.60,0.54,0.60,0,0,0,0,4.61,4.78,6.23,0.00,VMS 1,,Tanque,,1.26,1.14,0.84,1.20,4.72,3.54,2.38,4.38
18/01/2025 04:40 p. m.,Ordeño,13:06,22.61,2,,"DI,TD",,,1,TI,0.78,0.54,0.72,0.72,0,0,0,0,4.90,5.09,6.75,0.00,VMS 1,,Tanque,,1.50,0.96,1.08,1.20,6.80,5.16,4.12,6.53
19/01/2025 11:41 a. m.,Ordeño,14:54,23.89,2,,,,,1,TI,0.84,0.60,0.72,0.72,0,0,0,0,5.09,5.46,6.14,0.00,VMS 1,,Tanque,,1.26,1.14,1.02,1.20,7.41,6.62,2.04,7.82
21/01/2025 03:41 a. m.,Ordeño,13:16,18.91,1,,,,,1,TI,0.72,0.66,0.72,0.66,0,0,0,0,4.83,5.06,6.59,0.00,VMS 1,,Tanque,,1.14,1.02,1.08,1.08,4.92,4.44,4.58,4.97
25/01/2025 10:10 p. m.,Ordeño,16:12,25.67,3,,,,,1,TI,0.72,0.54,0.78,0.72,0,0,0,0,5.10,5.14,6.51,0.00,VMS 1,,Tanque,,1.14,1.02,1.38,1.08,6.82,6.03,4.93,7.89
27/01/2025 03:58 p. m.,Ordeño,11:52,17.53,3,,TD,,,1,TI,0.84,0.66,0.66,0.66,0,0,0,0,4.95,4.80,6.47,0.00,VMS 1,,Tanque,,1.26,1.08,1.08,1.08,5.44,4.59,2.60,4.90
01/02/2025 05:56 p. m.,Ordeño,10:39,18.00,3,,,,,1,TI,0.72,0.60,0.72,0.66,0,0,0,0,4.93,5.02,6.39,0.00,VMS 1,,Tanque,,1.14,0.96,1.26,0.96,4.55,4.21,4.08,5.16
06/02/2025 06:03 p. m.,Ordeño,11:34,19.94,3,,,,,1,TI,0.78,0.72,0.84,0.72,0,0,0,0,5.33,5.38,6.58,0.00,VMS 1,,Tanque,,1.20,1.32,1.26,1.02,5.54,5.56,2.89,5.95
08/02/2025 06:02 p. m.,Ordeño,13:03,19.11,3,,TD,,,1,TI,0.66,0.54,0.66,0.54,0,0,0,0,5.01,5.07,6.34,0.00,VMS 1,,Tanque,,1.08,0.96,1.02,1.14,5.31,4.85,3.52,5.43
