Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
09/02/2024 12:20 a. m.,Ordeño,10:19,13.05,1,,,,,1,,0.60,0.54,0.54,0.30,0,0,0,0,6.18,6.02,5.78,0.00,VMS 1,,Tanque,,1.02,0.96,0.84,0.60,3.87,4.79,3.31,1.08
13/02/2024 11:36 a. m.,Ordeño,16:38,9.56,1,,DI,,,1,TD,0.60,0.60,0.48,0.42,0,0,0,0,5.19,0.00,5.37,6.47,VMS 1,,Tanque,,0.90,1.02,0.96,1.08,1.11,2.73,4.14,1.58
14/02/2024 08:17 p. m.,Ordeño,19:48,12.21,2,,,,,1,,0.60,0.54,0.48,0.30,0,0,0,0,5.93,5.37,5.41,0.00,VMS 1,,Tanque,,1.08,0.96,0.96,0.48,3.71,4.40,3.49,0.61
17/02/2024 02:56 p. m.,Ordeño,11:01,13.12,1,,,,,1,,0.60,0.66,0.48,0.24,0,0,0,0,5.52,5.58,5.30,0.00,VMS 1,,Tanque,,1.02,1.02,0.78,0.48,3.90,5.00,3.38,0.84
18/02/2024 12:03 p. m.,Ordeño,11:27,15.72,1,,,,,1,,0.66,0.72,0.54,0.30,0,0,0,0,5.97,5.81,5.46,0.00,VMS 1,,Tanque,,1.02,1.14,1.02,0.54,4.88,5.65,4.36,0.83
19/02/2024 09:36 p. m.,Ordeño,14:23,16.37,2,,,,,1,,0.60,0.66,0.54,0.30,0,0,0,0,5.49,5.64,6.02,0.00,VMS 1,,Tanque,,1.08,1.02,0.96,0.66,4.56,5.63,5.27,0.91
20/02/2024 09:28 p. m.,Ordeño,12:29,16.62,1,,,,,1,,0.66,0.66,0.54,0.30,0,0,0,0,5.84,6.09,5.86,0.00,VMS 1,,Tanque,,1.14,1.08,0.96,0.84,5.55,6.14,3.84,1.09
21/02/2024 10:56 a. m.,Ordeño,11:40,10.30,1,,,,,1,,0.54,0.60,0.48,0.24,0,0,0,0,5.41,5.61,5.56,0.00,VMS 1,,Tanque,,1.32,1.26,0.78,0.54,3.64,3.88,2.26,0.52
28/02/2024 12:15 a. m.,Ordeño,16:03,16.53,1,,,,,1,,0.66,0.60,0.42,0.30,0,0,0,0,6.30,6.37,6.06,0.00,VMS 1,,Tanque,,1.02,1.08,0.78,0.54,4.91,5.81,4.49,1.32
28/02/2024 09:52 p. m.,Ordeño,14:24,16.33,2,,,,,1,,0.60,0.60,0.42,0.30,0,0,0,0,6.07,6.10,5.91,0.00,VMS 1,,Tanque,,1.02,1.20,0.78,0.60,5.39,6.41,3.80,0.73
29/02/2024 03:17 p. m.,Ordeño,11:04,16.79,1,,,,,1,,0.60,0.66,0.48,0.42,0,0,0,0,5.92,6.05,5.92,0.00,VMS 1,,Tanque,,1.08,1.02,0.84,0.72,4.73,5.91,3.52,2.63
02/03/2024 12:14 p. m.,Ordeño,13:46,13.70,1,,TI,,,1,DD,0.66,0.72,0.42,0.24,0,0,0,0,5.84,6.80,5.40,0.00,VMS 1,,Tanque,,1.02,1.14,0.96,0.84,4.90,6.56,1.36,0.88
03/03/2024 03:21 a. m.,Ordeño,13:07,14.80,1,,,,,1,,0.60,0.60,0.60,0.30,0,0,0,0,6.30,6.21,6.11,0.00,VMS 1,,Tanque,,0.84,0.96,0.96,0.54,4.63,4.23,5.24,0.70
03/03/2024 02:23 p. m.,Ordeño,14:32,11.99,2,,,,,1,TD,0.48,0.54,0.42,0.30,0,0,0,0,5.86,0.00,5.75,9.58,VMS 1,,Tanque,,0.84,0.90,0.78,0.72,3.48,3.50,2.32,2.69
06/03/2024 05:42 a. m.,Ordeño,12:52,15.29,1,,,,,1,,0.60,0.60,0.48,0.30,0,0,0,0,5.96,6.09,5.82,0.00,VMS 1,,Tanque,,0.96,1.02,0.90,0.60,5.18,5.44,3.82,0.85
08/03/2024 08:39 p. m.,Ordeño,14:05,18.37,1,,,,,1,,0.66,0.66,0.48,0.42,0,0,0,0,6.41,6.48,6.32,0.00,VMS 1,,Tanque,,1.02,1.02,0.78,0.66,5.93,6.24,4.55,1.65
10/03/2024 04:53 p. m.,Ordeño,12:30,15.96,1,,,,,1,,0.66,0.60,0.54,0.42,0,0,0,0,6.02,6.12,5.91,0.00,VMS 1,,Tanque,,1.08,0.96,0.90,0.72,4.79,5.39,3.44,2.34
12/03/2024 08:29 p. m.,Ordeño,13:48,19.53,1,,,,,1,,0.66,0.66,0.54,0.36,0,0,0,0,5.92,6.40,6.05,0.00,VMS 1,,Tanque,,0.96,1.02,0.90,0.66,5.13,6.96,4.37,3.07
16/03/2024 01:10 a. m.,Ordeño,16:48,11.37,1,,,,,1,TD,0.48,0.48,0.54,0.30,0,0,0,0,5.03,4.97,0.00,8.78,VMS 1,,Tanque,,0.96,0.78,0.90,0.54,2.15,2.39,4.55,2.28
16/03/2024 10:40 p. m.,Ordeño,14:49,17.57,2,,,TD,,1,,0.66,0.60,0.54,0.24,0,0,0,0,6.16,6.32,5.99,0.00,VMS 1,,Tanque,,1.02,0.90,0.90,0.66,6.17,6.54,4.52,0.34
17/03/2024 09:45 p. m.,Ordeño,18:18,17.01,1,,,,,1,,0.66,0.54,0.54,0.24,0,0,0,0,6.09,6.19,5.98,0.00,VMS 1,,Tanque,,1.08,0.90,0.96,0.60,6.24,5.53,4.43,0.81
19/03/2024 12:50 a. m.,Ordeño,14:30,17.12,1,,,,,1,,0.66,0.60,0.60,0.30,0,0,0,0,5.73,6.32,6.26,0.00,VMS 1,,Tanque,,0.96,1.08,0.96,0.54,4.51,6.63,4.82,1.16
20/03/2024 12:20 a. m.,Ordeño,12:00,17.08,1,,,,,1,,0.72,0.66,0.66,0.30,0,0,0,0,5.98,6.06,6.24,0.00,VMS 1,,Tanque,,1.14,1.08,1.14,0.66,5.37,5.92,4.91,0.88
20/03/2024 04:03 p. m.,Ordeño,13:56,13.47,2,,,,,1,,0.72,0.54,0.54,0.30,0,0,0,0,5.88,5.70,6.03,0.00,VMS 1,,Tanque,,1.08,0.90,0.96,0.54,4.71,4.64,3.46,0.66
22/03/2024 05:23 a. m.,Ordeño,14:00,17.62,1,,,,,1,,0.66,0.66,0.48,0.36,0,0,0,0,6.23,6.36,6.26,0.00,VMS 1,,Tanque,,0.96,1.02,0.90,0.72,5.09,6.56,4.48,1.49
25/03/2024 07:44 p. m.,Ordeño,14:14,17.84,2,,,,,1,,0.72,0.60,0.54,0.30,0,0,0,0,6.28,6.36,6.26,0.00,VMS 1,,Tanque,,1.08,1.20,1.02,0.60,5.23,6.63,4.81,1.17
31/03/2024 12:45 a. m.,Ordeño,14:10,16.79,1,,,,,1,,0.66,0.54,0.48,0.30,0,0,0,0,6.06,6.18,5.83,0.00,VMS 1,,Tanque,,1.20,1.14,0.84,0.72,5.48,6.12,4.34,0.85
31/03/2024 07:55 p. m.,Ordeño,14:16,16.73,2,,,,,1,,0.72,0.54,0.54,0.36,0,0,0,0,5.91,6.05,6.01,0.00,VMS 1,,Tanque,,1.02,0.96,0.96,0.54,5.56,5.72,4.55,0.90
03/04/2024 01:28 a. m.,Ordeño,15:14,15.13,1,,,,,1,,0.66,0.66,0.48,0.36,0,0,0,0,5.91,6.19,6.02,0.00,VMS 1,,Tanque,,1.08,1.14,0.84,0.78,3.94,6.15,3.91,1.13
03/04/2024 10:00 p. m.,Ordeño,13:45,17.55,2,,,,,1,,0.66,0.60,0.54,0.30,0,0,0,0,5.85,6.00,5.91,0.00,VMS 1,,Tanque,,1.20,0.96,1.02,0.60,5.20,6.22,5.14,0.99
18/04/2024 11:06 a. m.,Ordeño,15:09,13.16,1,,,DI,,1,,0.30,0.66,0.54,0.24,0,0,0,0,5.67,6.23,5.91,0.00,VMS 1,,Tanque,,0.84,1.08,0.96,0.78,2.27,5.89,4.52,0.48
20/04/2024 08:44 p. m.,Ordeño,13:19,16.91,1,,,,,1,,0.72,0.60,0.60,0.24,0,0,0,0,5.56,5.64,5.84,0.00,VMS 1,,Tanque,,1.14,1.08,1.08,0.54,4.94,5.84,5.61,0.52
21/04/2024 10:57 a. m.,Ordeño,13:36,14.39,1,,,,,1,,0.66,0.54,0.48,0.30,0,0,0,0,6.26,6.01,5.88,0.00,VMS 1,,Tanque,,1.02,1.02,0.84,0.66,4.50,5.44,3.99,0.46
22/04/2024 09:46 a. m.,Ordeño,12:59,20.77,1,,,,,1,,0.72,0.66,0.66,0.48,0,0,0,0,5.76,5.87,6.17,0.00,VMS 1,,Tanque,,1.08,1.02,1.02,0.90,4.51,6.64,5.81,3.81
22/04/2024 11:59 p. m.,Ordeño,11:57,15.12,1,,,,,1,,0.72,0.72,0.54,0.24,0,0,0,0,5.81,6.09,5.88,0.00,VMS 1,,Tanque,,1.08,1.20,0.90,0.72,5.26,5.24,4.06,0.56
27/04/2024 08:30 a. m.,Ordeño,14:21,15.74,1,,,,,1,,0.66,0.60,0.54,0.30,0,0,0,0,6.14,6.25,6.20,0.00,VMS 1,,Tanque,,0.96,1.02,0.90,0.60,4.86,6.01,4.48,0.39
28/04/2024 01:57 p. m.,Ordeño,14:29,16.74,1,,,,,1,,0.60,0.60,0.54,0.24,0,0,0,0,6.20,6.37,6.50,0.00,VMS 1,,Tanque,,1.08,0.96,0.84,0.54,5.00,6.07,5.15,0.52
02/05/2024 08:03 p. m.,Ordeño,14:07,16.82,2,,,,,1,,0.72,0.60,0.48,0.24,0,0,0,0,5.88,5.99,6.08,0.00,VMS 1,,Tanque,,1.20,1.08,0.96,0.54,5.42,6.23,4.58,0.59
07/05/2024 10:46 a. m.,Ordeño,15:53,16.57,1,,,,,1,,0.78,0.60,0.48,0.30,0,0,0,0,6.28,6.01,5.95,0.00,VMS 1,,Tanque,,1.26,0.96,0.84,0.78,5.39,6.28,4.10,0.80
10/05/2024 01:11 a. m.,Ordeño,15:35,14.51,1,,,,,1,,0.66,0.60,0.54,0.24,0,0,0,0,5.96,6.13,5.89,0.00,VMS 1,,Tanque,,1.20,1.02,0.84,0.66,5.00,5.14,3.92,0.45
13/05/2024 02:30 a. m.,Ordeño,13:03,16.00,1,,,,,1,,0.72,0.66,0.54,0.24,0,0,0,0,6.12,6.24,5.95,0.00,VMS 1,,Tanque,,1.38,1.14,0.84,0.72,5.38,6.10,4.22,0.30
13/05/2024 08:49 p. m.,Ordeño,12:58,18.39,2,,DD,,,1,,0.84,0.72,0.54,0.24,0,0,0,0,6.22,6.23,6.17,0.00,VMS 1,,Tanque,,1.26,1.20,0.96,0.66,6.12,6.85,4.98,0.44
14/05/2024 01:15 p. m.,Ordeño,13:04,17.11,1,,"DI,TI",,,1,,0.78,0.66,0.54,0.36,0,0,0,0,6.18,6.10,6.07,0.00,VMS 1,,Tanque,,1.38,1.14,0.96,0.72,5.37,6.18,3.75,1.81
18/05/2024 04:13 p. m.,Ordeño,12:12,18.12,2,,DI,,,1,,0.78,0.78,0.54,0.30,0,0,0,0,6.38,6.44,6.25,0.00,VMS 1,,Tanque,,1.20,1.14,0.90,0.60,6.04,6.62,4.63,0.83
19/05/2024 07:35 a. m.,Ordeño,13:50,18.42,1,,DI,,,1,,0.78,0.78,0.54,0.36,0,0,0,0,6.03,6.11,6.06,0.00,VMS 1,,Tanque,,1.26,1.26,0.96,0.66,5.62,7.18,4.83,0.79
28/05/2024 11:04 a. m.,Ordeño,16:02,17.48,1,,TI,,,1,,0.72,0.72,0.48,0.36,0,0,0,0,6.00,5.97,0.00,6.88,VMS 1,,Tanque,,1.02,1.14,0.90,0.84,5.28,6.35,4.24,1.61
29/05/2024 04:30 a. m.,Ordeño,15:27,18.16,1,,,,,1,,0.78,0.72,0.54,0.24,0,0,0,0,5.84,5.87,5.77,0.00,VMS 1,,Tanque,,1.20,1.26,0.96,0.48,5.76,7.24,4.44,0.72
01/06/2024 09:06 p. m.,Ordeño,13:45,19.49,2,,,,,1,,0.72,0.84,0.60,0.30,0,0,0,0,6.25,6.28,6.01,0.00,VMS 1,,Tanque,,1.14,1.26,0.96,0.84,5.95,7.62,5.60,0.32
08/06/2024 04:32 a. m.,Ordeño,14:51,15.98,1,,,,,1,,0.66,0.60,0.54,0.24,0,0,0,0,5.80,5.79,5.54,0.00,VMS 1,,Tanque,,1.08,1.02,1.38,0.78,5.38,6.14,4.00,0.46
08/06/2024 08:11 p. m.,Ordeño,15:40,11.55,2,,,TI,,1,,0.72,0.66,0.30,0.24,0,0,0,0,5.73,5.66,0.00,5.52,VMS 1,,Tanque,,1.14,1.08,0.72,0.78,5.21,5.34,0.64,0.36
12/06/2024 08:26 p. m.,Ordeño,15:27,19.39,1,,,TD,,1,,0.72,0.84,0.54,0.18,0,0,0,0,6.15,6.35,6.19,0.00,VMS 1,,Tanque,,1.02,1.68,0.90,0.42,5.36,7.64,6.15,0.24
14/06/2024 09:02 p. m.,Ordeño,18:22,19.48,2,,,,,1,,0.84,0.66,0.60,0.30,0,0,0,0,5.89,5.85,5.82,0.00,VMS 1,,Tanque,,1.20,0.96,0.96,0.66,6.04,7.24,5.55,0.65
15/06/2024 06:46 p. m.,Ordeño,12:36,20.95,1,,,,,1,,0.90,0.90,0.72,0.30,0,729,0,0,5.97,5.99,6.15,0.00,VMS 1,,Tanque,,1.26,1.44,1.14,0.60,5.83,7.88,6.48,0.76
16/06/2024 10:31 a. m.,Ordeño,13:05,17.14,1,,,,,1,,0.78,0.78,0.54,0.30,0,631,0,0,5.98,5.71,5.85,0.00,VMS 1,,Tanque,,1.26,1.14,0.90,0.48,5.99,6.39,4.44,0.32
30/06/2024 02:16 p. m.,Ordeño,12:53,18.51,1,,,,,1,,0.78,0.72,0.54,0.24,0,0,0,0,5.85,5.74,5.69,0.00,VMS 1,,Tanque,,1.20,1.08,0.90,0.90,6.10,6.80,5.00,0.61
09/07/2024 02:51 p. m.,Ordeño,13:59,20.23,1,,,,,1,,0.84,0.84,0.54,0.30,0,0,0,0,6.05,6.18,5.86,0.00,VMS 1,,Tanque,,1.26,1.26,0.90,0.48,5.58,8.08,5.93,0.64
10/07/2024 06:16 a. m.,Ordeño,10:39,14.78,1,,,,,1,,0.72,0.72,0.54,0.30,0,0,0,0,5.80,5.72,5.53,0.00,VMS 1,,Tanque,,1.02,1.08,0.96,0.90,4.98,5.45,3.97,0.38
12/07/2024 04:46 a. m.,Ordeño,12:33,19.10,1,,,,,1,,0.84,0.78,0.66,0.42,0,0,0,0,6.21,6.07,6.23,0.00,VMS 1,,Tanque,,1.20,1.14,1.02,0.96,5.60,7.01,5.66,0.83
20/07/2024 06:33 p. m.,Ordeño,13:08,20.72,2,,,,,1,,0.72,0.72,0.54,0.48,0,0,0,0,5.94,5.71,5.82,0.00,VMS 1,,Tanque,,1.14,1.08,0.96,0.90,6.19,6.28,4.81,3.44
21/07/2024 09:19 a. m.,Ordeño,11:36,16.99,1,,,,,1,,0.78,0.84,0.60,0.24,0,0,0,0,6.05,6.00,5.84,0.00,VMS 1,,Tanque,,1.20,1.38,0.96,0.66,5.88,6.15,4.51,0.45
22/07/2024 05:39 a. m.,Ordeño,13:45,18.71,1,,,,,1,,0.78,0.90,0.60,0.24,0,0,0,0,5.75,5.96,5.93,0.00,VMS 1,,Tanque,,1.32,1.32,0.96,0.54,5.72,6.56,5.88,0.55
24/07/2024 12:53 a. m.,Ordeño,11:11,15.40,1,,,,,1,,0.84,0.78,0.54,0.24,0,0,0,0,6.61,6.61,6.42,0.00,VMS 1,,Tanque,,1.26,1.14,0.90,0.66,5.22,5.66,4.07,0.45
24/07/2024 01:37 p. m.,Ordeño,10:59,13.91,2,,,,,1,,0.84,0.66,0.54,0.18,0,0,0,0,6.34,6.73,6.08,0.00,VMS 1,,Tanque,,1.20,1.08,0.78,0.72,4.74,5.17,3.65,0.35
04/08/2024 12:20 p. m.,Ordeño,12:51,17.00,1,,,,,1,,0.78,0.78,0.48,0.24,0,0,0,0,6.06,6.09,5.87,0.00,VMS 1,,Tanque,,1.08,1.08,0.84,0.60,6.03,6.06,4.58,0.33
12/08/2024 01:28 a. m.,Ordeño,13:47,16.20,1,,,,,1,,0.84,0.72,0.48,0.24,0,0,0,0,5.68,5.63,5.46,0.00,VMS 1,,Tanque,,1.26,1.14,0.78,0.72,5.39,6.07,4.36,0.38
12/08/2024 05:53 p. m.,Ordeño,12:21,17.48,2,,DD,,,1,,0.84,0.84,0.54,0.24,0,0,0,0,5.87,5.76,5.64,0.00,VMS 1,,Tanque,,1.14,1.38,0.96,0.48,6.33,6.02,4.72,0.41
05/09/2024 06:08 p. m.,Ordeño,11:42,18.16,1,,,,,1,,0.84,0.84,0.60,0.18,0,0,0,0,5.62,5.74,5.56,0.00,VMS 1,,Tanque,,1.32,1.32,1.08,0.60,5.33,7.24,5.11,0.48
06/09/2024 02:02 a. m.,Ordeño,07:14,6.15,1,,,,,1,,0.66,0.60,0.48,0.18,0,0,0,0,5.06,5.04,4.55,0.00,VMS 1,,Tanque,,1.02,0.96,1.20,0.60,2.09,2.40,1.36,0.30
13/01/2025 02:35 p. m.,Ordeño,13:34,25.30,1,,,,,1,,0.96,0.84,0.72,0.60,1216,0,679,421,6.56,6.12,5.83,4.54,VMS 3,,Divert 3,,1.32,1.20,1.14,1.08,6.99,6.96,6.15,5.20
14/01/2025 03:44 a. m.,Ordeño,08:13,9.92,1,,,,,1,,0.84,0.84,0.66,,914,373,0,,5.51,5.67,5.40,,VMS 3,,Divert 3,,1.68,1.38,1.32,,3.85,3.44,2.63,
15/01/2025 08:08 a. m.,Ordeño,12:26,21.30,1,,,,,1,,0.84,0.90,0.78,,686,0,0,,6.05,5.60,5.59,,VMS 3,,Divert 3,,1.26,1.38,1.20,,7.58,7.63,6.09,
21/01/2025 12:49 p. m.,Ordeño,14:23,21.68,1,,,,,1,,0.96,0.90,0.60,0.36,0,0,0,824,5.50,5.44,5.54,6.10,VMS 3,,Tanque,,1.32,1.32,1.02,0.90,7.24,7.41,6.72,0.31
22/01/2025 01:15 a. m.,Ordeño,13:41,19.57,1,,,,,1,TD,0.84,0.78,0.60,0.30,0,0,0,0,5.33,5.47,5.17,6.70,VMS 2,,Tanque,,1.20,1.26,0.96,0.78,6.59,6.64,6.04,0.30
22/01/2025 11:38 a. m.,Ordeño,12:14,18.76,2,,,,,1,TD,0.90,0.78,0.54,0.24,0,0,0,0,5.17,5.42,5.03,6.62,VMS 2,,Tanque,,1.32,1.14,1.02,0.84,6.80,6.62,4.87,0.47
22/01/2025 07:33 p. m.,Ordeño,13:07,14.35,3,,,,,1,TD,0.84,0.84,0.42,0.30,0,0,0,0,5.19,5.29,4.89,7.50,VMS 2,,Tanque,,1.32,1.32,0.84,0.90,4.96,5.01,3.77,0.61
23/01/2025 06:22 a. m.,Ordeño,11:28,18.70,1,,,,,1,TD,0.84,0.84,0.60,0.30,0,0,0,0,5.26,5.42,5.25,7.77,VMS 2,,Tanque,,1.26,1.38,0.96,0.84,6.59,6.68,4.92,0.51
23/01/2025 12:21 p. m.,Ordeño,09:12,11.32,2,,,,,1,TD,0.66,0.72,0.48,0.24,0,0,0,0,4.99,5.15,4.96,8.64,VMS 2,,Tanque,,1.02,1.26,0.78,0.60,3.99,3.97,2.98,0.38
23/01/2025 11:11 p. m.,Ordeño,14:35,17.69,3,,,,,1,TD,0.72,0.84,0.54,0.24,0,0,0,0,5.35,5.43,5.23,7.97,VMS 2,,Tanque,,1.14,1.26,0.96,0.84,5.72,6.70,4.90,0.37
24/01/2025 08:33 a. m.,Ordeño,12:05,17.99,1,,,,,1,TD,0.78,0.78,0.54,0.30,0,0,0,0,5.16,5.30,5.09,7.97,VMS 2,,Tanque,,1.20,1.14,0.96,0.90,6.55,6.29,4.64,0.51
24/01/2025 07:13 p. m.,Ordeño,15:21,17.56,2,,DD,,TD,1,,0.78,0.78,0.48,0.00,0,0,0,0,5.09,5.19,4.96,0.00,VMS 2,,Tanque,,1.20,1.38,0.90,0.00,6.32,6.50,4.74,0.00
25/01/2025 02:56 a. m.,Ordeño,12:29,15.43,1,,,,,1,TD,0.72,0.78,0.54,0.36,0,0,0,0,5.04,5.13,5.02,8.24,VMS 2,,Tanque,,1.08,1.20,0.96,1.14,5.33,5.12,4.21,0.77
25/01/2025 10:32 a. m.,Ordeño,12:38,14.55,2,,,,,1,TD,0.78,0.78,0.48,0.36,0,0,0,0,5.13,5.11,4.98,8.51,VMS 2,,Tanque,,1.14,1.26,0.84,0.90,5.02,5.01,3.80,0.72
25/01/2025 07:22 p. m.,Ordeño,13:17,15.60,3,,,,,1,TD,0.72,0.78,0.48,0.30,0,0,0,0,5.17,5.32,5.06,8.78,VMS 2,,Tanque,,1.02,1.26,0.96,0.78,5.51,5.36,4.29,0.44
26/01/2025 02:01 a. m.,Ordeño,11:04,12.83,1,,,,,1,TD,0.72,0.72,0.54,0.30,0,0,0,0,4.97,4.98,4.96,8.31,VMS 2,,Tanque,,1.14,1.08,0.90,0.96,4.44,4.43,3.44,0.52
27/01/2025 12:06 a. m.,Ordeño,15:25,24.58,1,,,,,1,TD,0.90,0.90,0.72,0.30,0,0,0,0,5.41,5.42,5.40,8.44,VMS 2,,Tanque,,1.32,1.38,1.14,0.96,8.18,8.53,6.95,0.92
27/01/2025 09:12 a. m.,Ordeño,11:24,15.70,2,,,,,1,TD,0.72,0.66,0.54,0.30,0,0,0,0,5.03,4.85,4.97,8.58,VMS 2,,Tanque,,1.14,0.96,0.90,1.08,5.62,5.38,4.15,0.55
28/01/2025 01:12 a. m.,Ordeño,12:40,14.78,1,,,,,1,TD,0.66,0.66,0.42,0.24,0,0,0,0,4.90,4.91,4.85,8.24,VMS 2,,Tanque,,1.14,1.08,0.72,0.60,5.29,5.08,3.90,0.51
28/01/2025 09:51 a. m.,Ordeño,12:52,17.28,2,,,,,1,TD,0.84,0.66,0.60,0.36,0,0,0,0,5.15,5.02,5.05,9.05,VMS 2,,Tanque,,1.32,1.02,0.96,1.02,6.14,5.69,4.70,0.75
29/01/2025 12:27 a. m.,Ordeño,13:55,8.54,1,,,DI,DI,1,TD,0.00,0.66,0.48,0.30,0,0,0,0,0.00,4.82,5.01,8.24,VMS 2,,Tanque,,0.00,0.96,0.84,0.72,0.00,4.82,3.29,0.43
29/01/2025 11:11 a. m.,Ordeño,15:11,19.32,2,,,,,1,TD,0.90,0.72,0.42,0.36,0,0,0,0,5.29,5.10,5.06,9.31,VMS 2,,Tanque,,1.32,1.14,0.84,1.02,8.06,6.29,4.63,0.34
29/01/2025 06:52 p. m.,Ordeño,12:15,15.62,3,,,,,1,TD,0.72,0.60,0.48,0.36,0,0,0,0,4.76,4.76,4.92,9.45,VMS 2,,Tanque,,1.14,1.02,0.90,0.84,5.65,5.23,4.36,0.38
30/01/2025 01:55 a. m.,Ordeño,12:37,14.02,1,,,,,1,TD,0.60,0.60,0.42,0.30,0,0,0,0,4.76,4.70,4.79,8.78,VMS 2,,Tanque,,1.02,0.90,0.78,0.90,4.73,4.88,3.89,0.52
30/01/2025 02:46 p. m.,Ordeño,14:29,20.39,2,,,,,1,TD,0.72,0.66,0.48,0.30,0,0,0,0,5.10,5.03,4.95,8.58,VMS 2,,Tanque,,1.20,1.08,0.90,0.66,7.47,7.32,5.01,0.59
31/01/2025 03:44 a. m.,Ordeño,14:09,20.58,1,,,,,1,TD,0.90,0.66,0.42,0.24,0,0,0,0,5.04,4.95,4.97,7.97,VMS 2,,Tanque,,1.20,1.02,0.84,0.72,7.99,7.39,4.76,0.44
31/01/2025 02:17 p. m.,Ordeño,14:00,21.66,2,,,,,1,TD,0.90,0.78,0.66,0.36,0,0,0,0,5.03,4.89,4.97,9.05,VMS 2,,Tanque,,1.32,1.38,1.08,0.96,6.80,7.56,6.95,0.35
01/02/2025 04:49 a. m.,Ordeño,15:45,17.43,1,,,TI,,1,TD,0.78,0.78,0.24,0.30,0,0,571,0,5.14,5.04,4.73,7.91,VMS 2,,Tanque,,1.26,1.14,0.48,0.84,7.93,8.45,0.55,0.50
01/02/2025 09:52 a. m.,Ordeño,14:15,14.23,2,,,,,1,"TI,TD",0.72,0.60,0.42,0.24,0,0,0,0,4.55,4.30,5.13,8.38,VMS 2,,Tanque,,1.14,0.96,0.96,0.78,4.75,4.71,4.41,0.36
01/02/2025 07:34 p. m.,Ordeño,14:17,17.74,3,,,,,1,TD,0.72,0.66,0.60,0.30,0,0,0,0,5.02,4.95,5.03,9.92,VMS 2,,Tanque,,1.14,1.14,1.14,0.72,5.74,5.35,5.96,0.69
02/02/2025 07:52 a. m.,Ordeño,13:59,22.89,1,,,,,1,TD,0.84,0.78,0.60,0.36,0,0,0,0,5.17,5.09,4.80,8.38,VMS 2,,Tanque,,1.32,1.20,0.96,0.96,8.13,7.81,6.50,0.45
