Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
17/02/2025 10:33 a. m.,Ordeño,09:18,13.80,1,,,,,1,,0.72,1.02,0.78,0.60,0,0,0,0,4.52,5.06,4.82,0.00,VMS 1,,Tanque,,1.20,1.56,1.14,1.08,1.75,4.10,3.94,4.01
22/02/2025 11:14 p. m.,Ordeño,11:26,19.34,2,,,,,1,,0.84,1.02,0.72,0.72,0,0,0,0,5.18,5.54,5.22,0.00,VMS 1,,Tanque,,1.20,1.38,1.14,1.32,2.43,5.59,5.34,5.98
23/02/2025 05:18 p. m.,Ordeño,08:17,16.94,1,,,,,1,,0.90,1.02,0.84,0.90,0,0,0,0,5.05,5.82,5.28,0.00,VMS 1,,Tanque,,1.20,1.44,1.38,1.38,2.16,5.25,4.70,4.83
24/02/2025 01:21 p. m.,Ordeño,09:15,18.61,1,,TD,,,1,,0.84,0.96,0.84,0.84,0,0,0,0,5.13,5.74,5.48,0.00,VMS 1,,Tanque,,1.20,1.38,1.38,1.38,2.24,5.75,5.18,5.44
25/02/2025 01:44 a. m.,Ordeño,08:00,11.29,1,,,,,1,,0.60,0.84,0.66,0.72,0,0,0,0,4.65,5.09,4.86,0.00,VMS 1,,Tanque,,1.14,1.20,1.08,1.08,1.38,3.46,3.13,3.32
28/02/2025 03:46 p. m.,Ordeño,09:23,15.76,2,,,,,1,,0.72,0.96,0.78,0.72,0,0,0,0,4.91,5.14,4.96,0.00,VMS 1,,Tanque,,1.08,1.38,1.14,1.20,2.02,4.69,4.39,4.66
02/03/2025 06:39 a. m.,Ordeño,10:29,18.65,1,,,,,1,,0.72,1.02,0.72,0.90,0,0,0,0,5.00,5.43,5.12,0.00,VMS 1,,Tanque,,1.08,1.44,1.38,1.38,2.44,5.48,5.46,5.27
03/03/2025 05:15 a. m.,Ordeño,10:49,20.23,1,,,,,1,,0.72,0.96,0.72,0.78,0,0,0,0,5.06,5.31,5.10,0.00,VMS 1,,Tanque,,1.08,1.50,1.20,1.26,2.72,6.01,5.68,5.82
07/03/2025 10:21 a. m.,Ordeño,09:39,20.80,1,,,,,1,,0.90,1.08,0.90,0.96,0,0,0,0,5.41,5.33,5.28,0.00,VMS 1,,Tanque,,1.26,1.56,1.38,1.32,2.74,5.61,6.14,6.31
08/03/2025 09:44 a. m.,Ordeño,11:53,14.40,1,,,TD,TD,1,,0.78,1.14,0.78,0.00,0,0,0,0,4.50,5.14,4.90,0.00,VMS 1,,Tanque,,1.08,1.62,1.14,0.00,2.35,6.25,5.80,0.00
19/03/2025 09:37 p. m.,Ordeño,11:20,19.11,1,,,,,1,,0.66,0.96,0.78,0.78,0,0,0,0,5.30,5.56,5.21,0.00,VMS 1,,Tanque,,1.20,1.68,1.26,1.38,2.44,5.82,5.45,5.40
23/03/2025 10:56 a. m.,Ordeño,08:53,11.41,1,,,,,1,,0.66,0.96,0.60,0.78,0,0,0,0,4.94,5.22,5.25,0.00,VMS 1,,Tanque,,1.02,1.50,1.08,1.20,1.36,3.34,3.48,3.23
24/03/2025 02:10 p. m.,Ordeño,09:27,17.27,1,,,,,1,,0.90,1.14,1.02,0.90,0,0,0,0,4.93,5.22,5.26,0.00,VMS 1,,Tanque,,1.32,1.50,1.38,1.56,2.12,5.17,5.14,4.84
25/03/2025 07:51 a. m.,Ordeño,10:52,11.65,1,,,TD,TD,1,,0.72,1.02,0.72,0.00,0,0,0,0,4.62,5.13,5.00,0.00,VMS 1,,Tanque,,1.02,1.44,1.20,0.00,2.08,4.71,4.86,0.00
26/03/2025 12:49 a. m.,Ordeño,08:56,16.45,1,,,,,1,,0.66,1.02,0.72,0.96,0,0,0,0,4.69,5.18,5.00,0.00,VMS 1,,Tanque,,1.08,1.44,1.08,1.44,1.97,4.73,4.58,5.17
30/03/2025 10:30 a. m.,Ordeño,09:03,16.36,1,,,,,1,,0.84,1.20,0.96,0.96,0,0,0,0,4.98,5.17,4.92,0.00,VMS 1,,Tanque,,1.20,1.50,1.56,1.38,2.05,5.08,4.59,4.64
01/04/2025 01:15 a. m.,Ordeño,13:39,18.71,1,,,,,1,,0.66,1.14,0.84,0.78,0,0,0,0,5.20,5.56,5.32,0.00,VMS 1,,Tanque,,1.14,1.50,1.26,1.26,2.54,5.67,5.05,5.45
02/04/2025 07:27 a. m.,Ordeño,14:43,20.21,1,,,,,1,,0.90,1.02,1.02,0.84,0,0,0,0,5.47,5.71,5.37,0.00,VMS 1,,Tanque,,1.38,1.38,1.44,1.32,2.51,6.42,5.49,5.79
11/04/2025 07:59 p. m.,Ordeño,10:53,18.45,1,,,,,1,,0.96,1.26,0.96,0.84,0,0,0,0,5.59,5.75,5.74,0.00,VMS 1,,Tanque,,1.38,1.74,1.50,1.50,2.39,4.86,5.71,5.49
12/04/2025 07:21 a. m.,Ordeño,07:52,8.71,1,,,,,1,,0.78,1.02,0.84,0.84,0,0,0,0,4.58,4.76,4.67,0.00,VMS 1,,Tanque,,1.20,1.38,1.14,1.32,1.05,2.94,2.49,2.23
15/04/2025 10:20 a. m.,Ordeño,11:02,18.07,1,,,,,1,,0.78,1.26,1.02,0.84,0,0,0,0,5.20,5.63,5.45,0.00,VMS 1,,Tanque,,1.14,1.98,1.50,1.32,2.19,5.54,5.65,4.69
22/04/2025 07:46 p. m.,Ordeño,08:17,19.09,2,,,,,1,,0.96,1.38,1.02,0.96,0,0,0,0,5.04,5.30,5.27,0.00,VMS 1,,Tanque,,1.26,1.92,1.38,1.68,2.42,5.37,5.86,5.44
27/04/2025 04:01 a. m.,Ordeño,07:16,17.22,1,,,,,1,,1.02,1.32,1.26,1.02,0,0,0,0,5.21,5.67,5.53,0.00,VMS 1,,Tanque,,1.32,1.68,1.68,1.50,1.89,5.56,4.84,4.93
27/04/2025 08:01 p. m.,Ordeño,09:01,17.54,2,,,,,1,,0.96,1.14,0.96,0.90,0,0,0,0,5.14,5.27,5.26,0.00,VMS 1,,Tanque,,1.26,1.62,1.32,1.26,2.08,5.50,4.80,5.16
02/05/2025 08:22 p. m.,Ordeño,09:16,19.32,2,,,,,1,,0.96,1.44,0.96,1.08,0,0,0,0,5.33,5.68,5.47,0.00,VMS 1,,Tanque,,1.38,1.80,1.38,1.62,2.36,5.68,6.34,4.94
07/05/2025 05:56 p. m.,Ordeño,06:40,14.31,2,,,,,1,,1.02,1.32,1.14,1.02,0,0,0,0,5.54,5.83,5.71,0.00,VMS 1,,Tanque,,1.38,1.74,1.56,1.44,1.76,4.27,4.33,3.95
08/05/2025 07:01 a. m.,Ordeño,08:06,17.29,1,,,,,1,,1.08,1.26,1.08,1.14,0,0,0,0,5.59,5.92,5.78,0.00,VMS 1,,Tanque,,1.44,1.68,1.44,1.50,2.07,5.30,5.09,4.83
09/05/2025 04:07 a. m.,Ordeño,10:23,21.92,1,,,,,1,,0.90,1.32,0.96,1.14,0,0,0,0,5.87,5.90,5.85,0.00,VMS 1,,Tanque,,1.32,1.68,1.50,1.56,2.85,6.26,6.95,5.86
13/05/2025 01:32 p. m.,Ordeño,08:24,19.82,1,,,,,1,,0.96,1.50,1.14,1.14,0,0,0,0,5.53,5.67,5.62,0.00,VMS 1,,Tanque,,1.26,1.98,1.44,1.68,2.67,5.89,5.73,5.53
18/05/2025 02:21 a. m.,Ordeño,07:14,19.76,1,,,,,1,,1.02,1.44,1.26,1.20,0,0,0,0,5.33,5.58,5.11,0.00,VMS 1,,Tanque,,1.44,1.80,1.68,1.86,2.58,6.06,5.69,5.43
31/05/2025 06:12 a. m.,Ordeño,07:50,19.17,1,,,,,1,,0.72,0.96,0.90,1.02,0,0,0,0,4.85,5.29,4.80,0.00,VMS 1,,Tanque,,1.20,1.50,1.26,1.50,2.24,6.05,5.24,5.64
31/05/2025 08:28 p. m.,Ordeño,07:23,15.51,2,,,,,1,,0.90,1.08,1.02,0.90,0,0,0,0,4.63,5.09,4.95,0.00,VMS 1,,Tanque,,1.14,1.50,1.38,1.32,1.99,4.60,4.67,4.25
05/06/2025 11:37 p. m.,Ordeño,08:25,20.72,2,,,,,1,,0.78,1.20,1.08,1.20,0,0,0,0,4.88,5.35,5.12,0.00,VMS 1,,Tanque,,1.08,1.56,1.56,1.50,2.63,6.43,6.39,5.27
06/06/2025 12:08 p. m.,Ordeño,07:47,14.42,1,,,,,1,,0.84,1.14,1.08,1.02,0,0,0,0,4.88,5.29,5.04,0.00,VMS 1,,Tanque,,1.26,1.44,1.50,1.32,1.85,4.36,4.57,3.64
11/06/2025 10:21 p. m.,Ordeño,07:49,16.93,2,,,,,1,,0.96,1.14,0.96,1.02,0,0,0,0,5.53,5.79,5.30,0.00,VMS 1,,Tanque,,1.38,1.56,1.38,1.38,2.26,5.89,4.69,4.09
16/06/2025 01:27 a. m.,Ordeño,09:25,20.26,1,,,,,1,,0.90,1.26,1.26,1.08,0,0,0,0,4.93,5.32,4.96,0.00,VMS 1,,Tanque,,1.32,1.62,1.68,1.38,2.48,6.37,5.86,5.55
17/06/2025 01:26 a. m.,Ordeño,09:14,22.27,1,,,,,1,,0.90,1.32,1.02,0.96,0,0,0,0,5.20,5.42,5.28,5.41,VMS 3,,Tanque,,1.20,1.74,1.44,1.38,2.85,6.61,6.46,6.35
19/06/2025 06:36 a. m.,Ordeño,07:56,15.65,1,,,,,1,,0.84,1.26,0.90,0.96,0,0,0,0,4.85,5.09,4.91,5.25,VMS 3,,Tanque,,1.26,1.56,1.50,1.32,2.03,4.46,4.58,4.58
19/06/2025 11:19 p. m.,Ordeño,08:25,14.17,2,,,,,1,,0.66,1.08,0.78,0.78,0,0,0,0,4.79,4.95,4.84,4.91,VMS 3,,Tanque,,1.08,1.44,1.26,1.08,1.94,4.12,4.12,3.99
20/06/2025 10:54 a. m.,Ordeño,06:02,11.54,1,,,,,1,,0.84,1.14,1.02,0.96,0,0,0,0,4.90,5.15,5.19,5.40,VMS 3,,Tanque,,1.26,1.50,1.38,1.26,1.48,3.43,3.27,3.36
20/06/2025 07:10 p. m.,Ordeño,04:47,6.84,2,,,,,1,TD,0.72,1.26,0.90,0.96,0,0,0,0,4.39,4.70,3.82,4.78,VMS 3,,Tanque,,1.08,1.56,1.32,1.44,0.92,1.97,1.91,2.04
22/06/2025 09:51 a. m.,Ordeño,07:05,13.50,1,,,,,1,,0.84,1.14,0.96,0.96,0,0,0,0,4.90,5.08,4.62,5.18,VMS 3,,Tanque,,1.26,1.50,1.32,1.32,1.78,3.89,3.94,3.89
23/06/2025 07:28 a. m.,Ordeño,08:33,18.00,1,,,,,1,,0.90,1.44,1.02,1.02,0,0,0,0,4.92,5.26,4.56,5.10,VMS 3,,Tanque,,1.44,1.86,1.44,1.38,2.44,5.33,5.51,4.72
24/06/2025 01:41 a. m.,Ordeño,08:23,17.31,1,,,,,1,,0.90,1.26,1.08,0.90,0,0,0,0,5.19,5.39,5.40,5.53,VMS 3,,Tanque,,1.32,1.62,1.44,1.26,2.23,5.15,4.79,5.14
24/06/2025 03:17 p. m.,Ordeño,06:37,13.77,2,,,,,1,,0.78,1.32,1.08,0.96,0,0,0,0,4.91,5.24,5.16,5.26,VMS 3,,Tanque,,1.20,1.62,1.56,1.50,1.83,4.05,3.85,4.04
11/07/2025 02:40 p. m.,Ordeño,08:05,18.23,2,,,,,1,TI,0.90,1.14,1.56,0.84,0,0,0,0,4.75,4.79,5.61,4.81,VMS 3,,Tanque,,1.32,1.50,3.36,1.26,2.05,4.30,7.62,4.26
28/07/2025 11:42 a. m.,Ordeño,08:19,17.84,1,,,,,1,,0.96,1.38,0.90,1.08,0,0,0,0,4.85,5.10,5.04,5.11,VMS 3,,Tanque,,1.38,1.80,1.32,1.50,2.30,5.36,5.12,5.06
01/08/2025 09:20 p. m.,Ordeño,08:38,17.13,2,,,,,1,,0.90,1.32,0.84,0.90,0,0,0,0,4.88,5.09,4.94,5.13,VMS 3,,Tanque,,1.50,1.74,1.26,1.26,2.32,4.90,4.95,4.96
02/08/2025 09:03 a. m.,Ordeño,06:13,12.22,1,,,,,1,,0.96,1.44,0.96,1.14,0,0,0,0,5.00,4.85,4.94,5.11,VMS 3,,Tanque,,1.38,1.92,1.44,1.44,1.63,3.60,3.40,3.59
10/08/2025 09:28 p. m.,Ordeño,08:46,18.84,2,,,,,1,,1.02,1.14,0.90,0.78,0,0,0,0,4.83,5.30,5.07,5.04,VMS 2,,Tanque,,1.44,1.56,1.20,1.32,2.42,6.20,5.50,4.72
25/08/2025 01:37 a. m.,Ordeño,09:21,20.10,1,,,,,1,,1.02,1.14,0.90,0.90,0,0,0,0,5.25,5.48,5.29,5.35,VMS 2,,Tanque,,1.44,1.56,1.44,1.32,2.67,5.79,5.63,6.01
27/08/2025 06:22 a. m.,Ordeño,11:09,14.55,1,,,TI,TI,1,,1.08,1.08,0.00,1.02,0,0,0,0,5.41,5.68,0.00,5.44,VMS 2,,Tanque,,1.38,1.44,0.00,1.56,2.69,5.98,0.00,5.88
27/08/2025 01:34 p. m.,Ordeño,08:32,10.77,2,,,,,1,,0.90,1.02,0.90,0.90,0,0,0,0,4.91,4.98,5.53,4.82,VMS 2,,Tanque,,1.32,1.56,1.20,1.26,1.08,2.14,5.25,2.30
11/09/2025 11:16 p. m.,Ordeño,09:47,17.26,2,,,,,1,,0.90,1.02,0.96,0.84,0,0,0,0,4.91,5.06,4.90,5.02,VMS 3,,Tanque,,1.26,1.44,1.32,1.26,2.37,4.97,5.03,4.89
12/09/2025 05:29 p. m.,Ordeño,07:38,18.69,1,,,,,1,,0.96,1.26,1.14,1.26,0,0,0,0,4.76,5.05,4.98,5.10,VMS 3,,Tanque,,1.38,1.68,1.44,1.68,2.23,5.50,5.51,5.45
09/10/2025 07:37 p. m.,Ordeño,07:25,15.21,2,,,,,1,,0.96,1.26,0.96,0.96,0,0,0,0,4.69,4.80,4.17,4.70,VMS 3,,Tanque,,1.32,1.62,1.38,1.56,2.11,4.20,4.62,4.28
19/10/2025 05:01 a. m.,Ordeño,11:21,21.38,1,,,,,1,,0.96,1.02,0.84,0.90,0,0,0,0,5.11,5.40,5.00,5.13,VMS 3,,Tanque,,1.44,1.38,1.20,1.20,2.61,6.20,5.83,6.74
19/01/2025 09:34 a. m.,Ordeño,13:11,5.86,1,,,,,0,,0.42,0.48,0.48,0.66,7839,1699,2182,1303,3.19,3.79,3.67,3.35,VMS 3,,Divert 3,,0.72,1.08,0.90,1.08,0.54,1.12,1.75,2.45
20/01/2025 09:47 a. m.,Ordeño,07:59,10.22,1,,,,,0,,0.60,1.02,0.84,0.72,720,393,585,0,3.98,4.60,4.50,4.55,VMS 3,,Divert 3,,1.08,1.62,1.20,1.20,1.39,3.01,2.71,3.11
21/01/2025 05:59 a. m.,Ordeño,10:27,14.32,1,,TD,,,0,,0.90,0.84,0.48,0.66,1986,0,0,0,4.38,4.76,4.35,4.46,VMS 3,,Divert 3,,1.56,1.32,1.02,2.52,1.85,4.12,3.90,4.45
22/01/2025 09:12 a. m.,Ordeño,11:15,12.94,1,,TD,,,0,,0.90,1.20,0.84,0.66,855,2417,384,0,4.54,4.76,4.48,0.00,VMS 1,,Divert 3,Sangre por pezón por encima del umbral,1.26,1.50,1.26,1.08,1.70,3.56,3.70,3.98
23/01/2025 06:16 p. m.,Ordeño,11:53,17.55,1,,,,,0,,1.02,1.02,0.78,0.78,344,1217,0,0,4.58,4.99,4.36,0.00,VMS 1,,Divert 3,Sangre por pezón por encima del umbral,1.44,1.44,1.26,1.32,2.03,5.68,4.74,5.10
25/01/2025 03:52 a. m.,Ordeño,13:25,17.45,1,,,,,0,,0.90,1.08,0.72,0.78,467,912,0,0,5.40,6.08,5.69,0.00,VMS 1,,Tanque,,1.32,1.56,1.26,1.26,2.51,5.55,4.07,5.32
08/02/2025 02:47 a. m.,Ordeño,10:06,9.57,1,,,,,0,,0.78,1.02,0.78,0.60,0,0,0,0,4.75,4.77,4.81,0.00,VMS 1,,Tanque,,1.08,1.50,1.08,0.96,0.91,2.18,1.94,4.54
10/02/2025 09:21 p. m.,Ordeño,07:41,7.36,2,,,TD,TD,0,,0.66,1.14,0.60,0.00,0,0,0,0,4.35,4.91,4.67,0.00,VMS 1,,Tanque,,1.02,1.50,0.96,0.00,1.33,3.13,2.90,0.00
11/02/2025 02:47 a. m.,Ordeño,07:39,8.78,1,,,,,0,,0.72,1.08,0.72,0.84,0,0,0,0,4.68,4.77,4.69,0.00,VMS 1,,Tanque,,1.08,1.50,1.26,1.32,0.78,1.98,1.63,4.39
11/02/2025 11:48 a. m.,Ordeño,06:37,10.44,2,,,,,0,,0.78,1.02,0.84,0.78,0,0,0,0,5.00,5.31,5.10,0.00,VMS 1,,Tanque,,1.14,1.44,1.32,1.32,1.36,3.10,2.78,3.20
17/02/2025 07:46 p. m.,Ordeño,05:46,7.37,2,,,,,0,,0.78,1.08,0.78,0.72,0,0,0,0,4.73,5.02,4.80,0.00,VMS 1,,Tanque,,1.26,1.44,1.26,1.02,0.98,2.26,1.92,2.21
18/02/2025 05:45 a. m.,Ordeño,07:49,7.24,1,,,TD,TD,0,,0.84,0.96,0.84,0.00,0,0,0,0,4.40,4.68,4.52,0.00,VMS 1,,Tanque,,1.20,1.44,1.32,0.00,1.24,3.11,2.89,0.00
18/02/2025 04:37 p. m.,Ordeño,07:50,13.69,2,,,,,0,,0.66,1.08,0.78,0.96,0,0,0,0,4.59,5.01,4.87,0.00,VMS 1,,Tanque,,1.20,1.50,1.20,1.50,1.47,3.60,3.32,5.30
19/02/2025 01:14 a. m.,Ordeño,05:39,8.46,1,,,,,0,,0.72,1.14,0.78,0.72,0,0,0,0,4.67,4.88,4.65,0.00,VMS 1,,Tanque,,1.08,1.56,1.20,1.14,1.07,2.74,2.48,2.17
19/02/2025 10:29 a. m.,Ordeño,07:04,10.00,2,,,,,0,,0.54,1.14,0.84,0.78,0,0,0,0,4.51,5.10,4.92,0.00,VMS 1,,Tanque,,1.02,1.50,1.26,1.20,1.26,3.07,2.82,2.85
20/02/2025 12:26 a. m.,Ordeño,08:25,14.77,1,,,,,0,,0.66,1.02,0.78,0.72,0,0,0,0,4.78,5.29,5.20,0.00,VMS 1,,Tanque,,0.96,1.56,1.32,1.26,1.79,4.55,4.17,4.26
20/02/2025 10:43 a. m.,Ordeño,06:43,9.65,2,,,,,0,,0.84,1.08,0.84,0.66,0,0,0,0,4.70,4.96,4.81,0.00,VMS 1,,Tanque,,1.20,1.44,1.14,0.96,1.27,2.98,2.55,2.85
20/02/2025 11:18 p. m.,Ordeño,09:18,13.69,3,,,,,0,,0.66,0.84,0.66,0.66,0,0,0,0,4.72,5.03,4.92,0.00,VMS 1,,Tanque,,1.02,1.20,1.02,1.14,1.77,4.17,3.78,3.97
21/02/2025 10:08 a. m.,Ordeño,07:06,11.59,1,,,,,0,,0.72,0.84,0.84,0.72,0,0,0,0,4.65,4.87,4.82,0.00,VMS 1,,Tanque,,1.14,1.20,1.20,1.08,1.49,3.47,3.21,3.42
22/02/2025 03:07 a. m.,Ordeño,10:30,15.81,1,,,,,0,,0.72,1.02,0.66,0.72,0,0,0,0,4.86,5.02,5.07,0.00,VMS 1,,Tanque,,1.08,1.44,1.14,1.08,2.13,4.32,5.13,4.23
25/02/2025 11:12 a. m.,Ordeño,08:42,10.18,2,,TI,,,0,,0.66,0.96,0.60,0.78,0,0,0,0,5.12,5.54,5.22,0.00,VMS 1,,Tanque,,1.02,1.32,1.02,1.14,1.42,3.26,2.19,3.31
26/02/2025 02:04 a. m.,Ordeño,10:20,16.54,1,,,,,0,,0.66,0.84,0.90,0.72,0,0,0,0,5.12,5.48,5.20,0.00,VMS 1,,Tanque,,1.02,1.26,1.44,1.26,1.94,5.09,4.61,4.90
26/02/2025 11:37 a. m.,Ordeño,06:26,9.61,2,,,,,0,,0.78,0.96,0.90,0.90,0,0,0,0,4.65,4.82,4.66,0.00,VMS 1,,Tanque,,1.14,1.26,1.20,1.32,1.27,3.00,2.41,2.93
26/02/2025 07:35 p. m.,Ordeño,05:21,8.20,3,,,,,0,,0.72,0.90,0.90,0.84,0,0,0,0,4.79,4.82,4.87,0.00,VMS 1,,Tanque,,1.02,1.44,1.26,1.26,1.08,2.54,2.23,2.35
27/02/2025 06:43 a. m.,Ordeño,07:28,13.09,1,,,,,0,,0.72,0.90,0.84,0.84,352,0,0,0,5.05,5.28,5.21,0.00,VMS 1,,Tanque,,1.26,1.26,1.20,1.32,1.77,3.40,3.82,4.10
27/02/2025 12:16 p. m.,Ordeño,05:46,6.40,2,,,,,0,,0.78,0.90,0.72,0.72,0,0,0,0,4.84,4.81,5.02,0.00,VMS 1,,Tanque,,1.08,1.38,1.08,1.14,0.87,1.92,1.74,1.87
28/02/2025 01:34 a. m.,Ordeño,09:38,16.56,1,,,,,0,,0.60,0.90,0.72,0.72,0,0,0,0,5.04,5.41,5.30,0.00,VMS 1,,Tanque,,1.08,1.26,1.26,1.20,2.06,5.03,4.63,4.84
