Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
20/10/2025 01:33 p. m.,Ordeño,09:10,1.76,2,,,Todos,,1,,0.42,0.54,0.72,0.72,0,0,383,0,4.50,5.28,4.75,5.04,VMS 3,,Tanque,,0.72,0.84,1.32,1.38,0.42,0.37,0.48,0.49
11/08/2025 10:36 a. m.,Ordeño,24:09,17.19,1,,,,,0,,1.14,1.32,1.08,1.08,0,0,0,0,4.54,4.60,4.62,4.40,VMS 3,,Divert 3,,1.50,1.80,1.56,1.62,3.56,3.70,4.44,5.49
13/08/2025 09:02 p. m.,Ordeño,04:48,9.46,2,,,,,0,,1.26,1.38,1.38,1.26,590,0,486,0,5.01,5.12,4.74,4.63,VMS 3,,Divert 3,,1.74,1.74,1.86,1.80,2.22,1.91,2.33,3.00
14/08/2025 03:32 p. m.,Ordeño,05:43,12.92,1,,,,,0,,1.32,1.50,1.44,1.44,392,0,0,0,4.79,5.40,5.17,5.35,VMS 3,,Divert 3,,1.86,2.22,1.98,2.10,3.25,2.64,3.29,3.74
16/08/2025 12:52 a. m.,Ordeño,06:00,10.55,1,,,,,0,,1.32,1.32,1.32,1.38,0,0,0,0,5.07,4.98,4.95,5.17,VMS 3,,Tanque,,1.74,1.92,1.86,1.92,2.64,2.06,2.57,3.28
19/08/2025 06:08 a. m.,Ordeño,06:44,13.82,1,,,,,0,,1.14,1.14,1.20,1.14,0,0,0,0,4.88,5.21,5.19,4.69,VMS 3,,Tanque,,1.68,1.50,1.98,2.10,3.31,2.80,3.40,4.31
21/08/2025 11:14 p. m.,Ordeño,05:40,12.96,1,,,,,0,,1.14,1.32,1.32,1.38,374,0,0,0,6.08,6.21,5.73,5.97,VMS 3,,Tanque,,1.62,1.86,1.80,1.86,3.29,2.63,3.54,3.50
22/08/2025 02:22 p. m.,Ordeño,04:22,4.93,1,,,TI,,0,,0.96,1.14,1.14,1.26,0,0,0,0,5.18,5.48,5.50,5.68,VMS 3,,Tanque,,1.62,1.62,1.56,1.68,1.32,1.02,1.02,1.57
23/08/2025 12:29 a. m.,Ordeño,04:18,5.10,1,,,,,0,,0.96,1.08,1.02,1.26,0,0,0,0,5.52,5.29,5.40,5.50,VMS 3,,Tanque,,1.38,1.62,1.50,1.74,1.17,1.04,1.33,1.56
24/08/2025 06:29 a. m.,Ordeño,06:10,16.24,1,,,,,0,,1.20,1.26,1.32,1.38,0,0,0,0,5.73,5.64,5.58,5.83,VMS 3,,Tanque,,1.62,1.68,1.74,1.80,3.93,3.31,4.23,4.77
25/08/2025 12:30 a. m.,Ordeño,05:00,10.27,1,,,,,0,,1.02,1.08,1.20,1.26,0,0,0,0,5.01,5.15,5.06,5.21,VMS 3,,Tanque,,1.68,1.50,1.62,1.68,2.61,2.10,2.62,2.94
26/08/2025 06:21 a. m.,Ordeño,04:27,7.83,1,,,,,0,,1.02,1.20,1.20,1.32,0,0,0,0,4.91,4.82,4.90,5.00,VMS 3,,Tanque,,1.50,1.62,1.62,1.68,1.84,1.63,2.05,2.31
26/08/2025 11:31 p. m.,Ordeño,05:26,12.62,2,,,,,0,,1.14,1.32,1.20,1.26,0,0,0,0,5.23,5.07,5.06,5.07,VMS 3,,Tanque,,1.56,1.92,1.62,1.86,3.00,2.60,3.30,3.72
27/08/2025 05:35 p. m.,Ordeño,05:04,11.62,1,,,,,0,,1.14,1.20,1.20,1.32,0,0,0,0,5.42,5.21,5.25,5.43,VMS 3,,Tanque,,1.56,1.68,1.68,1.80,2.79,2.45,3.04,3.34
28/08/2025 03:17 a. m.,Ordeño,04:24,7.05,1,,,,,0,,0.96,1.08,1.14,1.26,0,0,0,0,4.84,5.00,4.88,4.99,VMS 3,,Tanque,,1.50,1.56,1.44,1.74,1.74,1.41,1.82,2.08
28/08/2025 11:56 a. m.,Ordeño,05:07,7.40,2,,,,,0,,1.02,1.14,1.20,1.38,0,0,0,0,5.25,5.16,5.12,5.24,VMS 3,,Tanque,,1.38,1.56,1.62,1.74,1.85,1.49,1.94,2.12
29/08/2025 01:07 a. m.,Ordeño,05:19,12.29,1,,,,,0,,1.08,1.26,1.26,1.32,0,0,0,0,5.36,5.28,5.25,5.14,VMS 3,,Tanque,,1.56,1.80,1.68,1.80,3.02,2.52,3.16,3.59
29/08/2025 10:26 a. m.,Ordeño,04:22,8.53,2,,,,,0,,1.14,1.26,1.26,1.32,0,0,0,0,5.29,5.29,5.12,5.35,VMS 3,,Tanque,,1.56,1.86,1.62,1.80,2.14,1.69,2.23,2.47
29/08/2025 09:26 p. m.,Ordeño,04:41,10.22,3,,,,,0,,1.08,1.20,1.20,1.38,0,0,0,0,5.61,5.42,5.32,5.55,VMS 3,,Tanque,,1.50,1.68,1.74,1.86,2.41,2.08,2.66,3.07
30/08/2025 07:12 a. m.,Ordeño,04:35,9.59,1,,,,,0,,1.08,1.14,1.20,1.32,0,0,0,0,5.60,5.44,5.36,5.64,VMS 3,,Tanque,,1.56,1.86,1.56,1.68,2.31,2.08,2.48,2.72
30/08/2025 10:20 p. m.,Ordeño,06:01,16.09,2,,,,,0,,1.08,1.26,1.32,1.20,0,0,0,0,4.99,5.36,5.17,4.58,VMS 3,,Tanque,,1.62,1.74,1.74,1.74,4.06,3.24,4.05,4.74
31/08/2025 10:59 a. m.,Ordeño,05:11,12.66,1,,,,,0,,1.14,1.14,1.32,1.26,0,0,0,0,5.26,5.22,5.02,5.01,VMS 3,,Tanque,,1.50,1.62,1.74,1.86,2.87,2.50,3.35,3.94
31/08/2025 06:08 p. m.,Ordeño,04:16,6.42,2,,,,,0,,0.96,0.90,1.14,1.20,0,0,0,0,5.26,5.21,5.28,5.28,VMS 3,,Tanque,,1.38,1.26,1.50,1.62,1.52,1.26,1.62,2.02
01/09/2025 11:37 a. m.,Ordeño,06:50,18.78,1,,,,,0,,1.20,1.14,1.26,1.32,0,0,0,0,6.01,5.81,5.47,5.49,VMS 3,,Tanque,,1.62,1.56,1.92,1.86,4.41,3.77,4.79,5.81
01/09/2025 11:25 p. m.,Ordeño,05:46,12.86,2,,,,,0,,0.96,0.96,1.14,1.14,0,0,0,0,5.30,5.28,5.22,4.77,VMS 3,,Tanque,,1.38,1.50,1.68,1.74,2.91,2.54,3.38,4.03
02/09/2025 06:13 p. m.,Ordeño,08:11,20.44,1,,,,,0,"DI,DD",1.14,1.32,1.26,1.08,0,0,0,0,5.92,6.04,5.54,4.74,VMS 3,,Tanque,,1.68,1.74,1.86,1.62,4.57,4.14,5.40,6.33
05/09/2025 12:58 p. m.,Ordeño,05:38,15.33,1,,,,,0,,1.14,1.26,1.32,1.38,0,0,0,0,5.62,5.50,5.33,5.59,VMS 3,,Tanque,,1.62,1.74,1.74,1.86,3.59,3.03,4.25,4.46
06/09/2025 06:10 a. m.,Ordeño,07:16,19.89,1,,,,,0,,1.14,1.26,1.26,1.20,0,0,0,0,5.55,5.32,5.26,4.44,VMS 3,,Tanque,,1.62,1.80,1.74,1.74,4.66,3.80,5.38,6.05
06/09/2025 10:35 p. m.,Ordeño,06:28,17.60,2,,,,,0,,1.08,1.32,1.38,1.38,0,0,0,0,5.26,5.17,4.95,5.12,VMS 3,,Tanque,,1.80,1.86,1.80,1.86,4.12,3.44,4.95,5.09
07/09/2025 08:32 a. m.,Ordeño,05:22,10.51,1,,,,,0,,0.96,1.20,1.26,1.38,0,0,0,0,5.11,5.11,4.95,5.06,VMS 3,,Tanque,,1.26,1.68,1.68,1.98,2.49,2.09,2.82,3.11
07/09/2025 09:58 p. m.,Ordeño,06:23,14.63,2,,,,,0,,0.96,1.26,1.26,1.44,0,0,0,0,5.26,5.25,5.15,5.38,VMS 3,,Tanque,,1.44,1.80,1.80,1.92,3.57,2.88,3.96,4.22
08/09/2025 12:11 p. m.,Ordeño,07:49,13.41,1,,,,,0,,0.96,1.26,1.26,1.32,0,0,0,0,5.08,5.11,5.00,4.78,VMS 3,,Tanque,,1.44,1.80,1.74,1.74,3.11,2.63,3.60,4.07
08/09/2025 10:25 p. m.,Ordeño,05:29,9.80,2,,,,,0,,0.90,1.08,1.08,1.32,0,0,0,0,4.89,4.91,4.83,5.01,VMS 3,,Tanque,,1.50,1.62,1.50,1.86,2.39,1.94,2.53,2.94
09/09/2025 01:09 p. m.,Ordeño,06:27,17.20,1,,,,,0,,1.08,1.20,1.32,1.20,0,0,0,0,5.16,5.15,4.96,4.50,VMS 3,,Tanque,,1.56,1.80,1.74,1.74,4.01,3.41,4.51,5.27
10/09/2025 03:42 a. m.,Ordeño,05:45,14.88,1,,,,,0,,1.08,1.26,1.26,1.26,0,0,0,0,5.05,5.00,4.86,4.73,VMS 3,,Tanque,,1.62,1.80,1.86,1.86,3.40,3.03,4.07,4.38
11/09/2025 06:02 a. m.,Ordeño,07:56,21.37,1,,,,,0,DI,1.14,1.32,1.20,1.32,0,0,0,0,7.17,6.42,6.10,5.94,VMS 3,,Tanque,,1.68,1.86,1.74,1.92,4.92,4.30,5.72,6.43
14/09/2025 10:18 a. m.,Ordeño,04:28,8.39,2,,,,,0,,0.96,1.20,1.20,1.26,0,0,0,0,5.51,5.25,5.30,5.31,VMS 3,,Tanque,,1.38,1.74,1.62,1.68,1.96,1.68,2.17,2.58
15/09/2025 06:42 p. m.,Ordeño,04:52,8.99,2,,,,,0,,0.90,1.02,1.08,1.20,0,0,0,0,5.17,5.18,5.36,5.12,VMS 3,,Tanque,,1.38,1.56,1.56,1.74,2.09,1.72,2.40,2.78
16/09/2025 10:57 a. m.,Ordeño,07:35,18.32,1,,,,,0,"DI,DD,TI",1.26,1.26,1.38,1.14,0,0,0,0,5.81,5.80,5.77,4.20,VMS 3,,Tanque,,1.80,1.74,1.86,1.86,4.30,3.64,4.51,5.87
16/09/2025 08:07 p. m.,Ordeño,05:01,10.24,2,,,,,0,,1.14,1.26,1.32,1.26,0,0,0,0,5.83,5.46,5.34,5.62,VMS 3,,Tanque,,1.68,1.80,1.80,1.74,2.33,2.12,2.77,3.02
17/09/2025 10:42 a. m.,Ordeño,06:12,18.08,1,,,,,0,,1.20,1.26,1.38,1.32,0,0,0,0,5.81,5.63,5.55,5.32,VMS 3,,Tanque,,1.86,1.80,1.74,1.80,4.14,3.70,4.87,5.37
18/09/2025 12:38 a. m.,Ordeño,06:16,17.40,1,,,,,0,,1.26,1.26,1.38,1.32,0,0,0,0,5.75,5.45,5.48,5.56,VMS 3,,Tanque,,1.74,1.92,1.86,1.98,3.85,3.59,4.69,5.27
18/09/2025 12:27 p. m.,Ordeño,07:18,14.88,2,,,,,0,,1.14,1.20,1.32,1.38,0,0,0,0,5.66,5.40,5.50,5.61,VMS 3,,Tanque,,1.62,1.62,1.68,1.80,3.53,2.88,4.21,4.26
19/09/2025 06:02 a. m.,Ordeño,07:44,21.75,1,,,,,0,DI,1.26,1.20,1.32,1.14,0,0,0,0,5.69,5.39,5.42,4.33,VMS 3,,Tanque,,1.74,1.68,1.86,1.80,5.03,4.26,6.20,6.26
19/09/2025 06:35 p. m.,Ordeño,06:13,15.37,2,,,,,0,,1.08,1.08,1.32,1.32,0,0,0,0,5.52,5.28,5.28,5.42,VMS 3,,Tanque,,1.56,1.62,1.86,1.86,3.41,3.13,4.31,4.52
20/09/2025 09:31 a. m.,Ordeño,06:56,19.03,1,,,,,0,,1.14,1.20,1.32,1.26,0,0,0,0,5.52,5.29,5.36,4.87,VMS 3,,Tanque,,1.68,1.68,1.74,1.98,4.20,3.93,5.13,5.77
20/09/2025 09:14 p. m.,Ordeño,06:04,15.13,2,,,,,0,,1.08,1.14,1.26,1.26,0,0,0,0,5.31,5.24,5.34,5.28,VMS 3,,Tanque,,1.62,1.80,1.74,1.74,3.47,3.03,4.21,4.42
21/09/2025 11:08 a. m.,Ordeño,07:24,18.91,1,,,,,0,,1.20,1.14,1.38,1.32,0,0,0,0,5.56,5.43,5.27,4.98,VMS 3,,Tanque,,1.62,1.68,1.80,1.86,4.24,3.73,5.32,5.62
21/09/2025 09:19 p. m.,Ordeño,06:48,10.05,2,,TD,TD,,0,,1.08,1.14,1.26,0.96,0,0,0,0,5.49,5.35,5.29,5.63,VMS 3,,Tanque,,1.50,1.74,1.98,1.80,3.31,2.66,3.78,0.30
21/09/2025 11:27 p. m.,Ordeño,05:49,6.80,3,,,,,0,,0.72,0.72,1.02,1.32,0,0,0,0,5.36,5.28,5.16,5.31,VMS 3,,Tanque,,1.08,1.32,1.38,1.86,0.72,0.58,0.78,4.72
22/09/2025 10:40 a. m.,Ordeño,07:02,16.95,1,,,,,0,,1.08,1.14,1.32,1.44,0,0,0,0,5.65,5.36,5.37,5.26,VMS 3,,Tanque,,1.56,1.56,1.62,1.98,4.09,3.33,4.53,5.00
22/09/2025 09:02 p. m.,Ordeño,06:22,15.31,2,,,,,0,,1.02,1.08,1.38,1.44,0,0,0,0,5.53,5.30,5.48,5.60,VMS 3,,Tanque,,1.44,1.50,1.74,1.92,3.51,3.21,4.14,4.45
23/09/2025 06:04 a. m.,Ordeño,05:39,13.60,1,,,,,0,,1.08,1.08,1.26,1.44,0,0,0,0,5.47,5.25,5.33,5.40,VMS 3,,Tanque,,1.56,1.62,1.80,1.80,3.11,2.72,3.78,3.99
23/09/2025 04:52 p. m.,Ordeño,06:45,16.45,2,,,,,0,,1.02,1.20,1.32,1.44,0,0,0,0,5.61,5.43,5.54,5.66,VMS 3,,Tanque,,1.56,1.62,1.74,1.86,3.78,3.29,4.55,4.83
24/09/2025 06:11 a. m.,Ordeño,07:06,19.92,1,,,,,0,,1.08,1.08,1.32,1.38,0,0,0,0,5.52,5.38,5.49,5.45,VMS 3,,Tanque,,1.62,1.56,1.80,1.92,4.65,4.05,5.36,5.86
24/09/2025 07:22 p. m.,Ordeño,06:50,19.17,2,,,,,0,,1.14,1.02,1.26,1.38,0,0,0,0,5.42,5.29,5.35,5.31,VMS 3,,Tanque,,1.68,1.56,1.68,1.86,4.46,3.80,5.18,5.73
25/09/2025 07:39 a. m.,Ordeño,07:09,18.29,1,,,,,0,DD,0.96,1.14,1.32,1.32,0,0,0,0,3.89,5.23,5.14,5.17,VMS 3,,Tanque,,1.44,1.62,1.68,1.86,4.44,3.62,4.77,5.46
26/09/2025 10:39 a. m.,Ordeño,07:20,15.92,1,,,,,0,,0.90,1.08,1.26,1.44,0,0,0,0,4.68,4.86,4.86,5.02,VMS 3,,Tanque,,1.44,1.68,1.74,1.98,3.82,3.15,4.29,4.66
26/09/2025 08:42 p. m.,Ordeño,06:59,10.03,2,,TI,TI,,0,DI,0.90,1.08,1.02,1.14,0,0,0,371,5.74,5.12,4.69,4.58,VMS 3,,Tanque,,1.32,1.50,1.80,1.98,2.73,2.81,0.38,4.11
26/09/2025 09:00 p. m.,Ordeño,09:39,3.61,3,,,,"DI,DD,TD",0,,0.12,0.18,1.38,0.24,0,0,0,0,0.00,0.00,5.14,4.02,VMS 3,,Tanque,,0.30,0.36,1.74,0.60,0.07,0.09,3.28,0.17
27/09/2025 07:06 a. m.,Ordeño,06:45,16.24,1,,,,,0,,1.02,1.20,1.32,1.50,0,0,0,0,6.10,5.50,5.46,5.72,VMS 3,,Tanque,,1.56,1.80,1.74,1.92,3.78,3.22,4.65,4.59
27/09/2025 05:25 p. m.,Ordeño,06:18,14.86,2,,DI,,,0,,1.14,0.96,1.32,1.50,0,0,0,0,5.65,5.18,5.33,5.49,VMS 3,,Tanque,,1.62,1.56,1.80,1.92,3.31,2.98,4.09,4.48
28/09/2025 09:42 a. m.,Ordeño,09:02,23.29,1,,TD,,,0,,1.08,1.26,1.38,1.44,0,0,0,0,5.59,5.43,5.15,5.53,VMS 3,,Tanque,,1.56,1.80,1.86,2.22,5.46,4.71,6.54,6.58
28/09/2025 07:58 p. m.,Ordeño,06:19,14.96,2,,"DI,TI",,,0,,1.08,1.02,1.32,1.38,0,0,0,0,5.28,5.22,5.33,5.54,VMS 3,,Tanque,,1.86,1.50,1.68,1.92,3.30,2.85,4.00,4.81
29/09/2025 05:13 a. m.,Ordeño,06:26,14.21,1,,DI,,,0,,0.96,1.02,1.38,1.38,0,0,0,0,5.22,5.18,5.19,5.32,VMS 3,,Tanque,,1.86,1.44,1.92,1.80,2.58,2.98,4.17,4.48
29/09/2025 07:20 p. m.,Ordeño,11:34,20.60,2,,TD,,,0,,1.08,1.32,1.32,1.32,0,0,0,0,5.76,5.44,5.28,5.29,VMS 3,,Tanque,,1.68,1.74,1.68,2.64,5.72,4.14,6.28,4.46
30/09/2025 05:29 a. m.,Ordeño,07:30,15.29,1,,"TI,TD",,,0,,0.90,1.14,1.26,1.26,0,0,0,0,5.08,5.03,5.17,4.82,VMS 3,,Tanque,,1.44,1.62,2.10,1.86,3.71,3.19,3.84,4.55
30/09/2025 07:39 p. m.,Ordeño,08:39,23.35,2,,TI,,,0,,1.02,1.32,1.38,1.44,0,0,0,0,5.42,5.36,5.30,5.69,VMS 3,,Tanque,,1.50,1.74,2.34,1.86,4.79,4.68,6.65,7.23
01/10/2025 12:08 p. m.,Ordeño,10:54,17.40,1,,,TI,TI,0,,1.14,1.26,0.00,1.38,0,0,0,0,5.41,5.17,0.00,5.16,VMS 3,,Tanque,,1.80,1.62,0.00,1.86,5.56,4.90,0.00,6.94
01/10/2025 11:06 p. m.,Ordeño,06:58,16.30,2,,TI,,,0,,1.08,1.20,1.26,1.32,0,0,0,0,5.20,5.16,5.55,5.24,VMS 3,,Tanque,,1.68,1.56,2.10,1.80,3.66,3.27,4.63,4.74
02/10/2025 10:44 a. m.,Ordeño,08:26,19.83,1,,"TI,TD",,,0,,1.08,1.20,1.32,1.38,0,0,0,0,5.40,5.36,5.48,5.46,VMS 3,,Tanque,,1.62,1.68,1.68,2.04,4.69,4.18,5.00,5.96
02/10/2025 07:37 p. m.,Ordeño,07:25,15.30,2,,TI,,,0,,0.96,1.08,1.32,1.38,0,0,0,0,5.21,5.13,5.13,5.30,VMS 3,,Tanque,,1.32,1.50,1.92,1.86,3.45,3.15,4.12,4.58
03/10/2025 05:21 a. m.,Ordeño,07:35,17.12,1,,"TI,TD",,,0,,1.02,1.20,1.32,1.44,0,0,0,0,5.42,5.35,5.38,5.69,VMS 3,,Tanque,,1.44,1.62,1.68,2.16,4.17,3.47,4.26,5.22
03/10/2025 03:38 p. m.,Ordeño,08:21,17.19,2,,"TI,TD",,,0,,1.02,1.20,1.26,1.38,0,0,0,0,5.28,5.17,5.31,5.40,VMS 3,,Tanque,,1.98,1.62,1.74,2.04,4.01,3.47,4.39,5.32
04/10/2025 01:09 a. m.,Ordeño,07:34,16.27,1,,"TI,TD",,,0,,1.02,1.14,1.20,1.32,0,0,0,0,5.22,5.20,5.23,5.39,VMS 3,,Tanque,,1.62,1.62,2.16,2.40,3.94,3.53,3.86,4.94
05/10/2025 06:52 a. m.,Ordeño,07:45,9.98,1,,,,,0,,0.78,1.02,1.14,1.26,0,0,0,0,5.18,5.18,5.36,5.25,VMS 3,,Tanque,,1.38,1.44,1.62,1.68,2.16,1.97,2.73,3.12
05/10/2025 01:20 p. m.,Ordeño,06:20,10.11,2,,TD,,,0,,0.90,1.08,1.20,1.38,0,0,0,0,5.23,5.13,5.10,5.37,VMS 3,,Tanque,,1.44,1.62,1.56,1.80,2.42,1.93,2.64,3.12
05/10/2025 10:40 p. m.,Ordeño,07:42,17.18,3,,TD,,,0,,1.02,1.02,1.32,1.38,0,0,0,0,5.63,5.45,5.52,5.64,VMS 3,,Tanque,,1.38,1.44,1.74,1.80,3.95,3.48,4.53,5.22
06/10/2025 07:58 a. m.,Ordeño,07:58,17.41,1,,TD,,,0,,1.02,1.14,1.38,1.44,0,0,0,0,5.39,5.34,5.40,5.37,VMS 3,,Tanque,,1.50,1.62,1.80,1.86,4.10,3.52,4.59,5.20
06/10/2025 05:23 p. m.,Ordeño,07:48,16.41,2,,DI,,,0,,0.96,1.08,1.20,1.32,0,0,0,0,5.62,5.52,5.67,5.50,VMS 2,,Tanque,,1.44,1.56,1.56,1.80,3.33,3.30,4.40,5.38
07/10/2025 05:45 a. m.,Ordeño,08:46,20.42,1,,"TI,TD",,,0,,1.08,1.14,1.20,1.38,0,0,0,0,5.59,5.51,5.46,5.42,VMS 2,,Tanque,,1.50,1.62,1.62,2.28,5.32,3.95,5.29,5.86
07/10/2025 03:40 p. m.,Ordeño,06:37,12.60,2,,,,,0,,0.84,1.02,1.08,1.32,0,0,0,0,5.33,5.31,5.35,5.39,VMS 2,,Tanque,,1.26,1.44,1.50,1.74,2.61,2.40,3.36,4.23
07/10/2025 09:25 p. m.,Ordeño,05:56,6.20,3,,,,,0,,0.78,0.78,0.90,1.14,0,0,0,0,5.32,5.24,5.54,5.27,VMS 2,,Tanque,,1.08,1.20,1.26,1.62,1.31,1.19,1.74,1.96
08/10/2025 05:28 a. m.,Ordeño,05:42,8.40,1,,,,,0,,0.90,1.08,1.14,1.44,0,0,0,0,5.48,5.44,5.53,5.60,VMS 2,,Tanque,,1.26,1.56,1.62,1.98,1.90,1.66,2.32,2.52
08/10/2025 09:18 a. m.,Ordeño,04:58,3.68,2,,,"DI,DD,TD",,0,,0.84,0.78,1.02,0.78,0,0,0,0,5.10,5.12,5.41,5.34,VMS 2,,Tanque,,1.14,1.20,1.56,1.20,0.85,0.64,1.21,0.98
08/10/2025 09:43 a. m.,Ordeño,12:42,0.21,3,,,TD,Todos,0,,0.12,0.12,0.12,0.00,0,0,0,0,3.15,4.82,3.95,0.00,VMS 2,,Tanque,,0.24,0.24,0.30,0.00,0.09,0.06,0.06,0.00
08/10/2025 07:54 p. m.,Ordeño,07:26,9.03,4,,,,,0,,0.84,0.84,0.96,1.32,0,0,0,0,5.24,5.20,5.11,5.36,VMS 2,,Tanque,,1.26,1.50,1.32,1.92,2.06,1.71,2.34,2.92
09/10/2025 02:45 a. m.,Ordeño,07:40,5.13,1,,DI,"DI,DD,TI",,0,,0.78,0.66,0.90,1.20,0,0,385,0,4.91,5.00,5.06,5.21,VMS 2,,Tanque,,1.44,1.02,1.38,1.62,1.04,1.03,1.45,1.61
09/10/2025 09:22 a. m.,Ordeño,05:41,5.99,2,,,,,0,,0.84,0.66,0.96,1.14,0,0,0,0,5.05,4.73,5.06,4.92,VMS 2,,Tanque,,1.32,1.14,1.26,1.68,1.53,1.14,1.55,1.77
09/10/2025 04:27 p. m.,Ordeño,05:15,6.78,3,,,,,0,,0.78,0.84,0.84,1.26,0,0,0,0,4.92,4.87,5.05,5.13,VMS 2,,Tanque,,1.14,1.20,1.26,1.80,1.58,1.33,1.83,2.04
10/10/2025 12:23 a. m.,Ordeño,05:14,8.63,1,,,,,0,,0.96,0.78,0.96,1.20,0,0,0,0,4.99,4.94,5.05,5.05,VMS 2,,Tanque,,1.38,1.14,1.38,1.62,2.03,1.64,2.16,2.80
10/10/2025 08:37 a. m.,Ordeño,06:54,11.53,2,,TD,,,0,,0.96,0.84,1.02,1.26,0,0,0,0,4.98,4.92,5.11,5.16,VMS 2,,Tanque,,1.44,1.32,1.44,1.62,2.67,2.29,2.90,3.67
