Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
04/05/2025 09:11 a. m.,Ordeño,10:27,19.78,1,,"TI,TD",,,1,TI,1.20,0.96,1.02,1.08,0,0,0,0,5.17,4.97,5.86,0.00,VMS 1,,Tanque,,1.68,1.50,1.86,1.56,4.90,5.09,5.94,3.85
16/05/2025 12:24 a. m.,Ordeño,08:54,22.39,1,,"TI,TD",,,1,,1.20,1.14,0.90,1.08,0,0,0,0,5.49,5.43,5.23,0.00,VMS 1,,Tanque,,1.74,1.50,1.50,1.50,5.85,5.85,4.99,5.70
20/05/2025 08:09 p. m.,Ordeño,11:28,22.42,2,,,,,1,,1.02,1.14,0.90,0.96,0,0,0,0,4.95,4.92,5.34,0.00,VMS 1,,Tanque,,1.68,1.56,1.26,1.86,5.82,5.88,5.50,5.22
17/08/2025 01:11 a. m.,Ordeño,12:16,18.68,1,,,,,1,TI,1.38,1.20,0.84,1.02,0,0,0,0,3.66,4.87,4.94,0.00,VMS 1,,Tanque,,1.98,1.74,1.14,1.38,4.99,4.71,4.57,4.41
19/10/2025 09:13 a. m.,Ordeño,08:19,16.53,1,,,,,1,,1.20,0.96,0.84,1.14,0,0,0,0,4.24,4.40,4.28,4.30,VMS 3,,Tanque,,1.56,1.38,1.26,1.62,4.26,4.21,3.99,4.07
23/11/2024 03:08 p. m.,Ordeño,12:54,7.23,1,,,,,0,,0.54,0.66,0.90,0.84,374,887,3086,0,3.65,3.87,3.73,3.44,VMS 3,,Divert 3,,1.26,1.38,1.50,1.44,0.90,1.74,2.61,1.98
24/11/2024 03:27 a. m.,Ordeño,11:57,6.29,1,,,,TD,0,,1.14,1.02,0.72,0.00,665,586,0,0,3.91,4.65,4.38,0.00,VMS 3,,Divert 3,,1.98,1.50,1.20,0.00,2.61,2.01,1.67,0.00
24/11/2024 11:41 a. m.,Ordeño,07:48,4.70,2,,,,TD,0,,1.14,0.90,0.72,0.00,347,384,382,0,4.51,4.79,4.86,0.00,VMS 3,,Divert 3,,1.68,1.20,1.20,0.00,1.82,1.77,1.11,0.00
24/11/2024 11:14 p. m.,Ordeño,16:12,6.40,3,,,,TD,0,,1.14,0.84,0.60,0.00,355,0,376,0,4.79,4.95,4.64,0.00,VMS 3,,Divert 3,,1.68,1.14,1.02,0.00,2.64,2.41,1.35,0.00
26/11/2024 05:59 a. m.,Ordeño,13:07,18.01,1,,,,,0,,1.26,0.90,0.84,0.66,555,0,0,0,5.85,5.61,5.23,5.14,VMS 3,,Divert 3,,1.80,1.38,1.20,1.02,5.57,4.92,3.74,3.78
27/11/2024 09:44 p. m.,Ordeño,12:29,20.09,1,,,,,0,,1.20,1.02,0.96,0.72,356,0,0,0,5.89,5.72,5.83,6.13,VMS 3,,Tanque,,1.80,1.50,1.62,1.32,5.86,5.49,4.62,4.12
29/11/2024 07:24 p. m.,Ordeño,11:37,16.44,1,,,,,0,,1.38,1.02,0.72,0.78,0,0,0,0,4.87,4.85,4.39,5.01,VMS 3,,Tanque,,1.86,1.50,1.20,1.14,4.51,4.17,3.65,4.11
30/11/2024 01:36 a. m.,Ordeño,04:44,3.85,1,,,,,0,,0.96,0.96,0.78,0.60,450,0,0,0,4.07,4.31,4.43,3.94,VMS 3,,Tanque,,1.38,1.38,1.14,1.02,1.21,1.15,0.93,0.56
30/11/2024 07:27 a. m.,Ordeño,05:31,5.26,2,,,,,0,TD,1.02,0.90,0.72,0.90,0,0,0,0,3.73,4.31,4.37,4.88,VMS 3,,Tanque,,1.86,1.26,1.14,1.32,1.38,1.21,1.08,1.59
30/11/2024 07:30 p. m.,Ordeño,05:14,9.03,3,,TD,,,0,,1.26,0.96,0.84,0.84,0,0,0,0,4.28,4.41,4.57,3.69,VMS 3,,Tanque,,1.80,1.32,1.26,1.56,2.89,2.63,2.13,1.38
01/12/2024 07:37 a. m.,Ordeño,08:41,10.41,1,,,,,0,,1.44,0.90,0.84,0.78,0,0,0,0,4.42,4.40,4.53,4.55,VMS 3,,Tanque,,1.86,1.20,1.20,1.44,2.61,2.46,2.07,3.27
02/12/2024 02:02 a. m.,Ordeño,06:05,11.95,1,,,,,0,,1.38,0.96,0.96,0.78,0,0,0,0,4.83,4.71,4.68,4.67,VMS 3,,Tanque,,1.92,1.32,1.32,1.14,3.43,3.22,2.82,2.48
02/12/2024 04:00 p. m.,Ordeño,08:16,9.25,2,,,,,0,,1.32,0.84,0.84,0.78,0,0,0,0,4.12,4.22,4.43,4.39,VMS 3,,Tanque,,1.74,1.20,1.20,1.14,2.65,2.42,2.01,2.17
03/12/2024 08:38 a. m.,Ordeño,06:03,10.76,1,,,,,0,,1.26,0.90,0.84,0.78,0,0,0,0,4.35,4.37,4.54,4.36,VMS 3,,Tanque,,1.74,1.26,1.26,1.08,3.18,2.95,2.49,2.14
04/12/2024 06:07 p. m.,Ordeño,07:55,14.48,1,,,,,0,,1.08,0.72,0.84,0.90,519,0,0,0,5.84,5.44,5.70,5.34,VMS 3,,Tanque,,1.50,1.08,1.20,1.26,4.17,3.69,3.40,3.22
06/12/2024 06:33 a. m.,Ordeño,06:32,10.19,1,,,,,0,,1.02,0.78,0.84,0.84,0,0,0,0,4.35,4.44,4.55,4.42,VMS 3,,Tanque,,1.50,1.20,1.26,1.26,3.05,2.74,2.47,1.93
06/12/2024 09:24 p. m.,Ordeño,07:20,4.74,2,,,"DI,DD,TI",,0,,0.96,0.60,0.66,0.90,460,0,0,0,3.93,3.97,4.06,3.91,VMS 3,,Tanque,,1.56,1.02,1.08,1.32,1.28,1.07,1.01,1.38
07/12/2024 04:23 p. m.,Ordeño,06:42,7.77,1,,,,,0,,1.20,0.84,0.78,0.66,0,0,0,0,4.38,4.25,4.44,4.09,VMS 3,,Tanque,,1.68,1.20,1.56,1.26,2.29,2.11,1.82,1.55
08/12/2024 09:26 p. m.,Ordeño,06:30,10.11,1,,,,,0,,1.02,0.72,0.72,0.84,0,0,0,0,4.89,4.76,4.83,4.74,VMS 3,,Tanque,,1.38,1.08,1.14,1.14,2.94,2.64,2.40,2.13
08/01/2025 01:29 p. m.,Ordeño,08:48,20.54,1,,,,,0,,1.20,0.96,0.96,1.08,310,0,0,0,5.02,5.05,4.98,4.97,VMS 3,,Tanque,,1.68,1.50,1.44,1.50,5.09,5.35,5.23,4.87
09/01/2025 05:07 p. m.,Ordeño,09:35,21.06,1,,,,,0,,1.26,0.96,0.90,1.08,343,0,0,0,4.81,4.76,4.85,4.87,VMS 3,,Tanque,,1.68,1.38,1.26,1.56,5.52,5.08,5.22,5.24
11/01/2025 01:35 a. m.,Ordeño,09:27,17.40,1,,TD,,,0,,1.20,0.90,0.84,1.08,340,0,0,0,5.20,5.17,5.10,5.56,VMS 3,,Tanque,,1.62,1.38,1.50,1.80,4.70,4.26,4.25,4.19
13/01/2025 08:14 a. m.,Ordeño,11:36,16.23,1,,,,,0,DD,1.32,0.90,0.90,0.72,323,0,0,0,4.85,4.98,4.88,3.79,VMS 3,,Tanque,,1.80,1.32,1.38,1.08,4.21,3.87,4.11,4.04
14/01/2025 11:10 a. m.,Ordeño,15:51,3.04,1,,,Todos,,0,,0.96,0.54,0.36,0.60,908,0,0,0,3.65,3.80,3.67,3.31,VMS 3,,Tanque,,1.44,1.26,0.84,1.14,0.95,0.76,0.80,0.53
05/03/2025 09:21 p. m.,Ordeño,07:30,13.54,1,,,,,0,,1.14,0.66,0.78,0.96,0,0,0,0,4.82,4.77,4.81,5.03,VMS 3,,Tanque,,1.92,1.08,1.26,1.50,3.60,3.05,3.06,3.83
06/03/2025 07:49 a. m.,Ordeño,06:20,12.46,1,,,,,0,,1.14,0.84,0.90,1.02,0,0,0,0,5.16,5.11,5.09,5.20,VMS 3,,Tanque,,1.62,1.20,1.20,1.38,3.55,2.94,2.86,3.11
06/03/2025 10:12 p. m.,Ordeño,07:00,16.39,2,,,,,0,,1.32,0.90,0.96,1.02,0,0,0,0,4.89,4.93,4.95,4.93,VMS 3,,Tanque,,1.92,1.20,1.44,1.38,4.47,3.91,3.88,4.13
07/03/2025 05:41 p. m.,Ordeño,09:02,19.86,1,,DI,,,0,,1.44,0.90,0.96,1.08,0,0,0,0,4.90,4.86,4.87,4.94,VMS 3,,Tanque,,1.92,1.32,1.38,1.50,5.57,4.76,4.56,4.97
08/03/2025 07:37 a. m.,Ordeño,07:16,13.67,1,,,,,0,,1.20,0.78,0.90,0.96,0,0,0,0,4.34,4.40,4.50,4.51,VMS 3,,Tanque,,1.86,1.20,1.20,1.50,3.85,3.33,3.11,3.38
10/03/2025 02:00 a. m.,Ordeño,08:58,18.00,1,,TI,,,0,,1.20,0.78,0.78,0.90,660,0,0,0,5.86,5.62,5.69,5.45,VMS 3,,Tanque,,1.86,1.14,1.44,1.26,5.42,4.55,3.30,4.73
10/03/2025 05:20 p. m.,Ordeño,05:44,3.21,2,,,Todos,TI,0,,0.96,0.66,0.00,0.84,677,0,0,0,4.38,4.35,0.00,4.29,VMS 3,,Tanque,,1.32,1.14,0.00,1.38,1.18,1.07,0.00,0.96
11/03/2025 03:58 p. m.,Ordeño,06:57,7.15,2,,,TI,,0,,0.96,0.66,0.72,0.84,0,0,0,0,5.27,5.19,5.50,5.35,VMS 3,,Tanque,,1.32,1.08,1.14,1.20,2.37,1.90,0.95,1.93
14/03/2025 10:04 p. m.,Ordeño,09:25,22.15,1,,,,,0,,1.14,0.84,0.84,0.96,382,0,0,0,5.43,5.36,5.49,5.37,VMS 3,,Tanque,,2.04,1.20,1.38,1.32,6.12,5.37,5.13,5.53
16/03/2025 01:25 a. m.,Ordeño,09:43,22.37,1,,,,,0,,1.08,0.78,0.84,1.08,0,0,0,0,5.33,5.27,5.32,5.39,VMS 3,,Tanque,,1.62,1.08,1.20,1.38,6.31,5.26,5.16,5.64
09/04/2025 01:14 p. m.,Ordeño,11:30,24.25,1,,,,,0,,1.26,1.26,1.14,1.08,0,334,0,0,5.18,5.44,5.12,0.00,VMS 1,,Tanque,,1.86,1.62,1.92,1.50,6.00,6.31,6.29,5.65
10/04/2025 04:08 a. m.,Ordeño,07:42,10.48,1,,TD,,,0,,1.02,1.02,0.78,0.84,0,318,0,0,4.57,4.64,4.05,0.00,VMS 1,,Tanque,,1.50,1.38,1.14,1.74,3.28,3.19,3.43,0.58
10/04/2025 05:44 p. m.,Ordeño,08:33,13.61,2,,,,,0,,1.08,0.90,0.96,0.96,0,401,0,0,4.63,4.70,4.74,0.00,VMS 1,,Tanque,,1.56,1.38,1.32,1.32,2.80,2.67,2.89,5.25
11/04/2025 05:30 p. m.,Ordeño,09:36,22.64,1,,,,,0,,1.14,1.14,1.02,1.02,0,0,0,0,5.38,5.23,5.21,0.00,VMS 1,,Tanque,,1.56,1.56,1.50,1.56,5.85,5.87,5.77,5.15
12/04/2025 07:34 a. m.,Ordeño,07:26,10.97,1,,,,,0,,0.96,0.90,0.84,0.84,0,0,0,0,4.38,4.42,4.47,0.00,VMS 1,,Tanque,,1.44,1.44,1.32,1.50,2.89,2.76,2.71,2.61
13/04/2025 05:53 a. m.,Ordeño,08:43,21.04,1,,,,,0,,1.14,0.96,0.96,1.08,0,0,0,0,5.04,4.97,5.06,0.00,VMS 1,,Tanque,,1.62,1.32,1.38,1.62,5.23,5.21,5.21,5.39
15/04/2025 04:07 p. m.,Ordeño,07:14,19.08,1,,,,,0,,1.20,1.02,1.02,1.08,0,303,0,0,4.80,4.82,4.85,0.00,VMS 1,,Tanque,,1.62,1.50,1.44,1.62,4.96,4.63,4.67,4.82
16/04/2025 03:08 a. m.,Ordeño,06:20,10.75,1,,,,,0,,1.14,0.90,0.96,0.96,0,0,0,0,4.53,4.52,4.55,0.00,VMS 1,,Tanque,,1.56,1.32,1.26,1.44,2.64,2.66,2.71,2.74
16/04/2025 11:40 a. m.,Ordeño,05:56,8.62,2,,,,,0,,1.08,0.90,0.90,0.90,0,316,0,0,4.73,4.69,4.71,0.00,VMS 1,,Tanque,,1.44,1.32,1.26,1.32,2.09,2.22,2.12,2.19
16/04/2025 09:30 p. m.,Ordeño,07:16,12.26,3,,DD,,,0,,1.08,0.90,0.96,0.96,387,374,0,0,5.19,5.11,5.24,0.00,VMS 1,,Tanque,,1.56,1.74,1.38,1.32,3.22,2.99,3.10,2.95
17/04/2025 08:16 p. m.,Ordeño,13:07,22.08,1,,"DD,TI",,,0,,1.08,0.96,1.14,1.14,0,395,0,0,5.58,5.51,5.60,0.00,VMS 1,,Tanque,,1.68,1.74,1.80,1.62,5.45,5.42,5.51,5.70
18/04/2025 05:41 a. m.,Ordeño,08:01,12.74,1,,,,,0,,1.14,1.14,1.02,1.20,0,0,0,0,4.76,4.78,4.86,0.00,VMS 1,,Tanque,,1.56,1.56,1.44,1.68,3.09,3.22,3.64,2.79
19/04/2025 03:15 a. m.,Ordeño,12:42,21.94,1,,,,,0,,1.14,1.14,0.90,1.14,0,0,0,0,5.20,4.96,5.05,0.00,VMS 1,,Tanque,,1.56,1.68,1.32,1.56,5.37,5.82,4.99,5.76
20/04/2025 11:44 a. m.,Ordeño,07:15,10.90,2,,,,,0,,1.08,0.84,0.96,1.08,0,0,0,0,4.31,4.35,4.41,0.00,VMS 1,,Tanque,,1.50,1.44,1.38,1.62,2.66,2.91,2.54,2.79
21/04/2025 04:12 a. m.,Ordeño,08:16,17.62,1,,,,,0,,1.20,1.08,1.02,0.96,0,0,0,0,5.18,5.03,5.20,0.00,VMS 1,,Tanque,,1.62,1.44,1.38,1.32,4.23,4.57,4.20,4.62
21/04/2025 11:11 p. m.,Ordeño,08:35,19.89,2,,,,,0,,1.26,1.08,1.02,1.08,0,0,0,0,4.84,4.86,4.90,0.00,VMS 1,,Tanque,,1.80,1.50,1.50,1.86,5.07,5.00,4.87,4.95
22/04/2025 02:19 p. m.,Ordeño,08:03,14.72,1,,,,,0,,1.20,0.78,0.90,1.14,0,0,0,0,4.92,4.80,4.96,0.00,VMS 1,,Tanque,,1.56,1.26,1.50,1.50,3.76,3.71,3.60,3.65
23/04/2025 03:22 p. m.,Ordeño,11:17,25.99,1,,,,,0,,1.14,0.96,1.08,0.96,0,0,0,0,5.51,5.49,5.40,0.00,VMS 1,,Tanque,,1.86,1.32,1.56,1.50,6.45,6.58,6.71,6.25
24/04/2025 07:09 a. m.,Ordeño,07:50,16.87,1,,,,,0,,1.20,0.90,0.90,1.02,0,0,0,0,4.87,4.92,4.95,0.00,VMS 1,,Tanque,,1.62,1.44,1.32,1.44,4.25,4.13,4.12,4.37
24/04/2025 08:12 p. m.,Ordeño,07:27,15.49,2,,,,,0,,1.14,0.96,0.96,1.08,0,0,0,0,5.17,5.12,5.06,0.00,VMS 1,,Tanque,,1.62,1.44,1.38,1.44,3.83,3.90,3.76,4.00
25/04/2025 03:33 p. m.,Ordeño,12:18,21.88,1,,,,,0,,1.26,0.90,0.96,1.14,0,0,0,0,5.30,5.27,5.31,0.00,VMS 1,,Tanque,,1.68,1.38,1.62,1.62,5.55,5.55,5.42,5.36
26/04/2025 07:28 p. m.,Ordeño,09:54,27.36,1,,,,,0,,1.20,1.02,1.02,1.20,0,0,0,0,5.56,5.39,5.40,0.00,VMS 1,,Tanque,,1.68,1.50,1.44,1.50,6.86,6.75,7.14,6.61
27/04/2025 10:42 a. m.,Ordeño,09:30,15.92,1,,,,,0,,1.26,0.84,1.02,1.02,0,0,0,0,5.16,5.01,5.04,0.00,VMS 1,,Tanque,,1.74,1.26,1.32,1.62,3.94,4.02,4.03,3.93
27/04/2025 07:18 p. m.,Ordeño,08:40,7.75,2,,TI,,,0,,1.14,0.72,1.08,0.72,0,0,0,0,4.88,4.74,4.52,0.00,VMS 1,,Tanque,,1.80,1.14,1.98,1.38,2.53,2.40,1.54,1.28
28/04/2025 05:50 p. m.,Ordeño,13:43,18.05,1,,"DI,TI,TD",TD,,0,,1.20,0.90,1.08,0.84,0,0,0,0,5.59,5.62,5.60,0.00,VMS 1,,Tanque,,2.10,1.32,1.68,1.74,6.33,6.13,4.78,0.81
30/04/2025 08:00 a. m.,Ordeño,07:40,8.69,2,,,,,0,,1.08,0.78,0.84,0.84,0,0,0,0,5.03,4.91,5.19,0.00,VMS 1,,Tanque,,1.44,1.26,1.86,1.68,2.35,2.23,2.08,2.03
01/05/2025 12:13 a. m.,Ordeño,07:44,18.49,1,,,,,0,,1.14,1.02,0.90,1.02,0,0,0,0,5.27,5.14,5.40,0.00,VMS 1,,Tanque,,1.62,1.44,1.20,1.44,4.86,4.72,4.40,4.51
04/05/2025 10:41 p. m.,Ordeño,07:19,18.52,2,,,,,0,,1.26,1.08,1.02,1.14,0,0,0,0,5.19,5.14,5.48,0.00,VMS 1,,Tanque,,1.74,1.50,1.50,1.56,4.62,4.46,3.85,5.59
05/05/2025 09:25 a. m.,Ordeño,06:44,12.15,1,,,,,0,,1.02,1.08,0.90,0.96,0,0,0,0,5.11,5.11,5.46,0.00,VMS 1,,Tanque,,1.50,1.56,1.32,1.92,3.53,3.41,2.01,3.20
05/05/2025 09:36 p. m.,Ordeño,08:41,15.85,2,,,,,0,,1.20,0.90,0.90,0.96,0,0,0,0,5.16,5.20,5.44,0.00,VMS 1,,Tanque,,1.56,1.26,1.32,1.44,4.28,4.21,3.21,4.15
06/05/2025 08:06 a. m.,Ordeño,10:09,14.58,1,,TD,,,0,,1.14,1.20,1.08,1.02,0,0,0,0,5.24,5.52,5.85,0.00,VMS 1,,Tanque,,1.50,1.62,1.44,1.44,3.84,3.80,3.40,3.54
06/05/2025 07:28 p. m.,Ordeño,08:14,15.99,2,,,,,0,,1.26,1.14,1.02,1.08,0,306,0,0,5.40,5.37,5.65,0.00,VMS 1,,Tanque,,1.74,1.50,1.32,1.80,4.20,4.10,3.61,4.08
07/05/2025 09:52 a. m.,Ordeño,11:33,14.00,1,,"DI,TD",TD,,0,,1.20,1.14,1.02,0.96,0,0,0,0,5.47,5.36,5.72,0.00,VMS 1,,Tanque,,2.10,1.56,1.44,2.70,4.48,4.57,4.41,0.54
07/05/2025 07:10 p. m.,Ordeño,10:00,13.73,2,,"TI,TD",,,0,,1.02,0.90,0.96,1.08,0,0,0,0,5.07,4.96,5.31,0.00,VMS 1,,Tanque,,1.50,1.44,1.80,1.92,3.33,3.33,3.29,3.78
08/05/2025 08:37 a. m.,Ordeño,10:54,14.00,1,,"TI,TD",TD,,0,,1.14,1.08,0.96,1.02,0,0,0,0,5.25,5.25,5.43,0.00,VMS 1,,Tanque,,1.56,1.38,1.86,1.80,4.32,4.46,4.35,0.87
08/05/2025 06:04 p. m.,Ordeño,10:52,11.34,2,,"DD,TD",TD,,0,,1.14,0.84,0.90,0.96,0,0,0,0,5.20,5.22,5.53,0.00,VMS 1,,Tanque,,1.74,1.50,1.26,2.10,3.84,3.38,3.38,0.74
09/05/2025 03:52 a. m.,Ordeño,08:25,16.75,1,,,,,0,,1.02,0.96,0.84,1.08,0,0,0,0,4.93,4.76,5.11,0.00,VMS 1,,Tanque,,1.38,1.32,1.20,1.74,3.59,3.81,3.33,6.02
10/05/2025 02:19 a. m.,Ordeño,12:26,18.26,1,,TD,TD,,0,,1.02,0.84,0.84,0.60,348,392,0,0,5.79,5.71,5.58,0.00,VMS 1,,Tanque,,1.50,1.20,1.26,1.02,5.94,5.93,6.00,0.39
10/05/2025 09:20 a. m.,Ordeño,08:33,7.84,2,,TD,TD,,0,,0.90,0.78,0.78,1.08,0,0,0,0,4.44,4.38,4.45,0.00,VMS 1,,Tanque,,1.26,1.14,1.44,1.74,2.14,2.12,2.17,1.41
10/05/2025 08:02 p. m.,Ordeño,09:09,16.82,3,,,,,0,,1.08,0.72,0.84,1.32,0,0,0,0,5.39,5.17,5.38,0.00,VMS 1,,Tanque,,1.62,1.14,1.20,0.04,3.44,3.64,3.77,5.97
11/05/2025 06:05 a. m.,Ordeño,07:47,13.57,1,,,,,0,,1.14,0.96,0.84,1.02,0,0,0,0,5.35,5.29,5.24,0.00,VMS 1,,Tanque,,1.50,1.38,1.14,1.50,3.77,3.77,3.46,2.57
11/05/2025 03:27 p. m.,Ordeño,10:48,9.22,2,,,TD,TD,0,,0.90,0.96,0.90,0.00,0,0,0,0,4.94,4.95,4.99,0.00,VMS 1,,Tanque,,1.26,1.38,1.68,0.00,2.85,3.30,3.07,0.00
12/05/2025 03:54 a. m.,Ordeño,09:39,20.12,1,,TD,,,0,,1.08,0.90,0.90,1.14,0,316,0,0,5.25,5.24,5.32,0.00,VMS 1,,Tanque,,1.50,1.44,1.26,2.70,4.91,4.81,4.61,5.79
12/05/2025 04:39 p. m.,Ordeño,07:42,8.22,2,,"DI,TD","DI,DD",DD,0,,0.78,0.00,0.90,1.14,0,0,0,0,4.93,0.00,5.16,0.00,VMS 1,,Tanque,,1.32,0.00,1.38,1.62,1.30,0.00,4.24,2.68
13/05/2025 03:24 a. m.,Ordeño,09:03,16.11,1,,DD,,,0,,1.20,1.14,0.84,1.08,0,662,0,0,5.29,5.37,4.82,0.00,VMS 1,,Tanque,,1.62,1.80,1.26,1.44,5.46,3.48,3.17,4.00
13/05/2025 10:15 a. m.,Ordeño,08:34,10.08,2,,,,,0,,0.96,1.14,0.96,0.84,0,0,0,0,4.67,5.23,4.84,0.00,VMS 1,,Tanque,,1.44,1.68,1.32,1.86,1.91,4.03,2.21,1.93
14/05/2025 01:25 a. m.,Ordeño,09:46,16.72,1,,,,,0,,0.96,1.02,0.84,0.96,341,0,0,0,4.87,5.55,4.85,0.00,VMS 1,,Tanque,,1.32,1.38,1.26,1.68,4.12,3.26,4.96,4.38
14/05/2025 09:00 a. m.,Ordeño,09:08,7.69,2,,TI,TI,TI,0,,0.78,0.78,0.24,0.96,0,0,0,0,5.51,5.46,2.95,0.00,VMS 1,,Tanque,,1.20,1.14,0.42,1.50,2.60,2.35,0.08,2.66
14/05/2025 03:18 p. m.,Ordeño,08:53,10.17,3,,TD,,,0,,0.90,0.96,0.90,0.96,0,0,0,0,5.27,5.21,5.33,0.00,VMS 1,,Tanque,,1.26,1.26,1.32,1.86,2.48,2.08,5.21,0.40
15/05/2025 06:33 a. m.,Ordeño,08:45,21.40,1,,,,,0,,1.32,1.14,0.90,1.14,0,0,0,0,5.50,5.44,5.15,0.00,VMS 1,,Tanque,,1.92,1.68,1.26,1.62,5.55,5.19,5.27,5.39
16/05/2025 09:12 a. m.,Ordeño,10:13,10.55,2,,TD,TD,,0,,1.08,0.90,0.96,0.96,0,0,0,0,5.14,5.10,5.11,0.00,VMS 1,,Tanque,,1.50,1.26,1.38,1.68,3.16,3.09,3.88,0.42
16/05/2025 07:05 p. m.,Ordeño,12:31,7.98,3,,,TD,TD,0,,1.02,0.96,0.78,0.00,0,0,0,0,5.11,5.18,5.06,0.00,VMS 1,,Tanque,,1.56,1.32,1.20,0.00,2.70,2.89,2.39,0.00
17/05/2025 04:11 a. m.,Ordeño,08:28,12.54,1,,TD,,,0,,1.14,0.90,1.02,1.26,0,0,0,0,5.12,5.04,4.97,0.00,VMS 1,,Tanque,,1.68,1.26,1.38,1.86,3.68,3.63,3.59,1.64
17/05/2025 07:03 p. m.,Ordeño,12:19,15.97,2,,"DI,TD",TD,,0,,1.38,0.90,1.14,0.60,0,386,0,0,5.34,5.32,5.23,0.00,VMS 1,,Tanque,,1.98,1.26,1.56,1.38,5.18,5.18,5.23,0.38
