Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
20/09/2022 11:29 a. m.,Ordeño,11:25,27.17,1,,"TI,TD",,,1,,1.02,1.14,0.84,0.78,0,0,0,0,5.56,5.29,4.97,5.15,VMS 3,,Tanque,,1.44,1.62,1.32,1.26,8.17,5.94,6.96,6.10
13/10/2022 04:17 a. m.,Ordeño,10:48,28.92,1,,,,,1,,0.96,1.14,1.02,1.02,0,0,0,0,5.22,5.21,5.28,5.32,VMS 1,,Tanque,,1.44,1.68,1.38,1.38,6.53,6.51,7.60,8.28
23/10/2022 10:42 p. m.,Ordeño,10:00,26.13,2,,,,,1,DD,1.20,1.14,0.96,0.90,0,0,0,0,5.01,6.23,5.10,5.04,VMS 1,,Tanque,,1.86,1.62,1.32,1.32,6.97,6.11,6.48,6.57
21/12/2022 01:29 a. m.,Ordeño,08:35,13.62,1,,,,,1,,1.08,0.96,0.90,0.84,0,0,0,0,4.82,4.74,4.74,5.39,VMS 1,,Tanque,,1.50,1.44,1.32,1.26,3.24,2.74,2.84,4.80
15/01/2023 08:05 a. m.,Ordeño,11:47,17.36,1,,,TI,TI,1,DD,1.20,1.26,0.00,0.60,0,0,0,0,4.93,5.04,0.00,3.82,VMS 1,,Tanque,,1.62,1.62,0.00,0.90,6.21,5.89,0.00,5.26
15/01/2023 03:54 p. m.,Ordeño,08:27,14.57,2,,,,,1,TI,0.90,1.08,1.14,0.66,0,0,0,0,4.78,4.99,5.44,4.55,VMS 1,,Tanque,,1.32,1.50,1.62,1.02,2.76,2.22,7.01,2.58
18/03/2023 02:59 a. m.,Ordeño,08:31,16.54,1,,,,,1,TI,1.14,1.14,1.02,0.84,0,0,0,0,4.61,4.66,6.04,4.66,VMS 2,,Tanque,,1.68,1.50,1.38,1.26,3.91,3.42,5.79,3.42
18/03/2023 05:04 p. m.,Ordeño,07:03,16.58,2,,,,,1,,1.20,1.20,0.90,1.02,0,0,0,0,4.74,4.75,5.00,4.81,VMS 2,,Tanque,,1.50,1.56,1.38,1.50,4.90,4.53,2.46,4.69
04/04/2023 04:49 p. m.,Ordeño,08:07,7.35,2,,,"DI,DD,TI",,1,"TI,TD",0.72,0.84,0.30,1.02,0,0,772,0,4.93,4.26,4.92,5.93,VMS 2,,Divert 3,Sangre por pezón por encima del umbral,1.14,1.32,0.60,1.80,1.44,1.30,0.39,4.22
07/04/2023 06:34 p. m.,Ordeño,08:43,22.37,1,,,,,1,,1.26,1.32,1.02,1.14,0,0,0,0,5.37,5.54,5.49,5.91,VMS 2,,Tanque,,1.80,1.68,1.44,1.74,6.80,5.25,5.21,5.11
15/05/2023 10:57 p. m.,Ordeño,07:37,16.79,2,,,,,1,TD,1.38,1.32,0.96,0.96,0,0,0,0,4.82,4.82,4.02,5.23,VMS 2,,Tanque,,1.92,1.80,1.26,1.26,4.70,3.98,4.28,3.83
16/05/2023 01:04 p. m.,Ordeño,07:52,19.19,1,,,,,1,,1.32,1.50,1.14,1.14,0,0,0,0,4.91,5.20,4.91,5.41,VMS 2,,Tanque,,1.68,2.04,1.50,1.68,5.85,4.58,4.24,4.52
19/05/2023 11:20 p. m.,Ordeño,05:50,14.00,2,,,,,1,,1.44,1.32,0.96,0.96,0,0,0,0,5.13,4.95,5.08,5.41,VMS 2,,Tanque,,1.80,1.74,1.38,1.38,4.28,3.53,3.03,3.16
02/06/2023 08:36 p. m.,Ordeño,08:47,20.49,2,,,,,1,TD,1.26,1.38,1.08,1.14,0,0,0,0,5.16,5.23,4.15,5.63,VMS 2,,Tanque,,1.74,1.92,1.44,1.56,6.16,4.91,4.57,4.85
24/06/2023 04:07 p. m.,Ordeño,06:52,17.90,2,,,,,1,,1.44,1.44,1.02,1.02,0,0,0,0,4.62,4.94,4.82,4.98,VMS 2,,Tanque,,1.92,1.86,1.50,1.50,5.61,4.57,3.82,3.90
15/07/2023 11:30 a. m.,Ordeño,07:55,22.45,1,,,,,1,,1.26,1.38,1.02,1.20,0,0,0,0,5.06,5.25,5.10,5.63,VMS 2,,Tanque,,1.68,1.86,1.38,1.68,5.28,4.90,5.83,6.44
24/09/2023 01:09 a. m.,Ordeño,04:57,4.88,1,,,,,1,Todos,1.14,0.72,1.08,0.96,1994,878,883,982,4.90,4.95,4.58,3.59,VMS 3,,Divert 3,,1.86,1.44,1.56,1.92,1.22,0.84,1.20,1.62
25/09/2023 11:32 a. m.,Ordeño,08:48,13.34,2,,TD,,,1,"DI,DD,TI",1.26,1.26,1.14,1.08,2819,962,779,577,4.85,5.15,4.70,4.85,VMS 3,,Divert 3,,1.68,1.68,1.80,1.50,3.27,2.96,3.38,3.73
26/09/2023 09:54 p. m.,Ordeño,12:54,17.08,2,,TD,,,1,DI,1.26,1.20,0.96,0.90,911,546,480,0,4.91,5.22,4.91,4.86,VMS 3,,Divert 3,,1.74,1.62,1.26,1.26,4.60,3.55,4.37,4.56
27/09/2023 08:30 a. m.,Ordeño,09:41,16.96,1,,TD,,,1,,1.20,1.20,1.14,1.08,583,354,0,0,4.71,5.09,4.66,4.77,VMS 3,,Divert 3,,1.62,1.68,1.68,1.56,4.83,3.40,4.50,4.23
27/09/2023 09:08 p. m.,Ordeño,08:59,19.74,2,,TD,,,1,,1.38,1.32,1.26,1.08,371,0,0,0,4.85,5.09,4.67,4.82,VMS 3,,Divert 3,,1.80,2.16,1.80,1.50,5.10,4.31,5.05,5.28
01/10/2023 09:23 a. m.,Ordeño,08:30,22.99,1,,,,,1,,1.26,1.38,1.20,1.08,0,0,0,0,4.59,4.88,4.51,4.58,VMS 3,,Tanque,,1.74,1.86,1.68,1.50,5.88,4.81,5.99,6.31
05/10/2023 10:48 a. m.,Ordeño,09:58,29.95,1,,,,,1,,1.32,1.38,1.26,1.14,0,0,0,0,5.01,5.22,5.10,5.24,VMS 3,,Tanque,,1.62,2.04,1.80,1.74,7.04,5.89,9.16,7.86
10/10/2023 03:31 p. m.,Ordeño,10:44,29.13,2,,,,,1,,1.08,1.38,1.08,1.02,0,0,0,0,4.99,5.24,4.87,5.01,VMS 3,,Tanque,,1.50,1.74,1.50,1.38,8.04,5.70,7.86,7.53
11/10/2023 07:05 a. m.,Ordeño,10:19,29.27,1,,,,,1,,1.20,1.32,1.26,1.08,0,0,0,0,4.97,5.18,4.91,5.11,VMS 3,,Tanque,,1.56,1.74,1.62,1.50,8.10,5.77,7.39,8.01
15/10/2023 07:58 a. m.,Ordeño,10:50,20.94,1,,,TD,TD,1,,1.32,1.20,1.14,0.00,0,0,0,0,5.07,5.16,4.76,0.00,VMS 3,,Tanque,,1.86,1.80,1.56,0.00,7.54,5.64,7.76,0.00
25/11/2023 10:24 p. m.,Ordeño,12:44,37.52,2,,,,,1,,1.14,1.20,1.08,1.26,0,0,0,0,4.27,4.66,4.19,4.30,VMS 2,,Tanque,,1.74,1.68,1.50,2.34,9.35,6.50,8.75,12.92
27/11/2023 07:07 p. m.,Ordeño,10:00,29.21,2,,,,,1,TD,1.38,1.20,1.02,1.08,0,0,0,0,4.81,5.08,4.67,6.21,VMS 2,,Tanque,,1.86,1.62,1.32,1.92,8.71,5.72,7.45,7.33
20/03/2024 06:14 a. m.,Ordeño,08:02,19.98,1,,,,,1,,1.08,1.02,1.08,1.14,0,0,0,0,4.64,4.76,4.99,5.04,VMS 2,,Tanque,,1.44,1.44,1.44,1.62,5.36,4.45,5.99,4.18
20/03/2024 06:37 p. m.,Ordeño,09:14,14.34,2,,TD,TD,,1,,1.14,1.08,1.14,0.90,0,0,0,0,4.73,4.81,5.15,4.81,VMS 2,,Tanque,,1.56,1.62,1.86,1.32,4.69,3.85,4.11,1.69
09/04/2024 04:40 p. m.,Ordeño,08:34,21.03,2,,,,,1,,1.26,1.26,0.96,1.08,0,0,0,0,4.54,4.77,4.83,4.75,VMS 2,,Tanque,,1.68,1.68,1.50,1.56,6.70,4.95,4.31,5.07
10/04/2024 07:16 a. m.,Ordeño,09:47,22.68,1,,TD,,,1,,1.32,1.26,1.02,1.20,0,0,0,0,4.95,5.07,5.10,5.32,VMS 2,,Tanque,,1.74,1.86,1.50,1.62,6.04,4.74,5.99,5.91
12/04/2024 02:22 a. m.,Ordeño,08:23,16.22,1,,TI,TI,TI,1,"DI,DD,TD",1.26,1.32,0.48,1.14,0,0,0,0,4.63,4.80,3.42,4.78,VMS 2,,Tanque,,1.74,1.68,0.84,1.74,5.45,4.82,0.16,5.79
28/04/2024 03:28 p. m.,Ordeño,13:34,29.85,1,,,,,1,,1.44,1.26,1.02,1.26,0,0,0,0,4.95,5.39,4.97,5.05,VMS 2,,Tanque,,1.98,1.74,1.56,1.62,7.66,6.01,7.73,8.45
27/05/2024 10:25 a. m.,Ordeño,07:52,16.05,1,,,,,1,,1.26,1.32,1.14,1.20,0,0,0,0,5.00,5.10,5.12,5.22,VMS 2,,Tanque,,1.86,1.74,1.74,1.56,4.69,3.69,3.67,4.00
05/07/2024 02:49 p. m.,Ordeño,06:10,13.73,2,,,,,1,,1.26,1.26,1.02,1.08,0,0,0,0,4.96,4.61,0.00,5.10,VMS 2,,Tanque,,1.80,1.68,1.38,1.68,4.01,2.80,3.42,3.50
01/08/2024 07:36 p. m.,Ordeño,07:10,19.24,2,,,,,1,,1.32,1.32,1.26,1.08,0,0,0,0,4.71,4.64,4.62,5.06,VMS 3,,Tanque,,1.86,1.80,1.68,1.44,4.61,4.23,5.58,4.82
19/08/2024 09:37 p. m.,Ordeño,08:02,20.13,2,,,,,1,DI,1.38,1.20,1.08,1.08,0,0,0,0,6.51,4.61,4.67,5.05,VMS 3,,Tanque,,1.86,1.50,1.44,1.62,5.70,4.18,5.53,4.72
20/08/2024 08:03 a. m.,Ordeño,07:15,10.55,1,,,,,1,DI,1.26,1.26,0.96,1.08,0,0,0,0,4.82,4.22,4.39,4.06,VMS 3,,Tanque,,1.80,1.68,1.44,1.74,2.45,2.54,2.75,2.81
20/08/2024 10:59 p. m.,Ordeño,06:28,16.16,2,,,,,1,DI,1.32,1.20,1.20,1.14,0,0,0,0,5.66,4.49,4.49,4.99,VMS 3,,Tanque,,1.80,1.74,1.56,1.50,3.48,3.18,4.90,4.60
21/08/2024 12:06 p. m.,Ordeño,06:39,13.43,1,,,,,1,DI,1.38,1.20,1.20,1.02,0,0,0,0,5.55,4.25,4.40,4.70,VMS 3,,Tanque,,1.86,1.62,1.50,1.38,3.48,2.58,3.87,3.50
21/08/2024 10:33 p. m.,Ordeño,08:43,10.20,2,,DI,,,1,DI,1.20,1.14,1.02,0.90,0,0,0,0,5.50,4.23,4.26,4.51,VMS 3,,Tanque,,1.56,1.56,1.38,1.50,2.76,2.02,2.90,2.52
22/08/2024 12:26 p. m.,Ordeño,07:16,17.19,1,,,,,1,DI,1.44,1.20,1.08,1.14,0,0,0,0,6.10,4.67,5.07,4.80,VMS 3,,Tanque,,2.04,1.68,1.68,1.44,4.13,3.51,4.40,5.15
23/08/2024 12:59 a. m.,Ordeño,07:22,13.46,1,,TD,,,1,,1.20,1.14,1.02,1.02,0,0,0,0,5.09,4.53,4.33,4.62,VMS 3,,Tanque,,1.68,1.68,1.38,1.62,3.45,3.05,3.72,3.24
23/08/2024 11:45 p. m.,Ordeño,07:26,21.58,2,,,,,1,DI,1.44,1.26,1.08,1.32,0,0,0,0,6.13,5.17,5.47,5.20,VMS 3,,Tanque,,2.04,1.68,1.44,1.74,5.21,4.58,5.63,6.16
27/08/2024 01:13 p. m.,Ordeño,08:31,24.82,1,,,,,1,,1.38,1.32,1.26,1.20,0,0,0,0,5.47,4.81,4.90,5.39,VMS 3,,Tanque,,1.68,1.74,1.86,1.68,5.93,4.71,7.56,6.62
28/08/2024 01:09 a. m.,Ordeño,06:25,10.09,1,,,,,1,DI,1.26,1.20,1.02,0.90,0,0,0,0,4.99,4.41,4.20,4.37,VMS 3,,Tanque,,1.74,1.62,1.38,1.44,2.75,2.43,2.57,2.34
28/08/2024 12:42 p. m.,Ordeño,09:57,14.33,2,,,,,1,,1.32,1.20,1.02,1.08,0,0,0,0,5.12,4.54,4.90,5.34,VMS 3,,Tanque,,1.68,1.62,1.50,1.56,3.61,3.02,4.15,3.55
29/10/2024 01:35 a. m.,Ordeño,04:18,6.90,1,,,,,1,,1.32,1.08,1.32,1.38,458,0,0,0,5.64,5.98,5.14,5.42,VMS 3,,Divert 3,,1.74,1.56,1.92,1.74,1.69,1.06,1.88,2.27
29/10/2024 09:38 p. m.,Ordeño,04:56,8.33,2,,,,,1,DI,1.14,1.08,1.26,1.26,0,0,381,480,7.84,6.64,5.60,6.30,VMS 3,,Divert 3,,1.50,1.44,1.86,1.56,1.63,1.63,2.81,2.26
30/10/2024 08:40 a. m.,Ordeño,06:18,4.72,1,,,,,1,DI,0.48,0.60,0.84,0.48,325,0,0,0,5.75,5.33,4.98,4.61,VMS 3,,Divert 3,,1.08,1.62,1.62,1.62,1.02,0.91,1.61,1.18
30/10/2024 11:35 p. m.,Ordeño,04:41,7.46,2,,,,,1,,1.08,1.02,1.14,1.08,0,0,0,0,5.97,5.55,5.20,5.52,VMS 3,,Divert 3,,1.50,1.44,1.62,1.62,1.62,1.38,2.27,2.19
31/10/2024 01:57 p. m.,Ordeño,04:58,10.25,1,,,,,1,,1.14,1.08,1.14,1.14,0,0,0,0,5.63,5.60,5.02,5.39,VMS 3,,Divert 3,,1.62,1.50,1.68,1.62,2.38,2.06,2.91,2.90
01/11/2024 03:49 a. m.,Ordeño,05:33,11.31,1,,,,,1,,1.14,1.26,1.26,1.32,358,0,0,0,5.24,5.26,4.65,5.09,VMS 3,,Divert 3,,1.62,1.86,1.74,1.80,2.47,2.35,3.33,3.16
04/11/2024 03:20 a. m.,Ordeño,05:51,13.99,1,,,,,1,DI,1.20,1.20,1.20,1.14,0,0,0,0,6.56,5.19,4.56,4.87,VMS 3,,Divert 3,,1.56,1.62,1.56,1.56,3.46,2.77,3.97,3.79
04/11/2024 04:01 p. m.,Ordeño,05:46,11.85,2,,TD,,,1,DI,1.08,1.20,1.08,1.08,0,0,0,0,5.80,4.98,4.71,4.74,VMS 3,,Tanque,,1.56,1.56,1.56,1.80,2.58,2.55,3.59,3.13
04/11/2024 09:26 p. m.,Ordeño,03:54,4.79,3,,,,,1,DI,0.84,0.96,1.02,0.90,0,0,0,0,5.46,4.62,4.52,4.56,VMS 3,,Tanque,,1.20,1.44,1.44,1.38,1.05,1.11,1.39,1.24
05/11/2024 06:37 a. m.,Ordeño,05:07,9.61,1,,,,,1,DI,0.96,1.08,1.02,0.96,0,0,0,0,5.53,4.84,4.69,4.71,VMS 3,,Tanque,,1.44,1.50,1.50,1.32,1.99,2.12,2.72,2.78
05/11/2024 12:51 p. m.,Ordeño,05:14,6.28,2,,,,,1,DI,0.90,0.90,1.08,0.78,0,0,0,0,5.30,4.63,4.40,4.43,VMS 3,,Tanque,,1.26,1.38,1.50,1.50,1.42,1.19,1.76,1.91
09/11/2024 07:15 a. m.,Ordeño,05:41,8.63,1,,,,,1,DD,0.84,1.14,1.08,1.02,0,0,0,0,4.70,5.27,4.63,4.36,VMS 3,,Tanque,,1.32,1.56,1.44,1.50,2.20,1.51,2.76,2.16
09/11/2024 04:00 p. m.,Ordeño,06:10,11.89,2,,,,,1,DD,0.96,1.26,1.08,0.96,0,0,0,0,4.89,5.59,4.71,4.71,VMS 3,,Tanque,,1.44,1.74,1.50,1.32,2.69,2.37,3.32,3.51
10/11/2024 03:06 a. m.,Ordeño,06:35,15.10,1,,,,,1,,1.02,1.14,1.08,1.02,0,0,0,0,4.92,5.43,4.71,4.77,VMS 3,,Tanque,,1.44,1.56,1.44,1.38,3.42,3.10,4.39,4.19
10/11/2024 03:04 p. m.,Ordeño,07:31,16.74,2,,,,,1,DI,1.02,1.26,1.02,1.02,0,0,0,0,5.79,5.56,4.90,4.92,VMS 3,,Tanque,,1.44,1.68,1.32,1.74,3.95,3.56,4.84,4.39
11/11/2024 03:09 a. m.,Ordeño,06:55,15.63,1,,,,,1,DI,1.02,1.20,1.02,0.96,0,0,0,0,6.50,5.17,4.70,4.73,VMS 3,,Tanque,,1.44,1.74,1.44,1.32,3.74,3.13,4.46,4.30
11/11/2024 09:51 a. m.,Ordeño,05:00,8.63,2,,,,,1,DI,0.90,1.02,0.96,0.90,0,0,0,0,5.83,4.97,4.69,4.48,VMS 3,,Tanque,,1.38,1.56,1.44,1.38,1.98,1.89,2.54,2.22
11/11/2024 09:54 p. m.,Ordeño,07:06,17.03,3,,,,,1,DI,1.08,1.26,1.08,0.96,0,0,0,0,6.30,5.29,5.03,5.15,VMS 3,,Tanque,,1.50,1.74,1.44,1.44,3.94,3.35,4.97,4.77
12/11/2024 05:59 a. m.,Ordeño,05:49,11.21,1,,,,,1,DI,0.96,1.26,1.14,0.96,0,0,0,0,5.68,5.03,4.74,4.85,VMS 3,,Tanque,,1.32,1.62,1.62,1.32,2.59,2.33,3.36,2.93
12/11/2024 03:12 p. m.,Ordeño,06:03,12.57,2,,,,,1,DI,1.02,1.20,1.08,1.02,0,0,0,0,5.69,5.02,4.83,4.89,VMS 3,,Tanque,,1.44,1.62,1.44,1.44,2.90,2.39,3.77,3.51
16/11/2024 09:29 a. m.,Ordeño,06:34,10.62,2,,,,,1,,0.84,1.14,1.08,0.78,0,0,0,0,5.89,6.00,5.16,0.00,VMS 1,,Tanque,,1.20,1.62,1.44,1.26,2.49,2.13,3.23,2.77
16/11/2024 06:43 p. m.,Ordeño,07:53,14.27,3,,,,,1,,0.96,1.20,0.84,0.96,0,0,0,0,6.16,6.04,5.21,0.00,VMS 1,,Tanque,,1.32,1.62,1.26,1.32,3.12,2.86,4.53,3.76
17/11/2024 08:14 a. m.,Ordeño,07:42,21.52,1,,,,,1,DI,1.08,1.26,1.26,1.08,0,0,0,0,6.76,6.21,5.50,0.00,VMS 1,,Tanque,,1.56,1.74,1.68,1.44,4.57,4.53,6.53,5.89
17/11/2024 04:45 p. m.,Ordeño,06:09,13.65,2,,,,,1,,0.96,1.20,1.20,0.96,0,0,0,0,6.01,5.59,5.15,0.00,VMS 1,,Tanque,,1.38,1.56,1.62,1.44,2.95,2.74,4.37,3.59
19/11/2024 09:53 p. m.,Ordeño,07:36,16.40,3,,,,,1,DD,1.08,1.26,1.08,1.08,0,0,0,0,6.11,7.91,5.80,0.00,VMS 1,,Tanque,,1.50,1.74,1.50,1.50,3.27,3.29,5.41,4.43
20/11/2024 08:05 a. m.,Ordeño,06:08,12.06,1,,,DD,,1,,1.02,1.02,1.08,0.96,0,454,0,0,5.36,5.77,5.06,0.00,VMS 1,,Tanque,,1.50,1.50,1.44,1.38,2.76,1.61,4.12,3.57
20/11/2024 02:45 p. m.,Ordeño,08:34,9.86,2,,,,,1,DD,0.96,1.14,1.14,0.96,0,0,0,0,4.95,5.79,4.65,0.00,VMS 1,,Tanque,,1.38,1.74,1.68,1.32,2.14,1.77,3.23,2.72
21/11/2024 01:12 a. m.,Ordeño,08:13,15.62,1,,,,,1,DD,1.08,1.32,1.20,1.02,0,0,0,0,5.32,6.09,5.03,0.00,VMS 1,,Tanque,,1.44,1.80,1.56,1.50,3.43,2.68,4.94,4.57
21/11/2024 09:39 a. m.,Ordeño,06:07,13.59,2,,,,,1,,0.96,1.20,1.20,1.02,0,0,0,0,5.21,5.80,4.98,0.00,VMS 1,,Tanque,,1.38,1.68,1.62,1.44,3.02,2.18,4.47,3.92
22/11/2024 02:29 a. m.,Ordeño,07:28,17.26,1,,,,,1,DI,0.96,1.14,1.20,1.14,0,0,0,0,6.76,5.46,4.97,0.00,VMS 1,,Tanque,,1.38,1.62,1.56,1.44,4.12,2.66,5.32,5.16
22/11/2024 12:25 p. m.,Ordeño,06:34,15.03,2,,,,,1,DI,0.90,1.26,1.32,1.02,0,0,0,0,6.13,5.34,4.63,0.00,VMS 1,,Tanque,,1.32,1.68,1.68,1.38,3.03,2.79,5.09,4.12
30/11/2024 10:54 a. m.,Ordeño,08:00,19.08,1,,,,,1,,1.14,1.32,1.14,1.14,0,0,0,0,6.23,6.35,5.24,0.00,VMS 1,,Tanque,,1.44,1.74,1.50,1.50,3.91,3.57,5.96,5.64
30/11/2024 08:57 p. m.,Ordeño,07:45,14.41,2,,,,,1,,0.96,1.14,1.02,1.02,364,363,0,0,6.25,5.86,0.00,5.01,VMS 1,,Tanque,,1.32,1.50,1.44,1.38,3.02,2.70,4.02,4.67
01/12/2024 02:10 a. m.,Ordeño,05:50,7.59,1,,,,,1,,0.78,1.02,0.90,0.84,0,0,0,0,5.52,5.48,0.00,4.88,VMS 1,,Tanque,,1.32,2.10,1.32,1.32,1.61,1.75,2.00,2.23
01/12/2024 09:38 a. m.,Ordeño,05:54,11.89,2,,,,,1,,0.84,1.14,1.02,1.02,0,0,0,0,5.57,5.61,4.96,0.00,VMS 1,,Tanque,,1.32,1.56,1.44,1.56,2.43,2.44,3.31,3.71
02/12/2024 12:15 p. m.,Ordeño,08:04,20.15,2,,,,,1,,0.96,1.38,1.26,1.08,0,0,0,0,5.81,5.94,5.28,0.00,VMS 1,,Tanque,,1.38,1.86,1.80,1.44,4.07,3.99,6.92,5.17
02/12/2024 10:03 p. m.,Ordeño,07:30,17.88,3,,,,,1,,0.96,1.26,1.26,1.08,0,0,0,0,5.54,5.69,5.07,0.00,VMS 1,,Tanque,,1.50,1.68,1.98,1.56,3.58,3.44,6.22,4.64
03/12/2024 11:16 a. m.,Ordeño,08:12,23.37,1,,,,,1,,1.14,1.32,1.38,1.14,0,0,0,0,5.65,5.75,5.41,0.00,VMS 1,,Tanque,,1.56,1.74,2.34,1.62,4.17,4.98,7.84,6.38
04/12/2024 12:12 p. m.,Ordeño,10:08,23.81,1,,,,,1,,1.08,1.32,1.02,1.08,0,0,0,0,5.57,5.92,4.77,0.00,VMS 1,,Tanque,,1.50,1.68,1.50,1.56,4.95,4.98,7.31,6.57
05/12/2024 06:53 p. m.,Ordeño,06:59,14.54,3,,,,,1,,1.08,1.26,1.02,1.08,0,0,0,0,5.94,5.50,4.99,0.00,VMS 1,,Tanque,,1.56,1.62,1.44,1.38,3.32,2.80,4.20,4.22
09/12/2024 07:20 a. m.,Ordeño,08:03,18.86,1,,,,,1,DD,1.08,1.38,1.14,1.08,0,0,0,0,5.75,7.44,5.61,0.00,VMS 1,,Tanque,,1.68,1.80,1.62,1.44,3.95,3.87,5.93,5.11
09/12/2024 05:20 p. m.,Ordeño,10:40,11.92,2,,,DD,,1,DD,0.96,1.02,0.90,0.96,0,0,0,0,5.27,5.79,4.65,0.00,VMS 1,,Tanque,,1.32,1.44,1.38,1.44,2.35,1.73,4.01,3.83
10/12/2024 02:11 a. m.,Ordeño,08:28,11.26,1,,,,,1,,0.96,0.96,1.02,0.96,0,0,0,0,5.83,5.59,4.73,0.00,VMS 1,,Tanque,,1.50,1.62,1.50,1.38,3.14,1.57,3.56,2.99
10/12/2024 11:53 a. m.,Ordeño,07:02,13.23,2,,,,,1,,0.96,1.08,1.08,0.90,0,0,0,0,5.80,5.92,4.99,0.00,VMS 1,,Tanque,,1.38,1.56,1.56,1.26,2.85,2.33,4.50,3.55
11/12/2024 12:54 a. m.,Ordeño,09:18,21.37,1,,,,,1,,1.02,1.14,1.08,0.96,0,0,0,0,6.60,6.53,5.32,0.00,VMS 1,,Tanque,,1.38,1.56,1.50,1.44,4.65,3.72,7.04,5.96
11/12/2024 08:52 a. m.,Ordeño,07:25,14.08,2,,,,,1,,1.02,1.08,1.02,0.84,0,0,0,0,5.89,5.80,5.08,0.00,VMS 1,,Tanque,,1.50,1.68,1.44,1.62,3.21,2.63,4.55,3.69
11/12/2024 03:16 p. m.,Ordeño,06:27,10.88,3,,,,,1,,0.78,1.08,0.90,0.78,0,322,0,0,5.50,5.81,4.93,0.00,VMS 1,,Tanque,,1.20,1.50,1.32,1.26,2.48,2.12,3.55,2.73
12/12/2024 02:09 a. m.,Ordeño,08:31,20.35,1,,,,,1,,1.02,1.20,1.08,0.90,0,0,0,0,5.87,6.12,5.20,0.00,VMS 1,,Tanque,,1.44,1.62,1.56,1.50,4.47,3.85,6.55,5.48
12/12/2024 11:51 a. m.,Ordeño,08:10,17.12,2,,,,,1,,1.02,1.20,0.96,0.90,0,0,0,0,5.52,5.83,5.04,0.00,VMS 1,,Tanque,,1.44,1.62,1.38,1.38,3.64,3.49,5.39,4.60
12/12/2024 10:59 p. m.,Ordeño,08:50,20.40,3,,,,,1,,1.02,1.20,1.08,0.90,0,0,0,0,5.80,6.11,5.27,0.00,VMS 1,,Tanque,,1.38,1.56,1.50,1.32,4.36,3.96,6.61,5.47
13/12/2024 10:53 a. m.,Ordeño,09:16,21.94,1,,,,,1,,1.08,1.20,1.14,0.96,0,0,0,0,5.78,6.11,5.38,0.00,VMS 1,,Tanque,,1.44,1.62,1.50,1.44,5.04,3.71,7.51,5.68
