Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
27/12/2022 09:50 a. m.,Ordeño,11:12,13.33,2,,,,,1,TD,0.66,0.72,0.90,0.60,0,0,0,0,3.95,4.06,4.10,5.38,VMS 3,,Tanque,,0.90,1.26,1.26,0.96,2.38,2.52,3.53,4.90
31/12/2022 11:26 p. m.,Ordeño,10:29,16.43,2,,,TD,,1,DI,0.66,0.78,0.96,0.30,0,0,0,0,5.51,5.30,5.11,4.31,VMS 3,,Tanque,,1.02,1.14,1.32,0.78,4.69,4.61,6.64,0.49
01/01/2023 11:20 a. m.,Ordeño,13:48,15.18,1,,,,,1,TD,0.66,0.72,0.90,0.60,1086,0,0,0,4.29,4.14,4.37,5.83,VMS 3,,Divert 3,Sangre por pezón por encima del umbral,0.96,1.20,1.32,1.02,2.62,2.86,4.18,5.52
04/02/2023 04:39 p. m.,Ordeño,12:52,22.37,1,,,,,1,,0.54,0.90,1.32,0.84,0,0,0,0,5.51,5.80,5.03,5.57,VMS 1,,Tanque,,1.08,1.38,1.74,1.26,4.93,4.29,6.65,6.50
07/02/2023 11:25 p. m.,Ordeño,11:16,19.63,3,,,,,1,,0.72,0.90,1.20,0.78,0,0,0,0,4.87,4.85,5.12,5.33,VMS 1,,Tanque,,1.14,1.26,1.62,1.26,3.73,3.42,6.16,6.32
14/02/2023 09:04 a. m.,Ordeño,13:25,24.22,1,,,,,1,,0.66,0.96,1.38,0.90,0,0,0,0,5.92,5.35,5.39,5.50,VMS 1,,Tanque,,1.08,1.38,1.74,1.32,5.11,4.26,7.24,7.61
17/02/2023 12:46 a. m.,Ordeño,14:16,23.55,1,,,,,1,,0.60,0.84,1.14,0.90,0,0,0,0,5.45,5.29,5.00,5.36,VMS 1,,Tanque,,1.02,1.50,1.68,1.38,4.85,4.86,6.05,7.79
05/03/2023 06:53 p. m.,Ordeño,13:24,19.28,2,,,TI,TI,1,,0.78,1.02,0.00,1.26,0,0,0,0,5.31,5.23,0.00,5.39,VMS 1,,Tanque,,1.20,1.50,0.00,1.74,5.58,5.00,0.00,8.70
30/03/2023 12:56 p. m.,Ordeño,11:17,24.11,1,,DD,,,1,,0.78,0.90,1.50,0.96,0,0,0,0,5.54,5.39,5.45,5.51,VMS 1,,Tanque,,1.32,1.44,1.86,1.44,4.89,4.69,7.04,7.49
02/04/2023 07:23 a. m.,Ordeño,09:57,26.22,1,,,,,1,,0.90,0.90,1.50,1.14,0,0,0,0,5.52,5.62,5.41,5.07,VMS 1,,Tanque,,1.44,1.26,2.40,1.68,5.81,5.43,6.99,7.99
11/04/2023 05:47 p. m.,Ordeño,12:31,26.02,2,,,,,1,,0.84,0.96,1.44,0.96,0,0,0,0,5.09,5.45,5.23,4.82,VMS 1,,Tanque,,1.38,1.38,1.92,1.56,4.85,5.44,7.66,8.07
29/05/2023 10:09 a. m.,Ordeño,09:03,27.92,1,,TD,,,1,,0.84,0.90,1.38,1.08,0,0,0,0,5.06,5.14,5.30,5.21,VMS 1,,Tanque,,1.20,1.38,1.86,1.68,5.64,4.72,8.69,8.87
08/08/2023 11:57 a. m.,Ordeño,08:22,15.76,1,,"DI,TI,TD",TD,,1,,0.96,1.02,1.62,0.78,0,0,0,0,5.30,4.87,5.37,2.88,VMS 1,,Tanque,,1.80,1.44,2.64,1.74,3.70,4.38,6.97,0.71
06/09/2023 06:07 p. m.,Ordeño,06:25,7.02,3,,"TI,TD",TI,TI,1,DI,0.66,0.84,0.72,0.96,0,0,0,0,4.93,4.82,4.56,3.95,VMS 1,,Tanque,,1.08,1.20,1.26,1.56,1.80,1.40,0.15,3.67
28/10/2023 04:24 p. m.,Ordeño,07:15,12.46,1,,,,,1,Todos,0.96,1.08,1.56,1.26,6093,1953,1186,1274,5.20,5.26,5.09,5.55,VMS 3,,Divert 3,,1.44,1.92,2.58,1.68,3.00,2.37,3.77,3.32
31/10/2023 08:01 a. m.,Ordeño,11:22,8.00,2,,,,,1,"DI,DD",0.84,0.96,1.44,0.78,7231,850,0,373,4.76,4.76,4.79,4.71,VMS 3,,Divert 3,,1.14,1.38,2.10,1.20,1.13,1.15,3.93,1.79
19/01/2024 09:26 a. m.,Ordeño,11:35,29.50,1,,,,,1,DI,0.90,1.02,1.62,1.32,0,0,383,0,5.81,4.89,5.12,0.00,VMS 1,,Tanque,,1.26,1.38,2.04,1.86,7.43,4.77,8.31,8.99
17/02/2024 10:08 p. m.,Ordeño,10:03,28.05,2,,,,,1,,1.08,1.08,1.68,1.44,0,0,0,0,5.78,6.11,5.67,0.00,VMS 1,,Tanque,,1.62,1.80,2.22,2.16,6.76,5.55,7.34,8.40
18/03/2024 08:52 a. m.,Ordeño,09:22,23.34,1,,,,,1,,1.08,0.84,1.68,1.20,0,0,0,0,6.04,5.16,5.51,0.00,VMS 1,,Tanque,,1.50,1.26,2.16,1.68,3.46,4.95,6.48,8.45
18/03/2024 05:17 p. m.,Ordeño,07:32,16.81,2,,,,,1,,0.96,0.84,1.68,1.26,0,0,0,0,5.80,5.21,5.44,0.00,VMS 1,,Tanque,,1.44,1.44,2.28,1.74,2.50,3.14,5.40,5.77
19/03/2024 03:29 p. m.,Ordeño,07:53,16.60,3,,"TI,TD",,,1,,0.90,1.02,1.98,1.32,0,0,0,0,6.15,5.77,5.90,0.00,VMS 1,,Tanque,,1.44,1.56,2.70,1.74,3.45,3.46,5.74,3.95
21/03/2024 06:36 p. m.,Ordeño,08:53,21.10,2,,DI,,,1,,0.84,1.20,1.74,1.20,0,0,0,0,6.06,5.57,5.85,0.00,VMS 1,,Tanque,,1.38,1.62,2.28,1.68,2.57,3.89,7.74,6.90
22/03/2024 05:12 a. m.,Ordeño,10:17,23.50,1,,,,,1,,0.90,0.84,1.44,1.02,0,0,0,0,5.97,5.35,5.59,0.00,VMS 1,,Tanque,,1.38,1.32,1.86,1.86,5.96,3.94,6.77,6.83
23/03/2024 12:11 a. m.,Ordeño,11:39,29.35,1,,,,,1,,0.90,0.96,1.74,1.32,0,0,0,0,6.16,5.55,5.52,0.00,VMS 1,,Tanque,,1.50,1.38,2.34,1.68,7.28,4.97,8.63,8.47
18/04/2024 09:05 p. m.,Ordeño,18:34,25.38,2,,,,,1,,0.30,1.08,1.80,1.44,0,0,0,0,5.46,5.79,6.03,0.00,VMS 1,,Tanque,,0.96,1.44,2.34,2.22,3.53,4.81,7.95,9.09
21/04/2024 12:01 a. m.,Ordeño,07:54,23.00,1,,,,,1,,0.90,1.08,1.86,1.38,0,0,0,0,6.29,5.71,5.85,0.00,VMS 1,,Tanque,,1.50,1.50,2.46,1.80,3.51,4.21,7.53,7.75
22/04/2024 05:10 a. m.,Ordeño,08:24,22.78,1,,TI,,,1,,0.96,0.96,1.62,1.56,0,0,0,0,6.19,5.66,6.03,0.00,VMS 1,,Tanque,,1.50,1.38,2.22,2.28,3.06,4.49,6.69,8.54
22/04/2024 03:31 p. m.,Ordeño,06:54,22.06,2,,,,,1,,1.08,1.14,1.92,1.56,0,0,0,0,6.25,5.69,5.88,0.00,VMS 1,,Tanque,,1.50,1.56,2.40,1.92,3.49,3.70,7.91,6.96
23/04/2024 07:36 a. m.,Ordeño,08:20,25.64,1,,,,,1,,1.08,1.14,1.80,1.44,0,0,0,0,6.06,5.95,5.95,0.00,VMS 1,,Tanque,,1.44,1.50,2.46,1.92,4.45,4.55,7.55,9.09
06/05/2024 09:40 p. m.,Ordeño,07:39,14.56,2,,,,,1,,1.02,0.90,1.62,1.38,0,0,0,0,4.98,4.89,5.48,0.00,VMS 1,,Tanque,,1.56,1.44,2.04,2.04,3.08,2.16,4.20,5.12
12/05/2024 06:55 a. m.,Ordeño,09:00,25.59,1,,,,,1,,0.96,0.96,1.74,1.26,0,0,0,0,5.30,5.67,5.89,0.00,VMS 1,,Tanque,,1.50,1.38,2.22,1.62,5.63,3.84,7.62,8.50
14/05/2024 05:46 p. m.,Ordeño,07:29,20.49,2,,,,,1,,1.08,1.02,1.92,1.32,0,0,0,0,5.70,6.11,6.19,0.00,VMS 1,,Tanque,,1.68,1.50,2.34,1.74,4.85,3.17,5.91,6.56
17/05/2024 05:25 a. m.,Ordeño,08:52,23.02,1,,DI,,,1,,1.08,0.96,1.68,1.38,0,0,0,0,5.63,5.96,6.10,0.00,VMS 1,,Tanque,,1.68,1.56,2.34,1.80,5.35,3.69,6.01,7.97
17/05/2024 04:39 p. m.,Ordeño,06:33,18.85,2,,,,,1,,1.20,1.02,1.86,1.38,0,0,0,0,5.68,5.88,6.22,0.00,VMS 1,,Tanque,,1.74,1.62,2.52,1.86,4.28,3.29,5.14,6.14
17/05/2024 10:57 p. m.,Ordeño,05:45,13.05,3,,,,,1,,1.02,0.60,1.44,1.32,0,0,0,0,5.56,5.68,6.05,0.00,VMS 1,,Tanque,,1.50,0.96,2.10,1.68,2.89,2.07,3.76,4.33
18/05/2024 07:56 a. m.,Ordeño,07:31,18.39,1,,TD,,,1,,1.02,1.02,1.68,1.50,0,0,0,0,5.82,6.11,6.37,0.00,VMS 1,,Tanque,,1.62,1.62,2.10,1.98,4.30,2.95,5.35,5.79
18/05/2024 04:55 p. m.,Ordeño,06:16,17.96,2,,,,,1,,1.20,1.02,1.80,1.50,0,0,0,0,5.56,5.96,6.19,0.00,VMS 1,,Tanque,,1.68,1.50,2.22,1.98,4.24,2.71,5.22,5.79
19/05/2024 07:00 a. m.,Ordeño,09:33,26.38,1,,,,,1,,1.08,1.02,1.92,1.26,0,0,0,0,5.56,5.84,6.06,0.00,VMS 1,,Tanque,,1.62,1.50,2.34,1.62,5.81,4.28,7.17,9.12
19/05/2024 05:00 p. m.,Ordeño,07:01,19.35,2,,,,,1,,1.14,1.02,1.98,1.50,0,0,0,0,5.63,5.89,6.13,0.00,VMS 1,,Tanque,,1.68,1.50,2.52,1.92,4.72,2.93,5.68,6.02
23/05/2024 02:39 a. m.,Ordeño,12:41,21.79,1,,Todos,,,1,,0.48,0.72,1.32,0.90,0,0,0,0,5.59,6.16,6.30,0.00,VMS 1,,Tanque,,0.84,1.14,1.74,1.32,4.68,3.48,6.98,6.65
24/05/2024 01:48 p. m.,Ordeño,06:13,9.37,3,,,,,1,TI,0.90,0.78,1.56,1.20,0,0,0,0,5.39,5.63,6.49,0.00,VMS 1,,Tanque,,1.44,1.32,1.92,1.68,2.27,1.57,2.60,2.93
24/05/2024 08:19 p. m.,Ordeño,06:11,13.99,4,,,,,1,,1.02,0.72,1.50,1.26,0,0,0,0,5.81,5.77,6.52,0.00,VMS 1,,Tanque,,1.56,1.08,1.86,1.74,3.30,1.86,4.04,4.79
25/05/2024 07:04 a. m.,Ordeño,08:24,23.41,1,,,,,1,,0.96,1.14,1.68,1.32,0,0,0,0,5.71,6.11,5.71,0.00,VMS 1,,Tanque,,1.32,1.56,2.22,1.92,5.36,3.27,7.33,7.45
25/05/2024 04:49 p. m.,Ordeño,10:03,18.48,2,,,,,1,,0.96,1.02,1.74,0.96,0,0,0,0,5.44,5.76,5.18,0.00,VMS 1,,Tanque,,1.32,1.50,2.40,1.86,4.29,2.80,5.35,6.04
26/05/2024 06:05 a. m.,Ordeño,11:33,14.91,1,,,TD,TD,1,TI,0.96,1.08,1.80,0.00,0,0,0,0,5.39,5.69,7.37,0.00,VMS 1,,Tanque,,1.74,1.74,2.34,0.00,5.32,3.62,5.97,0.00
26/05/2024 02:59 p. m.,Ordeño,09:11,18.15,2,,,,,1,TI,0.90,0.78,1.50,1.38,0,0,0,0,4.90,5.29,6.81,0.00,VMS 1,,Tanque,,1.32,1.44,1.92,1.92,3.50,2.23,3.21,9.21
27/05/2024 12:11 a. m.,Ordeño,09:22,15.64,1,,TI,,,1,TI,0.84,0.90,1.62,1.14,0,0,0,0,5.26,5.40,6.48,0.00,VMS 1,,Tanque,,1.56,1.44,2.22,1.62,4.04,2.38,3.86,5.36
27/05/2024 10:09 a. m.,Ordeño,07:07,20.15,2,,,,,1,TI,1.14,1.14,1.86,1.44,0,0,0,0,5.62,5.80,7.17,0.00,VMS 1,,Tanque,,1.92,1.62,2.40,1.92,4.95,3.32,5.66,6.22
27/05/2024 06:15 p. m.,Ordeño,06:19,15.32,3,,,,,1,TI,1.02,1.02,1.56,1.38,0,0,0,0,5.34,5.51,6.27,0.00,VMS 1,,Tanque,,1.68,1.56,2.40,2.04,3.68,2.64,4.01,4.99
28/05/2024 01:54 a. m.,Ordeño,08:48,14.32,1,,,,,1,,1.14,0.84,1.62,0.96,0,0,0,0,5.46,5.51,6.18,0.00,VMS 1,,Tanque,,1.68,1.50,2.10,1.62,3.47,2.13,3.81,4.91
28/05/2024 01:52 p. m.,Ordeño,07:37,23.31,2,,,,,1,,1.14,1.20,1.92,1.44,0,0,0,0,5.86,6.17,6.65,0.00,VMS 1,,Tanque,,1.56,1.56,2.58,2.10,5.70,3.77,6.46,7.38
28/05/2024 11:29 p. m.,Ordeño,06:57,18.63,3,,TD,,,1,,1.14,1.08,1.80,1.38,0,0,0,0,5.59,5.87,6.47,0.00,VMS 1,,Tanque,,1.50,1.62,2.22,1.98,4.75,3.52,5.11,5.25
29/05/2024 10:47 a. m.,Ordeño,08:23,21.88,1,,,,,1,,1.02,1.14,1.92,1.50,0,0,0,0,5.57,5.83,6.49,0.00,VMS 1,,Tanque,,1.50,1.62,2.46,1.86,5.51,3.35,6.29,6.73
29/05/2024 08:24 p. m.,Ordeño,06:42,16.72,2,,,,,1,,0.96,0.90,1.74,1.32,0,0,0,0,5.33,5.64,6.08,0.00,VMS 1,,Tanque,,1.44,1.32,2.28,2.04,3.94,2.56,4.78,5.44
30/05/2024 07:08 a. m.,Ordeño,08:28,22.75,1,,,,,1,,1.02,1.08,1.80,1.44,0,0,0,0,5.60,5.83,6.36,0.00,VMS 1,,Tanque,,1.32,1.56,2.34,1.86,5.46,3.67,6.49,7.13
31/05/2024 09:26 a. m.,Ordeño,08:14,20.60,1,,TD,,,1,,1.08,0.96,1.68,1.26,0,0,0,0,5.74,5.88,6.41,0.00,VMS 1,,Tanque,,1.56,1.74,2.04,1.80,5.13,3.05,6.63,5.79
16/06/2024 05:03 p. m.,Ordeño,08:31,21.43,2,,,,,1,DD,1.02,0.96,1.86,1.44,0,627,0,0,5.48,5.61,5.73,0.00,VMS 1,,Tanque,,1.62,1.44,2.40,1.86,5.06,3.26,6.25,6.86
18/06/2024 02:58 p. m.,Ordeño,12:02,27.37,1,,TI,,,1,,1.08,1.32,0.78,1.80,0,0,0,0,5.34,5.97,3.27,0.00,VMS 1,,Tanque,,1.80,2.04,1.68,2.52,7.63,4.60,1.43,13.71
18/06/2024 08:31 p. m.,Ordeño,10:10,8.45,2,,,,,1,DD,0.78,0.48,1.02,0.66,563,2213,0,0,4.56,5.15,5.09,0.00,VMS 1,,Tanque,,1.38,0.90,1.80,1.56,1.99,1.22,2.65,2.59
19/06/2024 04:17 a. m.,Ordeño,07:17,13.45,1,,,,,1,DD,1.08,0.96,1.74,1.20,0,713,0,0,5.38,5.73,5.78,0.00,VMS 1,,Tanque,,1.86,1.44,2.40,1.86,3.55,1.77,4.27,3.86
21/06/2024 02:10 p. m.,Ordeño,10:35,24.92,2,,,,,1,,1.02,1.08,1.62,1.32,0,0,0,0,5.52,5.87,4.95,0.00,VMS 1,,Tanque,,1.44,1.56,2.16,1.74,6.14,3.22,8.12,7.44
22/06/2024 06:12 p. m.,Ordeño,06:57,14.37,2,,,,,1,,1.08,0.96,1.92,1.32,582,447,0,0,4.77,5.38,5.49,0.00,VMS 1,,Tanque,,1.62,1.32,2.34,1.80,3.37,1.99,4.70,4.31
23/06/2024 01:35 a. m.,Ordeño,06:38,13.63,1,,TD,,,1,,0.96,0.90,1.74,1.26,0,0,0,0,4.92,5.54,5.47,0.00,VMS 1,,Tanque,,1.38,1.38,2.28,2.04,3.40,1.86,4.00,4.37
23/06/2024 05:20 p. m.,Ordeño,08:55,26.47,2,,,,,1,,1.20,1.20,2.10,1.56,0,0,0,0,5.46,5.92,5.67,0.00,VMS 1,,Tanque,,1.62,1.74,2.76,2.52,6.96,3.80,7.38,8.33
24/06/2024 04:03 a. m.,Ordeño,09:37,19.44,1,,,,,1,,1.02,1.08,1.80,1.26,0,0,306,0,5.03,5.72,5.56,0.00,VMS 1,,Tanque,,1.56,1.44,2.64,1.98,5.13,2.55,5.52,6.24
24/06/2024 10:36 a. m.,Ordeño,06:36,9.36,2,,,,,1,,0.90,0.78,1.62,1.14,490,397,0,0,4.72,5.17,5.37,0.00,VMS 1,,Tanque,,1.68,1.32,2.46,1.68,2.51,1.02,2.91,2.92
24/06/2024 06:32 p. m.,Ordeño,08:38,11.73,3,,,,,1,DD,0.96,0.84,1.62,1.20,585,691,0,0,4.63,5.16,5.25,0.00,VMS 1,,Tanque,,1.68,1.38,2.28,1.86,2.99,1.51,3.53,3.70
25/06/2024 07:11 a. m.,Ordeño,08:34,21.68,1,,,,,1,,1.08,1.02,1.80,1.32,0,0,0,0,5.38,6.11,5.82,0.00,VMS 1,,Tanque,,1.56,1.50,2.34,1.80,5.78,2.66,6.63,6.61
25/06/2024 05:51 p. m.,Ordeño,07:50,19.16,2,,,,,1,,1.08,0.96,1.80,1.26,0,0,0,0,5.11,5.94,5.75,0.00,VMS 1,,Tanque,,1.86,1.56,2.46,1.86,4.63,2.65,5.97,5.91
26/06/2024 06:19 p. m.,Ordeño,08:50,10.18,3,,TD,DI,,1,,0.78,0.90,1.50,1.38,0,0,0,0,5.11,5.73,5.45,0.00,VMS 1,,Tanque,,1.26,1.68,2.34,2.04,0.70,1.92,3.99,3.57
27/06/2024 02:28 a. m.,Ordeño,08:56,16.89,1,,TI,,,1,,1.14,0.90,1.80,1.32,0,0,0,0,5.42,5.96,5.72,0.00,VMS 1,,Tanque,,1.68,1.38,3.06,1.92,6.03,1.82,4.22,4.82
27/06/2024 12:51 p. m.,Ordeño,07:26,19.09,2,,,,,1,,1.14,1.02,2.04,1.38,0,0,0,0,5.36,6.39,6.17,0.00,VMS 1,,Tanque,,1.92,1.44,2.58,2.16,4.53,2.55,5.92,6.09
28/06/2024 12:05 p. m.,Ordeño,07:53,16.92,2,,"DI,TI,TD",,,1,,1.08,0.90,1.98,1.44,0,0,316,345,5.43,5.86,5.75,0.00,VMS 1,,Tanque,,1.50,1.26,2.52,2.16,4.25,2.56,4.87,5.24
30/06/2024 02:46 a. m.,Ordeño,06:39,14.61,1,,,,,1,,1.08,0.90,1.62,1.32,0,0,0,0,5.19,5.91,5.48,0.00,VMS 1,,Tanque,,1.68,1.38,2.16,1.74,3.76,1.85,4.48,4.52
30/06/2024 04:18 p. m.,Ordeño,08:41,22.15,2,,,,,1,,1.02,1.02,1.74,1.32,0,0,0,0,5.46,6.35,5.88,0.00,VMS 1,,Tanque,,1.56,1.68,2.22,1.74,5.78,3.04,5.88,7.45
30/06/2024 11:20 p. m.,Ordeño,06:50,12.22,3,,"TI,TD",,,1,DD,0.96,0.84,1.14,1.50,0,0,0,0,4.95,5.76,0.00,5.07,VMS 1,,Tanque,,1.44,1.38,1.62,1.92,2.99,1.78,3.72,3.73
01/07/2024 08:40 a. m.,Ordeño,07:40,18.13,1,,,,,1,,0.96,0.90,1.56,1.08,0,0,0,0,5.51,6.13,5.55,0.00,VMS 1,,Tanque,,1.44,1.38,2.10,1.50,4.65,2.09,5.45,5.94
01/07/2024 09:07 p. m.,Ordeño,11:31,22.08,2,,,,,1,,1.14,1.02,1.68,1.20,0,0,0,0,5.22,5.95,5.55,0.00,VMS 1,,Tanque,,1.62,1.50,2.52,1.86,5.47,2.89,7.14,6.58
02/07/2024 09:13 a. m.,Ordeño,09:00,22.16,1,,,,,1,,0.96,1.08,1.74,1.26,0,0,0,0,5.25,6.22,5.69,0.00,VMS 1,,Tanque,,1.44,1.62,2.22,1.68,5.79,2.86,6.77,6.74
02/07/2024 06:37 p. m.,Ordeño,07:22,16.61,2,,,,,1,DD,0.96,1.02,1.62,1.38,0,0,0,0,5.12,5.96,5.15,0.00,VMS 1,,Tanque,,1.38,1.50,2.22,1.86,4.18,2.17,5.19,5.07
03/07/2024 11:00 p. m.,Ordeño,08:53,17.31,3,,DD,,,1,,1.08,1.08,1.92,1.44,0,0,0,0,5.11,6.01,5.79,0.00,VMS 1,,Tanque,,1.50,1.50,2.58,2.76,3.87,1.92,6.64,4.88
04/07/2024 01:55 p. m.,Ordeño,09:26,24.73,1,,TD,,,1,,1.14,1.14,1.92,1.32,0,0,0,0,5.58,6.58,6.11,0.00,VMS 1,,Tanque,,1.56,1.50,2.46,2.16,6.88,3.28,6.92,7.65
05/07/2024 12:26 a. m.,Ordeño,08:08,18.70,1,,,,,1,,0.96,1.08,1.80,1.26,0,0,0,0,5.24,5.97,5.87,0.00,VMS 1,,Tanque,,1.62,1.50,2.34,1.80,4.95,2.11,5.86,5.78
05/07/2024 02:56 p. m.,Ordeño,08:44,20.99,2,,,,,1,,1.08,1.20,1.80,1.32,0,0,0,0,5.39,6.22,5.81,0.00,VMS 1,,Tanque,,1.44,1.62,2.34,1.92,6.34,3.09,5.25,6.31
06/07/2024 12:18 a. m.,Ordeño,07:08,15.78,1,,TD,,,1,,1.02,0.84,1.56,1.14,0,0,0,0,5.14,5.61,5.62,0.00,VMS 1,,Tanque,,1.44,1.26,1.98,1.62,4.12,2.18,4.64,4.84
06/07/2024 03:57 p. m.,Ordeño,09:45,23.85,2,,DI,,,1,,1.08,1.02,1.86,1.44,0,0,0,0,5.53,6.46,6.13,0.00,VMS 1,,Tanque,,1.62,1.56,2.46,1.86,6.83,2.70,6.84,7.48
06/07/2024 11:08 p. m.,Ordeño,06:20,11.55,3,,,,,1,,1.02,0.54,1.56,1.14,0,0,0,0,5.15,5.66,5.67,0.00,VMS 1,,Tanque,,1.56,0.90,2.16,1.74,3.21,1.56,3.51,3.27
07/07/2024 04:46 p. m.,Ordeño,09:29,19.59,1,,TD,TD,,1,DD,1.14,1.08,1.80,1.02,0,0,0,0,5.40,6.71,6.00,0.00,VMS 1,,Tanque,,1.68,1.68,2.22,1.62,7.13,3.21,8.01,1.24
08/07/2024 02:25 a. m.,Ordeño,07:34,14.07,1,,TD,,,1,DD,1.02,0.90,1.62,1.38,0,0,0,0,4.99,6.09,5.45,0.00,VMS 1,,Tanque,,1.44,1.38,2.28,1.86,3.81,1.72,4.02,4.52
08/07/2024 09:49 a. m.,Ordeño,06:06,11.33,2,,,,,1,,0.96,0.78,1.32,1.20,0,0,0,0,5.38,6.21,5.93,0.00,VMS 1,,Tanque,,1.50,1.20,1.98,1.74,3.09,1.30,3.22,3.72
08/07/2024 09:53 p. m.,Ordeño,07:32,14.87,3,,,,,1,,1.02,0.90,1.62,1.02,0,0,0,0,5.28,6.28,5.78,0.00,VMS 1,,Tanque,,1.50,1.44,2.16,1.38,4.36,2.14,4.96,3.41
09/07/2024 08:41 a. m.,Ordeño,08:39,16.75,1,,,,,1,,1.02,0.90,1.74,1.08,0,0,0,0,5.32,6.18,5.73,0.00,VMS 1,,Tanque,,1.56,1.38,2.34,1.56,5.16,2.27,5.33,3.99
09/07/2024 05:46 p. m.,Ordeño,07:34,12.58,2,,,,,1,,1.08,0.84,1.68,0.96,0,0,0,0,5.12,6.05,5.59,0.00,VMS 1,,Tanque,,1.62,1.32,2.34,1.38,3.89,1.89,4.03,2.77
10/07/2024 05:39 a. m.,Ordeño,08:32,19.24,1,,,,,1,,1.02,0.96,1.86,1.32,0,0,0,0,5.38,6.27,5.80,0.00,VMS 1,,Tanque,,1.62,1.38,2.34,1.80,5.44,2.54,5.50,5.76
10/07/2024 02:12 p. m.,Ordeño,05:59,13.07,2,,,,,1,,1.20,0.84,1.74,1.26,0,0,0,0,5.30,6.04,5.70,0.00,VMS 1,,Tanque,,1.68,1.32,2.28,1.68,3.75,1.83,4.02,3.47
10/07/2024 11:01 p. m.,Ordeño,07:03,14.05,3,,,,,1,,1.02,0.90,1.74,1.20,0,0,0,0,5.35,5.85,5.75,0.00,VMS 1,,Tanque,,1.56,1.44,2.16,1.92,4.16,1.61,4.70,3.58
11/07/2024 06:45 a. m.,Ordeño,07:09,14.69,1,,,,,1,,1.02,1.08,1.68,1.26,0,0,0,0,5.77,6.37,6.02,0.00,VMS 1,,Tanque,,1.56,1.56,2.40,1.62,4.37,1.73,4.78,3.81
