Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
12/06/2025 10:26 p. m.,Ordeño,16:02,15.83,1,,,,,1,"DI,DD",1.08,1.08,0.78,0.54,0,0,0,0,5.81,6.56,4.99,3.96,VMS 3,,Tanque,,1.38,1.50,1.20,1.08,3.76,3.66,2.38,6.03
13/06/2025 08:04 p. m.,Ordeño,11:16,8.94,1,,,TI,TI,1,"DI,DD",0.96,1.08,0.00,0.54,0,0,0,0,5.23,5.43,0.00,3.39,VMS 3,,Tanque,,1.86,1.56,0.00,1.02,3.37,3.23,0.00,2.34
18/06/2025 03:47 a. m.,Ordeño,12:01,15.51,1,,,,,1,TD,1.08,1.02,0.90,0.84,0,0,0,0,5.19,5.18,4.94,7.04,VMS 3,,Tanque,,1.44,1.56,1.20,1.32,2.94,3.17,3.13,6.27
21/06/2025 09:19 a. m.,Ordeño,11:31,17.91,1,,TD,,,1,"DI,DD",1.02,1.02,0.72,0.84,0,0,0,0,6.52,6.44,5.59,5.16,VMS 3,,Tanque,,1.56,1.44,1.20,1.20,3.82,4.00,4.23,5.86
24/06/2025 12:09 a. m.,Ordeño,12:04,18.97,1,,,,,1,"TI,TD",0.96,0.96,0.78,0.72,0,0,0,0,5.97,6.60,7.11,7.71,VMS 3,,Tanque,,1.26,1.50,1.26,1.26,3.46,4.00,5.20,6.31
27/06/2025 11:21 p. m.,Ordeño,08:09,7.23,2,,,TD,,1,,0.96,1.02,0.84,0.42,0,0,0,0,5.37,5.25,5.15,2.53,VMS 3,,Tanque,,1.38,1.32,1.26,1.32,2.23,2.30,2.37,0.33
26/07/2025 10:35 a. m.,Ordeño,07:21,11.59,1,,,,,1,,1.08,1.02,0.90,0.78,0,0,0,0,5.12,5.08,5.23,5.07,VMS 3,,Tanque,,1.50,1.56,1.32,1.14,2.65,2.86,2.44,3.64
30/07/2025 11:39 p. m.,Ordeño,09:41,9.17,1,,TD,TD,,1,,0.96,0.90,0.84,0.60,0,0,0,0,4.94,5.08,4.98,3.15,VMS 3,,Tanque,,1.56,1.32,1.50,1.02,2.60,2.52,3.22,0.83
31/07/2025 10:49 a. m.,Ordeño,08:48,5.46,1,,TD,"DI,DD,TI",,1,TD,0.90,0.84,0.78,0.78,0,0,0,0,4.67,4.80,4.57,5.46,VMS 3,,Tanque,,1.32,1.26,1.14,1.32,1.06,1.04,0.95,2.41
18/08/2025 05:33 a. m.,Ordeño,10:32,20.09,1,,,,,1,,1.26,1.20,0.96,0.78,0,0,0,0,5.24,5.34,5.14,4.18,VMS 3,,Tanque,,1.68,1.56,1.38,1.26,4.14,4.34,5.38,6.23
29/08/2025 03:09 a. m.,Ordeño,09:26,17.04,1,,,,,1,,1.20,1.08,0.96,0.84,0,0,0,0,4.81,4.88,4.92,4.81,VMS 3,,Tanque,,1.68,1.56,1.32,1.26,4.23,3.80,4.52,4.49
31/08/2025 06:18 p. m.,Ordeño,07:59,10.25,2,,,TI,TI,1,,1.08,0.90,0.00,0.72,0,0,0,0,5.13,5.15,0.00,4.88,VMS 3,,Tanque,,1.50,1.32,0.00,1.20,3.41,3.16,0.00,3.68
06/09/2025 05:45 a. m.,Ordeño,13:52,20.82,1,,,,,1,TD,1.20,0.96,1.08,0.78,0,0,0,0,4.88,4.99,4.86,9.45,VMS 3,,Tanque,,1.62,1.32,1.68,2.34,4.63,4.41,5.50,6.28
06/09/2025 11:34 p. m.,Ordeño,08:20,13.50,2,,,TD,,1,TD,1.26,1.14,1.14,0.48,0,0,0,0,4.66,4.90,4.95,5.71,VMS 3,,Tanque,,1.74,1.50,1.62,0.84,3.93,3.54,4.32,1.71
07/09/2025 01:13 p. m.,Ordeño,11:06,12.88,1,,,,,1,TD,1.26,0.96,1.02,0.48,0,0,0,0,5.33,5.23,5.34,7.37,VMS 3,,Tanque,,1.68,1.44,1.50,0.90,3.27,3.15,3.77,2.69
08/09/2025 09:57 p. m.,Ordeño,17:54,19.09,1,,TI,,,1,TD,1.14,1.02,0.78,0.54,0,0,0,0,5.96,6.25,5.70,9.38,VMS 3,,Tanque,,1.50,1.62,1.80,0.96,4.49,4.80,4.43,5.37
09/09/2025 12:49 p. m.,Ordeño,08:06,4.14,1,,,"DI,DD,TI",TI,1,TD,1.02,0.90,0.00,0.42,0,0,0,383,4.76,4.81,0.00,7.30,VMS 3,,Tanque,,1.38,1.32,0.00,0.72,1.39,1.16,0.00,1.59
09/09/2025 10:06 p. m.,Ordeño,12:23,7.23,2,,,TI,,1,,0.90,0.78,0.30,0.84,0,0,0,0,5.28,5.29,5.82,5.04,VMS 3,,Tanque,,1.26,1.14,0.72,1.38,1.52,1.27,0.97,3.47
10/09/2025 02:13 a. m.,Ordeño,06:50,2.54,1,,,TI,,1,TD,0.90,0.72,0.72,0.30,0,0,0,0,4.90,5.14,4.63,5.49,VMS 3,,Tanque,,1.32,1.02,1.14,0.54,0.69,0.63,0.61,0.61
12/09/2025 12:16 a. m.,Ordeño,10:13,8.83,1,,,TD,,1,TD,1.02,0.90,0.84,0.24,0,0,0,0,5.25,5.26,5.30,7.50,VMS 3,,Tanque,,1.44,1.26,1.26,0.66,2.70,2.52,3.10,0.51
13/09/2025 12:56 a. m.,Ordeño,14:54,12.35,1,,,TI,TI,1,TD,1.08,1.02,0.00,0.54,0,0,0,0,5.36,5.37,0.00,9.38,VMS 3,,Tanque,,1.62,1.56,0.00,0.84,4.20,4.21,0.00,3.94
14/09/2025 03:07 p. m.,Ordeño,10:25,11.45,2,,,,,1,"TI,TD",0.96,0.90,0.90,0.54,0,0,0,0,4.23,4.68,5.74,7.17,VMS 3,,Tanque,,1.38,1.32,1.32,0.90,2.23,1.90,4.31,3.01
15/09/2025 01:36 p. m.,Ordeño,14:02,12.98,1,,TD,TI,TI,1,TD,1.26,1.20,0.00,0.48,0,0,0,0,5.60,5.67,0.00,7.37,VMS 3,,Tanque,,1.80,2.10,0.00,1.02,4.59,4.18,0.00,4.21
15/09/2025 06:11 p. m.,Ordeño,12:17,3.88,2,,DD,TI,,1,TD,0.90,0.84,0.90,0.42,0,0,0,0,4.95,4.84,5.43,6.21,VMS 3,,Tanque,,1.32,1.26,1.50,0.66,0.67,0.68,1.78,0.75
16/09/2025 01:23 a. m.,Ordeño,08:56,4.75,1,,,TI,,1,TD,0.96,0.96,0.84,0.42,0,0,0,0,4.91,4.93,5.05,5.75,VMS 3,,Tanque,,1.32,1.50,1.14,0.72,1.27,1.19,0.93,1.36
16/09/2025 09:19 p. m.,Ordeño,14:54,16.15,2,,TD,,,1,,1.14,1.14,0.96,0.48,0,0,0,0,5.76,5.66,5.61,6.22,VMS 3,,Tanque,,1.56,1.50,1.44,0.84,4.22,4.05,3.60,4.28
17/09/2025 09:17 p. m.,Ordeño,13:29,16.36,1,,TD,,,1,TD,1.26,1.14,0.96,0.54,0,0,0,0,5.67,5.63,5.52,8.38,VMS 3,,Tanque,,1.62,1.50,1.50,1.62,4.10,3.77,4.31,4.18
18/09/2025 04:19 p. m.,Ordeño,11:03,9.92,1,,,TI,,1,TD,1.14,1.08,0.54,0.42,0,0,0,0,5.06,5.27,2.28,6.28,VMS 3,,Tanque,,1.56,1.44,1.14,0.78,2.93,2.73,1.27,2.99
19/09/2025 01:36 p. m.,Ordeño,12:30,12.82,2,,,,,1,TD,1.14,0.96,0.96,0.48,0,0,0,0,5.68,5.45,5.00,7.17,VMS 3,,Tanque,,1.50,1.32,1.44,0.90,2.43,2.24,5.07,3.08
19/09/2025 10:53 p. m.,Ordeño,10:34,7.33,3,,,,,1,TD,1.08,0.96,0.78,0.54,0,0,0,0,5.08,5.22,4.74,5.67,VMS 3,,Tanque,,1.56,1.38,1.26,0.78,1.91,1.76,1.60,2.06
20/09/2025 03:17 p. m.,Ordeño,10:57,11.77,1,,,TD,,1,DI,1.32,1.08,1.02,0.30,0,0,0,0,5.93,5.83,5.54,4.75,VMS 3,,Tanque,,1.92,1.50,1.86,0.72,3.65,3.68,3.65,0.79
21/09/2025 12:30 a. m.,Ordeño,17:05,9.34,1,,,,,1,TD,1.08,0.96,1.02,0.48,0,0,0,0,5.28,5.41,5.48,9.05,VMS 3,,Tanque,,1.50,1.32,1.38,0.84,1.86,1.82,1.82,3.84
22/09/2025 11:10 a. m.,Ordeño,09:11,14.04,1,,,,,1,TD,1.08,1.08,1.14,0.54,0,0,0,0,5.25,5.36,5.50,7.64,VMS 3,,Tanque,,1.50,1.38,1.50,1.02,3.10,2.67,4.71,3.56
23/09/2025 02:49 a. m.,Ordeño,10:06,13.33,1,,TD,,,1,TD,1.26,1.02,1.02,0.48,0,0,0,0,4.71,5.17,5.15,5.86,VMS 3,,Tanque,,1.80,1.44,1.50,0.90,3.89,3.24,3.28,2.92
23/09/2025 04:22 p. m.,Ordeño,10:19,8.81,2,,,TI,TI,1,,1.14,1.08,0.00,0.54,0,0,0,0,4.81,5.23,0.00,5.53,VMS 3,,Tanque,,1.86,1.44,0.00,0.84,3.39,2.74,0.00,2.68
24/09/2025 03:55 a. m.,Ordeño,13:43,12.55,1,,,,,1,,1.14,1.08,1.08,0.54,0,0,0,0,4.94,5.03,5.28,5.39,VMS 3,,Tanque,,1.56,1.62,1.56,0.84,2.59,2.33,5.28,2.35
24/09/2025 04:09 p. m.,Ordeño,10:11,8.11,2,,,TI,TI,1,,1.20,1.08,0.00,0.60,0,0,0,0,4.84,5.11,0.00,5.52,VMS 3,,Tanque,,1.56,1.56,0.00,1.26,2.80,2.53,0.00,2.78
25/09/2025 12:19 p. m.,Ordeño,13:18,18.90,1,,,,,1,TD,1.08,1.14,1.08,0.60,0,0,0,0,3.79,4.76,4.57,5.57,VMS 3,,Tanque,,1.56,1.80,1.56,0.96,4.47,3.98,6.09,4.36
26/09/2025 06:46 a. m.,Ordeño,10:09,15.23,1,,TD,,,1,,1.08,1.02,0.90,0.72,0,0,0,0,4.08,4.47,4.52,4.88,VMS 3,,Tanque,,1.56,1.44,1.50,1.08,4.19,3.59,4.22,3.23
26/09/2025 07:50 p. m.,Ordeño,09:57,8.69,2,,,,,1,,1.08,0.96,1.02,0.66,0,0,0,0,5.02,4.71,4.66,4.98,VMS 3,,Tanque,,1.62,1.32,1.44,1.20,2.24,1.92,2.22,2.31
27/09/2025 09:20 p. m.,Ordeño,07:57,13.60,2,,,,,1,,1.20,1.08,1.08,0.78,0,0,0,0,5.38,5.34,5.26,6.06,VMS 3,,Tanque,,1.68,1.68,1.38,1.20,3.36,3.13,3.56,3.55
28/09/2025 10:37 a. m.,Ordeño,09:24,13.99,1,,,,,1,,1.14,1.08,1.08,0.72,0,0,0,0,5.31,5.37,5.30,5.86,VMS 3,,Tanque,,1.62,1.50,1.50,1.08,3.45,3.16,3.59,3.79
29/09/2025 02:56 a. m.,Ordeño,10:00,16.10,1,,,,,1,TD,1.26,1.08,1.02,0.72,0,0,0,0,5.10,5.29,5.19,5.93,VMS 3,,Tanque,,1.86,1.68,1.44,1.08,3.82,3.67,4.18,4.43
30/09/2025 09:19 a. m.,Ordeño,10:23,19.31,1,,,,,1,TD,1.26,1.20,1.14,0.90,0,0,0,0,5.42,6.02,5.52,9.11,VMS 3,,Tanque,,1.68,1.62,1.62,1.38,4.42,4.06,5.19,5.64
30/09/2025 09:15 p. m.,Ordeño,09:21,2.96,2,,,Todos,TD,1,TI,0.84,0.72,0.60,0.00,0,0,0,0,4.43,4.83,6.03,0.00,VMS 3,,Tanque,,1.32,1.14,0.96,0.00,0.83,0.80,1.33,0.00
01/10/2025 04:00 p. m.,Ordeño,09:28,14.78,1,,,,,1,TD,1.26,0.96,1.08,0.66,0,0,0,0,5.55,5.51,5.44,7.44,VMS 3,,Tanque,,1.68,1.44,1.44,1.02,3.44,3.02,4.90,3.42
02/10/2025 06:25 a. m.,Ordeño,10:55,12.45,1,,,,,1,TD,1.08,0.84,1.02,0.60,0,0,0,0,5.01,5.10,5.01,5.86,VMS 3,,Tanque,,1.62,1.26,1.44,0.90,3.04,2.85,3.22,3.34
03/10/2025 08:54 a. m.,Ordeño,10:52,19.04,1,,,,,1,TD,1.38,1.02,1.14,0.66,0,0,0,0,5.48,5.50,5.33,7.37,VMS 3,,Tanque,,1.98,1.50,1.50,1.08,4.09,4.31,5.17,5.47
04/10/2025 08:46 a. m.,Ordeño,13:39,19.42,1,,,,,1,TD,1.38,1.08,1.08,0.78,0,0,0,0,5.44,5.47,5.21,8.58,VMS 3,,Tanque,,1.80,1.50,1.44,1.38,4.05,4.50,5.05,5.82
05/10/2025 09:55 a. m.,Ordeño,14:06,20.04,1,,,,,1,TD,1.20,1.02,0.96,0.66,0,0,0,0,5.11,5.19,4.84,7.04,VMS 3,,Tanque,,1.62,1.44,1.38,1.14,4.93,4.68,5.80,4.63
06/10/2025 05:17 a. m.,Ordeño,13:29,16.17,1,,,,,1,,1.14,0.90,0.90,0.54,0,0,0,0,5.20,5.20,5.12,5.86,VMS 3,,Tanque,,1.50,1.32,1.32,0.90,3.97,3.89,4.83,3.48
06/10/2025 06:08 p. m.,Ordeño,08:57,13.40,2,,TD,,,1,,1.14,1.02,0.90,0.72,0,0,0,0,5.06,5.19,5.12,5.47,VMS 3,,Tanque,,1.56,1.38,1.26,1.14,3.21,3.18,3.73,3.28
07/10/2025 10:30 a. m.,Ordeño,08:54,18.87,1,,,,,1,TD,1.32,1.14,1.14,0.78,0,0,0,0,5.48,5.50,5.26,7.17,VMS 3,,Drenaje,,1.92,1.56,1.50,1.14,4.62,4.29,5.45,4.51
07/10/2025 09:07 p. m.,Ordeño,06:17,11.41,2,,,,,1,,1.44,1.08,1.20,0.84,0,0,380,0,5.13,5.21,5.17,5.40,VMS 3,,Drenaje,,1.92,1.50,1.56,1.20,2.70,2.63,3.23,2.85
09/10/2025 09:54 p. m.,Ordeño,06:25,9.41,2,,TD,,,1,TD,1.26,1.08,1.08,0.78,0,0,0,0,5.03,4.97,4.55,7.37,VMS 3,,Drenaje,,1.80,1.44,1.44,1.74,2.19,2.05,2.77,2.40
10/10/2025 08:23 p. m.,Ordeño,11:08,15.70,1,,,,,1,TD,1.20,1.02,0.96,0.66,0,0,0,0,5.38,5.39,5.13,7.50,VMS 3,,Drenaje,,2.10,1.50,1.44,1.38,4.14,3.83,4.90,2.83
11/10/2025 09:08 p. m.,Ordeño,11:47,20.38,1,,TD,,,1,TD,1.26,1.14,1.02,0.66,0,0,0,0,4.49,5.26,4.92,5.96,VMS 3,,Drenaje,,2.70,1.74,1.44,1.14,5.56,4.63,5.76,4.43
12/10/2025 06:57 a. m.,Ordeño,07:38,8.68,1,,,,,1,TD,1.08,0.96,1.02,0.66,0,0,0,0,4.92,5.05,5.13,6.01,VMS 3,,Drenaje,,1.44,1.38,1.32,1.02,2.09,2.04,2.47,2.08
13/10/2025 04:29 p. m.,Ordeño,09:43,22.20,1,,,,,1,TD,1.14,1.26,1.14,0.90,0,0,0,0,6.09,5.69,5.10,6.30,VMS 3,,Drenaje,,1.56,1.74,1.86,1.50,5.21,4.97,6.19,5.83
14/10/2025 08:40 p. m.,Ordeño,09:57,14.51,2,,,,,1,,1.08,0.96,1.02,0.72,0,0,0,0,5.67,5.51,5.53,6.13,VMS 3,,Drenaje,,1.38,1.32,1.38,1.02,3.01,2.81,4.20,4.49
15/10/2025 08:13 p. m.,Ordeño,12:20,12.03,1,,,TI,TI,1,,1.14,1.02,0.00,0.60,0,0,0,0,5.48,5.43,0.00,5.06,VMS 3,,Drenaje,,1.56,1.44,0.00,1.02,4.17,4.01,0.00,3.85
20/05/2025 07:50 p. m.,Ordeño,12:12,10.75,1,,,,,0,,0.90,0.90,0.66,0.66,5575,1096,1495,1080,4.11,4.60,4.21,3.89,VMS 3,,Divert 3,,1.56,1.56,1.32,1.08,1.77,3.53,1.99,3.46
22/05/2025 05:57 a. m.,Ordeño,11:41,5.30,1,,TD,,"DD,TI",0,,0.84,0.00,0.00,0.78,1179,0,0,0,4.53,0.00,0.00,4.90,VMS 3,,Divert 3,,1.38,0.00,0.00,1.44,3.14,0.00,0.00,2.16
22/05/2025 03:18 p. m.,Ordeño,10:11,7.73,2,,Todos,,,0,,0.96,0.84,0.30,0.60,466,0,1100,0,4.46,4.92,2.68,4.36,VMS 3,,Divert 3,,1.50,1.20,0.90,1.20,2.04,3.19,0.25,2.25
23/05/2025 04:26 a. m.,Ordeño,13:50,14.92,1,,DD,,,0,,0.96,0.78,0.72,0.60,0,0,487,0,4.74,4.81,4.72,4.17,VMS 3,,Divert 3,,1.50,1.38,1.14,1.14,2.72,0.99,5.58,5.63
23/05/2025 05:28 p. m.,Ordeño,10:23,13.52,2,,,,,0,,1.02,0.90,0.90,0.72,0,0,0,0,4.92,5.14,4.78,4.39,VMS 3,,Divert 3,,1.44,1.38,1.26,1.08,3.12,3.82,2.00,4.58
24/05/2025 11:15 a. m.,Ordeño,14:44,15.85,1,,TD,,,0,,0.90,0.78,0.84,0.54,0,0,0,0,4.79,5.01,5.04,4.00,VMS 3,,Divert 3,,1.20,1.20,1.20,0.84,3.99,3.16,3.41,5.29
24/05/2025 11:19 p. m.,Ordeño,10:16,11.65,2,,,,,0,,0.90,0.78,0.78,0.66,0,0,0,0,4.71,4.86,4.97,4.16,VMS 3,,Divert 3,,1.32,1.20,1.14,1.14,2.66,2.19,2.73,4.07
25/05/2025 08:46 a. m.,Ordeño,08:26,9.29,1,,,,,0,,1.08,0.84,0.90,0.66,0,0,0,0,4.47,4.87,4.65,4.29,VMS 3,,Divert 3,,1.44,1.32,1.38,1.02,2.19,1.79,2.30,3.01
26/05/2025 02:13 a. m.,Ordeño,09:39,8.66,1,,,,,0,,0.84,0.78,0.90,0.66,0,0,0,0,4.47,4.80,4.72,4.11,VMS 3,,Divert 3,,1.26,1.14,1.38,0.96,1.34,1.24,4.19,1.89
27/05/2025 02:52 a. m.,Ordeño,09:35,14.07,1,,TD,TD,,0,"DI,DD",1.02,0.90,0.72,0.48,0,0,0,0,5.94,5.96,5.26,5.02,VMS 3,,Tanque,,1.38,1.44,1.20,0.84,3.92,3.47,4.65,2.03
27/05/2025 10:38 a. m.,Ordeño,11:30,7.97,2,,,,,0,,0.90,0.66,0.60,0.54,0,0,0,0,4.11,4.67,4.12,4.39,VMS 3,,Tanque,,1.26,1.14,0.96,0.78,1.08,1.06,1.32,4.51
28/05/2025 02:22 a. m.,Ordeño,12:25,10.59,1,,,,,0,DD,1.02,0.72,0.66,0.48,0,0,0,0,4.74,4.95,4.67,3.79,VMS 3,,Tanque,,1.44,1.08,1.02,0.84,2.50,2.39,3.15,2.55
01/06/2025 04:01 a. m.,Ordeño,07:36,4.42,1,,,,,0,DD,0.84,0.84,0.78,0.66,0,0,0,0,4.65,5.27,4.80,3.70,VMS 3,,Tanque,,1.14,1.20,1.14,1.02,0.88,0.96,1.12,1.46
02/06/2025 10:51 a. m.,Ordeño,08:29,4.30,2,,,TI,TI,0,DD,0.84,0.96,0.00,0.66,0,0,0,0,4.27,4.80,0.00,3.67,VMS 3,,Tanque,,1.20,1.32,0.00,0.90,1.22,1.16,0.00,1.92
03/06/2025 03:16 a. m.,Ordeño,09:02,12.20,1,,,,,0,,0.96,0.90,0.66,0.60,0,0,0,0,5.10,5.42,5.55,4.57,VMS 3,,Tanque,,1.32,1.32,1.08,0.90,2.40,2.21,3.93,3.66
04/06/2025 09:14 a. m.,Ordeño,07:39,7.51,1,,TD,,,0,,0.84,0.90,0.60,0.72,0,0,0,0,4.55,4.81,4.35,4.18,VMS 3,,Tanque,,1.14,1.14,1.02,1.14,1.57,1.57,2.06,2.31
05/06/2025 04:25 a. m.,Ordeño,10:12,14.82,1,,,,,0,,0.90,0.90,0.66,0.66,0,0,0,0,4.86,5.15,4.92,4.77,VMS 3,,Tanque,,1.32,1.38,1.14,1.02,3.34,3.12,3.78,4.58
14/06/2025 10:48 p. m.,Ordeño,09:49,17.13,1,,,,,0,,1.02,1.08,0.90,0.78,0,0,0,0,5.19,5.19,5.71,5.29,VMS 3,,Tanque,,1.44,1.44,1.32,1.08,3.81,3.80,4.97,4.55
15/06/2025 12:56 p. m.,Ordeño,08:59,10.62,1,,,,,0,,1.02,1.08,0.66,0.66,0,0,0,0,5.29,5.30,5.18,4.80,VMS 3,,Tanque,,1.50,1.38,1.14,1.14,2.72,2.74,1.59,3.57
16/06/2025 04:02 a. m.,Ordeño,09:08,10.74,1,,,,,0,,1.08,1.08,0.78,0.72,0,0,0,0,5.19,5.23,5.20,5.07,VMS 3,,Tanque,,1.38,1.44,1.32,1.02,2.59,2.70,2.05,3.40
17/06/2025 05:21 a. m.,Ordeño,10:21,12.07,1,,,TD,,0,,1.02,1.08,0.78,0.30,0,0,0,0,5.05,5.11,5.13,2.68,VMS 3,,Tanque,,1.50,1.68,1.26,0.54,3.71,3.34,4.53,0.49
19/06/2025 04:13 a. m.,Ordeño,19:37,11.06,1,,,TI,,0,DI,1.08,0.96,0.66,0.66,0,0,0,0,5.80,5.55,4.72,5.10,VMS 3,,Tanque,,1.74,1.50,0.96,1.20,2.98,3.39,1.45,3.24
20/06/2025 02:14 a. m.,Ordeño,07:43,12.66,1,,TD,,,0,,1.20,0.96,0.84,0.78,0,0,0,0,5.18,5.36,4.98,4.85,VMS 3,,Tanque,,1.56,1.32,1.20,1.14,2.85,3.17,3.12,3.52
22/06/2025 12:02 a. m.,Ordeño,15:01,6.31,1,,,,,0,,0.90,0.84,0.66,0.72,0,0,0,0,4.58,4.85,4.66,4.29,VMS 3,,Tanque,,1.26,1.14,1.14,1.26,1.40,1.39,1.65,1.87
22/06/2025 07:58 a. m.,Ordeño,08:09,5.22,2,,,,,0,"DI,DD",0.84,0.84,0.66,0.60,0,0,0,0,4.90,5.07,4.29,3.91,VMS 3,,Tanque,,1.32,1.08,1.02,1.02,1.03,1.05,1.29,1.85
24/06/2025 04:06 p. m.,Ordeño,09:01,3.90,2,,,"DD,TD",TD,0,,0.84,0.84,0.72,0.00,0,0,0,0,4.91,5.18,4.83,0.00,VMS 3,,Tanque,,1.26,1.32,1.20,0.00,1.23,1.01,1.66,0.00
25/06/2025 12:30 a. m.,Ordeño,11:10,2.95,1,,,"TI,TD",TI,0,,0.78,0.84,0.00,0.66,0,0,0,0,5.12,5.39,0.00,5.09,VMS 3,,Tanque,,1.26,1.26,0.00,1.14,0.96,0.85,0.00,1.14
25/06/2025 09:34 a. m.,Ordeño,08:22,7.81,2,,,,,0,,0.90,0.90,0.84,0.66,0,0,0,0,5.52,5.73,5.35,4.90,VMS 3,,Tanque,,1.26,1.26,1.26,1.02,1.44,1.36,3.06,1.95
26/06/2025 01:21 a. m.,Ordeño,09:52,10.64,1,,,,,0,,0.90,0.96,0.72,0.72,0,0,0,0,5.63,5.79,5.38,5.18,VMS 3,,Tanque,,1.38,1.56,1.14,1.14,2.51,2.32,2.19,3.62
