Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
28/11/2023 10:48 a. m.,Ordeño,20:04,6.90,1,,,,"DD,TI",0,,0.48,0.00,0.00,0.60,751,0,0,0,4.93,0.00,0.00,4.67,VMS 3,,Tanque,,0.90,0.00,0.00,0.90,3.44,0.00,0.00,3.46
29/11/2023 03:40 a. m.,Ordeño,11:49,8.73,1,,,DI,,0,,0.36,,0.66,0.60,0,,0,0,4.36,,5.11,4.75,VMS 3,,Tanque,,0.96,,1.02,0.96,0.30,,4.09,4.34
29/11/2023 10:32 a. m.,Ordeño,20:04,8.54,2,,,,,0,DI,0.48,,0.84,0.54,1211,,0,0,5.16,,4.00,4.57,VMS 3,,Divert 3,Sangre por pezón por encima del umbral,0.84,,3.42,1.02,5.08,,1.48,1.98
30/11/2023 04:40 a. m.,Ordeño,15:47,12.21,1,,,,,0,,0.48,,0.60,0.54,2160,,0,0,4.70,,4.85,4.83,VMS 3,,Divert 3,Sangre por pezón por encima del umbral,0.84,,1.02,0.78,4.46,,2.90,4.85
30/11/2023 08:06 p. m.,Ordeño,11:14,10.06,2,,DI,,,0,,0.48,,0.60,0.54,0,,0,0,4.91,,4.91,4.85,VMS 3,,Tanque,,1.80,,0.90,0.90,2.43,,3.14,4.49
01/12/2023 02:28 a. m.,Ordeño,12:20,6.38,1,,,,,0,,0.42,,0.54,0.48,1554,,0,0,4.62,,4.64,4.70,VMS 3,,Divert 3,Sangre por pezón por encima del umbral,0.78,,0.90,0.78,3.23,,1.28,1.87
01/12/2023 08:36 p. m.,Ordeño,14:41,13.43,2,,,,,0,,0.48,,0.66,0.54,1248,,0,0,4.56,,4.72,4.84,VMS 3,,Divert 3,Sangre por pezón por encima del umbral,0.78,,0.96,0.96,4.65,,3.63,5.15
02/12/2023 07:16 a. m.,Ordeño,08:54,7.91,1,,,,,0,,0.48,,0.66,0.54,739,,0,0,4.49,,4.57,4.56,VMS 3,,Tanque,,0.84,,1.02,0.90,2.73,,2.18,3.00
02/12/2023 08:32 p. m.,Ordeño,11:01,10.94,2,,,,,0,,0.48,,0.72,0.54,0,,0,0,4.82,,4.64,4.83,VMS 3,,Tanque,,0.84,,1.02,0.90,3.85,,2.84,4.25
03/12/2023 07:03 a. m.,Ordeño,11:02,9.13,1,,,,,0,,0.48,,0.72,0.54,0,,0,0,4.68,,4.51,4.68,VMS 3,,Tanque,,0.84,,1.02,0.84,3.28,,2.39,3.46
03/12/2023 05:51 p. m.,Ordeño,09:41,9.42,2,,,,,0,,0.54,,0.72,0.54,329,,0,0,4.63,,4.49,4.72,VMS 3,,Tanque,,1.08,,1.02,0.84,3.41,,2.52,3.49
04/12/2023 08:17 a. m.,Ordeño,13:21,11.73,1,,,,,0,,0.48,,0.60,0.54,722,,0,0,4.64,,4.52,4.69,VMS 3,,Tanque,,0.78,,0.96,0.90,4.05,,3.33,4.35
04/12/2023 01:51 p. m.,Ordeño,09:48,5.58,2,,,,,0,,0.42,,0.54,0.48,0,,0,0,4.34,,4.38,4.57,VMS 3,,Tanque,,0.84,,0.96,0.78,2.10,,1.51,1.97
05/12/2023 12:06 a. m.,Ordeño,12:08,8.55,1,,TD,,,0,,0.48,,0.60,0.48,0,,0,0,4.75,,4.53,4.84,VMS 3,,Tanque,,0.84,,0.96,0.96,3.40,,2.62,2.53
05/12/2023 11:45 a. m.,Ordeño,14:11,11.91,2,,,,,0,,0.48,,0.60,0.48,0,,0,0,4.68,,4.55,4.90,VMS 3,,Tanque,,0.78,,0.90,0.96,3.95,,3.02,4.94
06/12/2023 12:49 a. m.,Ordeño,12:36,12.64,1,,,,,0,,0.54,,0.66,0.54,725,,0,0,4.67,,4.59,4.79,VMS 3,,Tanque,,0.90,,1.08,0.84,4.58,,3.29,4.77
06/12/2023 01:37 p. m.,Ordeño,12:30,11.96,2,,,,,0,,0.54,,0.72,0.60,818,,0,0,4.57,,4.51,4.71,VMS 3,,Tanque,,0.84,,1.08,0.96,4.40,,3.21,4.35
06/12/2023 09:14 p. m.,Ordeño,12:33,7.30,3,,,,,0,,0.42,,0.60,0.48,0,,0,0,4.27,,4.44,4.44,VMS 3,,Tanque,,0.72,,1.14,0.90,2.64,,2.01,2.65
07/12/2023 02:50 a. m.,Ordeño,07:23,5.75,1,,,,,0,,0.48,,0.66,0.48,0,,0,0,4.43,,4.45,4.48,VMS 3,,Tanque,,0.84,,0.96,0.72,2.14,,1.63,1.98
07/12/2023 01:47 p. m.,Ordeño,11:25,11.10,2,,,,,0,,0.48,,0.66,0.54,304,,0,0,4.77,,4.71,4.93,VMS 3,,Tanque,,0.90,,1.02,0.90,3.82,,3.15,4.13
07/12/2023 07:14 p. m.,Ordeño,09:03,5.93,3,,,,,0,,0.42,,0.60,0.54,0,,0,0,4.30,,4.50,4.47,VMS 3,,Tanque,,0.84,,0.96,0.84,2.15,,1.68,2.10
08/12/2023 03:54 a. m.,Ordeño,11:37,8.63,1,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.65,,4.72,4.78,VMS 3,,Tanque,,0.78,,0.96,0.84,3.03,,2.38,3.22
08/12/2023 05:26 p. m.,Ordeño,14:35,13.56,2,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.96,,4.49,5.06,VMS 3,,Tanque,,0.84,,1.14,0.84,4.70,,3.92,4.94
09/12/2023 05:14 a. m.,Ordeño,13:20,12.23,1,,,,,0,,0.48,,0.60,0.54,609,,0,0,4.37,,4.51,4.56,VMS 3,,Tanque,,0.78,,0.96,0.96,4.37,,3.40,4.46
09/12/2023 06:51 p. m.,Ordeño,14:34,14.25,2,,,,,0,,0.54,,0.66,0.60,920,,0,0,4.59,,4.53,4.82,VMS 3,,Tanque,,0.84,,1.14,2.28,4.99,,3.86,5.40
10/12/2023 03:54 a. m.,Ordeño,10:11,9.95,1,,,,,0,,0.48,,0.66,0.54,523,,0,0,4.25,,4.34,4.49,VMS 3,,Tanque,,0.78,,1.02,0.90,3.69,,2.72,3.54
10/12/2023 02:56 p. m.,Ordeño,11:21,11.85,2,,,,,0,,0.54,,0.66,0.54,0,,0,0,4.60,,4.67,4.80,VMS 3,,Tanque,,0.78,,1.02,0.84,4.28,,3.30,4.27
11/12/2023 12:35 a. m.,Ordeño,11:08,10.83,1,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.46,,4.57,4.74,VMS 3,,Tanque,,0.78,,1.08,0.90,3.87,,3.00,3.96
11/12/2023 11:14 a. m.,Ordeño,11:36,11.91,2,,,,,0,,0.54,,0.72,0.66,0,,0,0,4.43,,4.59,4.73,VMS 3,,Tanque,,0.90,,1.02,0.96,4.30,,3.27,4.34
11/12/2023 07:00 p. m.,Ordeño,12:39,8.26,3,,,,,0,,0.42,,0.54,0.48,0,,0,0,4.30,,4.52,4.58,VMS 3,,Tanque,,0.78,,0.84,0.84,2.93,,2.30,3.03
12/12/2023 04:00 a. m.,Ordeño,12:34,10.14,1,,,,,0,,0.48,,0.54,0.54,0,,0,0,4.53,,4.57,4.78,VMS 3,,Tanque,,1.20,,0.90,0.84,3.63,,2.91,3.60
12/12/2023 01:52 p. m.,Ordeño,11:17,11.47,2,,,,,0,,0.54,,0.60,0.60,0,,0,0,4.60,,4.64,4.83,VMS 3,,Tanque,,0.84,,0.96,0.96,4.30,,2.97,4.20
12/12/2023 11:20 p. m.,Ordeño,11:19,10.09,3,,,,,0,,0.48,,0.60,0.54,0,,0,0,4.62,,4.65,4.82,VMS 3,,Tanque,,0.78,,1.02,0.96,3.60,,2.69,3.80
13/12/2023 09:36 a. m.,Ordeño,14:05,11.68,1,,,,,0,,0.48,,0.54,0.54,0,,0,0,4.61,,4.62,4.78,VMS 3,,Tanque,,0.96,,0.96,0.96,4.11,,3.24,4.33
13/12/2023 05:08 p. m.,Ordeño,12:36,3.29,2,,,"TI,TD","TI,TD",0,,0.48,,0.00,0.00,0,,0,0,4.35,,0.00,0.00,VMS 3,,Tanque,,0.78,,0.00,0.00,3.29,,0.00,0.00
13/12/2023 11:02 p. m.,Ordeño,12:59,11.98,3,,,,,0,,0.42,,0.60,0.54,0,,0,0,4.35,,4.80,4.83,VMS 3,,Tanque,,0.72,,1.20,0.96,2.48,,4.36,5.14
14/12/2023 10:38 a. m.,Ordeño,12:25,12.75,1,,,,,0,,0.48,,0.66,0.60,0,,0,0,5.07,,4.48,4.92,VMS 3,,Tanque,,0.84,,1.08,0.90,4.17,,3.75,4.83
14/12/2023 06:17 p. m.,Ordeño,10:17,8.97,2,,,,,0,,0.48,,0.66,0.60,0,,0,0,4.51,,4.47,4.55,VMS 3,,Tanque,,0.84,,1.02,0.96,3.37,,2.35,3.25
15/12/2023 02:34 a. m.,Ordeño,10:28,8.60,1,,,,,0,,0.42,,0.66,0.48,0,,0,0,4.37,,4.50,4.48,VMS 3,,Tanque,,0.78,,0.96,0.90,3.08,,2.49,3.03
15/12/2023 12:24 p. m.,Ordeño,11:59,11.26,2,,,,,0,,0.48,,0.72,0.60,0,,0,0,4.75,,4.78,4.94,VMS 3,,Tanque,,0.78,,1.20,0.96,3.87,,3.21,4.18
15/12/2023 07:44 p. m.,Ordeño,09:51,8.84,3,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.49,,4.59,4.66,VMS 3,,Tanque,,0.78,,1.14,0.90,3.26,,2.34,3.24
16/12/2023 07:00 a. m.,Ordeño,12:15,12.86,1,,,,,0,,0.48,,0.72,0.60,0,,0,0,4.70,,4.50,4.87,VMS 3,,Tanque,,0.84,,1.08,0.96,4.48,,3.67,4.71
16/12/2023 03:25 p. m.,Ordeño,10:13,9.92,2,,,,,0,,0.48,,0.78,0.60,0,,0,0,4.36,,4.43,4.47,VMS 3,,Tanque,,0.78,,1.20,1.08,3.42,,2.83,3.67
16/12/2023 11:18 p. m.,Ordeño,10:37,8.92,3,,,,,0,,0.48,,0.66,0.48,0,,0,0,4.23,,4.36,4.34,VMS 3,,Tanque,,1.02,,0.96,0.84,3.10,,2.58,3.24
17/12/2023 10:09 a. m.,Ordeño,12:57,12.23,1,,,,,0,,0.42,,0.72,0.60,0,,0,0,4.48,,4.59,4.67,VMS 3,,Tanque,,0.78,,1.08,0.96,4.06,,3.58,4.59
17/12/2023 06:45 p. m.,Ordeño,11:31,10.27,2,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.33,,4.53,4.54,VMS 3,,Tanque,,0.78,,0.90,0.84,3.59,,2.96,3.72
18/12/2023 04:37 a. m.,Ordeño,12:04,11.50,1,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.25,,4.05,4.32,VMS 3,,Tanque,,0.78,,1.14,0.96,4.08,,3.26,4.16
18/12/2023 01:20 p. m.,Ordeño,10:35,9.90,2,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.25,,4.19,4.18,VMS 3,,Tanque,,0.78,,0.96,0.78,3.47,,2.79,3.64
18/12/2023 09:51 p. m.,Ordeño,12:03,10.43,3,,,,,0,,0.42,,0.66,0.54,0,,0,0,4.23,,4.30,4.42,VMS 3,,Tanque,,0.72,,1.02,1.14,3.54,,2.99,3.90
19/12/2023 05:29 a. m.,Ordeño,09:09,6.22,1,,,DI,,0,,0.36,,0.66,0.54,0,,0,0,3.60,,4.26,4.20,VMS 3,,Tanque,,1.02,,0.96,0.96,0.31,,2.68,3.23
19/12/2023 03:12 p. m.,Ordeño,13:52,12.12,2,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.68,,4.58,4.61,VMS 3,,Tanque,,1.20,,0.96,0.90,4.70,,3.36,4.06
20/12/2023 12:32 a. m.,Ordeño,13:50,10.75,1,,,,,0,,0.42,,0.54,0.54,0,,0,0,4.43,,4.37,4.47,VMS 3,,Tanque,,1.20,,0.90,0.84,4.04,,2.93,3.78
20/12/2023 10:24 a. m.,Ordeño,11:47,12.33,2,,,,,0,,0.48,,0.72,0.60,972,,0,0,4.21,,4.49,2.61,VMS 3,,Tanque,,0.72,,1.02,1.44,3.57,,3.43,5.33
20/12/2023 05:43 p. m.,Ordeño,10:01,6.97,3,,,,,0,,0.42,,0.66,0.30,0,,0,0,4.31,,4.31,1.94,VMS 3,,Tanque,,0.78,,1.02,0.66,2.43,,2.37,2.17
21/12/2023 03:51 a. m.,Ordeño,11:59,11.06,1,,,,,0,,0.48,,0.66,0.48,0,,0,0,4.34,,4.29,4.85,VMS 3,,Tanque,,0.90,,1.14,0.84,3.34,,3.24,4.48
21/12/2023 06:05 p. m.,Ordeño,13:08,13.62,2,,,,,0,,0.48,,0.72,0.54,0,,0,0,4.61,,4.51,4.73,VMS 3,,Tanque,,0.84,,1.02,0.78,4.69,,4.12,4.81
22/12/2023 01:27 a. m.,Ordeño,08:18,6.73,1,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.03,,4.13,4.14,VMS 3,,Tanque,,0.90,,1.02,0.78,2.51,,1.87,2.35
22/12/2023 07:49 a. m.,Ordeño,08:31,6.43,2,,,,,0,,0.42,,0.66,0.42,0,,0,0,4.31,,4.28,4.32,VMS 3,,Tanque,,0.72,,0.96,0.78,2.25,,1.91,2.27
22/12/2023 03:49 p. m.,Ordeño,09:33,8.53,3,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.39,,4.36,4.47,VMS 3,,Tanque,,0.78,,0.96,1.02,2.93,,2.54,3.06
22/12/2023 11:22 p. m.,Ordeño,09:29,8.41,4,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.37,,4.36,4.36,VMS 3,,Tanque,,0.96,,1.14,0.84,2.92,,2.47,3.02
23/12/2023 05:56 a. m.,Ordeño,08:35,7.52,1,,,,,0,,0.48,,0.72,0.54,0,,0,0,4.30,,4.15,4.22,VMS 3,,Tanque,,0.78,,1.08,0.78,2.62,,2.21,2.69
23/12/2023 03:44 p. m.,Ordeño,11:02,10.60,2,,,,,0,,0.48,,0.60,0.54,0,,0,0,4.49,,4.48,4.56,VMS 3,,Tanque,,0.78,,1.02,0.90,3.62,,3.18,3.80
23/12/2023 11:55 p. m.,Ordeño,10:39,8.94,1,,,,,0,,0.42,,0.66,0.48,0,,0,0,4.22,,4.29,4.23,VMS 3,,Tanque,,0.90,,1.02,0.90,3.18,,2.58,3.18
24/12/2023 08:45 a. m.,Ordeño,11:44,10.24,2,,,,,0,,0.42,,0.66,0.48,0,,0,0,4.48,,4.60,4.56,VMS 3,,Tanque,,0.78,,1.02,0.90,3.60,,3.07,3.57
24/12/2023 08:10 p. m.,Ordeño,13:10,13.20,3,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.49,,4.52,4.57,VMS 3,,Tanque,,0.78,,1.08,0.84,4.42,,4.07,4.71
25/12/2023 02:54 a. m.,Ordeño,09:39,8.19,1,,,,,0,,0.42,,0.66,0.54,0,,0,0,4.22,,4.37,4.29,VMS 3,,Tanque,,0.72,,1.02,0.84,2.92,,2.31,2.96
25/12/2023 03:34 p. m.,Ordeño,14:07,14.56,2,,,,,0,,0.54,,0.66,0.60,0,,0,0,4.82,,4.69,4.99,VMS 3,,Tanque,,0.90,,1.08,0.84,4.96,,4.33,5.27
26/12/2023 02:42 a. m.,Ordeño,12:41,13.08,1,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.60,,4.72,4.71,VMS 3,,Tanque,,0.78,,1.02,0.84,4.44,,3.92,4.72
26/12/2023 12:52 p. m.,Ordeño,12:52,7.75,2,,DI,DI,,0,,0.36,,0.66,0.48,0,,0,0,3.89,,4.39,4.51,VMS 3,,Tanque,,1.08,,1.02,0.78,0.28,,3.42,4.05
26/12/2023 06:50 p. m.,Ordeño,13:03,9.90,3,,,,,0,,0.54,,0.60,0.48,0,,0,0,4.62,,4.50,4.43,VMS 3,,Tanque,,0.84,,1.02,0.72,5.20,,2.01,2.69
27/12/2023 02:01 a. m.,Ordeño,10:42,8.37,1,,,,,0,,0.42,,0.54,0.48,0,,0,0,4.16,,4.57,4.54,VMS 3,,Tanque,,0.72,,0.84,0.78,3.00,,2.41,2.96
27/12/2023 05:29 p. m.,Ordeño,13:32,15.51,2,,,,,0,,0.54,,0.66,0.54,0,,0,0,4.68,,4.84,5.03,VMS 3,,Tanque,,0.90,,1.02,0.96,5.11,,4.94,5.46
28/12/2023 05:48 a. m.,Ordeño,12:53,13.90,1,,,,,0,,0.54,,0.60,0.54,0,,0,0,4.55,,4.59,4.66,VMS 3,,Tanque,,0.96,,0.96,0.90,4.49,,4.14,5.27
28/12/2023 05:55 p. m.,Ordeño,12:42,12.67,2,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.70,,4.69,4.75,VMS 3,,Tanque,,0.84,,1.20,0.90,4.14,,3.96,4.57
29/12/2023 02:49 a. m.,Ordeño,11:35,10.54,1,,,,,0,,0.48,,0.60,0.54,0,,0,0,4.63,,4.69,4.82,VMS 3,,Tanque,,0.78,,0.90,1.80,3.58,,3.09,3.87
29/12/2023 03:05 p. m.,Ordeño,12:57,13.77,2,,,,,0,,0.54,,0.72,0.54,0,,0,0,4.86,,4.77,4.94,VMS 3,,Tanque,,0.84,,1.02,1.02,4.65,,4.27,4.85
30/12/2023 01:12 a. m.,Ordeño,11:38,11.83,1,,,,,0,,0.48,,0.72,0.54,0,,0,0,4.69,,4.69,4.82,VMS 3,,Tanque,,0.78,,1.14,1.08,3.94,,3.50,4.39
30/12/2023 08:40 a. m.,Ordeño,11:14,9.59,2,,,,,0,,0.42,,0.66,0.54,0,,0,0,4.78,,4.80,4.80,VMS 3,,Tanque,,0.78,,1.02,0.90,3.18,,2.87,3.54
30/12/2023 04:45 p. m.,Ordeño,10:45,9.98,3,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.95,,4.97,5.05,VMS 3,,Tanque,,0.78,,0.96,0.84,3.34,,3.04,3.60
31/12/2023 02:09 a. m.,Ordeño,12:19,11.34,1,,,,,0,,0.48,,0.60,0.48,0,,0,0,4.83,,4.76,4.87,VMS 3,,Tanque,,0.84,,0.96,0.90,3.79,,3.45,4.10
31/12/2023 10:29 a. m.,Ordeño,11:24,10.99,2,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.63,,4.72,4.71,VMS 3,,Tanque,,0.78,,0.90,0.84,3.73,,3.24,4.02
31/12/2023 06:45 p. m.,Ordeño,10:49,9.68,3,,,,,0,,0.42,,0.60,0.48,0,,0,0,4.70,,4.77,4.86,VMS 3,,Tanque,,0.72,,0.90,0.78,3.29,,2.86,3.53
01/01/2024 09:25 a. m.,Ordeño,13:45,17.06,1,,,,,0,,0.54,,0.66,0.60,0,,0,0,5.10,,4.97,5.19,VMS 3,,Tanque,,1.38,,1.14,0.90,5.34,,5.44,6.28
01/01/2024 03:28 p. m.,Ordeño,10:26,8.65,2,,,,,0,,0.48,,0.60,0.54,460,,0,0,4.48,,4.49,4.54,VMS 3,,Tanque,,0.78,,0.90,0.78,3.21,,2.43,3.01
01/01/2024 09:34 p. m.,Ordeño,07:56,6.75,3,,,,,0,,0.48,,0.60,0.48,341,,0,0,4.41,,4.56,4.60,VMS 3,,Tanque,,0.84,,0.90,0.84,2.38,,1.92,2.45
02/01/2024 07:20 a. m.,Ordeño,11:06,12.02,1,,,,,0,,0.54,,0.66,0.54,0,,0,0,4.82,,4.85,4.92,VMS 3,,Tanque,,0.78,,1.02,0.90,3.95,,3.64,4.43
02/01/2024 03:53 p. m.,Ordeño,11:17,11.21,2,,,,,0,,0.48,,0.60,0.54,0,,0,0,4.84,,4.83,4.92,VMS 3,,Tanque,,0.78,,0.90,0.84,3.69,,3.43,4.09
03/01/2024 01:13 a. m.,Ordeño,12:03,12.23,1,,,,,0,,0.48,,0.66,0.54,0,,0,0,4.88,,4.88,4.91,VMS 3,,Tanque,,0.78,,1.02,0.84,4.01,,3.71,4.51
03/01/2024 06:46 a. m.,Ordeño,09:44,7.97,2,,,,,0,,0.42,,0.60,0.54,0,,0,0,4.54,,4.75,4.67,VMS 3,,Tanque,,0.78,,0.96,0.78,2.65,,2.36,2.96
03/01/2024 04:58 p. m.,Ordeño,14:42,11.81,3,,,,,0,,0.48,,0.54,0.54,0,,0,0,4.74,,4.82,4.79,VMS 3,,Tanque,,0.78,,1.14,1.20,3.82,,3.43,4.56
04/01/2024 05:54 a. m.,Ordeño,13:58,15.12,1,,,,,0,,0.42,,0.66,0.54,0,,0,0,4.76,,4.65,4.79,VMS 3,,Tanque,,0.96,,1.08,0.96,4.28,,5.01,5.83
04/01/2024 05:53 p. m.,Ordeño,17:17,10.95,2,,TD,TD,,0,,0.54,,0.60,0.48,0,,0,300,4.73,,4.55,4.36,VMS 3,,Tanque,,0.96,,0.90,0.84,5.47,,5.12,0.36
05/01/2024 10:20 a. m.,Ordeño,15:05,6.36,1,,DI,"DI,TI",TI,0,,0.36,,0.00,0.54,0,,0,0,4.05,,0.00,4.71,VMS 3,,Tanque,,1.02,,0.00,0.90,0.52,,0.00,5.84
05/01/2024 10:46 p. m.,Ordeño,13:59,16.50,2,,,,,0,,0.54,,0.66,0.54,0,,0,0,5.06,,4.71,4.64,VMS 3,,Tanque,,1.14,,0.96,1.02,5.79,,5.05,5.66
06/01/2024 11:25 a. m.,Ordeño,13:06,12.24,1,,,,,0,,0.48,,0.66,0.54,1512,,0,0,4.85,,4.87,4.74,VMS 3,,Divert 3,Sangre por pezón por encima del umbral,0.84,,1.08,0.90,3.78,,2.76,5.70
06/01/2024 08:38 p. m.,Ordeño,10:59,8.94,2,,,,,0,,0.48,,0.72,0.48,1932,,0,0,4.70,,5.00,4.52,VMS 3,,Divert 3,Sangre por pezón por encima del umbral,0.90,,1.14,0.90,2.64,,2.53,3.77
07/01/2024 05:54 a. m.,Ordeño,11:37,10.78,1,,,,,0,,0.48,,0.78,0.54,0,,0,0,5.38,,5.40,4.87,VMS 3,,Divert 3,,0.84,,1.08,0.90,2.86,,3.19,4.73
07/01/2024 03:57 p. m.,Ordeño,11:34,12.00,2,,,,,0,,0.54,,0.72,0.60,0,,0,0,5.44,,5.33,4.94,VMS 3,,Tanque,,0.84,,1.26,0.90,3.59,,3.65,4.76
08/01/2024 12:15 a. m.,Ordeño,10:44,10.75,1,,,,,0,,0.54,,0.78,0.54,0,,0,0,5.50,,5.33,4.94,VMS 3,,Tanque,,0.84,,1.14,0.96,3.51,,3.26,3.98
08/01/2024 02:54 p. m.,Ordeño,14:01,17.37,2,,,,,0,,0.60,,0.78,0.60,0,,0,0,5.68,,5.37,5.25,VMS 3,,Tanque,,0.84,,1.20,0.96,5.74,,5.18,6.45
09/01/2024 02:12 a. m.,Ordeño,13:09,15.80,1,,,,,0,,0.54,,0.72,0.60,0,,0,0,5.15,,4.97,4.84,VMS 3,,Tanque,,0.84,,1.38,1.02,5.30,,4.71,5.79
09/01/2024 11:50 a. m.,Ordeño,12:22,12.98,2,,,,,0,,0.54,,0.78,0.54,0,,0,0,5.03,,4.99,4.84,VMS 3,,Tanque,,0.90,,1.14,0.84,4.42,,3.88,4.68
10/01/2024 12:21 a. m.,Ordeño,15:45,16.81,1,,,,,0,,0.60,,0.72,0.60,0,,0,0,4.94,,4.95,4.89,VMS 3,,Tanque,,1.92,,1.14,0.90,5.71,,4.95,6.15
10/01/2024 10:04 a. m.,Ordeño,11:59,13.40,2,,,,,0,,0.60,,0.72,0.54,910,,0,0,4.57,,4.66,4.55,VMS 3,,Tanque,,0.90,,1.08,0.90,4.54,,4.07,4.79
