Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
06/02/2024 09:17 p. m.,Ordeño,09:21,8.66,2,,,,,1,TD,0.60,0.60,0.84,0.72,0,0,0,0,5.80,5.83,5.69,8.04,VMS 2,,Tanque,,0.96,0.96,1.56,1.08,2.17,2.02,2.70,1.77
07/02/2024 08:05 p. m.,Ordeño,09:45,14.43,1,,,,,1,,0.72,0.72,1.02,0.78,0,0,0,0,6.03,6.01,5.99,0.00,VMS 1,,Tanque,,1.14,1.20,1.56,1.26,3.37,3.13,4.82,3.11
10/02/2024 04:14 a. m.,Ordeño,13:45,11.64,1,,TD,,TD,1,DD,0.60,0.84,1.02,0.12,0,0,0,0,5.55,6.63,5.87,0.00,VMS 1,,Tanque,,0.96,1.20,1.50,0.24,3.02,3.66,4.91,0.05
12/02/2024 03:11 p. m.,Ordeño,09:47,15.51,1,,,,,1,,0.72,0.72,0.90,0.78,0,0,0,0,6.31,6.38,5.88,0.00,VMS 1,,Tanque,,1.02,1.20,1.26,1.08,3.30,3.82,4.46,3.93
13/02/2024 05:21 a. m.,Ordeño,07:59,10.99,1,,,,,1,,0.66,0.66,1.02,0.78,0,0,0,0,5.88,5.91,5.61,0.00,VMS 1,,Tanque,,1.02,1.08,1.38,1.14,2.50,2.29,3.52,2.68
16/02/2024 09:48 p. m.,Ordeño,09:50,16.70,2,,,,,1,,0.60,0.66,0.90,0.78,0,0,0,0,5.85,5.77,5.85,0.00,VMS 1,,Tanque,,0.96,1.02,1.38,1.14,3.47,3.53,5.50,4.20
18/02/2024 04:37 p. m.,Ordeño,09:29,16.64,1,,,,,1,,0.66,0.72,1.02,0.84,0,0,0,0,5.59,5.52,5.66,0.00,VMS 1,,Tanque,,1.08,1.08,1.44,1.32,3.60,3.30,5.31,4.43
21/02/2024 10:44 a. m.,Ordeño,11:40,13.43,1,,,,,1,,0.78,0.72,1.08,0.72,0,0,0,0,6.10,5.74,5.81,0.00,VMS 1,,Tanque,,1.14,1.14,1.56,1.14,3.61,2.78,4.92,2.12
23/02/2024 02:26 a. m.,Ordeño,06:45,10.26,1,,,,,1,,0.66,0.66,0.96,0.72,0,0,0,0,5.81,5.54,5.97,0.00,VMS 1,,Tanque,,1.02,0.96,1.32,1.08,2.30,2.25,3.45,2.26
23/02/2024 09:43 p. m.,Ordeño,10:19,14.62,2,,,,,1,,0.60,0.72,0.84,0.72,0,0,0,0,5.93,5.68,5.82,0.00,VMS 1,,Tanque,,1.02,1.02,1.32,1.08,3.30,3.13,4.91,3.28
24/02/2024 06:02 p. m.,Ordeño,11:31,10.62,1,,,TD,TD,1,,0.66,0.72,0.96,0.00,0,0,0,0,6.25,5.90,6.11,0.00,VMS 1,,Tanque,,0.96,1.26,1.38,0.00,3.20,2.88,4.54,0.00
26/02/2024 03:53 p. m.,Ordeño,08:41,16.32,1,,,,,1,,0.72,0.78,1.02,0.84,0,0,0,0,6.93,6.52,6.50,0.00,VMS 1,,Tanque,,1.08,1.14,1.38,1.26,3.88,3.69,4.75,4.00
29/02/2024 06:49 a. m.,Ordeño,10:44,14.55,1,,,,,1,,0.78,0.72,1.02,0.78,0,0,0,0,6.21,5.81,5.91,0.00,VMS 1,,Tanque,,1.20,1.08,1.32,1.14,3.70,3.70,4.70,2.45
02/03/2024 03:25 a. m.,Ordeño,09:56,16.34,1,,,,,1,,0.78,0.78,0.96,0.84,0,0,0,0,6.42,6.24,5.56,0.00,VMS 1,,Tanque,,1.08,1.08,1.32,1.20,3.97,3.75,4.88,3.74
03/03/2024 02:01 p. m.,Ordeño,11:59,11.94,1,,,TD,TD,1,,0.78,0.78,0.96,0.00,0,0,0,0,6.20,6.19,5.68,0.00,VMS 1,,Tanque,,1.20,1.14,1.26,0.00,3.69,3.85,4.40,0.00
06/03/2024 07:19 p. m.,Ordeño,08:18,8.05,2,,,TI,,1,,0.72,0.66,0.90,0.72,0,0,0,0,6.10,5.60,5.68,6.47,VMS 3,,Tanque,,1.08,1.02,1.20,1.08,2.14,2.09,1.93,1.89
08/03/2024 03:27 a. m.,Ordeño,10:14,11.54,1,,,,,1,,0.72,0.78,1.02,0.78,0,0,0,0,5.95,5.68,6.04,6.31,VMS 3,,Tanque,,1.02,1.14,1.56,1.02,2.75,2.80,3.52,2.47
08/03/2024 04:21 p. m.,Ordeño,07:32,10.94,2,,,,,1,,0.66,0.78,0.96,0.78,0,0,0,0,5.75,5.48,5.81,6.01,VMS 3,,Tanque,,1.02,1.08,1.32,1.14,2.65,2.56,3.27,2.46
09/03/2024 09:06 p. m.,Ordeño,08:19,11.07,3,,,,,1,DI,0.84,0.66,1.02,0.66,0,0,0,0,6.42,5.14,5.40,5.36,VMS 3,,Tanque,,1.26,1.14,1.44,1.08,3.96,2.21,2.92,1.98
10/03/2024 11:23 a. m.,Ordeño,08:17,12.00,1,,,,,1,,0.72,0.78,1.08,0.78,0,0,0,0,5.54,5.15,5.45,5.63,VMS 3,,Tanque,,1.08,1.08,1.44,1.14,2.75,2.91,3.79,2.55
12/03/2024 03:00 a. m.,Ordeño,11:14,12.34,1,,,,,1,,0.66,0.72,1.02,0.78,0,0,0,0,5.03,4.81,5.11,5.09,VMS 3,,Tanque,,0.96,1.02,1.44,1.26,2.89,2.86,3.85,2.74
13/03/2024 02:30 a. m.,Ordeño,08:13,15.45,1,,,,,1,,0.78,0.78,1.08,0.66,0,0,0,0,6.04,5.47,5.41,5.39,VMS 3,,Tanque,,1.14,1.08,1.56,1.08,3.68,3.80,4.28,3.69
14/03/2024 09:55 p. m.,Ordeño,09:17,17.68,2,,,,,1,,0.78,0.78,1.08,0.78,0,0,0,0,5.93,5.52,5.73,5.67,VMS 3,,Tanque,,1.20,1.20,1.62,1.14,4.29,4.48,4.93,3.98
18/03/2024 11:07 a. m.,Ordeño,11:42,12.41,1,,,TD,TD,1,,0.78,0.90,0.96,0.00,0,0,0,0,5.94,5.56,4.98,0.00,VMS 3,,Tanque,,1.80,1.26,1.32,0.00,3.78,4.22,4.41,0.00
18/03/2024 09:48 p. m.,Ordeño,07:22,6.39,3,,,,,1,TD,0.60,0.60,0.84,0.84,0,0,0,0,4.67,4.46,4.87,6.10,VMS 3,,Tanque,,0.96,0.90,1.14,1.26,0.86,0.80,1.10,3.63
25/03/2024 11:19 a. m.,Ordeño,07:32,11.72,1,,,,,1,,0.60,0.72,0.96,0.78,0,0,0,0,4.75,4.64,4.78,5.07,VMS 3,,Tanque,,0.96,1.14,1.26,1.14,2.78,2.57,3.67,2.70
30/03/2024 09:43 p. m.,Ordeño,08:39,15.65,2,,,,,1,DI,0.78,0.72,0.90,0.72,0,0,0,0,6.34,5.19,5.11,5.07,VMS 3,,Tanque,,1.08,1.02,1.32,1.08,3.86,3.77,4.70,3.32
20/04/2024 06:39 a. m.,Ordeño,09:11,15.24,1,,,,,1,,0.78,0.96,1.14,0.90,0,0,0,0,5.85,5.45,5.53,5.61,VMS 3,,Tanque,,1.14,1.38,1.44,1.38,3.99,3.43,4.57,3.25
22/04/2024 08:19 p. m.,Ordeño,06:25,13.69,2,,,,,1,,0.84,1.02,1.26,1.02,0,0,0,0,5.19,5.15,5.01,5.48,VMS 3,,Tanque,,1.26,1.50,1.62,1.38,3.09,3.38,4.15,3.07
18/05/2024 05:54 a. m.,Ordeño,08:25,6.01,2,,,,,1,DI,0.96,0.66,0.90,0.54,0,0,0,0,5.54,4.69,4.59,4.54,VMS 3,,Tanque,,1.32,1.08,1.26,0.90,3.89,0.62,0.88,0.62
19/05/2024 02:00 a. m.,Ordeño,09:12,17.70,1,,,,,1,,0.96,0.96,1.26,0.90,0,0,0,0,5.15,5.01,4.92,5.21,VMS 3,,Tanque,,1.62,1.50,1.68,1.32,4.22,4.71,4.82,3.95
17/06/2024 04:01 a. m.,Ordeño,10:55,13.17,1,,,,,1,,0.84,0.90,0.54,0.84,0,0,0,0,5.18,5.05,5.50,4.69,VMS 3,,Tanque,,1.38,1.32,0.96,1.38,3.36,3.47,3.36,2.98
17/06/2024 07:17 p. m.,Ordeño,10:16,11.17,2,,,,,1,TI,0.78,0.96,0.54,0.78,0,0,0,0,4.28,4.38,5.13,3.92,VMS 3,,Tanque,,1.14,1.38,1.02,1.26,2.67,2.92,2.92,2.66
19/06/2024 07:31 a. m.,Ordeño,08:54,12.32,1,,,,,1,,0.78,0.78,0.78,0.78,0,0,0,0,4.93,4.84,5.29,4.72,VMS 3,,Tanque,,1.14,1.14,1.20,1.80,2.85,2.94,3.49,3.04
19/06/2024 11:13 p. m.,Ordeño,12:26,14.93,2,,,,,1,,0.78,0.78,0.60,0.78,0,0,0,0,5.16,5.01,5.29,4.46,VMS 3,,Tanque,,1.20,1.20,1.02,1.50,3.53,3.53,4.31,3.56
22/06/2024 12:30 a. m.,Ordeño,08:49,8.00,1,,,TI,,1,TI,0.72,0.90,0.60,0.78,0,0,0,0,4.69,4.60,5.83,4.53,VMS 3,,Tanque,,1.38,2.04,1.26,1.56,2.09,2.28,1.67,1.96
22/06/2024 08:16 a. m.,Ordeño,08:18,5.90,2,,,TI,,1,TI,0.66,0.78,0.78,0.84,0,0,0,0,4.62,4.66,5.55,4.60,VMS 3,,Tanque,,0.90,1.14,1.20,1.74,1.59,1.67,0.98,1.66
22/06/2024 03:36 p. m.,Ordeño,07:52,6.49,3,,,,,1,TI,0.60,0.72,0.66,0.78,0,0,0,0,4.89,4.75,5.76,4.69,VMS 3,,Tanque,,0.90,1.08,1.08,1.38,1.71,1.71,1.37,1.70
22/06/2024 11:42 p. m.,Ordeño,06:50,7.59,4,,,,,1,TI,0.66,0.84,0.72,0.78,0,0,0,0,5.02,4.95,6.08,4.99,VMS 3,,Tanque,,1.02,1.08,1.08,1.38,1.95,1.92,1.81,1.91
23/06/2024 10:35 a. m.,Ordeño,09:18,7.14,1,,"DI,DD","DI,DD",,1,TI,0.60,0.72,0.78,0.78,0,0,0,0,4.31,4.55,5.81,4.85,VMS 3,,Tanque,,1.26,1.50,1.44,1.44,0.63,0.82,3.09,2.60
23/06/2024 04:18 p. m.,Ordeño,09:01,9.26,2,,,,,1,,0.72,0.96,0.66,0.78,0,0,0,0,5.78,5.50,5.72,4.64,VMS 3,,Tanque,,1.14,1.50,1.02,1.20,3.27,3.21,1.52,1.26
26/08/2024 01:42 p. m.,Ordeño,06:47,16.72,1,,,,,1,,0.90,1.02,1.20,1.08,0,0,0,0,4.67,4.61,4.74,4.34,VMS 3,,Tanque,,1.32,1.32,1.62,1.62,3.60,3.81,4.92,4.39
14/11/2024 07:57 p. m.,Ordeño,14:28,25.87,1,,,,,1,DD,1.08,1.32,1.20,1.08,0,0,0,0,5.89,6.22,4.50,0.00,VMS 1,,Tanque,,1.50,1.74,1.86,1.50,6.42,6.69,7.01,5.75
16/01/2025 06:28 a. m.,Ordeño,09:25,21.39,1,,,,,1,,1.02,1.38,1.38,1.02,0,0,0,0,4.94,4.92,4.85,0.00,VMS 1,,Tanque,,1.56,1.74,1.86,1.50,5.22,5.61,6.00,4.56
30/01/2025 10:33 a. m.,Ordeño,09:33,27.88,1,,,,,1,,1.08,1.14,1.32,1.08,0,0,0,0,5.90,5.37,5.69,0.00,VMS 1,,Tanque,,1.50,1.62,1.86,1.44,6.42,7.55,7.78,6.13
08/03/2025 09:32 p. m.,Ordeño,08:47,26.29,2,,,,,1,,1.20,1.26,1.26,1.08,0,0,0,0,5.60,5.51,5.39,5.68,VMS 2,,Tanque,,1.62,1.74,1.68,1.56,6.79,6.79,6.78,5.93
25/03/2025 05:19 a. m.,Ordeño,09:28,19.00,1,,,,,1,"DI,DD",1.02,1.14,1.14,1.08,0,0,0,0,5.09,5.36,4.02,4.62,VMS 2,,Tanque,,1.44,1.74,1.56,1.74,3.92,3.49,3.71,7.88
05/04/2025 06:11 p. m.,Ordeño,09:57,33.24,2,,,,,1,,1.20,1.44,1.32,1.44,0,0,0,0,5.45,5.48,5.52,5.58,VMS 2,,Tanque,,1.74,1.86,1.68,2.16,8.70,8.60,7.15,8.79
06/04/2025 05:40 p. m.,Ordeño,09:02,31.04,1,,,,,1,,1.38,1.50,1.44,1.38,0,0,0,0,5.38,5.45,5.42,5.52,VMS 2,,Tanque,,1.74,1.98,2.16,2.04,8.41,7.72,7.22,7.69
19/04/2025 07:52 p. m.,Ordeño,09:06,30.36,2,,,,,1,,1.32,1.32,1.50,1.26,0,0,0,0,5.17,5.32,5.42,5.46,VMS 2,,Tanque,,1.86,1.68,1.92,1.62,8.15,7.97,7.47,6.77
05/05/2025 06:59 p. m.,Ordeño,09:18,25.78,2,,,,,1,,1.32,1.26,1.38,1.14,0,0,0,0,5.07,5.19,5.30,5.08,VMS 2,,Tanque,,1.92,1.74,1.86,1.62,6.81,6.77,6.71,5.49
14/05/2025 02:03 p. m.,Ordeño,16:29,13.29,2,,,,,1,DI,0.36,1.20,1.20,1.02,0,0,0,0,8.31,6.00,5.81,5.86,VMS 2,,Tanque,,0.96,1.68,1.50,1.62,3.92,3.30,3.32,2.75
14/05/2025 11:12 p. m.,Ordeño,13:03,8.87,3,,,"DD,TI,TD",,1,DI,0.66,1.14,0.96,0.54,0,0,478,0,6.18,5.04,5.01,5.07,VMS 2,,Tanque,,1.14,1.74,1.32,1.08,5.34,1.33,1.20,1.00
15/05/2025 06:39 a. m.,Ordeño,05:22,3.32,1,,,Todos,,1,DI,0.30,1.02,0.96,0.48,0,0,0,0,5.77,4.92,5.03,4.92,VMS 2,,Tanque,,0.48,1.38,1.38,0.90,0.40,1.17,0.96,0.79
15/05/2025 07:14 p. m.,Ordeño,10:29,11.90,2,,,DI,,1,,0.42,1.14,1.14,0.96,793,0,0,0,5.63,5.53,5.44,5.58,VMS 2,,Tanque,,1.08,1.62,1.50,1.44,1.61,3.62,3.55,3.12
17/05/2025 01:59 a. m.,Ordeño,14:46,21.33,1,,,,,1,DI,0.36,1.26,1.26,1.38,0,0,0,0,6.50,5.29,5.45,5.47,VMS 2,,Tanque,,0.84,1.92,1.62,2.10,3.51,6.03,6.07,5.72
17/05/2025 03:44 p. m.,Ordeño,17:41,16.59,2,,,,,1,DI,0.42,1.20,1.32,1.20,0,0,0,0,6.42,5.47,5.42,5.47,VMS 2,,Tanque,,0.90,1.80,1.62,1.68,4.75,4.02,3.95,3.87
19/05/2025 05:08 p. m.,Ordeño,12:10,19.54,2,,DI,,,1,DI,0.60,1.14,1.26,1.08,0,0,0,0,7.57,5.55,5.55,5.59,VMS 2,,Tanque,,1.02,1.56,1.74,1.62,4.08,5.18,5.63,4.65
20/05/2025 04:06 a. m.,Ordeño,11:11,18.86,1,,,,,1,DI,0.66,1.20,1.26,0.96,0,0,0,0,6.58,5.47,5.43,5.42,VMS 2,,Tanque,,1.20,1.74,1.62,1.44,4.50,5.20,5.15,4.01
20/05/2025 07:19 p. m.,Ordeño,08:23,21.04,2,,,DI,,1,,0.42,1.20,1.26,1.32,0,0,0,0,5.28,5.35,5.34,5.33,VMS 2,,Tanque,,0.84,1.68,1.68,2.64,1.58,6.53,6.51,6.42
22/05/2025 07:25 p. m.,Ordeño,08:25,18.90,2,,,DI,,1,,0.30,1.14,1.38,1.26,0,0,0,0,3.99,5.06,5.16,5.08,VMS 2,,Tanque,,0.90,1.56,1.74,1.80,0.44,6.33,6.19,5.94
24/05/2025 04:58 p. m.,Ordeño,13:45,18.64,2,,,,,1,DI,0.66,1.08,1.32,1.20,0,0,0,0,7.30,5.15,5.19,5.18,VMS 2,,Tanque,,1.14,1.56,1.68,1.74,6.27,4.19,4.17,4.01
29/05/2025 09:20 a. m.,Ordeño,14:37,20.66,1,,,,,1,DI,0.60,1.02,1.14,0.96,0,0,0,0,9.31,5.01,5.11,5.16,VMS 2,,Tanque,,1.08,1.56,1.56,1.50,6.54,4.93,5.11,4.08
29/05/2025 10:14 p. m.,Ordeño,08:35,18.52,2,,,,,1,DI,0.60,1.02,1.14,1.02,0,0,0,0,8.64,4.97,5.09,5.49,VMS 2,,Tanque,,0.90,1.56,1.50,1.56,2.13,5.69,5.75,4.95
30/05/2025 07:00 a. m.,Ordeño,06:31,12.01,1,,,,,1,DI,0.48,1.08,1.14,0.90,0,0,0,0,7.84,5.03,5.17,5.06,VMS 2,,Tanque,,0.84,1.62,1.80,1.44,0.61,4.16,4.07,3.17
30/05/2025 07:01 p. m.,Ordeño,07:24,17.21,2,,,,,1,DI,0.48,1.26,1.32,1.14,0,0,0,0,7.10,5.08,5.23,5.17,VMS 2,,Tanque,,0.78,1.62,1.86,1.68,1.98,5.22,5.31,4.70
31/05/2025 06:20 a. m.,Ordeño,08:35,18.24,1,,,,,1,,0.54,1.20,1.26,0.96,0,0,0,0,5.82,5.08,5.19,5.08,VMS 2,,Tanque,,0.90,1.62,1.56,1.44,2.56,5.51,5.63,4.54
09/06/2025 07:55 a. m.,Ordeño,13:09,19.00,1,,,,,1,DI,0.60,1.26,1.44,1.38,0,0,0,0,7.37,5.58,5.55,5.67,VMS 2,,Tanque,,1.02,1.74,1.98,1.92,4.32,4.95,5.04,4.69
09/06/2025 06:21 p. m.,Ordeño,07:46,12.70,2,,,,,1,,0.54,1.26,1.32,1.20,0,0,0,0,5.57,4.93,5.05,5.01,VMS 2,,Tanque,,0.90,1.62,1.68,1.68,2.42,3.35,3.63,3.30
11/06/2025 03:54 a. m.,Ordeño,08:55,13.60,1,,,,,1,DI,0.60,1.32,1.32,1.08,0,0,0,0,7.57,5.45,5.44,5.47,VMS 2,,Tanque,,0.96,1.74,1.80,1.50,2.78,3.84,3.80,3.18
11/06/2025 10:34 p. m.,Ordeño,10:41,14.46,2,,,,,1,DI,0.60,1.32,1.32,1.20,586,0,0,0,7.97,4.91,5.22,5.16,VMS 2,,Tanque,,0.90,1.86,1.68,1.74,2.67,3.96,4.07,3.76
12/06/2025 07:15 a. m.,Ordeño,06:17,8.20,1,,,,,1,DI,0.54,1.14,1.20,1.02,486,0,0,0,8.31,5.16,5.38,5.23,VMS 2,,Tanque,,0.90,1.50,1.68,1.56,1.34,2.33,2.40,2.13
12/06/2025 03:28 p. m.,Ordeño,07:36,7.04,2,,,TD,TD,1,DI,0.66,1.26,1.20,0.00,387,0,0,0,7.97,5.45,5.44,0.00,VMS 2,,Tanque,,0.96,1.62,1.50,0.00,1.58,2.64,2.82,0.00
13/06/2025 06:58 a. m.,Ordeño,07:42,17.72,1,,,,,1,DI,0.78,1.08,1.32,1.38,0,0,0,0,7.17,5.40,5.60,5.69,VMS 2,,Tanque,,1.14,1.50,1.62,1.92,1.69,2.85,5.76,7.42
13/06/2025 03:38 p. m.,Ordeño,05:34,9.69,2,,,,,1,DI,0.90,1.20,1.26,0.96,392,0,0,0,7.84,5.50,5.33,5.12,VMS 2,,Drenaje,,1.20,1.68,1.68,1.56,2.09,3.21,2.60,1.79
14/06/2025 11:57 a. m.,Ordeño,12:09,12.32,1,,,TD,,1,DI,0.96,1.38,1.26,0.96,682,0,0,0,8.04,5.44,5.31,5.49,VMS 2,,Drenaje,,1.44,1.86,1.80,1.38,3.13,3.58,3.29,2.32
14/06/2025 06:43 p. m.,Ordeño,05:45,3.05,2,,,Todos,,1,DI,0.72,0.84,0.96,0.72,1490,0,0,0,9.31,4.72,4.88,5.17,VMS 2,,Drenaje,,1.14,1.20,1.56,1.20,0.76,0.72,0.78,0.79
15/06/2025 05:33 a. m.,Ordeño,06:52,8.29,1,,,DI,,1,DI,0.66,1.14,1.20,1.08,685,0,0,0,8.64,5.34,5.43,5.30,VMS 2,,Drenaje,,1.02,1.62,1.56,1.74,1.01,2.54,2.61,2.13
15/06/2025 06:51 p. m.,Ordeño,07:29,14.93,2,,,,,1,DI,0.72,1.08,1.14,1.08,385,0,0,0,8.31,5.81,5.50,5.59,VMS 2,,Drenaje,,1.02,1.50,1.56,1.68,1.64,4.54,4.75,4.00
16/06/2025 02:42 a. m.,Ordeño,05:25,10.19,1,,,,,1,DI,0.66,1.14,1.20,1.08,0,0,0,0,7.57,5.53,5.56,5.59,VMS 2,,Drenaje,,1.02,1.62,1.50,1.62,1.30,3.06,3.11,2.72
16/06/2025 07:33 p. m.,Ordeño,08:45,21.09,2,,,,,1,DI,0.66,1.14,1.26,1.14,0,0,0,0,6.54,5.59,5.58,5.47,VMS 2,,Drenaje,,1.02,1.74,1.74,1.62,2.88,6.20,6.34,5.67
14/07/2025 07:58 a. m.,Ordeño,08:37,18.22,1,,,,,1,,0.66,1.20,1.20,1.02,0,0,0,0,4.76,5.01,5.37,5.23,VMS 2,,Tanque,,1.14,1.62,1.62,1.62,3.85,4.98,4.82,4.57
09/10/2025 03:07 p. m.,Ordeño,09:16,14.96,1,,,TD,TD,1,,1.08,1.32,1.62,0.00,0,0,0,0,5.22,5.12,5.39,0.00,VMS 3,,Tanque,,1.44,1.74,2.04,0.00,4.40,5.01,5.55,0.00
17/10/2025 12:38 a. m.,Ordeño,07:59,21.61,1,,,,,1,,0.90,1.50,1.56,1.26,0,0,0,0,4.96,4.69,4.95,4.69,VMS 3,,Tanque,,1.44,2.22,1.92,1.56,4.61,5.83,5.95,5.22
17/10/2025 08:35 p. m.,Ordeño,08:36,21.31,2,,,,,1,,0.96,1.20,1.44,1.20,0,0,0,0,4.79,4.71,4.89,4.71,VMS 3,,Tanque,,1.38,1.74,1.86,1.56,4.84,5.42,6.01,5.04
17/11/2023 09:13 a. m.,Ordeño,15:25,13.05,1,,,,,0,,0.78,0.84,0.90,0.72,7599,4623,1780,1347,3.43,2.55,3.66,3.18,VMS 3,,Divert 3,,1.26,1.56,1.50,1.20,3.27,4.60,2.37,2.81
18/11/2023 03:05 p. m.,Ordeño,11:59,11.60,1,,,,,0,,0.72,0.48,0.60,0.66,5694,1809,769,854,5.09,5.23,5.37,5.62,VMS 3,,Divert 3,,1.20,0.90,1.02,0.90,3.51,2.78,3.10,2.21
