Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
01/11/2024 11:21 a. m.,Ordeño,07:20,17.47,1,,,,,1,"DI,DD",1.32,1.38,0.72,1.14,0,0,0,0,5.35,5.07,3.34,0.00,VMS 1,,Tanque,,1.92,1.86,1.02,1.68,4.69,5.29,1.93,5.56
01/11/2024 10:39 p. m.,Ordeño,10:43,12.46,2,,"TI,TD",,,1,DI,1.26,1.32,0.90,1.14,0,0,0,0,5.23,5.10,0.00,3.98,VMS 1,,Tanque,,1.68,1.86,1.14,1.74,3.48,4.28,0.55,4.15
02/11/2024 07:28 p. m.,Ordeño,08:56,18.69,1,,,,,1,,1.44,1.38,0.90,1.14,0,0,0,0,5.31,5.18,5.27,0.00,VMS 1,,Tanque,,1.92,1.80,1.44,1.68,4.86,5.55,2.16,6.12
03/11/2024 11:18 p. m.,Ordeño,08:48,14.80,3,,,,,1,,1.44,1.50,0.96,1.08,0,0,0,0,5.44,5.41,6.04,0.00,VMS 1,,Tanque,,1.86,1.92,1.32,1.68,4.22,4.56,1.48,4.54
04/11/2024 11:28 a. m.,Ordeño,11:09,14.91,1,,,,,1,,1.44,1.50,1.20,0.90,0,0,0,0,5.51,5.31,0.00,4.43,VMS 1,,Tanque,,1.92,2.10,2.04,1.44,4.31,5.19,4.79,0.62
04/11/2024 09:40 p. m.,Ordeño,06:13,13.91,2,,,,,1,TI,1.56,1.44,1.14,1.14,0,0,0,0,5.11,5.12,6.04,0.00,VMS 1,,Tanque,,2.10,1.92,1.56,1.56,4.01,4.13,1.50,4.27
05/11/2024 09:07 p. m.,Ordeño,10:09,18.77,2,,,,,1,,1.44,1.32,0.84,1.02,0,0,0,0,5.24,5.16,5.57,0.00,VMS 1,,Tanque,,1.98,1.92,1.38,1.68,4.93,5.42,2.04,6.38
06/11/2024 06:25 p. m.,Ordeño,07:53,16.18,2,,,,,1,,1.44,1.38,1.02,1.08,0,0,0,0,5.55,5.56,5.93,0.00,VMS 1,,Tanque,,1.92,1.92,1.32,1.74,4.57,4.94,1.52,5.15
08/11/2024 01:32 a. m.,Ordeño,07:00,16.06,1,,,,,1,,1.62,1.38,0.90,1.14,0,0,0,0,5.29,5.22,5.58,0.00,VMS 1,,Tanque,,2.10,1.92,1.38,1.56,4.35,4.97,1.93,4.81
11/11/2024 06:22 a. m.,Ordeño,07:45,17.29,1,,,,,1,,1.56,1.44,0.96,1.20,0,0,0,0,5.42,5.26,5.44,0.00,VMS 1,,Tanque,,1.92,1.98,1.38,1.86,5.15,5.36,1.72,5.06
11/11/2024 07:46 p. m.,Ordeño,06:42,16.84,2,,,,,1,,1.50,1.44,0.90,1.20,0,0,0,0,5.33,5.17,5.41,0.00,VMS 1,,Tanque,,2.10,1.92,1.26,1.62,4.83,5.24,1.75,5.02
12/11/2024 07:12 a. m.,Ordeño,06:12,14.46,1,,,,,1,,1.44,1.32,0.90,1.20,0,0,0,0,5.19,5.12,5.18,0.00,VMS 1,,Tanque,,1.86,1.86,1.32,1.74,4.16,4.28,1.47,4.55
12/11/2024 06:00 p. m.,Ordeño,06:00,14.14,2,,,,,1,,1.38,1.32,0.96,1.26,0,0,0,0,5.46,5.32,5.34,0.00,VMS 1,,Tanque,,1.74,1.86,1.32,1.80,4.13,4.26,1.26,4.49
15/11/2024 03:22 p. m.,Ordeño,06:27,10.67,2,,,TD,TD,1,,1.44,1.44,0.90,0.00,0,0,0,0,5.08,5.13,5.10,0.00,VMS 1,,Tanque,,1.92,1.92,1.26,0.00,4.43,4.72,1.52,0.00
17/11/2024 07:50 p. m.,Ordeño,08:50,16.47,3,,,,,1,,1.50,1.50,0.96,1.20,0,0,0,0,5.21,5.18,5.97,0.00,VMS 1,,Tanque,,1.92,2.16,1.38,1.74,4.67,4.88,2.17,4.75
21/11/2024 12:32 a. m.,Ordeño,08:04,16.20,1,,,,,1,,1.50,1.50,0.90,1.02,0,0,0,0,5.93,5.21,5.30,0.00,VMS 1,,Tanque,,1.86,1.92,1.32,1.68,5.10,4.84,1.56,4.70
24/11/2024 06:43 a. m.,Ordeño,08:28,16.02,1,,,,,1,,1.62,1.56,1.02,1.20,0,0,0,0,5.18,5.07,4.97,0.00,VMS 1,,Tanque,,2.10,1.98,1.44,1.80,4.43,5.04,1.51,5.04
24/11/2024 09:34 p. m.,Ordeño,09:57,17.23,2,,,,,1,,1.44,1.44,1.02,1.20,0,0,0,0,5.30,5.20,5.26,0.00,VMS 1,,Tanque,,1.92,2.04,1.38,1.68,5.04,5.02,1.93,5.24
25/11/2024 11:59 a. m.,Ordeño,08:08,17.75,1,,,,,1,,1.50,1.62,1.02,1.32,0,0,0,0,5.30,5.21,5.35,0.00,VMS 1,,Tanque,,1.98,2.04,1.32,2.04,5.18,5.48,1.82,5.27
26/11/2024 01:29 a. m.,Ordeño,06:50,13.47,1,,,,,1,,1.44,1.44,0.96,1.26,0,0,0,0,5.33,5.12,5.36,0.00,VMS 1,,Tanque,,1.86,1.98,1.38,1.92,4.02,3.87,1.15,4.43
29/11/2024 12:05 a. m.,Ordeño,08:14,18.01,1,,,,,1,,1.62,1.44,1.02,1.20,0,0,0,0,5.25,5.08,5.30,0.00,VMS 1,,Tanque,,2.10,1.92,1.32,1.80,4.89,5.51,1.75,5.86
02/12/2024 02:24 a. m.,Ordeño,08:40,19.17,1,,TD,,,1,,1.62,1.62,1.08,1.68,0,0,0,0,5.16,5.08,0.00,4.65,VMS 1,,Tanque,,2.16,2.10,1.68,2.40,5.15,5.33,2.79,5.90
03/12/2024 11:32 a. m.,Ordeño,08:19,18.07,1,,,,,1,,1.62,1.56,1.02,1.38,0,0,0,0,5.11,5.07,5.34,0.00,VMS 1,,Tanque,,2.16,2.04,1.44,1.92,5.36,5.36,2.09,5.26
05/12/2024 05:17 p. m.,Ordeño,08:49,20.02,1,,,,,1,,1.68,1.50,1.08,1.14,0,0,0,0,5.12,5.20,5.43,0.00,VMS 1,,Tanque,,2.28,1.92,1.38,1.74,5.50,6.01,2.29,6.22
09/12/2024 09:09 p. m.,Ordeño,09:00,17.84,2,,TI,,,1,,1.68,1.68,1.32,0.96,0,0,0,0,5.08,5.12,0.00,4.74,VMS 1,,Tanque,,2.16,2.10,1.80,1.80,5.13,4.78,5.53,2.40
10/12/2024 09:34 p. m.,Ordeño,10:13,18.95,1,,,,,1,,1.56,1.56,1.08,1.08,0,0,0,0,5.19,5.26,5.46,0.00,VMS 1,,Tanque,,1.98,1.98,1.56,2.22,5.70,5.97,2.29,4.99
11/12/2024 02:42 p. m.,Ordeño,07:48,16.77,1,,,,,1,,1.74,1.56,1.14,1.08,0,0,0,0,5.22,5.13,5.14,0.00,VMS 1,,Tanque,,2.46,2.10,1.56,1.68,4.92,5.25,1.65,4.95
15/12/2024 05:12 a. m.,Ordeño,09:16,13.59,1,,,,,1,,1.74,1.44,0.90,1.02,0,0,0,0,5.12,4.84,5.40,0.00,VMS 1,,Tanque,,2.28,1.98,1.26,1.62,4.19,4.20,1.44,3.76
15/12/2024 11:01 p. m.,Ordeño,08:01,19.08,2,,,,,1,,1.62,1.56,1.02,1.26,0,0,0,0,5.10,5.28,5.43,0.00,VMS 1,,Tanque,,2.10,1.98,1.38,1.80,5.35,5.86,2.20,5.67
19/12/2024 09:43 p. m.,Ordeño,07:00,17.12,2,,,,,1,,1.62,1.50,1.08,1.32,0,0,0,0,4.95,4.73,5.10,0.00,VMS 1,,Tanque,,2.10,1.98,1.50,1.80,5.04,5.08,1.97,5.03
24/12/2024 10:48 a. m.,Ordeño,06:12,12.54,1,,,,,1,,1.80,1.56,1.14,1.44,0,0,0,0,4.73,4.59,4.85,0.00,VMS 1,,Tanque,,2.22,2.16,1.62,2.10,3.58,3.73,1.23,4.00
25/12/2024 09:36 p. m.,Ordeño,07:13,18.77,1,,,,,1,,1.68,1.50,1.08,1.32,0,0,0,0,5.27,5.11,5.40,0.00,VMS 1,,Tanque,,2.10,1.92,1.44,1.86,5.50,5.62,2.09,5.56
29/12/2024 10:33 p. m.,Ordeño,07:35,17.73,2,,,,,1,,1.62,1.44,1.02,1.20,0,0,0,0,4.81,4.65,5.00,0.00,VMS 1,,Tanque,,2.16,1.86,1.44,1.86,4.92,5.29,1.95,5.57
30/12/2024 07:56 p. m.,Ordeño,07:57,18.98,1,,,,,1,,1.68,1.38,1.08,1.38,0,0,0,0,5.10,4.99,5.29,0.00,VMS 1,,Tanque,,2.22,1.74,1.44,1.92,5.58,5.70,2.12,5.58
01/01/2025 05:19 a. m.,Ordeño,11:27,18.99,1,,,,,1,,1.62,1.50,1.08,1.38,0,0,0,0,5.17,5.11,5.34,0.00,VMS 1,,Tanque,,2.10,1.98,1.68,1.92,5.49,5.39,2.27,5.84
01/01/2025 06:45 p. m.,Ordeño,05:44,13.60,2,,,,,1,,1.50,1.50,0.96,1.26,0,0,0,0,4.87,4.66,4.89,0.00,VMS 1,,Tanque,,1.98,1.98,1.32,1.74,3.82,4.03,1.35,4.40
04/01/2025 10:00 p. m.,Ordeño,09:55,20.00,1,,,,,1,,1.86,1.56,1.08,1.32,0,0,0,0,5.04,4.72,4.98,0.00,VMS 1,,Tanque,,2.46,1.98,1.44,2.22,5.60,5.91,2.18,6.31
05/01/2025 02:56 p. m.,Ordeño,08:13,18.88,1,,,,,1,,1.86,1.50,1.02,1.26,0,0,0,0,4.90,4.67,5.04,0.00,VMS 1,,Tanque,,2.40,1.98,1.44,1.80,5.59,5.43,1.76,6.10
07/01/2025 12:49 a. m.,Ordeño,09:08,18.61,1,,,DI,,1,,1.08,1.56,1.68,1.26,0,0,0,0,4.96,4.86,4.97,0.00,VMS 1,,Tanque,,1.50,2.10,2.10,1.98,2.00,5.43,5.63,5.55
11/01/2025 12:22 a. m.,Ordeño,08:44,20.40,1,,TD,,,1,,1.80,1.68,1.08,1.44,0,0,0,0,5.06,4.93,0.00,4.45,VMS 1,,Tanque,,2.22,2.04,1.56,1.98,6.14,5.78,2.54,5.94
11/01/2025 02:52 p. m.,Ordeño,06:31,12.66,2,,,,,1,,1.62,1.68,0.96,1.44,0,0,0,0,4.66,4.57,4.61,0.00,VMS 1,,Tanque,,2.10,2.22,1.38,2.04,3.50,3.65,1.36,4.15
15/01/2025 09:44 p. m.,Ordeño,08:22,20.02,1,,,,,1,,1.80,1.56,1.14,1.32,0,442,0,0,4.93,4.69,4.98,0.00,VMS 1,,Tanque,,2.22,2.16,1.56,1.74,5.86,6.12,2.23,5.81
16/01/2025 10:11 a. m.,Ordeño,08:31,8.87,1,,,,,1,,1.62,1.56,0.96,1.26,0,0,0,0,5.01,4.77,4.93,0.00,VMS 1,,Tanque,,2.10,2.16,1.38,1.80,2.38,2.56,0.98,2.95
17/01/2025 07:26 p. m.,Ordeño,06:04,16.72,2,,,,,1,,1.92,1.74,1.14,1.50,0,0,0,0,5.05,4.94,5.17,0.00,VMS 1,,Tanque,,2.46,2.22,1.44,1.92,5.13,4.89,1.64,5.06
18/01/2025 08:08 a. m.,Ordeño,06:24,12.56,1,,,,,1,,1.80,1.80,1.14,1.50,0,0,0,0,4.68,4.61,4.90,0.00,VMS 1,,Tanque,,2.28,2.40,1.56,1.98,3.74,3.60,1.40,3.82
18/01/2025 10:33 p. m.,Ordeño,07:07,15.69,2,,,,,1,,1.74,1.68,1.02,1.32,0,0,0,0,4.72,4.56,4.86,0.00,VMS 1,,Tanque,,2.10,2.04,1.80,1.92,4.08,4.44,2.01,5.16
19/01/2025 07:13 p. m.,Ordeño,09:25,18.45,1,,,,,1,,1.68,1.44,0.96,1.32,0,0,0,0,4.53,4.47,4.64,0.00,VMS 1,,Tanque,,2.16,2.10,1.62,1.86,5.46,5.33,2.05,5.61
21/01/2025 06:03 a. m.,Ordeño,09:39,18.08,1,,,,,1,,1.80,1.50,1.02,1.20,0,0,0,0,4.84,4.93,5.11,0.00,VMS 1,,Tanque,,2.28,2.04,1.38,2.10,5.62,5.57,2.12,4.77
21/01/2025 07:13 p. m.,Ordeño,07:50,12.76,2,,TD,,,1,,1.50,1.32,0.90,1.14,0,0,0,0,4.49,4.34,4.53,0.00,VMS 1,,Tanque,,1.98,1.92,1.32,2.34,3.52,3.66,1.36,4.22
23/01/2025 10:20 p. m.,Ordeño,10:11,19.62,1,,,,,1,,1.68,1.50,0.90,1.26,0,0,0,0,5.25,4.79,5.10,0.00,VMS 1,,Tanque,,2.10,1.98,1.32,1.74,5.78,5.64,2.37,5.83
24/01/2025 11:19 a. m.,Ordeño,14:49,10.35,1,,,DI,,1,,1.08,1.44,1.38,1.08,0,0,0,0,3.66,4.38,4.53,0.00,VMS 1,,Tanque,,1.92,1.86,2.28,1.62,0.84,3.10,3.19,3.22
25/01/2025 09:00 a. m.,Ordeño,10:36,19.17,1,,,,,1,,1.74,1.50,1.08,1.14,0,0,0,0,4.66,5.19,5.33,0.00,VMS 1,,Tanque,,2.22,1.92,1.38,1.68,5.59,5.55,2.10,5.93
31/01/2025 09:40 a. m.,Ordeño,08:22,15.94,1,,,,,1,,1.86,1.68,1.14,1.32,0,0,0,0,4.95,4.99,5.20,0.00,VMS 1,,Tanque,,2.46,2.28,1.44,1.86,4.54,4.81,1.70,4.89
02/02/2025 12:00 p. m.,Ordeño,08:56,19.06,1,,,,,1,,1.74,1.62,1.14,1.26,0,0,0,0,4.79,4.69,4.87,0.00,VMS 1,,Tanque,,2.28,2.10,1.74,2.04,5.60,5.68,2.19,5.59
05/02/2025 03:29 p. m.,Ordeño,08:35,19.01,1,,,,,1,,1.98,1.62,1.08,1.38,0,0,0,0,4.75,4.66,4.93,0.00,VMS 1,,Tanque,,2.64,2.10,1.50,1.92,5.82,5.63,1.76,5.80
07/02/2025 11:22 a. m.,Ordeño,08:44,14.91,1,,,,,1,,1.92,1.68,0.96,1.44,0,332,0,0,4.92,4.72,4.69,0.00,VMS 1,,Tanque,,2.58,2.34,1.32,1.92,4.40,4.43,1.55,4.53
09/02/2025 08:03 a. m.,Ordeño,07:08,17.07,1,,DI,,,1,,1.92,1.68,1.26,1.38,0,0,0,0,5.08,4.94,5.12,0.00,VMS 1,,Tanque,,2.76,2.16,1.62,1.86,4.74,4.97,2.15,5.21
09/02/2025 10:21 p. m.,Ordeño,07:29,15.71,2,,,,,1,,1.68,1.62,1.02,1.32,0,0,0,0,5.10,5.04,5.13,0.00,VMS 1,,Tanque,,2.28,2.10,1.50,1.98,4.64,4.62,1.43,5.02
10/02/2025 04:30 p. m.,Ordeño,08:09,18.73,1,,,,,1,DI,1.86,1.74,0.84,1.26,0,310,0,0,5.22,4.98,3.94,0.00,VMS 1,,Tanque,,2.28,2.16,1.26,1.74,5.54,5.26,2.37,5.56
15/02/2025 05:20 a. m.,Ordeño,08:20,18.75,1,,,,,1,,1.86,1.56,1.08,1.38,0,0,0,0,5.46,5.38,5.24,0.00,VMS 1,,Tanque,,2.40,2.16,1.44,1.92,5.47,5.51,1.99,5.78
17/02/2025 03:42 a. m.,Ordeño,08:30,17.47,1,,,,,1,,1.80,1.62,1.02,1.32,0,0,0,0,5.20,5.05,4.95,0.00,VMS 1,,Tanque,,2.28,2.16,1.38,1.92,5.14,5.27,1.43,5.63
17/02/2025 04:33 p. m.,Ordeño,07:40,16.27,2,,,,,1,,1.86,1.62,1.08,1.44,0,0,0,0,5.45,5.28,5.61,0.00,VMS 1,,Tanque,,2.52,2.10,1.50,1.86,4.59,4.65,1.43,5.60
23/02/2025 05:55 a. m.,Ordeño,10:37,19.11,1,,,,,1,,1.80,1.68,1.02,1.08,0,0,0,0,5.18,5.01,5.09,0.00,VMS 1,,Tanque,,2.28,2.22,1.50,1.80,5.74,5.91,2.12,5.34
26/02/2025 01:44 a. m.,Ordeño,07:41,16.81,1,,,,,1,,1.68,1.56,1.02,1.26,0,0,0,0,5.19,5.09,5.20,0.00,VMS 1,,Tanque,,2.22,2.04,1.50,2.04,4.90,4.83,1.71,5.37
26/02/2025 04:12 p. m.,Ordeño,08:55,15.90,2,,,,,1,,1.80,1.62,1.14,1.32,0,0,0,0,5.26,5.15,5.20,0.00,VMS 1,,Tanque,,2.40,2.10,1.56,1.92,4.42,4.68,1.60,5.20
01/03/2025 03:06 p. m.,Ordeño,11:04,19.56,1,,,,,1,,1.74,1.68,1.02,1.44,0,0,0,0,5.22,5.15,4.84,0.00,VMS 1,,Tanque,,2.34,2.28,1.92,1.92,5.61,5.64,2.44,5.87
08/03/2025 11:22 p. m.,Ordeño,09:09,18.22,2,,,,,1,,1.74,1.74,1.14,1.44,0,0,0,0,4.72,4.62,4.67,0.00,VMS 1,,Tanque,,2.40,2.22,1.50,1.86,5.19,5.21,1.91,5.91
10/03/2025 11:06 p. m.,Ordeño,09:47,18.54,2,,,,,1,,1.80,1.62,1.14,1.44,0,0,0,0,4.62,4.09,4.42,0.00,VMS 1,,Tanque,,2.34,2.22,1.50,2.10,5.25,5.46,2.00,5.83
16/03/2025 02:53 a. m.,Ordeño,07:29,16.41,1,,DD,,,1,,1.86,1.68,1.14,1.44,0,0,0,0,5.07,4.96,5.05,0.00,VMS 1,,Tanque,,2.34,2.16,1.56,1.92,4.98,4.57,1.51,5.35
16/03/2025 03:01 p. m.,Ordeño,08:35,13.65,2,,,,,1,,1.80,1.56,1.08,1.32,0,0,0,0,4.93,4.74,5.01,0.00,VMS 1,,Tanque,,2.34,2.10,1.80,1.80,4.05,4.10,1.36,4.14
19/03/2025 02:16 p. m.,Ordeño,08:45,15.91,1,,,,,1,,1.86,1.62,1.02,1.32,0,0,0,0,4.81,4.63,4.82,0.00,VMS 1,,Tanque,,2.40,2.16,1.38,1.92,4.81,4.56,1.56,4.98
02/04/2025 03:33 a. m.,Ordeño,17:37,13.27,1,,TD,TD,,1,,1.68,1.50,1.02,1.02,0,0,0,0,5.23,5.04,5.14,0.00,VMS 1,,Tanque,,2.16,2.28,1.38,1.50,5.19,5.36,1.82,0.90
03/04/2025 02:49 a. m.,Ordeño,11:27,14.25,1,,,TD,TD,1,,1.56,1.68,1.02,0.00,0,0,0,0,4.91,5.09,4.88,0.00,VMS 1,,Tanque,,2.04,2.46,1.38,0.00,5.78,6.27,2.20,0.00
03/04/2025 09:57 p. m.,Ordeño,09:40,15.86,2,,,,,1,,1.92,1.80,1.02,1.26,0,0,0,0,5.30,4.96,5.01,0.00,VMS 1,,Tanque,,2.34,2.40,1.38,1.92,5.07,4.36,1.65,4.78
27/04/2025 05:37 a. m.,Ordeño,08:59,14.22,1,,,,,1,,1.74,1.92,1.14,1.50,0,0,0,0,4.75,4.66,4.73,0.00,VMS 1,,Tanque,,2.22,2.40,1.68,1.98,4.08,4.14,1.49,4.51
27/04/2025 09:36 p. m.,Ordeño,09:10,16.82,2,,,,,1,,1.80,1.86,1.14,1.50,0,0,0,0,4.61,4.53,4.59,0.00,VMS 1,,Tanque,,2.58,2.34,1.56,2.10,4.87,4.96,1.61,5.38
28/04/2025 08:14 p. m.,Ordeño,08:37,20.13,1,,,,,1,,1.80,1.92,1.08,1.32,0,0,0,0,4.99,4.69,4.32,0.00,VMS 1,,Tanque,,2.34,2.52,1.56,2.04,5.81,5.58,2.45,6.29
29/04/2025 10:59 a. m.,Ordeño,08:02,17.88,1,,,,,1,,1.92,1.92,1.44,1.20,0,0,0,0,4.85,4.69,0.00,4.66,VMS 1,,Tanque,,2.46,2.40,1.98,1.74,4.97,5.41,5.66,1.84
12/05/2025 03:06 p. m.,Ordeño,07:33,17.60,1,,,TD,,1,,2.10,1.80,1.44,1.26,0,0,0,0,4.99,4.98,0.00,5.11,VMS 1,,Tanque,,2.70,2.46,1.86,1.74,5.27,5.11,5.28,1.94
13/05/2025 01:50 p. m.,Ordeño,08:03,17.65,1,,,,,1,,2.10,1.86,1.20,1.50,0,0,0,0,4.99,4.87,5.02,0.00,VMS 1,,Tanque,,2.76,2.64,1.62,1.98,5.59,4.97,1.86,5.23
19/05/2025 10:37 a. m.,Ordeño,08:08,16.53,1,,TD,,,1,,1.98,1.92,1.26,1.74,0,0,0,0,5.14,4.98,0.00,4.68,VMS 1,,Tanque,,2.52,2.40,2.22,2.16,4.85,4.80,3.15,3.73
25/05/2025 11:23 a. m.,Ordeño,06:53,19.34,1,,,,,1,,1.74,1.74,1.20,1.32,0,0,0,0,4.76,4.81,4.84,0.00,VMS 1,,Tanque,,2.28,2.28,1.62,1.74,5.80,5.75,1.84,5.95
27/05/2025 11:42 a. m.,Ordeño,05:17,13.91,1,,,,,1,,1.86,1.92,1.20,1.50,0,0,0,0,4.62,4.51,4.80,0.00,VMS 1,,Tanque,,2.40,2.40,1.80,2.10,4.01,4.10,1.34,4.46
06/06/2025 03:57 p. m.,Ordeño,05:31,16.16,1,,,,,1,,1.92,1.98,1.08,1.50,0,0,0,0,4.89,5.00,5.12,0.00,VMS 1,,Tanque,,2.46,2.64,1.50,1.86,4.78,4.67,1.87,4.84
08/06/2025 03:11 p. m.,Ordeño,10:54,18.53,1,,,TD,,1,,1.86,1.68,1.38,1.02,0,0,0,0,4.73,4.64,0.00,4.70,VMS 1,,Tanque,,2.52,2.34,2.04,1.62,5.43,5.43,5.32,2.35
15/06/2025 10:36 p. m.,Ordeño,06:34,19.51,1,,,,,1,,1.92,1.80,0.78,1.38,0,0,0,0,4.87,4.72,3.27,0.00,VMS 1,,Tanque,,2.34,2.28,1.32,1.80,5.92,5.44,2.40,5.75
18/06/2025 11:10 a. m.,Ordeño,06:00,10.35,1,,,,,1,,1.86,1.92,0.96,1.32,0,0,0,0,4.71,4.70,4.44,4.71,VMS 3,,Tanque,,2.28,2.58,1.38,1.80,3.21,2.94,0.95,3.25
21/06/2025 02:59 a. m.,Ordeño,07:31,18.96,1,,,TD,,1,DI,1.86,1.80,1.38,1.08,0,0,0,0,5.98,4.99,4.50,4.49,VMS 3,,Tanque,,2.46,2.28,1.74,1.50,5.76,5.28,5.64,2.28
23/06/2025 02:51 p. m.,Ordeño,04:38,17.69,1,,,,,1,,1.98,2.16,1.08,1.62,0,0,0,0,4.83,4.86,4.49,4.83,VMS 3,,Tanque,,2.64,2.82,1.68,2.10,5.53,4.96,1.86,5.34
02/09/2024 09:58 a. m.,Ordeño,18:08,1.25,1,,,,,0,,0.66,0.30,0.54,0.66,0,0,0,567,3.62,0.00,2.95,2.95,VMS 3,,Divert 3,,1.56,0.66,1.26,1.38,0.29,0.30,0.26,0.40
03/09/2024 05:00 p. m.,Ordeño,08:23,8.62,1,,TD,,,0,,0.90,0.90,0.78,0.78,1030,392,385,465,5.19,5.20,5.19,5.45,VMS 3,,Divert 3,,1.50,1.44,1.20,1.08,2.58,2.07,1.76,2.21
05/09/2024 06:59 a. m.,Ordeño,08:54,15.69,1,,,,,0,DI,1.32,1.08,1.08,0.90,524,0,0,0,5.17,4.77,4.45,3.91,VMS 3,,Divert 3,,1.86,1.56,1.50,1.50,3.62,3.81,3.62,4.64
07/09/2024 05:24 a. m.,Ordeño,06:02,14.34,1,,,,,0,,1.26,1.14,1.02,1.08,0,0,0,0,4.27,4.47,4.42,4.25,VMS 3,,Tanque,,1.68,1.62,1.38,1.92,3.47,3.48,3.45,3.94
08/09/2024 01:23 a. m.,Ordeño,10:16,9.87,1,,,TD,TD,0,,1.14,1.02,1.08,0.00,0,0,0,0,4.24,4.42,4.29,0.00,VMS 3,,Tanque,,2.10,1.44,1.56,0.00,3.40,3.22,3.25,0.00
11/09/2024 12:50 p. m.,Ordeño,06:39,8.02,2,,,,,0,,1.14,0.90,0.90,0.90,0,0,0,0,4.86,4.69,4.43,0.00,VMS 1,,Tanque,,1.56,1.38,1.32,1.44,1.85,1.79,2.03,2.35
11/09/2024 11:46 p. m.,Ordeño,10:36,7.91,3,,,TD,TD,0,,1.20,0.90,1.08,0.00,0,0,0,0,4.06,4.29,4.52,0.00,VMS 1,,Tanque,,1.80,1.68,1.56,0.00,2.54,2.63,2.74,0.00
