Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
31/07/2025 05:56 a. m.,Ordeño,04:59,5.99,1,,,,,0,,1.14,1.26,0.84,0.96,0,0,0,0,4.49,4.60,4.55,4.58,VMS 3,,Tanque,,1.68,1.74,1.20,1.32,1.54,1.63,1.40,1.42
01/08/2025 06:59 a. m.,Ordeño,06:42,13.95,1,,,,,0,,1.44,1.62,1.08,1.26,0,0,0,0,5.17,5.01,4.96,5.29,VMS 3,,Tanque,,1.98,2.10,1.44,1.74,3.49,3.61,3.61,3.24
01/08/2025 09:08 p. m.,Ordeño,05:47,8.59,2,,,,,0,,1.26,1.38,0.96,1.08,0,0,0,0,4.68,4.75,4.60,4.80,VMS 3,,Tanque,,1.62,1.80,1.26,1.44,2.31,2.22,1.97,2.09
02/08/2025 08:37 a. m.,Ordeño,06:35,8.44,1,,,,,0,,1.26,1.44,0.96,1.20,0,0,0,0,4.69,4.66,4.45,4.83,VMS 3,,Tanque,,1.68,1.98,1.38,1.56,2.15,2.21,2.14,1.94
03/08/2025 05:04 a. m.,Ordeño,06:27,13.89,1,,,,,0,,1.44,1.50,1.08,1.20,0,0,0,0,5.14,4.94,4.97,5.11,VMS 3,,Tanque,,1.92,1.92,1.50,1.92,3.49,3.67,3.46,3.27
03/08/2025 05:43 p. m.,Ordeño,06:15,9.13,2,,,,,0,,1.20,1.32,0.90,1.08,0,0,0,0,4.69,4.86,4.69,4.99,VMS 3,,Tanque,,1.62,1.86,1.32,1.50,2.53,2.37,2.09,2.14
04/08/2025 06:53 a. m.,Ordeño,07:21,11.17,1,,,,,0,,1.38,1.50,0.96,1.08,0,0,0,0,5.01,4.86,4.92,5.10,VMS 3,,Tanque,,1.80,1.92,1.44,1.50,2.83,2.81,2.78,2.75
05/08/2025 04:55 a. m.,Ordeño,08:18,15.73,1,,,,,0,,1.38,1.56,1.02,1.26,0,0,0,0,4.87,4.78,4.81,4.90,VMS 3,,Tanque,,1.80,2.28,1.32,1.80,3.82,4.07,4.08,3.76
05/08/2025 02:45 p. m.,Ordeño,05:21,9.59,2,,,,,0,,1.26,1.26,0.90,1.14,0,0,0,0,4.65,5.02,4.94,5.16,VMS 3,,Tanque,,1.80,1.74,1.32,1.50,2.56,2.48,2.30,2.25
06/08/2025 02:28 a. m.,Ordeño,05:46,11.40,1,,,,,0,,1.32,1.44,0.90,1.14,0,0,0,0,5.19,5.06,5.04,5.21,VMS 3,,Tanque,,1.80,1.86,1.20,1.56,2.84,2.96,2.82,2.78
06/08/2025 09:43 a. m.,Ordeño,06:00,7.57,2,,,,,0,,1.32,1.26,0.84,1.02,0,0,0,0,5.18,5.02,4.96,5.28,VMS 3,,Tanque,,1.80,1.74,1.26,1.44,1.87,2.04,1.80,1.86
06/08/2025 06:03 p. m.,Ordeño,05:59,8.66,3,,,,,0,,1.38,1.38,0.96,1.14,0,0,0,0,5.45,5.35,5.16,5.55,VMS 3,,Tanque,,1.86,1.86,1.26,1.50,2.26,2.26,2.09,2.05
07/08/2025 09:48 a. m.,Ordeño,10:27,14.12,1,,,,,0,,1.44,1.50,1.08,1.26,0,0,0,0,5.36,5.13,5.07,5.36,VMS 3,,Tanque,,1.98,2.04,1.56,1.62,3.67,3.48,3.80,3.17
07/08/2025 07:26 p. m.,Ordeño,05:42,9.94,2,,,,,0,,1.32,1.20,0.90,1.08,0,0,0,0,4.99,4.94,4.80,4.97,VMS 3,,Tanque,,1.68,1.62,1.44,1.50,2.45,2.62,2.39,2.48
08/08/2025 06:58 a. m.,Ordeño,07:42,11.50,1,,,,,0,,1.44,1.56,1.02,1.14,0,0,0,0,5.16,5.00,4.93,5.01,VMS 3,,Tanque,,1.86,1.92,1.38,1.56,2.88,3.03,2.82,2.77
08/08/2025 05:00 p. m.,Ordeño,06:09,11.18,2,,,,,0,,1.38,1.32,0.90,1.14,0,0,0,0,5.06,5.01,4.70,4.99,VMS 2,,Tanque,,1.80,1.74,1.26,1.68,2.93,2.79,2.67,2.79
09/08/2025 08:28 a. m.,Ordeño,07:03,15.30,1,,,,,0,,1.50,1.56,1.02,1.08,0,0,0,0,5.08,5.04,4.73,4.98,VMS 2,,Tanque,,1.98,2.16,1.38,1.50,4.05,3.87,4.02,3.36
09/08/2025 07:43 p. m.,Ordeño,05:41,11.22,2,,,,,0,,1.38,1.32,0.90,1.02,0,0,0,0,5.01,4.84,4.79,4.85,VMS 2,,Tanque,,1.74,1.74,1.26,1.44,2.99,2.91,2.76,2.56
10/08/2025 03:29 a. m.,Ordeño,04:55,8.30,1,,,,,0,,1.38,1.38,0.78,1.14,0,0,0,0,4.78,4.72,4.67,4.65,VMS 2,,Tanque,,1.92,1.80,1.08,1.62,2.15,2.08,2.01,2.06
10/08/2025 11:28 a. m.,Ordeño,05:16,8.54,2,,,,,0,,1.26,1.38,0.84,1.02,0,0,0,0,5.05,4.98,4.86,4.94,VMS 2,,Tanque,,1.74,1.86,1.20,1.44,2.23,2.19,2.13,1.99
11/08/2025 02:33 a. m.,Ordeño,07:32,14.95,1,,DD,,,0,,1.50,1.38,1.02,0.96,0,0,0,0,5.12,4.84,4.71,4.96,VMS 2,,Tanque,,1.98,1.80,1.32,1.38,3.88,4.02,3.91,3.14
11/08/2025 10:04 a. m.,Ordeño,05:26,8.85,2,,,,,0,,1.32,1.32,0.78,1.02,0,0,0,0,4.79,4.71,4.73,4.73,VMS 2,,Tanque,,1.86,1.86,1.08,1.44,2.34,2.20,2.11,2.20
11/08/2025 07:04 p. m.,Ordeño,05:32,9.46,3,,,,,0,,1.38,1.26,0.84,1.02,0,0,0,0,4.95,4.85,4.74,4.83,VMS 2,,Tanque,,1.98,1.62,1.14,1.50,2.48,2.46,2.34,2.18
12/08/2025 05:38 a. m.,Ordeño,06:00,12.53,1,,,,,0,,1.38,1.38,0.90,1.02,0,0,0,0,5.08,4.98,4.88,5.04,VMS 2,,Tanque,,1.86,1.86,1.32,1.50,3.27,3.23,3.11,2.92
12/08/2025 02:11 p. m.,Ordeño,05:54,9.44,2,,,,,0,,1.32,1.38,0.84,1.02,0,0,0,0,4.79,4.79,4.68,4.77,VMS 2,,Tanque,,1.80,1.80,1.26,1.50,2.46,2.40,2.37,2.21
13/08/2025 02:10 a. m.,Ordeño,05:57,12.55,1,,,,,0,,1.50,1.32,0.90,1.02,0,0,0,0,4.95,4.86,4.74,4.88,VMS 2,,Tanque,,1.98,1.74,1.14,1.56,3.15,3.26,3.14,3.00
13/08/2025 08:24 a. m.,Ordeño,04:43,7.14,2,,,,,0,,1.26,1.32,0.78,0.90,0,0,0,0,4.74,4.67,4.28,4.73,VMS 2,,Tanque,,1.68,1.86,1.20,1.26,1.85,1.89,1.78,1.62
13/08/2025 04:58 p. m.,Ordeño,04:39,8.32,3,,,,,0,,1.32,1.38,0.84,1.02,0,0,0,0,4.61,4.55,4.55,4.59,VMS 2,,Tanque,,1.86,1.80,1.26,1.44,2.08,2.17,2.03,2.04
14/08/2025 07:03 a. m.,Ordeño,05:54,12.57,1,,,,,0,,1.44,1.26,0.90,1.02,0,0,0,0,4.68,4.68,4.70,4.70,VMS 2,,Tanque,,1.86,1.74,1.26,1.50,3.21,3.22,3.04,3.10
14/08/2025 03:40 p. m.,Ordeño,04:31,7.01,2,,,,,0,,1.26,1.20,0.78,0.90,0,0,0,0,4.47,4.40,4.57,4.45,VMS 2,,Tanque,,1.74,1.74,1.08,1.38,1.82,1.87,1.66,1.66
15/08/2025 02:36 a. m.,Ordeño,05:29,8.95,1,,,,,0,,1.32,1.38,0.78,1.02,0,0,0,0,4.82,4.66,4.76,4.72,VMS 2,,Tanque,,1.68,1.98,1.32,1.44,2.29,2.22,2.14,2.30
15/08/2025 11:08 a. m.,Ordeño,05:43,6.72,2,,,,,0,,1.38,1.26,0.84,0.96,0,0,0,0,4.32,4.37,4.27,4.26,VMS 2,,Tanque,,1.86,1.80,1.14,1.38,1.78,1.73,1.66,1.55
15/08/2025 07:52 p. m.,Ordeño,06:25,6.19,3,,,,,0,,1.26,1.20,0.84,1.02,0,0,0,0,4.47,4.29,4.48,4.24,VMS 2,,Tanque,,1.62,1.74,1.44,1.44,1.60,1.56,1.54,1.49
16/08/2025 03:16 a. m.,Ordeño,05:50,5.69,1,,,,,0,,1.20,1.20,0.84,1.08,0,0,0,0,4.48,4.48,4.54,4.59,VMS 2,,Tanque,,1.68,1.68,1.26,1.50,1.51,1.44,1.42,1.32
16/08/2025 11:17 a. m.,Ordeño,05:08,6.89,2,,,,,0,,1.26,1.26,0.90,1.02,0,0,0,0,4.76,4.60,4.75,4.72,VMS 2,,Tanque,,1.68,1.68,1.20,1.38,1.76,1.78,1.71,1.64
16/08/2025 09:41 p. m.,Ordeño,05:27,7.00,3,,,,,0,,1.20,1.32,0.84,1.02,0,0,0,0,4.49,4.52,4.62,4.59,VMS 2,,Tanque,,1.62,1.74,1.20,1.44,1.82,1.73,1.75,1.70
17/08/2025 10:37 a. m.,Ordeño,05:19,9.40,1,,,,,0,,1.26,1.32,0.84,1.20,0,0,0,0,4.62,4.59,4.65,4.70,VMS 2,,Tanque,,1.68,1.86,1.20,1.56,2.39,2.35,2.29,2.37
17/08/2025 07:23 p. m.,Ordeño,04:43,7.16,2,,,,,0,,1.32,1.26,0.78,1.08,0,0,0,0,4.61,4.73,4.59,4.70,VMS 2,,Tanque,,1.80,1.74,1.20,1.56,1.83,1.84,1.68,1.81
18/08/2025 05:28 a. m.,Ordeño,04:44,7.42,1,,,,,0,,1.26,1.26,0.84,1.08,0,0,0,0,4.34,4.35,4.45,4.36,VMS 2,,Tanque,,1.74,1.74,1.26,1.50,1.94,1.83,1.83,1.82
18/08/2025 01:36 p. m.,Ordeño,04:10,5.43,2,,,,,0,,1.26,1.20,0.78,1.20,0,0,0,0,4.32,4.35,4.52,4.37,VMS 2,,Tanque,,1.92,1.68,1.08,1.62,1.43,1.37,1.29,1.34
18/08/2025 09:51 p. m.,Ordeño,06:22,4.38,3,,,,,0,,1.14,1.08,0.72,1.02,0,0,0,0,4.73,4.55,4.66,4.55,VMS 2,,Tanque,,1.56,1.50,1.08,1.56,1.06,1.14,1.04,1.14
19/08/2025 08:59 a. m.,Ordeño,09:12,5.33,1,,,,,0,,1.26,1.08,0.66,0.96,0,0,0,0,4.34,4.22,4.36,4.37,VMS 2,,Tanque,,1.80,1.56,1.02,1.38,1.42,1.35,1.29,1.27
19/08/2025 05:14 p. m.,Ordeño,12:56,1.27,2,,DI,"DI,DD,TI","DI,DD,TI",0,,0.18,0.00,0.00,0.90,0,0,0,0,2.08,0.00,0.00,4.81,VMS 2,,Tanque,,0.24,0.00,0.00,1.26,0.05,0.00,0.00,1.22
20/08/2025 01:24 p. m.,Ordeño,07:00,9.50,1,,,,DI,0,,0.00,1.50,1.02,1.20,0,0,0,0,0.00,5.47,5.20,5.11,VMS 2,,Tanque,,0.00,2.04,1.38,1.62,0.00,3.43,3.16,2.91
22/09/2025 05:40 p. m.,Ordeño,11:21,6.51,1,,,,,0,,1.32,1.20,0.96,1.20,0,0,0,0,5.33,5.31,5.20,5.14,VMS 3,,Tanque,,1.86,1.68,1.26,1.68,1.60,1.64,1.63,1.64
23/09/2025 03:23 a. m.,Ordeño,12:57,4.70,1,,TI,,DI,0,TI,0.30,1.26,1.26,0.84,0,0,0,0,3.75,4.90,4.96,4.85,VMS 3,,Tanque,,0.66,1.80,1.62,1.20,0.12,1.77,1.39,1.42
23/09/2025 11:51 a. m.,Ordeño,07:52,7.94,2,,,,,0,,1.32,1.14,0.96,1.20,0,0,0,0,5.26,5.18,5.16,5.38,VMS 3,,Tanque,,2.04,1.62,1.38,1.68,1.51,1.69,1.65,3.09
23/09/2025 09:30 p. m.,Ordeño,11:49,6.07,3,,,DI,DI,0,,0.12,1.20,1.26,1.20,0,0,0,0,2.55,5.10,4.88,5.12,VMS 3,,Tanque,,0.24,1.62,1.74,1.62,0.05,2.08,2.00,1.94
24/09/2025 06:39 a. m.,Ordeño,12:00,7.32,1,,,,DI,0,,0.12,1.26,1.20,0.96,0,0,0,0,0.34,5.04,5.09,5.05,VMS 3,,Tanque,,0.24,1.80,1.68,1.32,0.05,1.88,1.71,3.68
24/09/2025 03:55 p. m.,Ordeño,07:25,10.06,2,,,,,0,,1.20,1.26,0.96,1.20,0,0,0,0,5.11,5.11,4.28,5.33,VMS 3,,Tanque,,1.56,1.74,2.04,1.68,1.93,2.19,2.41,3.53
24/09/2025 11:26 p. m.,Ordeño,09:03,5.93,3,,,,,0,,1.26,1.14,0.90,1.20,0,0,0,0,4.95,4.84,4.74,4.83,VMS 3,,Tanque,,1.68,1.50,1.26,1.68,1.40,1.42,1.51,1.60
25/09/2025 10:42 a. m.,Ordeño,10:12,9.55,1,,,,,0,,1.26,1.26,0.78,1.14,0,0,0,0,4.80,4.85,3.87,4.84,VMS 3,,Tanque,,1.86,1.80,1.14,1.50,2.12,2.62,2.50,2.31
25/09/2025 11:25 p. m.,Ordeño,08:27,11.06,2,,DI,,,0,,1.20,1.26,1.02,1.14,0,0,0,0,3.97,4.51,4.34,4.46,VMS 3,,Tanque,,1.56,1.62,1.32,1.50,3.09,2.88,2.53,2.56
26/09/2025 10:24 a. m.,Ordeño,08:19,9.16,1,,,,,0,,1.02,1.20,0.90,1.14,0,0,0,0,4.01,4.33,4.26,4.29,VMS 3,,Tanque,,1.44,1.62,1.26,1.50,2.59,2.34,2.04,2.19
26/09/2025 10:12 p. m.,Ordeño,11:43,5.81,2,,,TD,TD,0,DI,1.14,1.20,0.90,0.00,0,0,0,0,5.40,4.61,4.55,0.00,VMS 3,,Tanque,,1.80,1.56,1.26,0.00,1.89,2.07,1.85,0.00
27/09/2025 01:17 a. m.,Ordeño,10:27,4.19,1,,DI,,,0,,0.96,0.90,0.66,1.20,0,0,0,0,4.62,4.09,4.27,4.79,VMS 3,,Tanque,,1.50,1.32,1.14,1.56,0.51,0.57,0.62,2.49
27/09/2025 04:38 p. m.,Ordeño,12:07,12.68,2,,,,,0,,1.26,1.38,1.02,1.20,0,0,0,0,5.06,4.83,4.78,4.82,VMS 3,,Tanque,,1.80,1.86,1.44,1.56,3.15,3.16,3.11,3.26
28/09/2025 01:35 a. m.,Ordeño,09:13,8.11,1,,,,,0,,1.26,1.20,0.96,1.08,0,0,0,0,4.64,4.68,4.53,4.59,VMS 3,,Tanque,,1.62,1.56,1.32,1.38,2.09,2.13,2.04,1.85
28/09/2025 01:33 p. m.,Ordeño,10:05,10.49,2,,,,,0,,1.14,1.32,1.08,1.14,0,0,0,0,4.76,4.88,4.71,4.81,VMS 3,,Tanque,,1.56,1.80,1.44,1.50,2.57,2.74,2.67,2.51
29/09/2025 01:47 a. m.,Ordeño,10:09,11.14,1,,,,,0,,1.32,1.32,0.96,1.02,0,0,0,0,4.75,4.89,4.74,4.86,VMS 3,,Tanque,,1.86,1.86,1.32,1.38,2.69,3.01,2.75,2.69
29/09/2025 07:32 p. m.,Ordeño,10:10,15.40,2,,,,,0,,1.38,1.32,1.14,1.08,0,0,0,0,5.09,4.91,4.81,5.02,VMS 3,,Tanque,,1.98,1.86,1.50,1.50,3.57,4.05,4.01,3.77
01/10/2025 07:50 p. m.,Ordeño,08:40,9.99,2,,,,,0,,1.32,1.20,1.02,0.84,0,0,0,0,5.01,4.98,4.89,4.68,VMS 3,,Tanque,,1.86,1.68,1.38,1.20,2.80,2.95,2.77,1.47
02/10/2025 04:13 p. m.,Ordeño,09:15,11.04,1,,,,,0,,1.32,1.32,1.20,0.90,0,0,0,0,5.38,5.24,5.34,5.27,VMS 3,,Tanque,,1.68,1.74,1.56,1.26,2.96,2.80,2.41,2.87
03/10/2025 05:54 a. m.,Ordeño,09:06,6.14,1,,,,,0,,1.32,1.14,0.78,1.14,309,0,0,0,4.75,4.82,4.65,4.88,VMS 3,,Tanque,,1.74,1.56,1.20,1.50,1.59,1.56,1.52,1.47
04/10/2025 06:33 a. m.,Ordeño,05:35,11.12,1,,,,,0,,1.50,1.50,1.08,1.32,0,0,0,0,5.23,5.14,5.03,5.32,VMS 3,,Tanque,,1.92,2.04,1.44,1.62,2.79,2.82,2.79,2.72
05/10/2025 05:14 a. m.,Ordeño,15:52,6.55,1,,TD,"DD,TD",DD,0,,1.20,0.18,0.96,1.26,749,0,0,0,4.04,0.00,4.84,4.83,VMS 3,,Tanque,,1.86,0.36,1.50,1.56,1.91,0.08,2.99,1.57
09/10/2025 07:07 a. m.,Ordeño,06:48,14.10,1,,,,,0,,1.26,1.32,0.90,1.02,0,0,0,0,5.60,5.42,5.27,5.29,VMS 3,,Tanque,,1.98,1.68,1.20,1.50,3.33,3.67,3.59,3.51
09/10/2025 07:26 p. m.,Ordeño,04:43,4.24,2,,,,,0,,0.96,0.96,0.78,0.72,357,0,0,0,5.23,5.06,4.36,5.11,VMS 3,,Tanque,,1.44,1.32,1.02,1.14,1.16,1.10,1.02,0.96
10/10/2025 06:01 a. m.,Ordeño,08:31,3.84,1,,,TI,TI,0,,1.14,1.08,0.00,0.84,0,0,0,0,5.43,5.22,0.00,5.20,VMS 3,,Tanque,,1.68,1.68,0.00,1.20,1.30,1.38,0.00,1.16
10/10/2025 08:04 p. m.,Ordeño,09:28,9.34,2,,,,,0,,1.14,1.08,0.96,0.90,0,0,0,0,5.65,5.46,5.12,5.75,VMS 3,,Tanque,,1.62,1.56,1.26,1.26,1.99,2.24,3.18,1.93
11/10/2025 10:40 p. m.,Ordeño,08:20,11.18,1,,,,,0,,1.20,1.14,0.96,0.96,0,0,0,0,5.23,5.27,4.93,5.14,VMS 3,,Tanque,,1.56,1.68,1.38,1.26,2.41,2.87,3.20,2.70
12/10/2025 07:45 a. m.,Ordeño,06:42,5.22,1,,,,,0,,1.08,0.96,0.78,0.78,0,0,0,0,5.38,5.18,4.94,5.13,VMS 3,,Tanque,,1.50,1.32,1.02,1.08,1.31,1.36,1.23,1.32
13/10/2025 03:47 a. m.,Ordeño,11:35,12.90,1,,,,,0,,1.26,1.08,1.02,1.02,0,0,0,0,5.46,5.38,5.23,5.43,VMS 3,,Tanque,,1.62,1.68,1.50,1.32,3.18,3.38,3.16,3.18
15/10/2025 04:47 a. m.,Ordeño,10:49,3.09,1,,DI,"TI,TD","TI,TD",0,,1.14,1.08,0.00,0.00,0,0,0,0,5.18,5.02,0.00,0.00,VMS 3,,Tanque,,1.62,1.56,0.00,0.00,1.41,1.68,0.00,0.00
15/10/2025 07:46 p. m.,Ordeño,09:26,14.56,2,,,,,0,,1.20,1.14,0.96,1.02,0,0,0,0,5.61,5.43,5.48,5.59,VMS 3,,Tanque,,1.74,1.50,1.50,1.32,3.11,3.31,4.29,3.85
16/10/2025 03:09 a. m.,Ordeño,07:32,5.46,1,,,,,0,,1.08,1.08,0.78,0.84,0,0,0,0,5.37,5.22,4.72,4.92,VMS 3,,Tanque,,1.56,1.50,1.14,1.26,1.49,1.54,1.21,1.22
16/10/2025 08:57 p. m.,Ordeño,08:40,14.67,2,,,,,0,,1.26,1.26,0.96,1.14,0,0,0,0,5.75,5.55,5.40,5.68,VMS 3,,Tanque,,1.74,1.74,1.26,1.56,3.53,3.91,3.66,3.57
17/10/2025 07:30 a. m.,Ordeño,09:41,9.12,1,,,,,0,,1.20,1.38,0.90,1.02,0,0,0,0,5.26,5.16,4.96,5.19,VMS 3,,Tanque,,1.74,1.80,1.38,1.38,2.33,2.46,2.13,2.20
18/10/2025 05:25 a. m.,Ordeño,07:55,13.68,1,,,,,0,,1.32,1.32,1.02,1.20,0,0,0,0,5.35,5.24,5.23,5.23,VMS 3,,Tanque,,1.86,1.80,1.38,1.56,3.65,3.01,3.84,3.18
20/10/2025 05:03 a. m.,Ordeño,07:44,7.34,1,,,,,0,,1.14,1.20,0.78,0.90,0,0,0,0,5.31,5.13,5.02,5.24,VMS 3,,Tanque,,1.62,1.74,1.26,1.20,1.83,1.82,1.84,1.85
21/07/2025 04:57 p. m.,Echada sin ordeñar,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
22/07/2025 03:23 p. m.,Echada sin ordeñar,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
23/07/2025 03:33 a. m.,Echada sin ordeñar,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
23/07/2025 04:14 a. m.,Echada sin ordeñar,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
23/07/2025 07:50 a. m.,Echada sin ordeñar,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
23/07/2025 10:28 a. m.,Echada sin ordeñar,00:10,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
15/08/2025 02:49 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
23/09/2025 11:44 a. m.,Echada sin ordeñar,07:02,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
24/09/2025 11:20 p. m.,Echada sin ordeñar,05:46,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
