Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
16/11/2022 03:26 p. m.,Ordeño,08:14,29.44,1,,,,,1,,1.62,1.68,1.56,1.62,0,0,0,0,5.90,5.91,5.57,5.47,VMS 1,,Tanque,,1.98,2.22,1.98,2.40,6.86,7.18,6.28,9.12
25/12/2022 09:07 a. m.,Ordeño,09:15,18.63,1,,,TD,TD,1,,1.74,1.44,1.56,0.00,0,0,0,0,5.36,4.51,5.23,0.00,VMS 1,,Tanque,,2.22,2.16,2.10,0.00,6.51,6.28,5.84,0.00
15/01/2023 11:23 p. m.,Ordeño,06:25,7.75,3,,,"TI,TD",TD,1,DD,1.08,1.56,1.08,0.00,0,0,0,0,4.59,4.81,3.73,0.00,VMS 1,,Tanque,,1.80,1.98,1.56,0.00,2.90,3.32,1.53,0.00
17/01/2023 04:01 a. m.,Ordeño,08:00,20.69,1,,TD,,,1,TI,1.44,1.44,1.32,1.92,0,0,0,0,5.43,5.21,5.66,4.60,VMS 1,,Tanque,,1.98,2.04,2.34,2.58,4.88,5.20,4.81,5.80
17/01/2023 06:32 p. m.,Ordeño,08:43,28.32,2,,,,,1,,1.44,1.74,1.68,1.68,0,0,0,0,5.25,5.23,5.34,4.82,VMS 1,,Tanque,,1.92,2.10,2.28,2.16,7.06,6.89,6.22,8.15
27/03/2023 07:39 p. m.,Ordeño,06:07,16.15,3,,,,,1,,1.44,1.74,1.56,1.56,0,0,0,0,5.18,5.14,5.45,4.93,VMS 2,,Tanque,,2.10,2.16,1.98,2.04,3.98,4.44,3.59,4.14
28/03/2023 08:58 a. m.,Ordeño,07:32,23.74,1,,,,,1,,1.56,1.68,1.56,1.68,0,0,0,0,5.53,5.49,5.53,5.23,VMS 2,,Tanque,,2.04,2.10,2.10,2.16,4.72,6.94,4.38,7.70
28/03/2023 09:11 p. m.,Ordeño,06:15,17.75,2,,,,,1,,1.50,1.86,1.50,1.68,0,0,0,0,5.06,4.80,5.02,5.03,VMS 2,,Tanque,,1.98,2.34,1.98,2.28,4.22,4.56,3.26,5.71
29/03/2023 03:23 a. m.,Ordeño,04:33,8.01,1,,,,,1,,1.14,1.56,1.20,1.50,0,0,0,0,4.53,4.52,4.96,4.41,VMS 2,,Tanque,,1.68,2.10,1.68,1.92,1.92,2.10,1.47,2.52
29/03/2023 04:40 p. m.,Ordeño,07:00,23.08,2,,DI,,,1,,1.50,1.56,1.26,1.56,0,0,0,0,5.81,5.49,5.88,5.39,VMS 2,,Tanque,,2.10,1.98,1.62,1.98,5.42,5.84,4.48,7.34
03/04/2023 02:27 p. m.,Ordeño,08:56,27.26,1,,,,,1,TI,1.44,1.62,1.50,1.44,0,0,0,0,6.03,5.97,6.55,5.17,VMS 2,,Tanque,,1.92,2.10,1.86,2.16,6.42,7.13,5.45,8.26
04/04/2023 12:30 p. m.,Ordeño,06:10,20.45,1,,,,,1,TI,1.50,1.92,1.56,1.80,0,0,0,0,5.13,4.91,5.56,4.50,VMS 2,,Tanque,,1.92,2.58,2.10,2.40,4.79,5.15,3.59,6.92
04/04/2023 10:45 p. m.,Ordeño,05:33,11.22,2,,,,,1,TI,1.14,1.56,1.20,1.50,0,0,0,0,4.66,4.69,5.51,4.43,VMS 2,,Tanque,,1.68,1.92,1.74,1.92,2.39,3.20,2.09,3.54
05/04/2023 07:44 a. m.,Ordeño,06:31,13.98,1,,,,,1,,1.32,1.56,1.38,1.62,0,0,0,0,5.46,5.40,5.74,5.31,VMS 2,,Tanque,,1.74,2.22,1.86,2.10,3.19,3.78,2.53,4.48
06/04/2023 03:37 a. m.,Ordeño,08:46,28.79,1,,,,,1,,1.56,1.86,1.50,1.74,0,0,0,0,5.33,5.45,5.63,4.89,VMS 2,,Tanque,,2.10,2.28,1.98,2.64,6.58,7.47,5.56,9.18
09/04/2023 10:49 a. m.,Ordeño,06:29,19.98,1,,,,,1,,1.44,1.68,1.32,1.62,0,0,0,0,5.17,5.05,5.22,4.80,VMS 2,,Tanque,,1.80,2.04,1.74,2.34,4.85,5.25,3.65,6.23
10/04/2023 03:44 a. m.,Ordeño,06:28,25.71,1,,,,,1,,1.68,1.74,1.56,2.10,0,0,0,0,5.45,5.47,5.34,4.98,VMS 2,,Tanque,,2.16,2.22,1.98,2.82,5.39,6.90,4.95,8.47
10/04/2023 09:10 p. m.,Ordeño,08:55,25.73,2,,,,,1,,1.44,1.68,1.56,1.56,0,0,0,0,5.12,5.06,5.07,4.78,VMS 2,,Tanque,,1.98,2.16,2.04,2.10,6.29,6.47,5.07,7.90
11/04/2023 12:31 p. m.,Ordeño,07:13,23.68,1,,,,,1,,1.50,1.86,1.62,2.04,0,0,0,0,5.43,5.43,5.35,5.23,VMS 2,,Tanque,,1.92,2.34,2.10,2.76,5.39,5.73,5.06,7.50
16/04/2023 02:34 a. m.,Ordeño,07:27,31.04,1,,,,,1,TI,1.20,1.62,1.74,1.68,0,0,0,0,3.54,4.66,4.77,4.65,VMS 2,,Tanque,,1.80,2.46,2.28,2.28,7.28,8.53,5.89,9.34
22/05/2023 08:16 p. m.,Ordeño,08:25,23.80,2,,,,,1,,1.32,1.50,1.44,1.56,0,0,0,0,5.20,5.35,5.08,5.01,VMS 2,,Tanque,,1.80,2.10,1.98,2.34,4.40,6.46,4.40,8.54
23/05/2023 11:04 a. m.,Ordeño,06:19,18.81,1,,,,,1,,1.50,1.80,1.32,1.44,0,0,0,0,5.38,5.23,5.01,4.48,VMS 2,,Tanque,,1.92,2.40,1.98,2.04,4.86,4.93,4.38,4.64
26/06/2023 05:13 p. m.,Ordeño,04:20,9.04,3,,,,,1,,1.38,1.56,1.32,1.38,0,0,0,0,5.70,5.33,5.14,5.81,VMS 2,,Tanque,,1.92,1.98,1.80,1.86,2.11,2.40,2.04,2.49
27/06/2023 02:28 a. m.,Ordeño,05:21,13.58,1,,,,,1,,1.56,1.62,1.38,1.56,0,0,0,0,5.56,5.28,5.00,5.67,VMS 2,,Tanque,,1.98,2.22,2.04,2.04,3.30,3.44,3.02,3.82
27/06/2023 08:27 a. m.,Ordeño,04:38,9.01,2,,,,,1,,1.38,1.38,1.26,1.32,0,0,0,0,5.73,5.60,5.15,5.83,VMS 2,,Tanque,,1.86,1.86,1.74,1.92,2.02,2.62,1.85,2.52
27/06/2023 08:15 p. m.,Ordeño,06:19,17.47,3,,,,,1,,1.44,1.68,1.32,1.56,0,0,0,0,5.81,5.74,5.29,5.88,VMS 2,,Tanque,,1.92,2.28,1.68,2.04,3.90,4.67,3.80,5.10
28/06/2023 10:00 a. m.,Ordeño,07:05,19.91,1,,,,,1,,1.56,1.50,1.38,1.44,0,0,0,0,5.68,5.28,5.17,5.85,VMS 2,,Tanque,,1.92,1.92,2.04,1.86,4.30,5.56,3.89,6.16
29/06/2023 06:41 a. m.,Ordeño,05:29,13.13,1,,,,,1,,1.44,1.50,1.26,1.56,0,0,0,0,5.50,5.46,5.22,6.01,VMS 2,,Tanque,,1.98,1.92,1.74,2.10,3.19,3.52,2.68,3.74
29/06/2023 03:29 p. m.,Ordeño,04:42,10.85,2,,,,,1,,1.68,1.44,1.38,1.74,0,0,0,0,5.10,5.13,4.87,5.67,VMS 2,,Tanque,,2.28,2.04,1.80,2.40,2.75,3.15,2.44,2.51
29/06/2023 10:48 p. m.,Ordeño,04:36,9.80,3,,,,,1,TD,1.38,1.50,1.14,1.68,0,0,0,0,4.76,4.78,4.73,5.75,VMS 2,,Tanque,,1.86,1.98,1.68,2.28,2.33,2.73,2.02,2.72
30/06/2023 06:12 a. m.,Ordeño,05:31,10.06,1,,,,,1,TD,1.38,1.44,1.14,1.02,0,0,0,0,5.90,5.97,5.62,7.10,VMS 2,,Tanque,,1.86,2.04,1.62,1.86,2.46,2.90,2.21,2.49
30/06/2023 04:44 p. m.,Ordeño,04:29,10.35,2,,,,,1,TD,1.44,1.44,1.14,1.68,0,0,0,0,4.88,4.89,4.87,5.73,VMS 2,,Tanque,,1.92,2.10,1.80,2.58,2.53,2.84,2.32,2.66
01/07/2023 01:35 a. m.,Ordeño,06:02,8.94,1,,,,,1,TD,1.32,1.50,1.20,0.96,0,0,0,0,4.89,4.86,4.68,5.54,VMS 2,,Tanque,,1.80,2.04,1.92,1.74,2.42,2.67,1.80,2.05
01/07/2023 08:56 a. m.,Ordeño,04:18,9.50,2,,,,,1,,1.32,1.56,1.20,1.38,0,0,0,0,5.36,5.32,5.10,5.86,VMS 2,,Tanque,,1.80,2.04,1.74,2.16,2.34,2.94,2.18,2.04
02/07/2023 02:24 a. m.,Ordeño,04:51,6.66,1,,,,,1,TD,1.32,1.26,0.90,1.08,0,0,0,0,4.98,4.66,4.90,8.17,VMS 2,,Tanque,,1.74,1.68,1.38,1.98,1.57,1.59,1.11,2.39
02/07/2023 11:36 a. m.,Ordeño,05:08,6.29,2,,,TD,,1,TD,1.32,1.44,1.02,0.36,0,0,0,0,4.62,4.66,4.59,7.64,VMS 2,,Tanque,,1.92,2.04,1.50,0.72,1.80,2.07,1.54,0.88
02/07/2023 10:45 p. m.,Ordeño,05:52,9.65,3,,,TD,,1,TD,1.26,1.56,1.26,0.72,0,0,0,581,5.24,5.26,5.11,8.04,VMS 2,,Divert 3,Sangre por pezón por encima del umbral,1.68,2.22,1.80,1.56,2.75,3.00,2.65,1.25
03/07/2023 04:01 a. m.,Ordeño,06:20,2.57,1,,,"DI,TD",DI,1,TD,0.00,0.84,1.02,0.48,0,0,0,578,0.00,4.77,4.91,8.51,VMS 2,,Divert 3,Sangre por pezón por encima del umbral,0.00,1.38,1.56,1.26,0.00,1.16,1.04,0.37
03/07/2023 03:27 p. m.,Ordeño,05:35,12.48,2,,,,,1,TD,1.50,1.38,1.20,1.02,0,0,0,0,5.12,4.78,4.92,7.91,VMS 2,,Tanque,,1.98,1.86,1.68,1.80,3.92,3.84,2.92,1.80
03/07/2023 10:19 p. m.,Ordeño,05:05,7.71,3,,,,,1,TD,1.32,1.26,1.08,0.66,0,0,0,379,5.13,4.93,4.89,8.71,VMS 2,,Tanque,,1.74,1.74,1.38,1.44,2.23,2.59,1.76,1.13
04/07/2023 03:20 a. m.,Ordeño,04:15,6.61,1,,,,,1,TD,1.26,1.38,1.02,0.42,0,0,0,0,5.71,5.69,5.47,8.31,VMS 2,,Tanque,,1.74,2.04,1.38,0.72,1.84,2.14,1.63,1.00
04/07/2023 10:07 p. m.,Ordeño,06:23,16.49,2,,,,,1,TD,1.56,1.74,1.08,1.32,0,0,0,576,5.62,5.65,5.24,9.31,VMS 2,,Divert 3,Sangre por pezón por encima del umbral,2.04,2.22,1.50,1.98,4.43,5.71,3.86,2.49
05/07/2023 08:15 a. m.,Ordeño,05:26,6.18,1,,,TD,,1,TD,1.14,1.32,0.96,0.30,0,0,0,477,4.63,4.62,4.64,7.84,VMS 2,,Tanque,,1.74,1.80,1.38,0.66,1.86,2.06,1.41,0.85
05/07/2023 12:42 p. m.,Ordeño,05:20,2.99,2,,,TD,,1,TD,0.84,0.78,0.60,0.24,0,0,0,0,4.49,4.29,4.50,7.37,VMS 2,,Tanque,,1.50,1.44,0.96,0.72,0.94,0.91,0.72,0.42
05/07/2023 10:26 p. m.,Ordeño,05:06,10.03,3,,,,,1,TD,1.32,1.50,1.14,0.60,0,0,0,0,5.10,5.17,5.04,7.64,VMS 2,,Tanque,,1.74,2.04,1.74,1.38,2.97,3.34,2.74,0.98
06/07/2023 06:30 a. m.,Ordeño,05:17,9.85,1,,,,,1,TD,1.32,1.38,1.32,0.78,0,0,0,0,5.44,5.36,5.25,8.11,VMS 2,,Tanque,,1.80,1.86,2.04,1.68,2.92,3.25,2.47,1.21
06/07/2023 03:17 p. m.,Ordeño,05:09,11.51,2,,,,,1,TD,1.38,1.62,1.26,0.90,0,0,0,0,5.89,5.92,5.66,7.71,VMS 2,,Tanque,,1.98,2.16,1.92,1.68,3.45,3.84,2.98,1.24
07/07/2023 12:13 a. m.,Ordeño,05:23,11.16,1,,,,,1,TD,1.32,1.38,1.14,1.26,0,0,0,0,5.34,5.37,5.15,7.50,VMS 2,,Tanque,,1.92,2.04,1.62,1.98,3.16,3.58,2.65,1.77
07/07/2023 09:12 a. m.,Ordeño,04:48,10.67,2,,,,,1,TD,1.38,1.44,1.14,1.20,0,0,0,0,5.64,5.57,5.45,7.17,VMS 2,,Tanque,,1.80,2.22,1.68,1.80,2.86,3.50,2.81,1.50
07/07/2023 06:14 p. m.,Ordeño,04:51,11.04,3,,,,,1,TD,1.44,1.56,1.44,1.08,0,0,0,0,5.50,5.53,5.08,6.27,VMS 2,,Tanque,,2.04,1.98,1.92,1.98,2.81,3.70,2.69,1.84
08/07/2023 06:49 a. m.,Ordeño,05:22,11.14,2,,,,,1,TD,1.32,1.38,1.26,0.90,0,0,0,0,5.47,5.57,5.32,7.17,VMS 2,,Tanque,,1.80,1.92,1.86,1.80,3.37,2.49,3.82,1.46
22/09/2023 08:53 a. m.,Ordeño,05:08,4.94,2,,,,,1,Todos,1.02,1.02,0.90,0.66,2290,1068,797,992,4.89,4.91,4.32,3.90,VMS 3,,Divert 3,,1.68,1.98,2.16,1.56,1.04,1.09,1.43,1.38
22/09/2023 08:01 p. m.,Ordeño,06:48,6.53,3,,,TI,TI,1,"DI,DD,TD",1.20,1.56,0.00,1.08,3248,1065,0,888,5.53,5.49,0.00,4.24,VMS 3,,Divert 3,,1.80,2.22,0.00,1.98,1.93,2.23,0.00,2.37
23/09/2023 01:10 a. m.,Ordeño,05:49,7.40,1,,,,,1,Todos,1.14,1.26,1.92,1.20,6665,1375,680,891,5.05,4.96,4.90,4.38,VMS 3,,Divert 3,,1.98,2.16,2.70,2.10,1.44,1.34,3.25,1.37
27/09/2023 01:59 a. m.,Ordeño,06:27,9.56,1,,TD,,,1,,1.26,1.44,1.80,1.68,467,0,0,0,5.18,4.95,4.98,4.98,VMS 3,,Divert 3,,1.92,2.16,2.40,2.52,1.24,1.39,4.94,1.99
27/09/2023 10:44 a. m.,Ordeño,10:05,16.66,2,,,,,1,,1.50,1.86,1.92,1.62,0,0,0,0,5.19,5.23,5.13,4.83,VMS 3,,Divert 3,,2.04,2.76,2.58,2.22,3.21,3.70,5.08,4.67
20/10/2023 07:55 p. m.,Ordeño,05:34,14.74,3,,,,,1,DI,1.32,1.68,1.50,1.62,0,0,0,0,7.30,5.69,5.50,5.26,VMS 2,,Tanque,,1.68,2.10,1.92,2.16,2.57,3.29,4.30,4.58
21/10/2023 02:20 a. m.,Ordeño,07:57,7.75,1,,,DI,,1,,0.48,1.26,1.14,0.72,0,0,0,0,5.86,5.14,5.09,5.15,VMS 2,,Tanque,,1.26,1.86,1.68,1.20,0.95,1.93,2.54,2.33
21/10/2023 08:34 a. m.,Ordeño,04:45,9.44,2,,,DI,,1,DI,0.48,1.50,1.32,1.62,0,0,0,0,7.77,5.08,5.03,4.88,VMS 2,,Tanque,,0.90,1.98,1.80,2.22,0.85,2.13,3.10,3.36
21/10/2023 02:35 p. m.,Ordeño,05:12,10.71,3,,,DI,,1,DI,0.48,1.38,1.38,1.56,0,0,0,0,7.77,5.20,5.11,5.06,VMS 2,,Tanque,,0.90,1.86,1.80,2.10,0.95,2.62,3.70,3.44
21/10/2023 08:03 p. m.,Ordeño,05:23,9.51,4,,,DI,,1,DI,0.30,1.50,1.32,1.26,0,0,0,0,6.20,5.14,4.97,4.92,VMS 2,,Tanque,,0.66,1.98,1.74,1.98,0.75,2.45,3.12,3.19
22/10/2023 02:49 a. m.,Ordeño,05:54,14.03,1,,,,,1,DI,0.72,1.56,1.32,1.50,0,0,0,0,6.46,5.21,5.03,4.74,VMS 2,,Tanque,,1.32,2.16,1.80,2.04,1.39,3.58,4.75,4.31
22/10/2023 10:31 a. m.,Ordeño,05:05,14.20,2,,,,,1,DI,0.96,1.68,1.56,1.62,0,0,0,0,6.59,5.27,4.90,5.02,VMS 2,,Tanque,,1.50,2.16,2.04,2.04,1.67,3.76,4.44,4.33
22/10/2023 03:23 p. m.,Ordeño,04:58,9.72,3,,,,,1,DI,0.96,1.50,1.38,1.44,0,0,0,0,6.33,4.93,4.89,4.55,VMS 2,,Tanque,,1.56,2.04,1.74,2.10,1.32,2.15,3.07,3.18
23/10/2023 04:16 a. m.,Ordeño,30:03,13.98,1,,,DI,,1,DI,1.02,1.68,0.96,1.26,0,0,0,0,7.10,5.53,5.37,5.29,VMS 2,,Tanque,,1.44,2.16,1.68,2.16,1.85,4.99,3.42,3.72
23/10/2023 03:25 p. m.,Ordeño,07:04,23.74,2,,,,,1,DI,1.38,1.68,1.56,1.62,0,0,0,0,6.24,5.19,4.85,4.75,VMS 2,,Tanque,,1.68,2.34,2.04,2.16,3.96,5.20,7.26,7.32
23/10/2023 11:07 p. m.,Ordeño,06:34,10.04,3,,,DI,,1,DI,0.66,1.44,1.08,1.32,0,0,0,0,5.84,5.20,4.78,5.15,VMS 2,,Tanque,,1.26,1.86,1.86,1.74,1.15,2.91,2.59,3.39
25/10/2023 09:33 p. m.,Ordeño,06:43,14.74,3,,TD,,,1,DI,1.14,1.44,1.56,1.68,0,0,0,0,5.40,4.95,4.69,4.67,VMS 2,,Tanque,,1.50,1.92,2.10,2.70,2.53,3.38,5.18,3.65
26/10/2023 06:45 a. m.,Ordeño,06:44,21.23,1,,,,,1,,1.20,1.56,1.56,1.62,0,0,0,0,5.95,5.62,5.29,5.19,VMS 2,,Tanque,,1.68,2.04,1.98,2.16,3.45,4.17,6.79,6.82
26/10/2023 03:33 p. m.,Ordeño,06:26,19.21,2,,,,,1,DI,1.14,1.68,1.56,1.74,0,0,0,0,5.80,5.42,5.04,4.98,VMS 2,,Tanque,,1.56,2.16,2.04,2.22,3.32,4.22,6.05,5.62
27/10/2023 03:48 p. m.,Ordeño,06:40,21.94,2,,,,,1,DI,1.26,1.62,1.62,1.68,0,0,0,0,5.80,5.23,4.92,4.96,VMS 2,,Tanque,,1.68,2.04,2.10,2.28,3.31,4.94,6.96,6.73
06/11/2023 11:44 a. m.,Ordeño,07:01,15.74,2,,,,,1,DI,1.08,1.56,1.44,1.68,0,0,0,0,6.51,4.95,4.89,5.02,VMS 2,,Tanque,,1.50,2.16,1.92,2.22,1.87,3.83,5.16,4.88
06/11/2023 07:23 p. m.,Ordeño,07:07,14.73,3,,,,,1,DI,0.96,1.50,1.32,1.50,0,0,0,0,6.51,5.03,4.91,4.72,VMS 2,,Tanque,,1.32,2.10,1.68,1.92,1.63,3.46,4.99,4.65
07/11/2023 02:04 a. m.,Ordeño,06:43,15.35,1,,,,,1,DI,0.96,1.44,1.26,1.44,0,0,0,0,6.13,5.11,5.05,5.02,VMS 2,,Tanque,,1.50,1.86,1.68,1.98,1.62,3.72,5.27,4.74
07/11/2023 11:25 a. m.,Ordeño,08:51,22.82,2,,,,,1,DI,1.20,1.62,1.20,1.68,0,0,0,0,7.04,5.77,5.49,5.26,VMS 2,,Tanque,,1.62,2.16,1.56,2.22,2.72,5.46,7.64,7.00
07/11/2023 07:46 p. m.,Ordeño,08:10,20.44,3,,,,,1,DI,1.14,1.44,1.20,1.50,0,0,0,0,6.40,5.43,5.23,5.25,VMS 2,,Tanque,,1.62,1.86,1.62,2.28,2.71,4.69,6.90,6.14
08/11/2023 12:28 a. m.,Ordeño,05:58,12.16,1,,,,,1,,0.90,1.32,1.26,1.32,0,0,0,0,6.00,5.43,5.30,5.17,VMS 2,,Tanque,,1.44,1.98,1.68,1.92,1.70,2.66,4.02,3.78
08/11/2023 06:57 a. m.,Ordeño,05:58,16.66,2,,,,,1,,1.20,1.50,1.50,1.50,0,0,0,0,5.91,5.64,5.24,5.39,VMS 2,,Tanque,,1.62,1.92,2.04,1.92,2.13,3.98,5.47,5.08
08/11/2023 02:55 p. m.,Ordeño,06:56,18.63,3,,,,,1,DI,1.26,1.62,1.38,1.44,0,0,0,0,6.21,5.48,5.30,5.45,VMS 2,,Tanque,,1.68,1.98,1.80,1.86,2.81,3.98,6.05,5.79
09/11/2023 01:08 a. m.,Ordeño,07:56,23.85,1,,,,,1,DI,1.26,1.38,1.38,1.38,0,0,0,0,5.82,5.15,4.94,5.13,VMS 2,,Tanque,,1.74,1.80,1.68,1.86,3.54,5.46,7.52,7.33
09/11/2023 11:30 a. m.,Ordeño,08:24,24.05,2,,,,,1,DI,1.14,1.56,1.32,1.56,0,0,0,0,6.15,5.36,5.09,5.04,VMS 2,,Tanque,,1.62,1.98,1.86,2.04,4.13,5.11,7.73,7.08
10/11/2023 05:58 p. m.,Ordeño,07:01,24.08,2,,DI,,,1,DI,1.32,1.62,1.62,1.50,0,0,0,0,6.03,5.35,5.02,5.02,VMS 2,,Tanque,,1.74,2.04,2.16,2.04,3.63,5.97,7.35,7.13
26/11/2023 04:59 a. m.,Ordeño,08:24,32.23,1,,"DI,TD",,,1,DI,1.44,1.56,1.74,2.04,0,0,0,0,4.86,4.73,4.23,4.13,VMS 2,,Tanque,,2.52,2.28,2.28,2.64,4.75,8.01,10.09,9.38
27/11/2023 12:10 a. m.,Ordeño,07:37,32.28,1,,TD,,,1,DD,1.14,1.56,1.68,2.58,0,0,0,0,4.79,4.92,4.22,4.23,VMS 2,,Tanque,,1.62,2.10,2.28,3.42,4.20,7.26,8.33,12.49
03/12/2023 10:53 a. m.,Ordeño,07:48,31.11,1,,,,,1,,1.44,1.68,1.74,1.80,0,0,0,0,5.40,5.30,5.07,4.74,VMS 2,,Tanque,,1.86,2.10,2.22,2.52,5.64,7.27,9.34,8.86
07/04/2024 01:10 p. m.,Ordeño,06:59,28.14,1,,,,,1,,1.80,1.68,2.16,1.86,0,0,0,0,5.24,5.29,5.30,5.34,VMS 2,,Tanque,,2.40,2.10,2.76,2.58,3.45,6.70,9.20,8.79
24/04/2024 06:43 a. m.,Ordeño,06:35,18.20,1,,,,,1,,1.50,1.62,1.62,1.44,0,0,0,0,4.85,4.88,4.73,5.10,VMS 2,,Tanque,,1.92,2.04,2.34,1.86,2.74,3.71,6.38,5.37
24/04/2024 03:32 p. m.,Ordeño,09:32,13.02,2,,,DI,DI,1,,0.00,1.56,1.86,1.50,0,0,0,0,0.00,5.02,4.73,5.16,VMS 2,,Tanque,,0.00,2.04,2.52,1.98,0.00,3.35,5.64,4.03
15/05/2024 04:04 p. m.,Ordeño,08:01,25.58,1,,,,,1,,1.44,1.56,1.92,1.68,0,0,0,0,4.89,5.28,4.98,5.49,VMS 2,,Tanque,,1.80,2.16,2.52,2.58,3.10,5.86,8.46,8.16
31/07/2024 04:26 p. m.,Ordeño,06:13,19.58,1,,,,,1,,1.38,1.80,1.98,1.62,0,0,0,0,4.97,5.02,0.00,5.28,VMS 2,,Tanque,,1.92,2.76,2.70,2.10,2.41,3.02,7.80,6.35
04/09/2024 01:46 a. m.,Ordeño,04:50,12.08,1,,,,,1,,1.26,1.44,1.98,1.32,0,0,0,0,4.72,4.95,4.97,4.99,VMS 3,,Tanque,,1.80,1.98,2.46,1.68,1.88,1.86,4.74,3.60
05/09/2024 12:20 a. m.,Ordeño,06:23,19.42,1,,,,,1,,1.50,1.50,1.98,1.56,0,0,0,0,4.71,5.29,4.84,5.05,VMS 3,,Tanque,,1.98,2.04,2.52,2.04,3.01,2.99,7.76,5.66
05/09/2024 05:09 p. m.,Ordeño,06:06,15.36,2,,,,,1,,1.44,1.44,1.86,1.50,0,0,0,0,5.05,5.09,4.92,5.04,VMS 3,,Tanque,,1.86,2.10,2.40,1.92,2.80,1.91,6.36,4.29
08/09/2024 08:24 p. m.,Ordeño,05:54,15.71,2,,,,,1,,1.44,1.44,1.86,1.26,0,0,0,0,4.92,5.01,5.02,5.08,VMS 3,,Tanque,,1.92,1.86,2.58,1.74,2.70,2.39,6.49,4.13
12/09/2024 10:31 a. m.,Ordeño,06:50,19.20,1,,,,,1,TD,1.44,1.56,1.86,1.50,0,0,0,0,4.59,5.11,4.82,5.71,VMS 3,,Tanque,,2.10,1.98,2.46,1.92,2.58,2.92,7.97,5.73
13/09/2024 06:36 a. m.,Ordeño,05:15,12.04,1,,,,,1,"DD,TI",1.32,0.96,1.74,1.20,0,0,0,0,4.44,4.55,4.53,3.43,VMS 3,,Tanque,,1.74,1.32,2.40,2.04,2.00,1.94,5.11,2.99
08/12/2024 11:48 p. m.,Ordeño,10:48,6.42,3,,,,TI,1,"DI,TD",1.38,0.96,0.00,1.38,601,0,0,668,4.67,4.49,0.00,4.08,VMS 3,,Drenaje,,2.16,1.32,0.00,1.98,2.39,2.10,0.00,1.93
