Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
28/09/2024 03:54 p. m.,Ordeño,09:24,16.62,2,,,,,0,,0.72,0.84,0.90,0.78,0,0,0,0,4.89,4.79,4.92,4.76,VMS 3,,Tanque,,1.32,1.26,1.26,1.20,4.71,3.61,5.87,2.43
28/09/2024 11:24 p. m.,Ordeño,06:51,8.36,3,,,,,0,,0.60,0.66,0.78,0.66,0,0,0,0,4.20,4.44,4.45,4.59,VMS 3,,Tanque,,0.90,1.02,1.14,0.96,2.33,1.96,2.68,1.39
29/09/2024 09:26 a. m.,Ordeño,08:09,11.78,1,,,,,0,,0.60,0.66,0.78,0.66,0,0,0,0,4.46,4.66,4.77,4.79,VMS 3,,Tanque,,0.96,1.14,1.20,1.02,3.32,2.80,3.75,1.91
29/09/2024 11:36 p. m.,Ordeño,09:31,11.00,2,,,TI,TI,0,,0.72,0.78,0.00,0.72,0,0,0,0,4.56,4.63,0.00,4.68,VMS 3,,Tanque,,1.02,1.20,0.00,1.08,4.57,4.01,0.00,2.42
30/09/2024 12:15 p. m.,Ordeño,07:31,9.42,2,,,,,0,,0.60,0.60,0.72,0.66,0,0,0,0,4.56,4.64,4.45,4.70,VMS 3,,Tanque,,0.90,1.02,1.14,0.96,2.77,2.19,2.97,1.49
30/09/2024 08:30 p. m.,Ordeño,07:38,9.54,3,,,,,0,,0.60,0.66,0.72,0.60,0,0,0,0,4.80,4.85,4.91,0.00,VMS 1,,Tanque,,0.96,1.08,1.14,0.96,2.71,2.25,3.09,1.49
01/10/2024 05:16 a. m.,Ordeño,08:55,10.78,1,,,,,0,,0.60,0.72,0.78,0.60,0,0,0,0,4.87,4.84,4.95,0.00,VMS 1,,Tanque,,1.02,1.14,1.14,0.90,2.93,2.57,3.70,1.58
01/10/2024 04:41 p. m.,Ordeño,09:20,13.85,2,,,,,0,,0.60,0.78,0.78,0.66,0,0,0,0,4.57,4.69,4.88,0.00,VMS 1,,Tanque,,0.96,1.14,1.14,1.08,3.63,3.18,4.86,2.18
02/10/2024 06:04 a. m.,Ordeño,10:06,16.10,1,,,,,0,,0.66,0.78,0.78,0.66,0,0,0,0,4.62,4.71,4.83,0.00,VMS 1,,Tanque,,1.02,1.26,1.20,1.20,4.44,3.57,5.64,2.45
02/10/2024 07:35 p. m.,Ordeño,10:39,16.55,2,,,,,0,,0.66,0.78,0.78,0.66,0,0,0,0,4.43,4.63,4.64,0.00,VMS 1,,Tanque,,1.02,1.14,1.14,1.02,4.29,4.01,5.71,2.54
03/10/2024 02:40 a. m.,Ordeño,07:01,8.78,1,,,,,0,,0.54,0.72,0.72,0.60,0,0,0,0,4.32,4.44,4.37,0.00,VMS 1,,Tanque,,0.96,1.08,1.08,0.96,2.25,2.11,3.07,1.35
03/10/2024 03:36 p. m.,Ordeño,10:08,15.40,2,,,,,0,,0.60,0.72,0.72,0.60,0,0,0,0,4.59,4.63,4.76,0.00,VMS 1,,Tanque,,0.96,1.14,1.02,0.96,4.02,3.46,5.46,2.46
04/10/2024 02:41 a. m.,Ordeño,09:47,13.44,1,,,,,0,,0.66,0.78,0.78,0.60,0,0,0,0,4.47,4.59,4.61,0.00,VMS 1,,Tanque,,0.96,1.14,1.26,0.96,3.53,3.18,4.87,1.86
04/10/2024 04:50 p. m.,Ordeño,10:52,16.47,2,,,,,0,,0.60,0.78,0.78,0.66,0,354,0,0,4.41,4.52,4.56,0.00,VMS 1,,Tanque,,1.08,1.20,1.14,1.02,4.27,4.01,5.75,2.44
05/10/2024 02:17 a. m.,Ordeño,08:47,11.88,1,,,,,0,,0.60,0.78,0.78,0.66,0,0,0,0,4.23,4.31,4.38,0.00,VMS 1,,Tanque,,0.90,1.08,1.14,1.02,3.10,2.80,4.17,1.81
05/10/2024 11:33 a. m.,Ordeño,09:12,11.63,2,,,,,0,,0.54,0.78,0.78,0.72,0,0,0,0,4.37,4.52,4.57,0.00,VMS 1,,Tanque,,0.96,1.08,1.20,1.02,2.93,2.74,4.19,1.77
06/10/2024 05:14 a. m.,Ordeño,11:47,19.32,1,,,,,0,,0.60,0.84,0.78,0.72,0,0,0,0,4.87,4.81,4.71,0.00,VMS 1,,Tanque,,1.02,1.20,1.38,1.08,5.07,4.80,6.49,2.96
06/10/2024 02:31 p. m.,Ordeño,08:13,9.77,2,,,,,0,,0.48,0.66,0.66,0.54,0,0,0,0,4.19,4.33,4.16,0.00,VMS 1,,Tanque,,0.84,0.96,1.02,1.02,2.45,2.43,3.37,1.52
07/10/2024 01:08 a. m.,Ordeño,08:58,12.79,1,,,,,0,,0.60,0.72,0.72,0.66,0,0,0,0,4.67,4.62,4.62,0.00,VMS 1,,Tanque,,0.96,1.08,1.02,0.96,3.36,2.94,4.48,2.01
07/10/2024 07:48 a. m.,Ordeño,07:28,8.80,2,,,,,0,,0.54,0.72,0.66,0.60,0,0,0,0,4.73,4.70,4.74,0.00,VMS 1,,Tanque,,0.84,1.20,1.08,0.90,2.39,1.89,3.17,1.35
07/10/2024 07:44 p. m.,Ordeño,11:09,16.15,3,,,,,0,,0.60,0.72,0.78,0.66,0,0,0,0,4.71,4.73,4.74,0.00,VMS 1,,Tanque,,0.96,1.08,1.20,1.14,4.21,3.75,5.62,2.57
08/10/2024 04:50 a. m.,Ordeño,15:08,11.87,1,,,,,0,,0.54,0.78,0.78,0.66,0,0,0,0,4.60,4.61,4.58,0.00,VMS 1,,Tanque,,0.90,1.20,1.14,1.02,3.04,2.81,4.18,1.84
08/10/2024 12:42 p. m.,Ordeño,08:35,11.39,2,,,,,0,,0.66,0.66,0.78,0.66,0,0,0,0,4.66,4.67,4.65,0.00,VMS 1,,Tanque,,1.02,1.08,1.08,0.96,2.90,2.65,4.07,1.77
09/10/2024 06:11 a. m.,Ordeño,18:52,14.77,1,,,TD,TD,0,,0.66,0.78,0.84,0.00,0,323,0,0,5.14,5.09,4.84,0.00,VMS 1,,Tanque,,1.20,1.20,1.26,0.00,4.46,4.55,5.76,0.00
09/10/2024 07:06 p. m.,Ordeño,12:53,14.53,2,,,TD,TD,0,,0.54,0.78,0.84,0.00,0,0,0,0,4.33,4.33,4.29,0.00,VMS 1,,Tanque,,0.90,1.20,1.20,0.00,4.34,4.20,5.99,0.00
10/10/2024 04:29 a. m.,Ordeño,09:47,13.03,1,,TI,,,0,,0.60,0.72,0.78,0.72,0,0,0,0,4.41,4.64,4.48,0.00,VMS 1,,Tanque,,0.96,1.08,1.20,1.14,3.08,2.88,3.74,3.33
10/10/2024 12:44 p. m.,Ordeño,08:23,9.98,2,,,TD,,0,,0.54,0.72,0.78,0.42,0,0,0,0,4.50,4.71,4.69,0.00,VMS 1,,Tanque,,0.84,1.02,1.20,0.90,2.71,2.61,4.10,0.56
10/10/2024 03:23 p. m.,Ordeño,07:43,2.97,3,,,,TD,0,,0.36,0.60,0.66,0.18,0,0,0,0,4.53,4.52,4.41,0.00,VMS 1,,Tanque,,0.60,0.90,1.14,0.42,0.80,0.82,1.18,0.17
10/10/2024 08:18 p. m.,Ordeño,07:50,6.28,4,,,TD,,0,,0.54,0.72,0.66,0.42,0,0,0,0,4.65,4.72,4.63,0.00,VMS 1,,Tanque,,0.78,1.08,0.96,0.66,1.81,1.67,2.35,0.45
11/10/2024 07:16 a. m.,Ordeño,11:01,14.96,1,,,,,0,,0.60,0.84,0.78,0.66,0,0,0,0,5.05,5.16,5.09,0.00,VMS 1,,Tanque,,1.26,1.26,1.32,1.02,4.05,3.84,5.45,1.62
11/10/2024 04:38 p. m.,Ordeño,08:50,13.46,2,,,,,0,,0.66,0.72,0.78,0.60,0,0,0,0,4.91,5.05,4.92,0.00,VMS 1,,Tanque,,1.08,1.08,1.26,0.90,3.58,3.37,4.71,1.80
11/10/2024 10:06 p. m.,Ordeño,06:23,4.90,3,,,TI,TI,0,,0.60,0.66,0.00,0.60,0,0,0,0,4.65,4.65,0.00,0.00,VMS 1,,Tanque,,0.90,0.96,0.00,0.90,2.00,1.91,0.00,0.99
12/10/2024 07:57 a. m.,Ordeño,10:26,15.82,1,,,,,0,,0.60,0.90,0.90,0.66,0,0,0,0,5.10,5.16,5.30,0.00,VMS 1,,Tanque,,0.96,1.26,1.56,1.02,3.80,3.39,6.64,1.99
12/10/2024 07:02 p. m.,Ordeño,09:51,15.75,2,,,,,0,,0.66,0.78,0.90,0.72,0,0,0,0,4.90,4.95,4.74,0.00,VMS 1,,Tanque,,1.08,1.14,1.32,1.02,4.33,3.76,5.47,2.19
13/10/2024 02:21 a. m.,Ordeño,06:37,9.57,1,,,,,0,,0.66,0.78,0.84,0.72,0,0,0,0,4.63,4.78,4.76,0.00,VMS 1,,Tanque,,0.96,1.08,1.26,0.96,2.57,2.57,3.05,1.38
13/10/2024 09:41 a. m.,Ordeño,07:33,10.49,2,,,,,0,,0.66,0.72,0.84,0.66,0,0,0,0,4.92,4.89,5.02,0.00,VMS 1,,Tanque,,1.02,1.32,1.14,1.08,2.70,2.68,3.56,1.55
13/10/2024 04:43 p. m.,Ordeño,06:11,9.94,3,,,,,0,,0.66,0.78,0.78,0.66,0,0,0,0,4.93,4.91,5.06,0.00,VMS 1,,Tanque,,1.08,1.14,1.32,1.02,2.50,2.48,3.49,1.47
14/10/2024 02:48 a. m.,Ordeño,08:43,11.25,1,,TI,,,0,,0.66,0.72,0.78,0.66,0,0,0,0,4.79,4.70,4.90,0.00,VMS 1,,Tanque,,1.08,1.02,1.14,0.96,3.50,3.38,2.39,1.98
14/10/2024 04:07 p. m.,Ordeño,10:24,18.38,2,,,,,0,,0.66,0.72,0.90,0.72,0,0,0,0,4.93,4.93,5.16,0.00,VMS 1,,Tanque,,1.08,1.14,1.20,1.08,4.71,4.45,6.65,2.57
14/10/2024 10:50 p. m.,Ordeño,07:31,8.59,3,,,,,0,,0.60,0.72,0.72,0.60,0,0,0,0,4.42,4.52,4.61,0.00,VMS 1,,Tanque,,0.96,1.02,1.08,0.84,2.37,2.12,2.76,1.34
15/10/2024 09:39 a. m.,Ordeño,09:35,13.58,1,,,,,0,,0.66,0.72,0.78,0.66,0,0,0,0,4.76,4.58,4.65,0.00,VMS 1,,Tanque,,1.02,1.08,1.14,0.96,3.72,3.32,4.62,1.92
15/10/2024 04:29 p. m.,Ordeño,07:50,9.57,2,,,,,0,,0.60,0.72,0.66,0.60,0,0,0,0,4.69,4.77,4.97,0.00,VMS 1,,Tanque,,0.90,1.08,1.08,0.90,2.55,2.23,3.38,1.41
16/10/2024 01:59 a. m.,Ordeño,09:48,13.35,1,,,,,0,,0.66,0.78,0.78,0.60,0,0,0,0,4.75,4.72,4.89,0.00,VMS 1,,Tanque,,1.08,1.20,1.08,0.90,3.55,3.17,4.60,2.03
16/10/2024 09:02 a. m.,Ordeño,07:15,9.94,2,,,,,0,,0.60,0.66,0.78,0.60,0,0,0,0,4.55,4.50,4.72,0.00,VMS 1,,Tanque,,1.02,1.08,1.20,0.90,2.59,2.44,3.42,1.49
16/10/2024 05:06 p. m.,Ordeño,09:06,11.40,3,,,,,0,,0.54,0.78,0.72,0.60,0,0,0,0,4.76,4.73,4.99,0.00,VMS 1,,Tanque,,0.78,1.20,1.02,0.90,3.00,2.72,3.98,1.70
17/10/2024 02:10 a. m.,Ordeño,09:22,13.46,1,,,,,0,,0.60,0.78,0.78,0.60,0,0,0,0,4.43,4.55,4.68,0.00,VMS 1,,Tanque,,0.96,1.20,1.26,0.96,3.59,3.24,4.71,1.92
17/10/2024 11:34 a. m.,Ordeño,13:42,12.52,2,,,,,0,,0.66,0.72,0.72,0.60,0,0,0,0,4.49,4.53,4.60,0.00,VMS 1,,Tanque,,1.02,1.08,1.08,0.90,3.15,3.13,4.36,1.88
17/10/2024 09:11 p. m.,Ordeño,08:41,12.81,3,,,,,0,,0.60,0.72,0.78,0.66,0,0,0,0,4.37,4.47,4.55,0.00,VMS 1,,Tanque,,0.96,1.14,1.14,1.02,3.29,3.12,4.52,1.88
18/10/2024 06:44 a. m.,Ordeño,08:51,13.00,1,,,,,0,,0.60,0.78,0.84,0.72,0,0,0,0,4.45,4.47,4.62,0.00,VMS 1,,Tanque,,1.02,1.20,1.26,1.08,3.30,3.07,4.68,1.95
18/10/2024 12:54 p. m.,Ordeño,06:56,8.66,2,,,,,0,,0.60,0.72,0.78,0.66,0,0,0,0,4.35,4.41,4.38,0.00,VMS 1,,Tanque,,0.90,1.08,1.20,1.08,2.25,2.16,3.03,1.22
18/10/2024 11:28 p. m.,Ordeño,11:43,15.25,3,,,,,0,,0.72,0.78,0.84,0.72,0,0,0,0,4.57,4.50,4.69,0.00,VMS 1,,Tanque,,1.02,1.20,1.20,1.08,3.86,3.89,5.17,2.33
19/10/2024 09:35 a. m.,Ordeño,08:52,14.10,1,,,,,0,,0.60,0.78,0.78,0.72,0,0,0,0,4.40,4.36,4.47,0.00,VMS 1,,Tanque,,0.96,1.14,1.14,1.02,3.62,3.52,4.85,2.11
19/10/2024 04:59 p. m.,Ordeño,07:48,9.79,2,,,,,0,,0.54,0.78,0.78,0.66,0,0,0,0,4.28,4.49,4.41,0.00,VMS 1,,Tanque,,0.90,1.14,1.26,0.96,2.46,2.43,3.38,1.52
19/10/2024 11:51 p. m.,Ordeño,06:26,8.74,3,,,,,0,,0.60,0.72,0.78,0.66,0,0,0,0,4.45,4.44,4.48,0.00,VMS 1,,Tanque,,0.90,1.14,1.26,1.02,2.11,2.19,3.07,1.37
20/10/2024 12:30 p. m.,Ordeño,10:28,17.82,1,,,,,0,,0.66,0.84,0.84,0.66,0,0,0,0,4.72,4.90,4.87,0.00,VMS 1,,Tanque,,1.08,1.32,1.20,1.02,4.51,4.40,6.17,2.74
20/10/2024 07:56 p. m.,Ordeño,08:15,9.80,2,,,,,0,,0.60,0.66,0.78,0.60,0,0,387,0,4.30,4.46,4.53,0.00,VMS 1,,Tanque,,0.90,1.08,1.20,0.96,2.54,2.41,3.43,1.42
