Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
26/09/2025 01:12 p. m.,Ordeño,05:15,14.63,2,,,,,1,DI,0.78,1.56,1.86,1.62,0,0,0,0,5.67,4.01,4.05,4.02,VMS 3,,Tanque,,1.38,2.10,2.22,2.10,0.96,3.11,5.34,5.22
16/07/2024 09:24 a. m.,Ordeño,08:27,11.14,1,,,,,0,DI,0.84,1.14,1.38,1.20,438,0,0,0,5.22,4.57,4.32,4.19,VMS 3,,Tanque,,1.38,1.56,1.86,1.56,1.23,2.85,3.57,3.49
21/07/2024 11:18 p. m.,Ordeño,06:55,7.94,2,,,,,0,,0.72,1.14,1.20,1.14,684,0,0,0,3.73,4.00,4.08,4.27,VMS 3,,Tanque,,1.32,1.50,1.80,1.62,0.50,1.37,1.78,4.29
23/07/2024 07:06 p. m.,Ordeño,04:32,8.60,2,,,,,0,,0.96,1.20,1.56,1.20,0,0,0,0,4.65,4.52,4.67,4.51,VMS 3,,Tanque,,1.44,1.62,1.86,1.50,0.82,2.11,2.89,2.78
03/08/2024 09:26 a. m.,Ordeño,07:11,10.12,2,,,,,0,,1.02,0.96,1.50,1.32,374,0,0,0,4.63,4.55,4.58,4.53,VMS 3,,Tanque,,1.38,1.32,1.92,1.74,0.84,1.97,2.45,4.86
04/08/2024 06:36 a. m.,Ordeño,07:30,7.20,2,,,,,0,,0.78,0.72,1.32,1.20,300,0,0,0,4.49,2.55,4.44,4.69,VMS 3,,Tanque,,1.20,0.90,1.68,1.50,0.37,0.81,1.54,4.48
05/08/2024 02:39 a. m.,Ordeño,06:21,8.37,1,,,,,0,,0.84,1.20,1.44,0.96,0,0,0,0,4.56,4.78,4.31,4.22,VMS 3,,Tanque,,1.26,1.56,1.86,1.32,0.58,4.03,1.94,1.82
05/08/2024 05:24 p. m.,Ordeño,10:42,11.62,2,,,,,0,,0.84,1.14,1.38,1.08,0,0,0,0,4.88,4.78,4.53,4.71,VMS 3,,Tanque,,1.26,1.56,1.80,1.38,1.08,3.36,3.00,4.18
07/08/2024 04:44 a. m.,Ordeño,07:32,11.99,1,,,,,0,,0.78,1.08,1.44,1.08,0,0,0,0,4.49,4.60,4.44,4.56,VMS 3,,Tanque,,1.20,1.50,1.86,1.56,1.14,2.98,4.19,3.68
07/08/2024 03:18 p. m.,Ordeño,05:52,9.52,2,,,,,0,,0.78,1.02,1.32,1.02,0,0,0,0,4.66,4.60,4.37,4.53,VMS 3,,Tanque,,1.14,1.38,1.62,1.44,0.88,2.36,3.26,3.02
07/08/2024 11:07 p. m.,Ordeño,04:45,6.99,3,,,,,0,,0.72,0.90,1.20,0.90,0,0,0,0,4.12,4.40,4.36,4.35,VMS 3,,Tanque,,1.08,1.26,1.50,1.26,0.67,1.71,2.40,2.21
08/08/2024 08:48 a. m.,Ordeño,05:31,9.29,1,,,,,0,,0.84,1.02,1.38,1.08,364,0,0,0,4.53,4.64,4.43,4.69,VMS 3,,Tanque,,1.26,1.44,1.74,1.50,0.81,2.28,3.23,2.97
08/08/2024 11:47 p. m.,Ordeño,09:44,14.56,2,,,,,0,,0.96,1.08,1.44,1.02,0,0,0,0,4.11,4.67,4.42,4.56,VMS 3,,Tanque,,1.38,1.56,1.80,1.44,1.53,3.62,4.92,4.49
12/08/2024 12:01 p. m.,Ordeño,07:28,12.68,2,,,,,0,,0.90,1.14,1.38,1.26,0,0,0,0,4.58,4.65,4.42,4.91,VMS 3,,Tanque,,1.38,1.50,1.74,1.62,1.06,2.69,3.54,5.39
12/08/2024 08:57 p. m.,Ordeño,06:20,6.40,3,,,TD,TD,0,,0.84,1.14,1.38,0.00,0,0,0,0,4.38,4.52,4.21,0.00,VMS 3,,Tanque,,1.20,1.56,1.74,0.00,0.94,2.26,3.20,0.00
13/08/2024 04:32 a. m.,Ordeño,06:36,10.98,1,,,,,0,,0.78,1.14,1.38,1.26,347,0,0,0,4.59,4.56,4.42,4.79,VMS 3,,Tanque,,1.26,1.50,1.68,1.68,0.84,1.94,2.74,5.46
13/08/2024 01:01 p. m.,Ordeño,05:15,8.88,2,,,,,0,,0.84,1.14,1.50,1.08,0,0,0,0,4.45,4.57,4.58,4.55,VMS 3,,Tanque,,1.38,1.62,1.98,1.44,0.91,2.24,3.00,2.73
13/08/2024 11:25 p. m.,Ordeño,06:21,10.03,3,,,,,0,,0.90,1.14,1.44,1.14,0,0,0,0,4.67,4.59,4.43,4.60,VMS 3,,Tanque,,1.26,1.50,1.92,1.50,0.92,2.51,3.43,3.17
14/08/2024 10:56 a. m.,Ordeño,05:19,12.24,1,,,,,0,,0.90,1.20,1.62,1.26,0,0,0,0,4.44,4.66,4.37,4.75,VMS 3,,Tanque,,1.32,1.62,1.98,1.62,1.13,3.05,4.15,3.91
16/08/2024 02:31 a. m.,Ordeño,06:49,10.69,1,,,,,0,,0.90,1.08,1.44,1.14,0,0,0,0,4.63,4.57,4.46,4.56,VMS 3,,Tanque,,1.26,1.44,1.80,1.50,1.02,2.52,3.61,3.54
16/08/2024 03:58 p. m.,Ordeño,07:01,13.21,2,,,,,0,,1.02,1.20,1.62,1.08,0,0,0,0,4.84,4.76,4.61,4.61,VMS 3,,Tanque,,1.44,1.56,1.98,1.56,1.21,3.37,4.07,4.56
17/08/2024 12:36 a. m.,Ordeño,07:34,8.58,1,,,,,0,,0.90,1.08,1.44,1.08,0,0,0,0,4.32,4.48,4.27,4.56,VMS 3,,Tanque,,1.38,1.44,1.74,1.56,0.88,2.10,2.83,2.77
17/08/2024 04:52 p. m.,Ordeño,09:11,16.28,2,,,,,0,,0.96,1.32,1.62,1.20,0,0,0,0,4.44,4.89,4.58,4.72,VMS 3,,Tanque,,1.38,1.80,2.16,1.50,1.71,3.69,5.76,5.12
18/08/2024 03:45 a. m.,Ordeño,06:24,11.55,1,,,,,0,,1.02,1.08,1.56,1.08,0,0,0,0,4.37,4.47,4.45,4.46,VMS 3,,Tanque,,1.56,1.44,1.98,1.44,1.08,2.77,3.85,3.85
18/08/2024 04:40 p. m.,Ordeño,06:35,12.15,2,,,,,0,,0.90,1.32,1.50,1.20,0,0,0,0,4.49,4.48,4.54,4.52,VMS 3,,Tanque,,1.44,1.80,1.92,1.50,1.17,2.85,4.32,3.81
19/08/2024 09:21 a. m.,Ordeño,07:09,15.80,1,,,,,0,,1.02,1.26,1.56,1.26,0,0,0,0,4.78,4.61,4.50,4.74,VMS 3,,Tanque,,1.44,1.68,1.86,1.62,1.51,3.64,5.28,5.37
21/08/2024 01:24 a. m.,Ordeño,06:04,11.33,1,,,,,0,,0.96,1.14,1.56,1.20,455,0,0,0,4.60,4.52,4.33,4.64,VMS 3,,Tanque,,1.38,1.56,1.98,1.56,0.99,2.77,3.79,3.78
21/08/2024 03:20 p. m.,Ordeño,06:05,15.47,2,,,,,0,,1.14,1.08,1.68,1.26,0,0,0,0,4.10,4.66,4.66,4.74,VMS 3,,Tanque,,1.56,1.56,2.22,1.62,1.56,3.66,5.18,5.07
22/08/2024 02:05 a. m.,Ordeño,07:11,11.41,1,,,,,0,,1.02,1.14,1.56,1.14,0,0,0,0,4.55,4.52,4.48,4.61,VMS 3,,Tanque,,1.38,1.68,1.98,1.62,1.20,2.59,3.86,3.76
22/08/2024 01:56 p. m.,Ordeño,07:16,12.56,2,,,,,0,,1.02,1.08,1.62,1.08,0,0,0,0,4.49,4.53,4.56,4.64,VMS 3,,Tanque,,1.44,1.44,2.04,1.44,1.20,2.93,4.32,4.11
23/08/2024 01:13 a. m.,Ordeño,09:21,13.14,1,,,,,0,,1.08,1.14,1.68,1.14,0,0,0,0,4.48,4.60,4.47,4.47,VMS 3,,Tanque,,1.50,1.50,2.10,1.86,1.22,3.15,4.27,4.50
23/08/2024 06:09 p. m.,Ordeño,12:13,15.17,2,,,,,0,,1.02,1.26,1.62,1.08,0,0,0,0,5.00,5.10,4.78,4.82,VMS 3,,Tanque,,1.44,1.68,1.92,1.38,1.69,3.95,4.67,4.86
25/08/2024 09:01 a. m.,Ordeño,07:53,8.82,2,,,,,0,,0.60,1.02,1.44,1.02,0,0,0,0,4.38,4.44,4.37,4.57,VMS 3,,Tanque,,0.90,1.50,1.86,1.56,0.72,2.26,3.35,2.49
25/08/2024 10:28 p. m.,Ordeño,10:15,9.76,3,,,TD,TD,0,,1.02,0.96,1.62,0.00,0,0,0,0,4.44,4.50,4.34,0.00,VMS 3,,Tanque,,1.56,1.32,2.10,0.00,1.43,3.36,4.97,0.00
26/08/2024 09:00 a. m.,Ordeño,06:16,13.74,1,,,,,0,TD,0.96,1.02,1.56,1.32,0,0,0,0,4.29,4.37,4.33,5.17,VMS 3,,Tanque,,1.38,1.56,1.98,1.68,1.15,2.92,4.21,5.46
29/08/2024 04:40 a. m.,Ordeño,04:50,9.48,1,,,,,0,,0.84,1.08,1.44,1.20,0,0,0,0,4.44,4.34,4.27,4.37,VMS 3,,Tanque,,1.32,1.38,1.86,1.56,0.93,2.19,3.17,3.19
29/08/2024 05:40 p. m.,Ordeño,07:53,22.46,2,,,,,0,,1.02,2.82,1.50,1.14,0,0,0,0,4.48,4.91,4.54,4.49,VMS 3,,Tanque,,1.44,4.20,1.98,1.74,1.36,10.77,5.24,5.09
30/08/2024 07:58 a. m.,Ordeño,06:41,22.54,1,,,,,0,,0.96,3.18,1.50,1.56,0,0,0,0,4.58,4.74,4.39,4.57,VMS 3,,Tanque,,1.32,4.44,1.98,1.98,1.60,9.54,5.93,5.47
03/09/2024 05:48 a. m.,Ordeño,06:39,12.73,1,,,,,0,,0.96,1.26,1.62,1.20,489,0,0,0,5.00,5.02,4.69,0.00,VMS 1,,Tanque,,1.32,1.68,2.04,1.74,1.15,3.03,4.72,3.83
03/09/2024 09:40 p. m.,Ordeño,06:31,10.66,2,,,TI,TI,0,,1.02,1.26,0.00,1.32,387,0,0,0,5.07,5.09,0.00,0.00,VMS 1,,Tanque,,1.62,1.62,0.00,1.92,1.60,3.97,0.00,5.09
04/09/2024 05:21 a. m.,Ordeño,06:35,10.47,1,,,,,0,,0.84,0.96,1.62,1.14,583,0,0,0,4.75,4.59,4.76,0.00,VMS 1,,Tanque,,1.38,1.32,2.28,1.56,0.72,1.70,5.71,2.34
05/09/2024 12:10 a. m.,Ordeño,08:52,12.12,1,,,TD,TD,0,,0.96,1.20,1.68,0.00,0,0,0,0,4.73,4.94,4.47,0.00,VMS 1,,Tanque,,1.32,1.56,2.10,0.00,1.74,4.38,6.00,0.00
05/09/2024 10:37 a. m.,Ordeño,08:21,14.38,2,,,,,0,,0.90,1.20,1.50,1.38,0,0,0,0,4.68,4.67,4.64,0.00,VMS 1,,Tanque,,1.26,1.50,1.92,1.86,1.08,2.79,4.24,6.27
06/09/2024 12:19 a. m.,Ordeño,08:56,14.68,1,,,,,0,,0.90,1.14,1.62,1.20,0,0,0,0,4.85,4.90,4.75,0.00,VMS 1,,Tanque,,1.32,1.62,2.10,1.68,1.46,3.62,5.22,4.38
06/09/2024 11:17 a. m.,Ordeño,06:12,11.91,2,,,,,0,,0.90,1.14,1.62,1.20,0,0,0,0,4.44,4.56,4.43,0.00,VMS 1,,Tanque,,1.44,1.50,2.10,1.62,1.10,2.86,4.31,3.64
06/09/2024 10:15 p. m.,Ordeño,06:59,8.17,3,,TD,TD,TD,0,,0.90,0.96,1.62,0.30,0,0,0,0,4.57,4.48,4.44,0.00,VMS 1,,Tanque,,1.32,1.38,1.98,0.78,1.15,2.67,4.24,0.11
07/09/2024 02:43 p. m.,Ordeño,06:59,11.80,1,,,TD,TD,0,,0.90,1.14,1.86,0.00,0,0,0,0,4.53,4.86,4.60,0.00,VMS 1,,Tanque,,1.38,1.56,2.34,0.00,1.58,4.10,6.12,0.00
07/09/2024 11:16 p. m.,Ordeño,08:53,12.17,2,,,,,0,,0.84,0.96,1.62,1.20,0,0,0,0,4.21,4.26,4.20,0.00,VMS 1,,Tanque,,1.32,1.32,2.10,1.62,0.75,2.08,3.40,5.94
08/09/2024 07:48 a. m.,Ordeño,09:02,2.59,1,,,"DD,TI","DD,TI",0,,0.78,0.00,0.00,0.96,0,0,0,0,4.40,0.00,0.00,0.00,VMS 1,,Tanque,,1.20,0.00,0.00,1.38,0.79,0.00,0.00,1.80
08/09/2024 01:16 p. m.,Ordeño,08:43,10.44,2,,DI,,,0,,0.78,1.02,1.62,0.96,0,0,0,0,4.36,4.80,4.80,0.00,VMS 1,,Tanque,,1.14,1.44,2.10,1.32,0.51,3.27,5.50,1.16
08/09/2024 09:13 p. m.,Ordeño,06:04,8.70,3,,,,,0,,0.84,0.96,1.44,1.14,0,0,0,0,4.74,4.55,4.67,0.00,VMS 1,,Tanque,,1.26,1.32,1.98,1.56,0.83,2.08,3.46,2.33
09/09/2024 09:08 p. m.,Ordeño,04:38,6.68,2,,,,,0,,0.78,1.08,1.44,1.02,0,0,0,0,4.16,4.33,4.32,0.00,VMS 1,,Tanque,,1.26,1.50,1.86,1.32,0.61,1.50,2.58,1.99
